Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	422.197687759696740E-3	-23.182834452080627E+0
50.000000000000007E+0	138.214290612330040E-3	-23.680408761676883E+0
51.000000000000007E+0	315.542995821042390E-3	-25.942698313994008E+0
52.000000000000007E+0	178.934001217668310E-3	-24.239156820902384E+0
53.000000000000007E+0	35.475872269123930E-3	-26.492712655199515E+0
54.000000000000007E+0	169.024792712270220E-3	-26.694489009666942E+0
55.000000000000007E+0	157.860961614879340E-3	-29.507091454559319E+0
56.000000000000007E+0	25.158941985257213E-3	-30.771978564827876E+0
57.000000000000007E+0	98.719274223407066E-3	-32.331011020610113E+0
58.000000000000007E+0	103.035611186290760E-3	-30.597145990908011E+0
59.000000000000007E+0	195.832482901176190E-3	-33.581965515311964E+0
60.000000000000007E+0	84.378105700062364E-3	-36.142511615391570E+0
61.000000000000007E+0	76.913971416179547E-3	-38.677791329561224E+0
62.000000000000007E+0	86.197665896005624E-3	-40.898358236750994E+0
63.000000000000007E+0	50.656304230688856E-3	-41.121646689779894E+0
64.000000000000014E+0	69.772527713462512E-3	-43.147364330646440E+0
65.000000000000014E+0	13.519626981149410E-3	-43.784285447006603E+0
66.000000000000014E+0	41.743143395629796E-3	-44.293760315801990E+0
67.000000000000014E+0	61.565864359605760E-3	-46.599970876181615E+0
68.000000000000014E+0	30.873340904201761E-3	-49.210907572905029E+0
69.000000000000014E+0	9.216792426441620E-3	-49.644257956152721E+0
70.000000000000014E+0	15.655105749894104E-3	-52.573649161588207E+0
71.000000000000014E+0	21.213716708709567E-3	-49.804129787947112E+0
72.000000000000014E+0	23.826884919546414E-3	-52.225725115220435E+0
73.000000000000014E+0	20.665734243345522E-3	-53.703203763863591E+0
74.000000000000014E+0	11.397247569987130E-3	-54.388327028703188E+0
75.000000000000014E+0	25.466121965203439E-3	-55.590496091237064E+0
76.000000000000014E+0	11.064635259941280E-3	-58.381630052193458E+0
77.000000000000014E+0	18.703483312860359E-3	-56.230500910308542E+0
78.000000000000014E+0	21.065731308461424E-3	-59.346174927700616E+0
79.000000000000014E+0	15.443032915992203E-3	-56.455201633993212E+0
80.000000000000014E+0	2.619369805030033E-3	-54.874514469839440E+0
81.000000000000014E+0	12.575290316215744E-3	-52.357223233286106E+0
82.000000000000014E+0	15.724575004646427E-3	-54.574637768772092E+0
83.000000000000014E+0	15.028767220379395E-3	-56.085095224330644E+0
84.000000000000014E+0	13.370667214086748E-3	-57.635900733377994E+0
85.000000000000014E+0	6.170872197118548E-3	-54.932749548740816E+0
86.000000000000014E+0	22.919032180866255E-3	-57.831559089868783E+0
87.000000000000014E+0	19.239707090650354E-3	-59.918742677069879E+0
88.000000000000014E+0	10.569380847120490E-3	-61.922381835083009E+0
89.000000000000014E+0	8.218681661699843E-3	-63.910987086797036E+0
90.000000000000014E+0	7.667724970369301E-3	-65.699512362587569E+0
91.000000000000014E+0	8.110626924813971E-3	-68.096073976848544E+0
92.000000000000014E+0	7.983686133631150E-3	-70.070434862609844E+0
93.000000000000014E+0	3.928136944507951E-3	-72.179316765055290E+0
94.000000000000014E+0	3.688482536039962E-3	-71.622282433292582E+0
95.000000000000014E+0	9.565151950961652E-3	-73.982570002919417E+0
96.000000000000014E+0	9.689709571599233E-3	-76.024421459072684E+0
97.000000000000014E+0	5.925949626115699E-3	-77.963679131709640E+0
98.000000000000014E+0	3.484093729747052E-3	-80.108947365392709E+0
99.000000000000014E+0	20.188108515379645E-3	-81.864122073068131E+0
100.000000000000010E+0	35.281629539281580E-3	-83.788010543149994E+0
101.000000000000010E+0	18.760971179504579E-3	-85.641704444302448E+0
102.000000000000010E+0	4.219749810229525E-3	-86.553882536349050E+0
103.000000000000010E+0	1.956129713412940E-3	-85.939210997729333E+0
104.000000000000010E+0	7.195896050331565E-3	-87.595257304040899E+0
105.000000000000010E+0	6.242584770811626E-3	-89.519217634492648E+0
106.000000000000010E+0	2.286422938380080E-3	-90.834965984719943E+0
107.000000000000010E+0	2.603925504940091E-3	-90.010007696364511E+0
108.000000000000010E+0	4.366593951335494E-3	-91.315874387419342E+0
109.000000000000010E+0	2.010466541429078E-3	-92.598205975877846E+0
110.000000000000010E+0	2.417456168800279E-3	-90.419519016894952E+0
111.000000000000010E+0	6.175886932711929E-3	-92.308129631886189E+0
112.000000000000010E+0	4.619227735296295E-3	-94.111944514008940E+0
113.000000000000010E+0	9.562958375061733E-3	-95.016892041653179E+0
114.000000000000010E+0	14.000881151398354E-3	-96.733515763518596E+0
115.000000000000010E+0	6.964953803753642E-3	-98.806976153910909E+0
116.000000000000010E+0	3.575085371405004E-3	-101.881103672481250E+0
117.000000000000010E+0	3.036290953468838E-3	-98.952009768696058E+0
118.000000000000010E+0	3.008561076710139E-3	-100.869043364724220E+0
119.000000000000010E+0	2.958487159605516E-3	-101.476889792310900E+0
120.000000000000010E+0	1.426487659083255E-3	-103.224917661469660E+0
121.000000000000010E+0	397.714618872988680E-6	-105.055881652592590E+0
122.000000000000010E+0	1.032846356729634E-3	-106.566792121050990E+0
123.000000000000010E+0	1.358279959118490E-3	-108.572884510304090E+0
124.000000000000010E+0	403.413489636750130E-6	-110.604255254683580E+0
125.000000000000010E+0	1.889655718393144E-3	-108.834524506221430E+0
126.000000000000010E+0	2.218937858417818E-3	-110.727242480063580E+0
127.000000000000010E+0	989.624268024910790E-6	-113.547821411086360E+0
128.000000000000030E+0	544.722153344560660E-6	-111.276659997758640E+0
129.000000000000030E+0	1.898108706505223E-3	-114.293761948234250E+0
130.000000000000030E+0	2.327031289691357E-3	-116.357600704895940E+0
131.000000000000030E+0	1.144031211971141E-3	-118.582121377451810E+0
132.000000000000030E+0	678.235084726883290E-6	-115.602372688893440E+0
133.000000000000030E+0	633.407511779010670E-6	-113.235692180585470E+0
134.000000000000030E+0	505.942358005832230E-6	-115.534057459804370E+0
135.000000000000030E+0	923.594607395700810E-6	-113.879402578950430E+0
136.000000000000030E+0	995.531632127004840E-6	-116.125889541926750E+0
137.000000000000030E+0	358.857245934233780E-6	-113.362443942671280E+0
