Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-494.748413676056600E-3	34.626763868439187E-3
50.000000000000007E+0	-17.188602758573087E-3	237.851080911830050E-3
51.000000000000007E+0	905.888106826831300E-3	-478.699055906404770E-3
52.000000000000007E+0	250.517952689473910E-3	84.020224336460059E-3
53.000000000000007E+0	-154.420030436956930E-3	-16.671159849139840E-3
54.000000000000007E+0	147.483518424608300E-3	28.888387918567359E-3
55.000000000000007E+0	-61.996448818998746E-3	-72.569570328842412E-3
56.000000000000007E+0	-15.530180083101950E-3	65.167648482303178E-3
57.000000000000007E+0	26.502331480057786E-3	-26.676619166612299E-3
58.000000000000007E+0	-7.940007849331696E-3	-41.672741303899252E-3
59.000000000000007E+0	-8.555966115105494E-3	46.588276688406163E-3
60.000000000000007E+0	16.111914173599650E-3	-21.173951822690863E-3
61.000000000000007E+0	-24.540066779238319E-3	-17.410108762893374E-3
62.000000000000007E+0	1.656697215823763E-3	16.161208515847909E-3
63.000000000000007E+0	-3.085817190173920E-3	-2.303768936206949E-3
64.000000000000014E+0	-6.413968120470133E-3	-10.255311058610423E-3
65.000000000000014E+0	-8.413888828435146E-3	31.290702038007323E-3
66.000000000000014E+0	22.449309165223592E-3	-9.884420724543501E-3
67.000000000000014E+0	-1.074269466474313E-3	-23.731284561854634E-3
68.000000000000014E+0	-20.410655414454162E-3	5.494000178884265E-3
69.000000000000014E+0	-9.601979092270105E-3	3.373283854403384E-3
70.000000000000014E+0	2.308072658093390E-3	13.288070991291426E-3
71.000000000000014E+0	12.565167314190823E-3	10.926599696911721E-3
72.000000000000014E+0	9.171225947993068E-3	-20.102320754387049E-3
73.000000000000014E+0	-12.754777649257807E-3	-193.923603144141870E-6
74.000000000000014E+0	1.269004435311967E-3	1.863139810905926E-3
75.000000000000014E+0	1.493153457995862E-3	4.184746717650207E-3
76.000000000000014E+0	2.506060523960086E-3	-9.461259472521593E-3
77.000000000000014E+0	-6.195994803171701E-3	-2.536142008535045E-3
78.000000000000014E+0	-7.044815163057759E-3	10.318926350167984E-3
79.000000000000014E+0	9.014283231887747E-3	526.153973423888490E-6
80.000000000000014E+0	187.301302676299950E-6	-2.403680018432949E-3
81.000000000000014E+0	-1.648788284085970E-3	-1.613152169224495E-3
82.000000000000014E+0	-3.583215983625715E-3	4.753225659615907E-3
83.000000000000014E+0	6.464118821989858E-3	3.337315734993635E-3
84.000000000000014E+0	4.028438088641398E-3	-2.012291146792360E-3
85.000000000000014E+0	273.805236677844270E-6	-4.274127032258969E-3
86.000000000000014E+0	-1.571174946363567E-3	-1.643495180197411E-3
87.000000000000014E+0	1.287351018982410E-3	1.762001565790616E-3
88.000000000000014E+0	896.632069547867100E-6	-72.795052745625843E-6
89.000000000000014E+0	1.072550723871233E-3	-8.079336159319753E-3
90.000000000000014E+0	-5.879854689184941E-3	4.497194645855166E-3
91.000000000000014E+0	716.577108106864970E-6	1.309997878038415E-3
92.000000000000014E+0	1.503720293662012E-3	-2.433648495006143E-3
93.000000000000014E+0	-6.559369351418650E-3	2.593357505452319E-3
94.000000000000014E+0	6.057219284901883E-3	5.414599560166070E-3
95.000000000000014E+0	-2.100763738408541E-3	-6.755128784254040E-3
