Freq (Hz)	mic2/mic1_Mod	mic2/mic1_Phase(rad)	mic3/mic1_Mod	mic3/mic1_Phase(rad)	mic4/mic1_Mod	mic4/mic1_Phase(rad)
89.000000000000014E+0	943.918185607928060E-3	51.191447648576527E-3	825.155627960037940E-3	-100.800946135644120E-3	962.836550072471820E-3	-90.679677841858222E-3
90.000000000000014E+0	916.415469932355790E-3	62.720496339039256E-3	815.299498573548110E-3	-34.592216417992643E-3	969.073494890963950E-3	-60.818187705068617E-3
91.000000000000014E+0	934.216254912775270E-3	94.984978570598247E-3	834.178977373872030E-3	-45.929787659200291E-3	967.235073944932910E-3	-43.523865782807862E-3
92.000000000000014E+0	971.823526442188720E-3	132.610165679916820E-3	895.009411783271650E-3	-68.411721330523576E-3	990.333750680221450E-3	-29.031301379281949E-3
93.000000000000014E+0	971.010675263635380E-3	135.494863929489120E-3	925.014251465051670E-3	30.248190292711846E-3	1.021960161105444E+0	-58.759195999133165E-3
94.000000000000014E+0	993.534570423169170E-3	92.471686584085250E-3	890.947345619704570E-3	-19.935554325323897E-3	1.045604930045884E+0	-76.098203957236127E-3
95.000000000000014E+0	1.060332538221682E+0	134.819341368644490E-3	956.927137064408790E-3	-137.889089210766950E-3	1.064729758488172E+0	336.071184055393120E-6
96.000000000000014E+0	1.050888471775074E+0	168.846628011541350E-3	1.060199741303637E+0	-49.393181131666436E-3	1.023067173846163E+0	-11.889812406760151E-3
97.000000000000014E+0	985.980061144264060E-3	69.984777179744953E-3	901.448977893810180E-3	-64.685013330866042E-3	998.633180796772880E-3	-89.627551582108250E-3
98.000000000000014E+0	1.004160183063608E+0	75.127532209995629E-3	845.319789299644910E-3	34.495652056237711E-3	1.030674954143564E+0	-137.715919869830390E-3
99.000000000000014E+0	1.020457046509719E+0	78.316822763019947E-3	800.403319501510780E-3	-576.306325407589170E-6	1.022661134174198E+0	-18.743813015528816E-3
100.000000000000010E+0	1.020462164714739E+0	78.312906690890360E-3	800.408581497074280E-3	-639.813393021515320E-6	1.022675569725068E+0	-18.688907363071407E-3
101.000000000000010E+0	1.020466376367613E+0	78.302855624053758E-3	800.416162143514190E-3	-708.121756412687940E-6	1.022674518206255E+0	-18.636059618949156E-3
102.000000000000010E+0	988.882551444439480E-3	109.085076409819960E-3	810.510381659260040E-3	28.866311607250311E-3	1.069716541227246E+0	-87.258837390255625E-3
103.000000000000010E+0	956.496181153208670E-3	75.588278731697850E-3	813.963795942140630E-3	-169.424421309835370E-3	1.037986866376949E+0	-43.123098564455065E-3
104.000000000000010E+0	969.815695148834700E-3	55.043153065913390E-3	870.467840817134020E-3	-134.886829166039720E-3	946.483263811480290E-3	-53.452479704586615E-3
105.000000000000010E+0	955.155757210747300E-3	75.523699438071634E-3	809.381350375234730E-3	-97.277790164383218E-3	1.019832211607070E+0	-133.395316933901050E-3
106.000000000000010E+0	923.739836132969500E-3	9.078696630968715E-3	820.541257631779870E-3	-58.623902498937022E-3	910.032615773929580E-3	-137.396315582170530E-3
107.000000000000010E+0	929.710564448009370E-3	55.736811661342263E-3	881.517241202245840E-3	-96.020080447787565E-3	927.808034719581400E-3	-85.348575037592023E-3
108.000000000000010E+0	927.548816661640460E-3	43.143543183215283E-3	808.308105727591710E-3	-49.523842325583788E-3	952.726770567410170E-3	-92.868343787240334E-3
109.000000000000010E+0	908.555541385808850E-3	51.887603748147201E-3	801.897329719400860E-3	-80.512336398987971E-3	955.874177430950270E-3	-87.308422312961945E-3
110.000000000000010E+0	897.307478488006520E-3	9.944941918766917E-3	779.962649263875820E-3	-167.788686418257060E-3	913.181096070563410E-3	-96.084719112267583E-3
111.000000000000010E+0	927.407426100732460E-3	81.852719840296795E-3	768.462884876526250E-3	-68.194436763248933E-3	915.978205672386190E-3	-77.271471792944107E-3
112.000000000000010E+0	939.496990981386840E-3	60.519823896617510E-3	734.572976578869770E-3	-86.104688656402778E-3	900.289592614814000E-3	-68.436187242297969E-3
113.000000000000010E+0	953.788444963941440E-3	2.612765478226852E-3	735.761037379651820E-3	-108.059517643687250E-3	923.522320637595650E-3	-55.485358817393880E-3
114.000000000000010E+0	941.993448898372780E-3	15.685986670676257E-3	795.590251224603810E-3	-67.874468896243240E-3	970.723192346158780E-3	-76.137448424705337E-3
115.000000000000010E+0	1.011412709408838E+0	104.368228920405980E-3	947.490617465833960E-3	5.192690721447991E-3	996.147983677059810E-3	-64.260493589059026E-3
116.000000000000010E+0	1.035020063736377E+0	74.403435492713929E-3	891.556407822416960E-3	-77.563571736807571E-3	955.106173469999260E-3	-57.519753551210563E-3
117.000000000000010E+0	953.415533216958820E-3	40.591817554456670E-3	862.485207593820860E-3	23.995100528321916E-3	859.868227138190220E-3	-67.928658368580225E-3
118.000000000000010E+0	896.623552166538770E-3	21.551122378058455E-3	824.113514526581330E-3	-31.400460728368995E-3	925.542508077511820E-3	-72.339319994790152E-3
119.000000000000010E+0	655.669260487327880E-3	267.905105904399090E-3	803.283494369099740E-3	133.223171096176710E-3	1.025902048051365E+0	136.944048593939050E-3
120.000000000000010E+0	512.036831194590200E-3	164.699793906234180E-3	778.431253704652270E-3	138.378422718092390E-3	961.504566271211610E-3	158.250157795054160E-3
121.000000000000010E+0	623.999011866247070E-3	130.502111464250810E-3	766.662334073485270E-3	105.982172329122130E-3	920.043286232323120E-3	89.159486195879170E-3
122.000000000000010E+0	967.879674656295430E-3	48.580828309063115E-3	786.195424562572190E-3	-114.592656986081070E-3	1.094515654311974E+0	36.498076606611231E-3
123.000000000000010E+0	1.042697530303060E+0	108.948898407352530E-3	863.474151590347570E-3	50.612826532934453E-3	965.468583021970470E-3	-107.196819213600910E-3
124.000000000000010E+0	1.121313282166899E+0	75.039947739142826E-3	826.512899440180250E-3	122.406025407851990E-3	941.811282514020690E-3	-208.343895192270120E-3
125.000000000000010E+0	959.969214038775000E-3	70.312849085531981E-3	784.096458203422660E-3	34.156232755856129E-3	897.337026210625280E-3	-106.948467590326970E-3
126.000000000000010E+0	881.461678802724190E-3	24.572711292360879E-3	730.376961657139940E-3	-16.114290003274037E-3	899.365411193973280E-3	-32.443849555934365E-3
127.000000000000010E+0	944.248942498607250E-3	42.377729762069515E-3	809.028339115717480E-3	-46.122992715828683E-3	870.676647417530480E-3	-61.086801973034274E-3
128.000000000000030E+0	1.075463181328603E+0	23.083777836910659E-3	866.563484970254820E-3	-169.160046444281590E-3	914.430050166235800E-3	-54.140930882937199E-3
129.000000000000030E+0	1.074782605647609E+0	107.649698858867550E-3	1.058183363402565E+0	-120.322601333438040E-3	1.056020714380836E+0	-18.030231356971484E-3
130.000000000000030E+0	832.038171547388020E-3	156.075469235091660E-3	805.297709075867060E-3	31.111321106259648E-3	886.795921821948440E-3	-49.831314241495103E-3
131.000000000000030E+0	943.672526681744950E-3	174.443419474662490E-3	844.093753881488660E-3	-34.564324763417260E-3	976.525391413574640E-3	-6.897068268674267E-3
132.000000000000030E+0	1.018926111211094E+0	107.245635315588770E-3	851.622339211584920E-3	-100.460390672185220E-3	1.014101630183354E+0	-7.084301446394484E-3
133.000000000000030E+0	1.060756014987142E+0	140.242387928557980E-3	801.686284300306640E-3	-53.916035439129623E-3	973.736077682981320E-3	36.071124309028882E-3
134.000000000000030E+0	1.009461557979495E+0	188.707740604232340E-3	757.492618629971080E-3	100.861359361924170E-3	853.524499605409330E-3	-46.060108935908270E-3
135.000000000000030E+0	979.173261151674130E-3	101.019325473836990E-3	727.746967460764620E-3	-71.271523388546407E-3	899.939435580563220E-3	-2.892264236285459E-3
136.000000000000030E+0	960.575513812208180E-3	153.922984464403920E-3	783.213515147510810E-3	35.752859114829054E-3	938.721856783247040E-3	4.576671718482269E-3
137.000000000000030E+0	1.008603572884468E+0	196.410067732838340E-3	771.258028261156190E-3	-29.400016319950942E-3	931.386105762099460E-3	78.916796595755928E-3
138.000000000000030E+0	1.124916447739659E+0	88.396128504672572E-3	767.071559992444580E-3	-192.417438953267460E-3	977.353916122248980E-3	-34.094501906706855E-3
139.000000000000030E+0	1.050713332964192E+0	106.306334399841320E-3	749.464473245500920E-3	-11.018915987358978E-3	1.004718194979994E+0	-73.733989300848290E-3
140.000000000000030E+0	1.022043840297019E+0	148.051788420497070E-3	721.770812381231200E-3	-53.212686847991880E-3	1.010106804492372E+0	-44.893350824751176E-3
141.000000000000030E+0	1.030848672428241E+0	102.835224277624040E-3	790.338377072491550E-3	-33.996761932554423E-3	1.026392052430297E+0	-64.478707257870874E-3
142.000000000000030E+0	1.052687374098912E+0	85.931347182935200E-3	836.263416697062170E-3	-53.620035800719661E-3	1.012802263551869E+0	-29.672966372140765E-3
143.000000000000030E+0	1.036253842329527E+0	37.776177551637105E-3	876.907311966610870E-3	-100.216163916400850E-3	978.985807861831310E-3	-48.792889330255058E-3
144.000000000000030E+0	1.042102528974885E+0	32.911802341724486E-3	806.740722787783640E-3	-187.726384300206050E-3	971.266469150116500E-3	-152.310573696647270E-3
145.000000000000030E+0	996.397115328915730E-3	130.557863057525760E-3	946.055392407022970E-3	-135.145939606905880E-3	964.492123499222200E-3	11.315091671926554E-3
146.000000000000030E+0	964.297912616648770E-3	52.310391352595895E-3	779.655560194086440E-3	11.785984241945933E-3	925.337207330248600E-3	79.740027407145325E-6
147.000000000000030E+0	1.032379226993248E+0	18.315259220324124E-3	798.883824221375940E-3	-85.447401314089760E-3	973.667362114216450E-3	-64.950953601831812E-3
148.000000000000030E+0	1.014140159870249E+0	104.382808930104450E-3	806.892152209223720E-3	-84.447864527538927E-3	995.001620195536060E-3	-24.106428046693655E-3
149.000000000000030E+0	1.000837727487563E+0	65.989618871495237E-3	756.371154691053090E-3	5.505999111987246E-3	988.500617912795090E-3	-10.110860946604384E-3
150.000000000000030E+0	1.027435583504133E+0	71.698928199786544E-3	785.962220429306520E-3	26.231155700989318E-3	1.026980558869953E+0	-4.113012987535615E-3
151.000000000000030E+0	1.007948020509702E+0	64.577818235489387E-3	800.260099913540520E-3	-39.374002366951530E-3	1.019830836804803E+0	-51.114837705172493E-3
152.000000000000030E+0	988.720681821266820E-3	16.462043540643571E-3	779.718357262862090E-3	-140.956687568930370E-3	1.001556545994941E+0	-73.259869143343870E-3
153.000000000000030E+0	1.049747676890052E+0	58.833832270394043E-3	849.677170576416010E-3	-83.030075585349042E-3	1.055977393023079E+0	-41.509443116995427E-3
154.000000000000030E+0	1.012047840003179E+0	80.181521499490371E-3	806.695423417852830E-3	-29.039755665954500E-3	1.002570667245337E+0	-31.712983194333869E-3
155.000000000000030E+0	975.809008209412410E-3	47.219091815850427E-3	791.594915250821370E-3	-57.599223049655361E-3	996.294708468401850E-3	-38.601896511551874E-3
156.000000000000030E+0	997.643334454959670E-3	35.537975880606719E-3	806.859263779033050E-3	-72.476066804601058E-3	1.031314325631137E+0	-27.097249485774636E-3
157.000000000000030E+0	978.329169032249760E-3	-475.694968731400140E-6	797.523417396654890E-3	-89.545868356455491E-3	994.939951166369130E-3	-59.244486468316669E-3
158.000000000000030E+0	980.137881418318040E-3	-9.983720228147013E-3	786.690075871709910E-3	-141.933857513327460E-3	990.105728148022330E-3	-101.849167114955020E-3
159.000000000000030E+0	1.010584774076642E+0	-5.683462088273951E-3	862.405281745066700E-3	-170.415639702927560E-3	973.458187882140780E-3	-107.886799031967250E-3
160.000000000000030E+0	1.002215356462969E+0	-46.362519500738435E-3	856.844776292845720E-3	-110.877381273583900E-3	1.007667571266425E+0	-51.984598287327058E-3
161.000000000000030E+0	995.148896838041310E-3	-2.111680970175597E-3	775.686681148880400E-3	-103.191865587241010E-3	966.910323999632950E-3	-76.451757160710787E-3
162.000000000000030E+0	996.150703421683440E-3	1.251451290764365E-3	791.854591500859240E-3	-109.899392927539990E-3	963.393412226434710E-3	-82.060558383486928E-3
163.000000000000030E+0	1.007904024882463E+0	46.794653322288861E-3	808.094303692330040E-3	-35.605788292488318E-3	973.286075461624160E-3	-71.450537350168791E-3
164.000000000000030E+0	973.734865998923120E-3	75.173650808332104E-3	790.961186678719510E-3	-50.637827502441210E-3	972.693785720921130E-3	-76.310231207719084E-3
165.000000000000030E+0	1.013435141600657E+0	61.619355053697852E-3	814.959067812129340E-3	-7.264550495188885E-3	1.012500538143561E+0	-72.138282356836711E-3
166.000000000000030E+0	1.007938194696827E+0	98.231301891692338E-3	788.853226357374090E-3	26.301793316455945E-3	986.805165855334290E-3	-96.062819548076023E-3
167.000000000000030E+0	999.738790511877420E-3	70.973501269360251E-3	841.802169129063800E-3	4.297841801164617E-3	1.004460874024349E+0	-66.019977126511711E-3
168.000000000000030E+0	1.013226013633403E+0	84.547122336211908E-3	883.104372015076520E-3	89.482339286994061E-3	1.043801147075170E+0	24.028483794906626E-3
169.000000000000030E+0	957.290282202584390E-3	63.320643349491598E-3	729.362542397855250E-3	61.276620456788680E-3	934.106398323508610E-3	-60.087167420787999E-3
170.000000000000030E+0	1.001658355926385E+0	13.607430339061699E-3	835.508832182815350E-3	-39.285579906210788E-3	994.483849727892500E-3	-87.572626244398086E-3
171.000000000000030E+0	1.012480530663150E+0	14.204602249499602E-3	889.814341601695700E-3	-45.774799103920766E-3	988.359097961624690E-3	-93.016421201710095E-3
172.000000000000030E+0	977.333111646524810E-3	33.033044830477601E-3	805.478595288902420E-3	-18.406405187730509E-3	990.902904474858850E-3	-77.641057457516580E-3
173.000000000000030E+0	1.010241811214304E+0	-36.133483845760622E-3	784.481703104733530E-3	16.605875390982839E-3	947.999698989071220E-3	-25.953802871221909E-3
174.000000000000030E+0	1.139588081297090E+0	-3.357033070317498E-3	790.936238679733950E-3	-102.754409138627390E-3	1.125134906284606E+0	-130.559170457432820E-3
175.000000000000030E+0	1.020203685211203E+0	42.011526861141575E-3	777.530021146138890E-3	-121.517053568684520E-3	1.094432872366277E+0	-111.075616007119890E-3
176.000000000000030E+0	986.591123155313170E-3	41.261662422949173E-3	816.152701555372340E-3	-58.961552101988883E-3	1.020700235415636E+0	-38.171026775413612E-3
177.000000000000030E+0	950.101463668670430E-3	75.171494347414089E-3	829.577936586836760E-3	-102.032375289312650E-3	1.041362988236601E+0	-1.197181340972590E-3
178.000000000000030E+0	940.418637627119190E-3	36.297069476360043E-3	798.819311531323910E-3	-1.599981889087964E-3	968.757610712473680E-3	123.580731072741190E-3
179.000000000000030E+0	1.039793595730383E+0	-14.525228819026381E-3	790.117497358940880E-3	-143.968096587493880E-3	965.365392831743050E-3	-32.671250414708274E-3
180.000000000000030E+0	1.002118436027442E+0	-34.768789028496810E-3	771.839998879925600E-3	-71.276669517899779E-3	947.703811754019850E-3	-140.807851678532940E-3
181.000000000000030E+0	961.960325413708240E-3	13.655989500355670E-3	821.374526869190100E-3	-93.458734401006965E-3	1.032466108193799E+0	-119.895842455308040E-3
182.000000000000030E+0	912.442803251895530E-3	42.765692089124015E-3	829.502504109754680E-3	-47.037607440053385E-3	1.014749151384216E+0	-82.806854287798409E-3
183.000000000000030E+0	958.157372749977250E-3	48.586212696359612E-3	797.431237450262120E-3	-25.600373340592675E-3	975.258232978061690E-3	-95.688429889169715E-3
184.000000000000030E+0	1.044108348981984E+0	20.400348790263576E-3	845.775611332684420E-3	-53.585193234798517E-3	1.070840030060289E+0	-80.757952836311070E-3
185.000000000000030E+0	984.839238607729370E-3	31.755935163606634E-3	857.161452254343810E-3	-36.715966560399334E-3	1.080342480887975E+0	-75.828689151598780E-3
186.000000000000030E+0	940.628350819398330E-3	89.876613317122378E-3	808.284865881745200E-3	-63.224006426119028E-3	1.010089260172492E+0	-120.953023977979300E-3
187.000000000000030E+0	992.082538542728540E-3	-15.882401177068343E-3	833.581868130915840E-3	-107.808674609695730E-3	1.104602932059237E+0	-182.970406320718510E-3
188.000000000000030E+0	941.952740146976940E-3	57.860676678497119E-3	829.802513726236920E-3	-70.014843078345323E-3	1.090295518052978E+0	-186.203197786992290E-3
189.000000000000030E+0	915.087365221753270E-3	29.635382274043116E-3	820.022324846860330E-3	-104.616399251272200E-3	1.074314460664743E+0	-146.778991275055140E-3
190.000000000000030E+0	943.790134503428410E-3	54.862338817606812E-3	830.993879503211020E-3	-60.451359611190414E-3	1.047901292826369E+0	-126.175384900036070E-3
191.000000000000030E+0	1.035142490068166E+0	64.344670407375903E-3	840.346391813163280E-3	-28.103724985994318E-3	983.352914959164550E-3	-153.305525574031960E-3
192.000000000000030E+0	1.169378257281822E+0	-47.242096625142831E-3	894.736560070880760E-3	-17.151746419143740E-3	882.194921391420530E-3	-156.296178172332850E-3
193.000000000000030E+0	882.551122120913470E-3	-98.542606581515688E-3	919.786503342519550E-3	-36.119556849872274E-3	930.039974787015060E-3	173.241755686112970E-3
