Freq (Hz)	Coh_mic2/mic1	Coh_mic3/mic1	Coh_mic4/mic1
334.000000000000060E+0	960.835511898714410E-3	970.056587383047230E-3	996.232993496102950E-3
335.000000000000060E+0	942.493105032326750E-3	957.837496207033510E-3	995.745326543769680E-3
336.000000000000060E+0	865.541870775259130E-3	912.399953318605240E-3	991.637498538065930E-3
337.000000000000060E+0	951.276315701394700E-3	971.469710668239840E-3	992.002410040740740E-3
338.000000000000060E+0	985.867968169374160E-3	987.722012589554720E-3	995.797964202583370E-3
339.000000000000060E+0	970.207811173206650E-3	978.859089728769340E-3	995.055578922185880E-3
340.000000000000060E+0	974.789606120782250E-3	986.298367194534120E-3	997.086380017384810E-3
341.000000000000060E+0	991.104094433896800E-3	992.643120752715550E-3	998.666408631124880E-3
342.000000000000060E+0	981.633018152664350E-3	974.150744528270660E-3	991.340602124555210E-3
343.000000000000060E+0	988.933574766353460E-3	974.333419053801110E-3	989.171762101718200E-3
344.000000000000060E+0	998.188389280231900E-3	997.743362906048370E-3	998.378108599794370E-3
345.000000000000060E+0	996.801392427068330E-3	994.964297299347770E-3	998.207410717811720E-3
346.000000000000060E+0	997.100105006797910E-3	996.762395473362760E-3	998.991935951290430E-3
347.000000000000060E+0	998.667153603115530E-3	998.660818344628390E-3	999.306854850596670E-3
348.000000000000060E+0	998.006924115630410E-3	997.838057237583900E-3	999.089812136958580E-3
349.000000000000060E+0	999.008762739722170E-3	999.319568976102860E-3	999.734521785655360E-3
350.000000000000060E+0	999.661242299672010E-3	999.785773777507320E-3	999.868101704585070E-3
351.000000000000060E+0	999.593372874237550E-3	999.438199564401500E-3	999.776995773706490E-3
352.000000000000060E+0	998.789248047077250E-3	998.356608864679360E-3	999.378088041873780E-3
353.000000000000060E+0	998.240307271983650E-3	998.852370450356350E-3	999.246848789694270E-3
354.000000000000060E+0	999.075588513067320E-3	998.234003543344900E-3	998.714994461887380E-3
355.000000000000060E+0	997.979816889837390E-3	996.268832229914140E-3	998.644659883086040E-3
356.000000000000060E+0	996.340504321497120E-3	994.361119484561520E-3	996.634361578257690E-3
357.000000000000060E+0	997.022509928814580E-3	996.348084337398630E-3	997.898964618447850E-3
358.000000000000060E+0	997.153925192340470E-3	995.627164651708640E-3	997.589529997384590E-3
359.000000000000060E+0	993.086255222863200E-3	989.409626058741940E-3	993.040834917253810E-3
360.000000000000060E+0	993.029398370147030E-3	993.906273160028110E-3	994.608072734005980E-3
361.000000000000060E+0	995.998085972102380E-3	995.232053738985820E-3	996.194796225943200E-3
362.000000000000060E+0	989.232461741409770E-3	988.629751024401980E-3	994.474648862732510E-3
363.000000000000060E+0	994.219132825071680E-3	988.944376610734530E-3	996.976938087935420E-3
364.000000000000060E+0	996.831884491617860E-3	990.064612784696040E-3	995.486882637074080E-3
365.000000000000060E+0	996.249521090286640E-3	987.291050954462120E-3	993.558548761486190E-3
366.000000000000060E+0	988.411794925372680E-3	966.675560511846890E-3	986.919358579123270E-3
367.000000000000060E+0	987.780165477937450E-3	962.509912688602530E-3	987.532126175194260E-3
368.000000000000060E+0	991.406673894499660E-3	980.257339398141300E-3	990.869135726123340E-3
369.000000000000060E+0	977.940470266822960E-3	956.983752229109920E-3	969.285003749135070E-3
370.000000000000060E+0	979.866661735547710E-3	971.178951191114640E-3	968.261190749010400E-3
371.000000000000060E+0	995.472030927760820E-3	989.041610697947160E-3	988.264553641809870E-3
372.000000000000060E+0	981.631853929435860E-3	959.691844921216400E-3	986.751662600225290E-3
373.000000000000060E+0	973.044866589840680E-3	982.582536844898710E-3	983.694385846920700E-3
374.000000000000060E+0	986.627980973767690E-3	984.176227582456490E-3	985.441596228263880E-3
375.000000000000060E+0	981.923792370723580E-3	980.154970603481560E-3	983.213055400858020E-3
376.000000000000060E+0	978.993732425606720E-3	979.524975673189300E-3	984.608771808510590E-3
377.000000000000060E+0	986.646021483659320E-3	968.340610661482580E-3	986.698465938688600E-3
378.000000000000060E+0	983.116614639950920E-3	959.997508566907020E-3	977.226921437739040E-3
379.000000000000060E+0	975.330699676147610E-3	966.955686755898600E-3	962.437261624106920E-3
380.000000000000060E+0	984.827354351420770E-3	987.947856084422260E-3	975.948578903154230E-3
381.000000000000060E+0	984.215674659847940E-3	979.462452506396520E-3	982.429186465661910E-3
382.000000000000060E+0	972.095966362497290E-3	952.899334841803670E-3	977.394778896445990E-3
383.000000000000060E+0	963.185965627604390E-3	955.640389211519500E-3	949.159631646255500E-3
384.000000000000060E+0	981.409279452272300E-3	974.436848997162210E-3	961.056115812366270E-3
385.000000000000060E+0	978.944680023308140E-3	972.608514028327260E-3	959.284042753621220E-3
386.000000000000060E+0	964.835013042216640E-3	964.149652087972210E-3	963.625280690058930E-3
387.000000000000060E+0	955.821717505117910E-3	973.283652171795580E-3	961.635093040367210E-3
388.000000000000060E+0	979.582140703539550E-3	967.744532722462190E-3	968.263777880975730E-3
389.000000000000060E+0	984.339059409131910E-3	966.047268279113690E-3	947.271347509071830E-3
390.000000000000060E+0	988.437145148713720E-3	961.441994424504840E-3	953.135896874018560E-3
391.000000000000060E+0	979.453096643155830E-3	976.710213503742990E-3	979.756487615871530E-3
392.000000000000060E+0	962.185305806092630E-3	955.915838635975180E-3	968.860818263794220E-3
393.000000000000060E+0	941.130187598863690E-3	931.435651137778710E-3	930.294002037103440E-3
394.000000000000060E+0	983.969292542033910E-3	975.673444033779420E-3	978.001765199652100E-3
395.000000000000060E+0	983.975010808217360E-3	972.819759607889910E-3	986.258951534180970E-3
396.000000000000060E+0	916.694300466015520E-3	937.127239168432770E-3	930.784034871304010E-3
397.000000000000060E+0	971.466864464210270E-3	962.923191181628390E-3	976.811710339370200E-3
398.000000000000060E+0	985.771903407268500E-3	986.517912716014410E-3	987.761164000133810E-3
399.000000000000060E+0	996.554159950835630E-3	665.022390097258280E-3	995.902176370907170E-3
400.000000000000060E+0	999.164528323945870E-3	782.377267824628350E-3	999.156431800391260E-3
401.000000000000060E+0	999.193801348203680E-3	860.228349273227780E-3	999.154199691295150E-3
402.000000000000060E+0	990.194118309496220E-3	968.750108665200170E-3	980.248874276609450E-3
403.000000000000060E+0	970.992522933724070E-3	956.280692396815010E-3	967.464729965468620E-3
404.000000000000060E+0	942.466562562725210E-3	943.776347131002780E-3	953.747523679439050E-3
405.000000000000060E+0	947.818643426792780E-3	944.921821975034380E-3	964.013900135508690E-3
406.000000000000060E+0	967.525243532499580E-3	956.896085201976440E-3	972.946063567940220E-3
407.000000000000060E+0	969.122960249301330E-3	966.900540447512060E-3	971.517352622586320E-3
408.000000000000060E+0	970.768303559839900E-3	965.554716025453170E-3	977.529679311493370E-3
409.000000000000060E+0	964.518948797420280E-3	971.365024004309350E-3	949.552232706598940E-3
410.000000000000060E+0	967.026145969934300E-3	969.194798775871890E-3	956.573064680898530E-3
411.000000000000060E+0	982.734151033357150E-3	956.020463369829820E-3	975.076902447777230E-3
412.000000000000060E+0	968.722993564747890E-3	923.673671852107030E-3	972.687438961205910E-3
413.000000000000060E+0	943.551397405610110E-3	908.230681611682630E-3	939.740847190639990E-3
414.000000000000060E+0	976.251610589627730E-3	943.369110005806480E-3	916.747875902314990E-3
415.000000000000060E+0	920.965529632010620E-3	906.142167624127250E-3	899.744394337938070E-3
416.000000000000060E+0	884.829430720438070E-3	903.929940449451190E-3	886.199979051335180E-3
417.000000000000060E+0	918.693471734984390E-3	919.796680217973340E-3	927.084440376277910E-3
418.000000000000060E+0	941.458547148786410E-3	911.366767508346330E-3	966.823908565421770E-3
419.000000000000060E+0	919.121810251366190E-3	892.255065780129360E-3	896.339643547252150E-3
420.000000000000060E+0	902.025554189050390E-3	910.964088868082780E-3	913.634199923765040E-3
421.000000000000060E+0	861.253650049056300E-3	921.046109558296690E-3	934.340351702437900E-3
422.000000000000060E+0	800.154088189254930E-3	744.249286950689930E-3	815.420627416887140E-3
423.000000000000060E+0	852.430196235936520E-3	879.658693581116700E-3	805.666496151258740E-3
424.000000000000060E+0	928.855781947494740E-3	911.170060063425380E-3	877.283380389945350E-3
425.000000000000060E+0	915.766525044204750E-3	922.373251620343000E-3	903.163355802039770E-3
426.000000000000060E+0	906.081546098768790E-3	905.519197845091160E-3	898.628237827470030E-3
427.000000000000060E+0	890.997216169968850E-3	870.678004551796340E-3	900.408632225807690E-3
428.000000000000060E+0	793.400930641986360E-3	868.603688719867480E-3	869.786794614689330E-3
429.000000000000060E+0	885.905685137643450E-3	894.678881771872940E-3	937.674374942187190E-3
430.000000000000060E+0	888.523465557735650E-3	811.651461005697410E-3	869.849080858531520E-3
431.000000000000060E+0	820.825125279279750E-3	754.251518316396030E-3	774.322743511147830E-3
432.000000000000060E+0	945.488925317940490E-3	884.167143510209310E-3	886.369834506105510E-3
433.000000000000060E+0	965.736436558709670E-3	847.137172167821920E-3	917.638282558708050E-3
434.000000000000060E+0	915.167339403903930E-3	721.530420012621130E-3	840.570179415664250E-3
435.000000000000060E+0	910.457406076490950E-3	866.372956087242960E-3	850.459556118448480E-3
436.000000000000060E+0	960.469113315007730E-3	852.133772394349620E-3	898.990644823931870E-3
437.000000000000060E+0	823.419408278755370E-3	570.653087298378050E-3	839.113919230856990E-3
438.000000000000060E+0	857.942171525179820E-3	764.634893193259720E-3	860.178621591453080E-3
439.000000000000060E+0	842.985404919251000E-3	860.438091476001480E-3	902.612971476247970E-3
440.000000000000060E+0	873.930912852064030E-3	870.681676926379990E-3	926.422735843031810E-3
441.000000000000060E+0	863.659525509532290E-3	791.182089058317440E-3	851.820708530858230E-3
442.000000000000060E+0	852.420046203230970E-3	854.135666209832170E-3	839.720625105727310E-3
443.000000000000060E+0	843.513391292555650E-3	884.308819528102030E-3	823.530846832441270E-3
444.000000000000060E+0	868.435549723080680E-3	808.835765150608950E-3	785.568869073273280E-3
445.000000000000060E+0	864.818717048027490E-3	779.598203671133300E-3	816.053637409410280E-3
446.000000000000060E+0	759.838500256297070E-3	709.526416022023710E-3	866.284047883539300E-3
447.000000000000060E+0	898.630391567588620E-3	847.915596731548810E-3	822.242725496581280E-3
448.000000000000060E+0	913.449022239359530E-3	894.272774795727420E-3	904.548593482826790E-3
449.000000000000060E+0	830.103796761469610E-3	817.793003938081190E-3	880.179240283856970E-3
450.000000000000060E+0	874.365680612393280E-3	862.450326501571720E-3	879.020579844915880E-3
451.000000000000060E+0	919.194649914026110E-3	875.753132348485620E-3	849.114982357983330E-3
452.000000000000060E+0	788.774701599161300E-3	853.819840795548070E-3	774.361348744230020E-3
453.000000000000060E+0	904.159142934483290E-3	918.751482421393260E-3	835.434725986929470E-3
454.000000000000060E+0	893.796448637375170E-3	912.357409398315890E-3	836.949885726422040E-3
455.000000000000060E+0	778.679966043682060E-3	691.923054746964580E-3	698.206037575269780E-3
456.000000000000060E+0	810.980581768659840E-3	768.682078557567430E-3	692.928613749396960E-3
457.000000000000060E+0	774.132788418784860E-3	722.068234686730980E-3	722.451403923093150E-3
458.000000000000060E+0	824.850251886277590E-3	721.391541022796350E-3	740.612359040732190E-3
459.000000000000060E+0	865.154250014305900E-3	846.940763010547770E-3	757.210189762766330E-3
460.000000000000060E+0	930.829905978803660E-3	891.460611129523910E-3	806.752408959478970E-3
461.000000000000060E+0	918.797321340891650E-3	849.175993567056530E-3	889.365394861097110E-3
462.000000000000060E+0	902.092025192820060E-3	822.462710524218040E-3	885.926957788737760E-3
463.000000000000060E+0	808.270312402890490E-3	766.626445787164550E-3	869.606723787433310E-3
464.000000000000060E+0	791.614567134411030E-3	820.519001208592890E-3	917.122111737051050E-3
465.000000000000060E+0	831.071644067854390E-3	836.303978616112280E-3	916.109435579450900E-3
466.000000000000060E+0	827.066944272183190E-3	852.903550031725800E-3	862.105333058917680E-3
467.000000000000060E+0	827.907150348936580E-3	832.302593097317020E-3	890.030135256442590E-3
468.000000000000060E+0	905.193807972754950E-3	851.876633761809440E-3	849.234196441137290E-3
469.000000000000060E+0	912.251287093680530E-3	827.753230402507920E-3	790.639835759118230E-3
470.000000000000060E+0	838.707436082359430E-3	816.455613549813550E-3	831.446954179141720E-3
471.000000000000060E+0	850.429578297045910E-3	797.668561594790050E-3	885.136482151450910E-3
472.000000000000060E+0	839.081745513640230E-3	730.245955313438390E-3	825.057464982477780E-3
473.000000000000060E+0	747.926387237205500E-3	693.685022976015420E-3	742.727956322211890E-3
474.000000000000060E+0	817.293598066103350E-3	822.919340218076220E-3	873.804529309953110E-3
475.000000000000060E+0	855.984185679690810E-3	779.107502731778310E-3	755.963241572560780E-3
476.000000000000060E+0	880.426637949560000E-3	702.990899111266890E-3	842.888768607991000E-3
477.000000000000060E+0	849.261158686500760E-3	683.667100549355870E-3	840.839370475964910E-3
478.000000000000060E+0	911.120263543850670E-3	764.128585498155770E-3	869.835801671448030E-3
479.000000000000060E+0	750.336821255099480E-3	589.968598039135820E-3	773.969924014903500E-3
480.000000000000060E+0	628.648282818600630E-3	514.625669491775460E-3	628.560836358821430E-3
481.000000000000060E+0	690.803971831329240E-3	619.639069622766050E-3	659.759680068757630E-3
482.000000000000060E+0	777.603785139202360E-3	818.730702949102220E-3	798.796670791812600E-3
483.000000000000060E+0	786.675003976611050E-3	792.073277005319040E-3	680.570118566509400E-3
484.000000000000060E+0	683.793991377064420E-3	796.831975177658690E-3	656.170417351285340E-3
485.000000000000060E+0	649.880495005040640E-3	729.253306399712530E-3	821.238268678298080E-3
486.000000000000060E+0	692.208919098242110E-3	547.214119967573960E-3	635.259894435100220E-3
487.000000000000060E+0	533.515514445698450E-3	521.796875348741860E-3	602.944778063092770E-3
488.000000000000060E+0	338.053548380934150E-3	372.798064355963520E-3	307.312164458463430E-3
489.000000000000060E+0	467.299291541721010E-3	293.252047488847640E-3	602.264519646238620E-3
490.000000000000060E+0	596.960896807256060E-3	551.086440733831060E-3	590.899974861429090E-3
491.000000000000060E+0	684.662727576757950E-3	363.966841498292560E-3	491.545571126248300E-3
492.000000000000060E+0	723.204299872356130E-3	532.195402939178330E-3	372.959123033307140E-3
493.000000000000060E+0	770.329133761823990E-3	790.569816558924220E-3	720.590029849298650E-3
494.000000000000060E+0	787.711896967561280E-3	676.935741859277850E-3	675.109170064263850E-3
495.000000000000060E+0	674.865225119384740E-3	557.219872601009910E-3	584.963106831398740E-3
496.000000000000060E+0	733.562652618577780E-3	449.800138491815720E-3	550.484244561446730E-3
497.000000000000060E+0	530.169861587466930E-3	444.046136464481600E-3	581.863287649886600E-3
498.000000000000060E+0	628.350514682850300E-3	584.788304840353050E-3	692.592149407090680E-3
499.000000000000060E+0	958.845773058608190E-3	235.444726787689350E-3	920.837401054116820E-3
500.000000000000060E+0	990.328968391525180E-3	275.587071073408910E-3	984.576214227762980E-3
