Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
219.000000000000030E+0	12.660880472481342E-9	813.778092189379910E-12	9.528557614599043E-9	-230.061452578205360E-12	11.688211809606616E-9	-422.219458049649710E-12
220.000000000000030E+0	13.871848158569272E-9	339.875328781943720E-12	12.116927534161086E-9	-606.690379025178850E-12	14.158988025267119E-9	-349.965281968473910E-12
221.000000000000030E+0	13.468185035127930E-9	594.483516475198700E-12	10.943306115442371E-9	618.481132379295160E-12	12.800658837236598E-9	-270.115736787874300E-12
222.000000000000030E+0	9.461831968129308E-9	910.390281330540380E-12	6.636058025495479E-9	526.644315067702710E-12	9.588687359201643E-9	7.969317448237549E-12
223.000000000000030E+0	8.879521021079861E-9	552.810718678671700E-12	5.753714308532667E-9	192.613060443966240E-12	8.953960119040210E-9	499.333707085851030E-12
224.000000000000030E+0	7.726914851164747E-9	-63.073821314323977E-12	4.859974635164672E-9	-100.401930997318920E-12	7.429708686566656E-9	-117.850206040124120E-12
225.000000000000030E+0	8.642847715269811E-9	177.676039339697120E-12	6.748812952461529E-9	1.357156815021546E-9	8.724826134555268E-9	638.609577377101290E-12
226.000000000000030E+0	9.302379070210284E-9	939.003149156947380E-12	8.163185547815966E-9	2.195436281633507E-9	10.423649921871081E-9	2.449296364061067E-9
227.000000000000030E+0	15.798323930720342E-9	1.162224056370953E-9	14.515778953636968E-9	3.092535430177749E-9	17.861861275549188E-9	3.000900581940624E-9
228.000000000000030E+0	27.456595943485683E-9	1.828817097674232E-9	26.940835138259348E-9	4.111729350742343E-9	33.069931375686282E-9	2.875959559163766E-9
229.000000000000030E+0	25.167161439526496E-9	2.168585123036930E-9	24.216138507921885E-9	4.055385468198068E-9	31.399349776268345E-9	2.121429559406994E-9
230.000000000000030E+0	18.605506968759539E-9	1.991234031844969E-9	17.851268372178023E-9	1.506685059041826E-9	22.656795962498566E-9	372.696160885555600E-12
231.000000000000030E+0	17.164166445995686E-9	917.791840293358590E-12	17.084374086536313E-9	-1.102583876010170E-9	20.743829406958212E-9	-1.635347622869745E-9
232.000000000000030E+0	22.156714431994075E-9	435.169458477244900E-12	20.810291820195406E-9	-1.734927235680779E-9	26.389538354958982E-9	-1.231593513082594E-9
233.000000000000030E+0	20.956645603568986E-9	461.078819119401140E-12	19.794032291579120E-9	-1.837560476275136E-9	23.957946003841064E-9	-2.416151578688492E-9
234.000000000000030E+0	10.093236970516483E-9	1.023872964049846E-9	9.632520266014800E-9	-343.667800894610030E-12	11.737439035911843E-9	-653.309272248847400E-12
235.000000000000030E+0	11.883542870757422E-9	906.331627275247550E-12	10.666685408594095E-9	-171.549438934558520E-12	13.864575369862810E-9	-613.877934862697790E-12
236.000000000000030E+0	16.134706918608982E-9	494.915279513356050E-12	14.174583958682536E-9	-967.012640516408160E-12	18.208026842684957E-9	-1.502260236874380E-9
237.000000000000030E+0	7.032162194586259E-9	-314.283501203751490E-12	5.913394674888638E-9	-1.037307095728213E-9	7.361216894663125E-9	-1.412800052155099E-9
238.000000000000030E+0	4.063744483051287E-9	-159.994424489544380E-12	3.083209041616715E-9	-767.652404193293030E-12	4.225396196344318E-9	-984.946168513155770E-12
239.000000000000030E+0	4.049013092378908E-9	-138.014221381205150E-12	3.060006254843027E-9	-1.112866351121514E-9	4.470356616622835E-9	-958.713236138929810E-12
240.000000000000030E+0	5.933894393567039E-9	522.882498977567260E-12	4.186482182689428E-9	-908.941788105664970E-12	5.813181784842501E-9	-1.387581976836550E-9
241.000000000000030E+0	8.331308874629234E-9	486.379290448120000E-12	5.482556267113039E-9	-689.030648320228040E-12	7.251960238895435E-9	-1.289135279813457E-9
242.000000000000030E+0	15.931773277317949E-9	-1.457519539153062E-9	7.081728802478565E-9	-891.507089790576290E-12	12.822073584014074E-9	-1.564527212478951E-9
243.000000000000030E+0	8.157705452526266E-9	-1.055740332602209E-9	4.123118804717817E-9	-749.474341625223260E-12	7.487716090054044E-9	-1.423880982629936E-9
244.000000000000030E+0	3.494524088763440E-9	180.230915116568670E-12	2.878151149772103E-9	-298.926608639820040E-12	4.012883134219245E-9	99.552869046918217E-12
