Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-494.258330506057220E-3	329.740819297114180E-3
50.000000000000007E+0	129.576871287390760E-3	285.259771903578150E-3
51.000000000000007E+0	184.097954240222570E-3	-119.194404249851250E-3
52.000000000000007E+0	46.276675637467901E-3	-19.254594727048036E-3
53.000000000000007E+0	33.079659117696170E-3	-50.545689725102462E-3
54.000000000000007E+0	5.958296325405064E-3	133.125818446164500E-3
55.000000000000007E+0	33.189905716965430E-3	-183.183776560876420E-3
56.000000000000007E+0	-70.288650516915185E-3	120.472624929469640E-3
57.000000000000007E+0	77.245722267588426E-3	-89.465976978912037E-3
58.000000000000007E+0	-70.757567065777849E-3	58.257487582899566E-3
59.000000000000007E+0	16.727698181996094E-3	-26.328114442360533E-3
60.000000000000007E+0	10.259105021604804E-3	24.546675625830915E-3
61.000000000000007E+0	-32.197660777612512E-3	-11.660802931260537E-3
62.000000000000007E+0	77.156856102325186E-3	27.974820653683667E-3
63.000000000000007E+0	-53.530822471976859E-3	-7.867810638013194E-3
64.000000000000014E+0	17.611900372601352E-3	1.087299929217762E-3
65.000000000000014E+0	5.925873968939649E-3	-9.730649219390311E-3
66.000000000000014E+0	-688.646860770431280E-6	-10.197414048280548E-3
67.000000000000014E+0	-6.888964516812973E-3	23.960787412029651E-3
68.000000000000014E+0	7.572695687634567E-3	-20.891009669046202E-3
69.000000000000014E+0	3.312542184940653E-3	19.389691995941160E-3
70.000000000000014E+0	4.305246093804363E-3	-23.258876576729964E-3
71.000000000000014E+0	-17.490626936285236E-3	12.119400278585442E-3
72.000000000000014E+0	25.000542056961256E-3	-4.339460445040512E-3
73.000000000000014E+0	-26.426857525916076E-3	-9.178517292028813E-3
74.000000000000014E+0	4.308373483031883E-3	25.846317620732709E-3
75.000000000000014E+0	14.650422890260606E-3	-12.399071351752514E-3
76.000000000000014E+0	-349.935547251905360E-6	-1.862501476006421E-3
77.000000000000014E+0	-1.194139496434897E-3	-8.881820201319364E-3
78.000000000000014E+0	-13.374072380490444E-3	4.789273850310222E-3
79.000000000000014E+0	7.847096713104554E-3	3.010561609190523E-3
80.000000000000014E+0	-5.459651568435002E-3	-5.055106512574414E-3
81.000000000000014E+0	-949.730336315843750E-6	8.635506182529890E-3
82.000000000000014E+0	3.871574072909914E-3	-6.490642093892116E-3
83.000000000000014E+0	-9.863630374702977E-3	5.559447318022616E-3
84.000000000000014E+0	10.813120648647423E-3	2.506304534884846E-3
85.000000000000014E+0	-2.229830933495028E-3	-3.423960651578900E-3
86.000000000000014E+0	-1.707552638743979E-3	-5.313595722608123E-3
87.000000000000014E+0	-2.906223536560462E-3	5.412847908197140E-3
88.000000000000014E+0	3.991387892002898E-3	881.202607060659540E-6
89.000000000000014E+0	97.153860064815018E-6	-4.389288563616410E-3
90.000000000000014E+0	-30.848280613685595E-6	-2.543160022352270E-3
91.000000000000014E+0	-6.959146752183750E-3	1.140024768113755E-3
92.000000000000014E+0	3.202727837929518E-3	1.853185859345231E-3
93.000000000000014E+0	-2.993579925652621E-3	712.716641245022100E-6
94.000000000000014E+0	48.416709314893258E-6	-1.231193247527119E-3
95.000000000000014E+0	-2.182869110691930E-3	2.929262832971357E-3
96.000000000000014E+0	-172.310972711945310E-6	3.431812060369178E-3
97.000000000000014E+0	6.132784382798574E-3	-1.330339678005321E-3
98.000000000000014E+0	-4.335578261747770E-3	-3.116953613931492E-3
99.000000000000014E+0	8.690774259993789E-3	-5.124871955745515E-3
100.000000000000010E+0	-18.859309624775566E-3	-5.188361089214562E-3
101.000000000000010E+0	4.235009797440523E-3	8.036307583541074E-3
102.000000000000010E+0	47.691987509455394E-6	-1.202660258695900E-3
103.000000000000010E+0	1.092023674473547E-3	1.882787087540686E-3
104.000000000000010E+0	4.843150212430512E-3	-3.640427730115719E-3
105.000000000000010E+0	-2.372290297894548E-3	-3.966648842461814E-3
106.000000000000010E+0	-1.497764790540448E-3	-101.469880170828640E-6
107.000000000000010E+0	-583.823305801413840E-6	2.172495831741716E-3
108.000000000000010E+0	3.811234675401527E-3	-1.717900488428041E-3
109.000000000000010E+0	-2.667020247030265E-3	-20.796912685297576E-6
110.000000000000010E+0	2.865714351748451E-3	-629.979888416816150E-6
111.000000000000010E+0	-22.577288596343089E-6	-520.034851816598220E-6
112.000000000000010E+0	296.370951712649240E-6	-6.571707665447270E-6
113.000000000000010E+0	8.918686699058117E-3	-2.871741084695560E-3
114.000000000000010E+0	-4.937928006072145E-3	-9.530299463798922E-3
115.000000000000010E+0	-1.720419460018455E-3	307.635906289027770E-6
116.000000000000010E+0	-2.057809455905785E-3	-2.208967912332319E-3
117.000000000000010E+0	145.439101438431520E-6	4.322832688714124E-3
118.000000000000010E+0	3.260266076868854E-3	-4.837928226258648E-3
119.000000000000010E+0	-3.275584746846414E-3	-228.792322834286070E-6
120.000000000000010E+0	-125.903371235945110E-6	40.319508755443330E-6
121.000000000000010E+0	-1.166135369908012E-3	531.511588576591250E-6
122.000000000000010E+0	471.613560490940400E-6	1.592211386894568E-3
123.000000000000010E+0	1.825523824419425E-3	890.087224844254020E-6
124.000000000000010E+0	1.474263676857548E-3	-1.425707254349325E-3
125.000000000000010E+0	-649.806204698378640E-6	127.382110125667990E-6
126.000000000000010E+0	768.484538399385780E-6	-587.268252618965410E-6
127.000000000000010E+0	-821.412639395538130E-6	-19.031313729387468E-6
128.000000000000030E+0	-355.772649934203540E-6	-193.013065282161940E-6
129.000000000000030E+0	-708.260776203984820E-6	1.020269640257562E-3
130.000000000000030E+0	981.940528993604500E-6	705.036555894861420E-6
131.000000000000030E+0	104.913127534659700E-6	-436.631554757503540E-6
132.000000000000030E+0	353.953293248013600E-6	156.002137386968610E-6
133.000000000000030E+0	-176.368869018931780E-6	-375.037561211490470E-6
134.000000000000030E+0	132.665347632622770E-6	-100.128418488803170E-6
135.000000000000030E+0	-35.848663641596077E-6	-98.339192280628589E-6
136.000000000000030E+0	715.943277927110280E-6	-555.565583963937370E-6
137.000000000000030E+0	-391.305822029671540E-6	-1.136844023378480E-3
138.000000000000030E+0	-191.965689514053620E-6	-337.795727148710660E-6
139.000000000000030E+0	-610.565732138297230E-6	-360.392865293180870E-6
140.000000000000030E+0	-11.570852133005958E-6	381.850768833972170E-6
141.000000000000030E+0	159.409237472352610E-6	-195.573029640409830E-6
142.000000000000030E+0	-107.889650180998530E-6	-51.387185670374299E-6
143.000000000000030E+0	-147.578244663424460E-6	-160.490070572723260E-6
144.000000000000030E+0	-114.982366107633020E-6	413.429871870288680E-6
145.000000000000030E+0	332.558187466416900E-6	-60.515737199127453E-6
146.000000000000030E+0	253.695948476325920E-6	-236.921760860492220E-6
147.000000000000030E+0	-443.744468418932970E-6	-529.778639104570540E-6
148.000000000000030E+0	-176.168492315574470E-6	208.949532345527250E-6
149.000000000000030E+0	-607.477979122474760E-6	-341.448763548272790E-6
150.000000000000030E+0	-486.011325647940100E-6	1.156962034667658E-3
151.000000000000030E+0	724.769565574562010E-6	394.840759462389770E-6
152.000000000000030E+0	369.224678377157860E-6	-189.292008531318400E-6
153.000000000000030E+0	-228.666592953749830E-6	-438.097178823970200E-6
154.000000000000030E+0	-257.254838635702820E-6	-3.614096135140969E-6
155.000000000000030E+0	-308.858003364132560E-6	-57.037365994193282E-6
156.000000000000030E+0	-51.776650692089166E-6	200.874879858772130E-6
