Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	127.688440653615070E-12	357.716586284106210E-12
50.000000000000007E+0	262.949258335811110E-12	1.849244906327006E-9
51.000000000000007E+0	46.744447754478022E-12	2.193410049738415E-9
52.000000000000007E+0	23.943189246401559E-12	1.102914782937384E-9
53.000000000000007E+0	1.390884303169376E-12	1.070653554291479E-9
54.000000000000007E+0	25.848084068830793E-12	2.049638783592760E-9
55.000000000000007E+0	51.685792703539088E-12	2.528497243607327E-9
56.000000000000007E+0	37.564455512500923E-12	3.362921603298150E-9
57.000000000000007E+0	58.262071305084257E-12	4.883443491557377E-9
58.000000000000007E+0	10.059382608539526E-12	6.779515793130456E-9
59.000000000000007E+0	79.998325985509668E-12	8.255628422419566E-9
60.000000000000007E+0	11.137725832782774E-12	10.225439409357462E-9
61.000000000000007E+0	110.452785340269650E-12	12.766142051991837E-9
62.000000000000007E+0	48.813305918695008E-12	22.961845237345485E-9
63.000000000000007E+0	27.633591468205162E-12	19.402072323486379E-9
64.000000000000014E+0	128.212148377353610E-12	29.387326892778661E-9
65.000000000000014E+0	16.005639475385333E-12	39.757581463935092E-9
66.000000000000014E+0	45.437769593486042E-12	41.621707378461358E-9
67.000000000000014E+0	96.087198062677258E-12	57.650660519205476E-9
68.000000000000014E+0	32.363651735536328E-12	64.166672128266619E-9
69.000000000000014E+0	35.795592813143044E-12	84.531790448520262E-9
70.000000000000014E+0	16.455512155761791E-12	98.361928323185984E-9
71.000000000000014E+0	51.051105302007279E-12	115.679862580811250E-9
72.000000000000014E+0	3.326326205663505E-12	125.898825970216030E-9
73.000000000000014E+0	23.989739806491210E-12	142.087338515861890E-9
74.000000000000014E+0	136.391570996995720E-12	174.583320171637350E-9
75.000000000000014E+0	144.424503151774480E-12	178.248204103604570E-9
76.000000000000014E+0	20.801790496979949E-12	211.005832671920110E-9
77.000000000000014E+0	39.086741857691279E-15	249.882107033777640E-9
78.000000000000014E+0	33.325501197093388E-12	244.354556022058480E-9
79.000000000000014E+0	60.551785455586230E-12	282.004117605666000E-9
80.000000000000014E+0	48.289002214624134E-12	327.863646388582950E-9
81.000000000000014E+0	57.290824436440557E-12	382.418921449685090E-9
82.000000000000014E+0	45.517987360440129E-12	417.082474740823750E-9
83.000000000000014E+0	47.506884916972093E-12	494.843592787555630E-9
84.000000000000014E+0	777.156347418989500E-15	581.513592170438940E-9
85.000000000000014E+0	31.762760288458849E-12	649.693968152792390E-9
86.000000000000014E+0	128.361160763069780E-12	717.247727270078900E-9
87.000000000000014E+0	14.444101208715650E-12	824.100870261548270E-9
88.000000000000014E+0	15.750556713187342E-12	874.594221806317730E-9
89.000000000000014E+0	49.732631656594876E-12	969.633535366235650E-9
90.000000000000014E+0	50.590209106276922E-12	944.131262874232130E-9
91.000000000000014E+0	51.342001104975009E-12	993.752351740608730E-9
92.000000000000014E+0	3.927821324758856E-12	1.134370785117008E-6
93.000000000000014E+0	14.423340359045097E-12	1.153550987140518E-6
94.000000000000014E+0	33.079900260933120E-15	1.266822908067939E-6
95.000000000000014E+0	71.230150743992123E-12	1.421086802372181E-6
96.000000000000014E+0	99.191925531778830E-12	1.610625344194599E-6
97.000000000000014E+0	4.790805921048234E-12	1.727149070335386E-6
98.000000000000014E+0	8.991758060618966E-12	1.915527225840077E-6
99.000000000000014E+0	132.607697079278720E-12	2.069722465122057E-6
100.000000000000010E+0	735.625414686604340E-12	2.076576016770582E-6
101.000000000000010E+0	340.325094652706690E-12	2.149699758693012E-6
102.000000000000010E+0	43.611035445735037E-12	2.255253289777780E-6
103.000000000000010E+0	22.753505942231642E-12	2.357991600843209E-6
104.000000000000010E+0	20.373570969492852E-12	2.567787210682149E-6
105.000000000000010E+0	186.030427877800260E-12	2.857229619046991E-6
106.000000000000010E+0	142.354242584896600E-12	3.235719004682139E-6
107.000000000000010E+0	2.408198102634990E-12	3.523713879207220E-6
108.000000000000010E+0	1.842203453849691E-12	3.757332656366557E-6
109.000000000000010E+0	42.822013148903980E-12	3.955381718112426E-6
110.000000000000010E+0	19.690910329377866E-12	4.045890041266993E-6
111.000000000000010E+0	97.205887861783403E-12	4.210666195504825E-6
112.000000000000010E+0	25.318122273484152E-12	4.595472353120106E-6
113.000000000000010E+0	451.595963378138690E-12	5.380410591608003E-6
114.000000000000010E+0	803.167471942632040E-12	6.109018232495288E-6
115.000000000000010E+0	9.929776957763653E-12	6.717443733382133E-6
116.000000000000010E+0	190.999601515358730E-12	7.252999039718981E-6
117.000000000000010E+0	85.376845157220747E-12	7.717036179392191E-6
118.000000000000010E+0	12.146373796251331E-12	8.304796312219591E-6
119.000000000000010E+0	80.999697946160647E-12	8.848574912250518E-6
120.000000000000010E+0	24.854511376005665E-12	10.047206546203788E-6
121.000000000000010E+0	80.403869269900871E-12	11.948876176610553E-6
122.000000000000010E+0	51.495044990369852E-12	13.426797953418776E-6
123.000000000000010E+0	35.303961400849976E-12	14.392744573553858E-6
124.000000000000010E+0	35.519393814467547E-12	15.520188998361541E-6
125.000000000000010E+0	75.877182139056185E-12	17.220213611255509E-6
126.000000000000010E+0	141.532919964417540E-12	19.235780839348575E-6
127.000000000000010E+0	57.077943013457395E-12	21.535468313275820E-6
128.000000000000030E+0	704.496381331700050E-15	24.576296176827140E-6
129.000000000000030E+0	60.887644520900272E-12	27.863751422837870E-6
130.000000000000030E+0	111.857632514561500E-12	30.258921626258089E-6
131.000000000000030E+0	27.114651301668427E-12	32.525126080067865E-6
132.000000000000030E+0	6.662296734170452E-12	36.134584696415941E-6
133.000000000000030E+0	49.909948207173938E-12	40.931820407489555E-6
134.000000000000030E+0	64.268457148769489E-12	45.912939071451504E-6
135.000000000000030E+0	57.435573711854052E-12	50.790526119300131E-6
136.000000000000030E+0	62.442966229149863E-12	55.563611436489835E-6
137.000000000000030E+0	21.475211882216310E-12	60.818043151181738E-6
138.000000000000030E+0	90.875132452573863E-12	67.003314760314732E-6
139.000000000000030E+0	6.672679361787107E-12	75.179595977436286E-6
140.000000000000030E+0	19.412951030408757E-12	83.786695820755724E-6
