Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	596.806818176521810E-3	27.853716468932799E-3
50.000000000000007E+0	94.370737330059309E-3	365.084833147169880E-3
51.000000000000007E+0	120.324475508900160E-3	-82.663979051598280E-3
52.000000000000007E+0	-50.180621157319388E-3	138.531282904887750E-3
53.000000000000007E+0	27.864942233034411E-3	22.861394954188680E-3
54.000000000000007E+0	-5.398766803621047E-3	112.169055087796270E-3
55.000000000000007E+0	111.892140619628060E-3	-89.002570566827074E-3
56.000000000000007E+0	-14.403615203852317E-3	-104.703011372554790E-3
57.000000000000007E+0	-56.341766295268748E-3	93.574226293915402E-3
58.000000000000007E+0	-32.423955156843334E-3	20.796101805515041E-3
59.000000000000007E+0	97.633682803316121E-3	-12.562636032864678E-3
60.000000000000007E+0	-1.448692614332444E-3	32.971481947084276E-3
61.000000000000007E+0	6.224397171989068E-3	-92.807686195929009E-3
62.000000000000007E+0	-44.127856783002725E-3	13.363250844798020E-3
63.000000000000007E+0	9.169826027878528E-3	-36.608388128971651E-3
64.000000000000014E+0	-21.336538530238498E-3	62.510720583745419E-3
65.000000000000014E+0	10.665149412831176E-3	-16.995158168461585E-3
66.000000000000014E+0	-9.201934419968010E-3	31.733402365401626E-3
67.000000000000014E+0	40.404921322234368E-3	-5.844393997243913E-3
68.000000000000014E+0	2.270828264344606E-3	-22.343050251476176E-3
69.000000000000014E+0	-20.566625222765349E-3	-686.365496181120480E-6
70.000000000000014E+0	6.167210668763263E-3	-11.369303189828329E-3
71.000000000000014E+0	-11.521756432693174E-3	17.565955820970782E-3
72.000000000000014E+0	1.281932831291862E-3	-4.977677920427607E-3
73.000000000000014E+0	-5.889232962684428E-3	11.582526462253620E-3
74.000000000000014E+0	27.704114523055472E-3	-3.704402721260542E-3
75.000000000000014E+0	-24.212508317721142E-3	-14.966570953343705E-3
76.000000000000014E+0	3.486005556168977E-3	9.296866403594102E-3
77.000000000000014E+0	2.262519133064106E-6	-395.494136560562260E-6
78.000000000000014E+0	-7.769773408940931E-3	-8.718507212106019E-3
79.000000000000014E+0	-1.171712092774876E-3	14.606388979397667E-3
80.000000000000014E+0	9.308426758514298E-3	-7.786975451605522E-3
81.000000000000014E+0	-11.002100497643807E-3	-5.363345355325561E-3
82.000000000000014E+0	-8.214608823552431E-3	6.454026817827909E-3
83.000000000000014E+0	6.790497022429412E-3	7.063496995423574E-3
84.000000000000014E+0	374.034442244588040E-6	1.093862583213884E-3
85.000000000000014E+0	-3.512421624018365E-3	-6.045799958129913E-3
86.000000000000014E+0	2.778006344069920E-3	13.086106248316028E-3
87.000000000000014E+0	2.583712840599484E-3	-3.294166269367934E-3
88.000000000000014E+0	-2.793264065633252E-3	3.194786958232952E-3
89.000000000000014E+0	7.093156730037561E-3	-988.564225408916510E-6
90.000000000000014E+0	-3.882513898557406E-3	6.205639226892459E-3
91.000000000000014E+0	6.220877975123616E-3	-3.600758492954976E-3
92.000000000000014E+0	1.141207126309053E-3	-1.469762353236819E-3
93.000000000000014E+0	-2.232303116601237E-3	-2.742307353801987E-3
94.000000000000014E+0	117.772911475611900E-6	-110.643712514930400E-6
95.000000000000014E+0	-5.643842979852542E-3	-4.274430024239727E-3
96.000000000000014E+0	-1.130765901819873E-3	7.765780021759145E-3
97.000000000000014E+0	822.956332651760750E-6	-1.447952325019505E-3
98.000000000000014E+0	789.445559921542560E-6	2.017651695531391E-3
99.000000000000014E+0	-5.635690708420936E-3	5.684124370606428E-3
100.000000000000010E+0	17.685746164684678E-3	6.439223027338375E-3
101.000000000000010E+0	-776.448890744961190E-6	-12.558263285678873E-3
102.000000000000010E+0	-4.394558513695000E-3	159.338335919149700E-6
103.000000000000010E+0	-1.272850792951241E-3	2.833615860436908E-3
104.000000000000010E+0	-1.923549705667163E-3	2.057728732176896E-3
105.000000000000010E+0	6.754589704712102E-3	4.414090001901074E-3
106.000000000000010E+0	27.010066744012637E-6	-6.632789379445798E-3
