Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	300.082380961455250E-12	1.850444407353674E-9
50.000000000000007E+0	1.810322509430324E-9	674.754094136894950E-12
51.000000000000007E+0	746.498706857749920E-12	4.735315973641717E-9
52.000000000000007E+0	20.652438740511645E-12	1.788615241958970E-9
53.000000000000007E+0	66.162366561629001E-12	7.869910083999503E-9
54.000000000000007E+0	6.528096274633445E-12	8.789194101756446E-9
55.000000000000007E+0	45.362649706203654E-12	9.551290896856559E-9
56.000000000000007E+0	4.066487861903782E-12	12.338446540465023E-9
57.000000000000007E+0	105.749123740938940E-12	17.722658116142732E-9
58.000000000000007E+0	64.578288835424842E-12	23.290627937968674E-9
59.000000000000007E+0	12.120773752806108E-12	32.456188901912844E-9
60.000000000000007E+0	28.829677490368041E-12	43.972783998126419E-9
61.000000000000007E+0	46.503275163133573E-12	58.802122796837092E-9
62.000000000000007E+0	128.124289589057450E-12	68.448357560309651E-9
63.000000000000007E+0	68.128277397391960E-12	77.884650827977339E-9
64.000000000000014E+0	257.839898987995420E-12	128.949352845087160E-9
65.000000000000014E+0	104.623140495206410E-12	134.460241107021320E-9
66.000000000000014E+0	182.510062049526630E-15	156.421194018029560E-9
67.000000000000014E+0	98.482606328524044E-12	226.129260585580870E-9
68.000000000000014E+0	126.601081276398010E-12	260.470626777011910E-9
69.000000000000014E+0	114.385595207668330E-12	290.061184497537680E-9
70.000000000000014E+0	262.983705838789750E-12	350.244503301467940E-9
71.000000000000014E+0	27.638433252156744E-12	400.118669581948480E-9
72.000000000000014E+0	26.635851853077412E-12	442.640879318636490E-9
73.000000000000014E+0	113.298415062259050E-12	531.077222426647470E-9
74.000000000000014E+0	102.905906949352580E-12	625.765853304554950E-9
75.000000000000014E+0	59.495808461940885E-12	611.480009601206520E-9
76.000000000000014E+0	141.376282625558740E-12	680.102894335299240E-9
77.000000000000014E+0	288.988309955451230E-12	754.358908241739340E-9
78.000000000000014E+0	67.925591325842740E-12	830.210512390658720E-9
79.000000000000014E+0	425.779778925062020E-15	947.707465390145620E-9
80.000000000000014E+0	46.639042967167841E-12	1.050273701611373E-6
81.000000000000014E+0	20.838708144115555E-12	1.138564778503202E-6
82.000000000000014E+0	99.850503405468048E-12	1.327553768005950E-6
83.000000000000014E+0	126.409495360400760E-12	1.533345317183976E-6
84.000000000000014E+0	2.183042554741809E-12	1.773150041637480E-6
85.000000000000014E+0	60.092016498205335E-12	1.987515712351971E-6
86.000000000000014E+0	199.021335390132320E-12	2.109970362195853E-6
87.000000000000014E+0	36.487391181700769E-12	2.436960121739606E-6
88.000000000000014E+0	76.699637759309042E-12	2.694995854478300E-6
89.000000000000014E+0	262.839194737687150E-12	2.741869161883076E-6
90.000000000000014E+0	194.536672816725180E-12	2.711044728449993E-6
91.000000000000014E+0	28.728669200566604E-12	2.856876997635113E-6
92.000000000000014E+0	9.925955364827353E-12	2.951316789224597E-6
93.000000000000014E+0	25.884057186304592E-12	2.997245145811068E-6
94.000000000000014E+0	75.278945534808897E-12	3.229505750945414E-6
95.000000000000014E+0	233.896465800533460E-12	3.468736608634981E-6
96.000000000000014E+0	203.639408280300130E-12	3.888608784718691E-6
97.000000000000014E+0	2.638895071908223E-12	4.229512978728942E-6
98.000000000000014E+0	142.120985299398760E-12	4.667372086952833E-6
99.000000000000014E+0	320.375961463785300E-12	4.981167563302437E-6
100.000000000000010E+0	1.523378630610544E-9	4.953781855400584E-6
101.000000000000010E+0	296.047604154947230E-12	4.715348753792258E-6
102.000000000000010E+0	73.012050082510913E-12	4.615888946176064E-6
103.000000000000010E+0	49.909214817428810E-12	4.628653957077147E-6
104.000000000000010E+0	39.298751010914259E-12	4.956112206251526E-6
105.000000000000010E+0	88.132123454049029E-12	5.412605976630733E-6
106.000000000000010E+0	36.909047622846726E-12	6.104432987535060E-6
107.000000000000010E+0	9.378201997295737E-12	6.773204427699404E-6
108.000000000000010E+0	2.282684333019110E-12	7.187502206282427E-6
109.000000000000010E+0	48.399476064010367E-12	7.045902729250947E-6
110.000000000000010E+0	111.760650457203840E-12	6.807755799161264E-6
111.000000000000010E+0	67.199809416650239E-12	6.890840304118701E-6
112.000000000000010E+0	45.365425167827879E-12	7.479280663831476E-6
113.000000000000010E+0	621.415450701754710E-12	8.848881393244614E-6
114.000000000000010E+0	1.397926219531357E-9	10.405915265611750E-6
115.000000000000010E+0	323.934722149759510E-12	11.738140683260280E-6
116.000000000000010E+0	3.787783783174894E-12	12.648454270704429E-6
117.000000000000010E+0	95.963926721165502E-12	13.026687979133908E-6
118.000000000000010E+0	191.678345617465720E-12	13.431984623741306E-6
119.000000000000010E+0	10.658297140160597E-12	14.718601597080854E-6
120.000000000000010E+0	13.261564399384818E-12	17.818832752191339E-6
121.000000000000010E+0	23.929896784642355E-12	21.764854184676560E-6
122.000000000000010E+0	777.596267593075530E-15	25.509527582605525E-6
123.000000000000010E+0	57.149108202126287E-12	27.697721657342021E-6
124.000000000000010E+0	95.853348916556512E-12	29.257126213238779E-6
125.000000000000010E+0	77.578333912863010E-12	32.168060252244906E-6
126.000000000000010E+0	82.684943279197389E-12	37.185865324695671E-6
127.000000000000010E+0	8.674917061457800E-12	44.004195685268981E-6
128.000000000000030E+0	37.196884372823811E-12	51.941691692913757E-6
129.000000000000030E+0	6.137998499893874E-12	59.512777347290767E-6
130.000000000000030E+0	21.936844639906797E-12	64.927906284109672E-6
131.000000000000030E+0	103.151248268182650E-12	70.693092259612556E-6
132.000000000000030E+0	6.282299286454451E-12	79.720854784300798E-6
133.000000000000030E+0	57.272662297912534E-12	91.955354717756602E-6
134.000000000000030E+0	32.754015922296626E-12	105.252144830294760E-6
135.000000000000030E+0	15.030552116574299E-12	118.232122246307510E-6
136.000000000000030E+0	41.402610274476067E-12	130.333539809264100E-6
137.000000000000030E+0	81.455022011429288E-12	143.810260929455470E-6
138.000000000000030E+0	57.644773880931968E-12	161.087188482854730E-6
139.000000000000030E+0	30.351236264023973E-12	183.774723015417390E-6
140.000000000000030E+0	30.135453064755392E-12	205.832436793187340E-6
141.000000000000030E+0	86.216176891331574E-12	221.262504859523450E-6
142.000000000000030E+0	148.396744985925370E-12	235.844460541812990E-6
143.000000000000030E+0	40.862031276566924E-12	260.431504212215420E-6
144.000000000000030E+0	125.863339175757820E-12	295.989153222700290E-6
145.000000000000030E+0	136.719233177598580E-12	332.726789321101030E-6
146.000000000000030E+0	125.338435752153560E-12	362.556821546817220E-6
147.000000000000030E+0	70.615377276572682E-12	384.905233345118300E-6
148.000000000000030E+0	2.098076375313630E-12	409.149243147630700E-6
149.000000000000030E+0	301.077493356976540E-12	450.154538277577220E-6
150.000000000000030E+0	687.445942830116310E-12	502.324374788247920E-6
151.000000000000030E+0	170.627571000284590E-12	548.655577344926210E-6
152.000000000000030E+0	26.111298886086736E-12	583.795137633223410E-6
153.000000000000030E+0	3.115472451235201E-12	620.718887903086910E-6
154.000000000000030E+0	16.253958716009508E-12	671.538136047836140E-6
155.000000000000030E+0	63.604529072755177E-12	725.788053255431640E-6
156.000000000000030E+0	177.724901223784290E-12	776.142990696032870E-6
157.000000000000030E+0	180.792930436378020E-12	825.899243461158840E-6
158.000000000000030E+0	8.313862315621288E-12	886.294931143253030E-6
159.000000000000030E+0	76.885326656026651E-12	960.883765752041250E-6
160.000000000000030E+0	38.738515450237234E-12	1.027196355082177E-3
161.000000000000030E+0	103.221283690863750E-12	1.067615324705252E-3
162.000000000000030E+0	237.226541053844710E-12	1.109734860842632E-3
163.000000000000030E+0	29.743696692840574E-12	1.188493303473713E-3
164.000000000000030E+0	110.304746147012320E-12	1.287036104224093E-3
165.000000000000030E+0	231.094038408782780E-12	1.368096046860645E-3
166.000000000000030E+0	63.699359790181892E-12	1.421929880671662E-3
167.000000000000030E+0	11.747573529173325E-12	1.469650961242187E-3
168.000000000000030E+0	4.789983960339742E-12	1.542732595025906E-3
169.000000000000030E+0	53.249372416039888E-12	1.635518013401067E-3
170.000000000000030E+0	223.561247603475850E-12	1.716413617642884E-3
171.000000000000030E+0	262.201337137854330E-12	1.800647802398839E-3
172.000000000000030E+0	28.113279159389555E-12	1.893531942328913E-3
173.000000000000030E+0	40.371715512824876E-12	1.950988963415600E-3
174.000000000000030E+0	10.791524139522869E-12	1.991528957968724E-3
175.000000000000030E+0	34.446320061570138E-12	2.074835270083620E-3
176.000000000000030E+0	129.440762766465180E-12	2.200352702422272E-3
177.000000000000030E+0	306.769863469829070E-12	2.313059396885093E-3
178.000000000000030E+0	38.710336613668903E-12	2.363878249998912E-3
179.000000000000030E+0	14.063681403020140E-12	2.391885048666725E-3
180.000000000000030E+0	29.451080821566365E-12	2.473487606887081E-3
181.000000000000030E+0	10.553986532360904E-12	2.572999380686957E-3
182.000000000000030E+0	27.981946816982008E-12	2.657551297110052E-3
183.000000000000030E+0	31.585580775202094E-12	2.761940419379112E-3
184.000000000000030E+0	7.557213364356215E-12	2.833580016983482E-3
185.000000000000030E+0	116.969625604333760E-12	2.840932023123455E-3
186.000000000000030E+0	236.917169126350610E-12	2.870753963020993E-3
187.000000000000030E+0	16.258535845098603E-12	2.990294337279742E-3
188.000000000000030E+0	26.807850843102888E-12	3.136011940641846E-3
189.000000000000030E+0	20.839588110075031E-12	3.169668317578484E-3
190.000000000000030E+0	82.083584486245615E-12	3.137401969368499E-3
191.000000000000030E+0	84.867473118359796E-12	3.195869952497507E-3
192.000000000000030E+0	89.940163937562797E-12	3.292819023720760E-3
193.000000000000030E+0	8.639108137004268E-12	3.364444642339700E-3
194.000000000000030E+0	113.567652339695420E-12	3.436559925895144E-3
195.000000000000030E+0	133.492978444402700E-12	3.464142803678948E-3
196.000000000000030E+0	111.981879621448040E-12	3.432069974474463E-3
197.000000000000030E+0	154.035091539222630E-12	3.432494052180128E-3
198.000000000000030E+0	190.748007374804740E-12	3.555840615934522E-3
199.000000000000030E+0	327.440188878363590E-12	3.666109682712882E-3
200.000000000000030E+0	148.114998045544460E-12	3.610656091784932E-3
201.000000000000030E+0	21.237514790037019E-12	3.544798016259127E-3
202.000000000000030E+0	30.685655669335519E-12	3.575549757922125E-3
203.000000000000030E+0	16.571890363242882E-12	3.655723408618883E-3
204.000000000000030E+0	10.571251670215534E-12	3.723885969080299E-3
205.000000000000030E+0	44.064636492915177E-12	3.692691835806662E-3
206.000000000000030E+0	434.997735574100610E-12	3.608405241039240E-3
207.000000000000030E+0	245.139427341739230E-12	3.587661800818138E-3
208.000000000000030E+0	20.839506427455367E-12	3.672737282376738E-3
209.000000000000030E+0	16.455379140353339E-12	3.717823196038516E-3
210.000000000000030E+0	58.509212453635733E-12	3.651408578025859E-3
