Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-43.352188791016072E-3	-199.232442774883420E-3
50.000000000000007E+0	-60.630561689987143E-3	78.184045277280956E-3
51.000000000000007E+0	163.412531406581100E-3	-796.441207440681590E-3
52.000000000000007E+0	66.084812199902282E-3	58.671465561768048E-3
53.000000000000007E+0	764.694918907282200E-6	-71.932653793994605E-3
54.000000000000007E+0	-90.801381560915231E-3	94.854586099498733E-3
55.000000000000007E+0	105.880293684672570E-3	1.417050878139214E-3
56.000000000000007E+0	-25.943084654916966E-3	-53.270643830239162E-3
57.000000000000007E+0	21.799806922968398E-3	409.989098034794560E-6
58.000000000000007E+0	-62.972822830701561E-3	-16.339935440761927E-3
59.000000000000007E+0	15.040836199127459E-3	52.314809206743980E-3
60.000000000000007E+0	45.909815379456237E-3	-68.376392951305709E-3
61.000000000000007E+0	-82.704273216987284E-3	19.181125891207941E-3
62.000000000000007E+0	11.094019458762743E-3	20.719719865352718E-3
63.000000000000007E+0	21.307588341301611E-3	28.583686465824966E-3
64.000000000000014E+0	20.718565288855260E-3	-21.204420343138249E-3
65.000000000000014E+0	-20.123018889655103E-3	-15.536678097062188E-3
66.000000000000014E+0	653.991418162324900E-6	8.562123511520714E-3
67.000000000000014E+0	8.777552797373366E-3	-2.285225150199527E-3
68.000000000000014E+0	-15.453987835522211E-3	-2.388979933272135E-3
69.000000000000014E+0	6.272537373298711E-3	5.969213846522795E-3
70.000000000000014E+0	3.844873029670091E-3	-5.811475048545637E-3
71.000000000000014E+0	-4.220893897948370E-3	-2.116847938431695E-3
72.000000000000014E+0	-3.489932978403300E-3	-2.621730495054051E-3
73.000000000000014E+0	439.858633975172000E-6	5.818873354285313E-3
74.000000000000014E+0	-4.819482790447274E-3	-9.388934230910896E-3
75.000000000000014E+0	5.149677126701504E-3	10.672299039227714E-3
76.000000000000014E+0	-7.741256426693662E-3	-8.442506613394287E-3
77.000000000000014E+0	-555.707424136038800E-6	3.271509911912459E-3
78.000000000000014E+0	-776.315481905910220E-6	6.778208713814467E-3
79.000000000000014E+0	3.950614179951335E-3	-1.249260057938978E-3
80.000000000000014E+0	5.951328521188385E-3	-3.400192409500884E-3
81.000000000000014E+0	-9.889593261578282E-3	-1.191165114037590E-3
82.000000000000014E+0	6.779037121952720E-3	4.284945314868806E-3
83.000000000000014E+0	3.086760458292921E-3	-2.888250388110758E-3
84.000000000000014E+0	-1.075158692279676E-3	-1.417169958749898E-3
85.000000000000014E+0	874.323338278857710E-6	-3.470109721866638E-3
86.000000000000014E+0	-35.126877408943476E-6	4.463904090480218E-3
87.000000000000014E+0	1.788088053039812E-3	-4.451070217081119E-3
88.000000000000014E+0	608.569694429921870E-6	-1.350290327998348E-3
89.000000000000014E+0	-5.921003609301060E-3	-1.537064457501602E-3
90.000000000000014E+0	1.340747927900139E-3	3.719663933543654E-3
91.000000000000014E+0	-859.860424846854690E-6	218.261771186565780E-6
