Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	300.583410021853960E-3
21.000000000000004E+0	330.557351413292570E-3
22.000000000000004E+0	79.300773758303786E-3
23.000000000000004E+0	254.843726281086480E-3
24.000000000000004E+0	22.237780453999850E-3
25.000000000000004E+0	307.732962977125660E-3
26.000000000000004E+0	314.563801491429650E-3
27.000000000000004E+0	699.673373045041950E-6
28.000000000000004E+0	263.512768549074410E-3
29.000000000000004E+0	670.917342766568890E-3
30.000000000000004E+0	509.422958576459920E-3
31.000000000000004E+0	119.226181901985030E-3
32.000000000000007E+0	40.132964527736709E-3
33.000000000000007E+0	194.289698093775280E-3
34.000000000000007E+0	22.776570567423788E-3
35.000000000000007E+0	417.033366444573170E-3
36.000000000000007E+0	65.133220479225373E-3
37.000000000000007E+0	7.963096569832954E-3
38.000000000000007E+0	95.451668149693858E-3
39.000000000000007E+0	559.541187520107950E-3
40.000000000000007E+0	78.828705626574652E-3
41.000000000000007E+0	482.275199091328990E-3
42.000000000000007E+0	323.767115598269210E-3
43.000000000000007E+0	420.276415635809140E-3
44.000000000000007E+0	503.194145175340330E-3
45.000000000000007E+0	45.693861727253149E-3
46.000000000000007E+0	590.638058059176350E-3
47.000000000000007E+0	110.493156447087430E-3
48.000000000000007E+0	236.459981762199870E-3
49.000000000000007E+0	261.393507871108820E-3
50.000000000000007E+0	313.068698893548160E-3
51.000000000000007E+0	207.563955332063870E-3
52.000000000000007E+0	163.569766606099090E-3
53.000000000000007E+0	38.061423370500808E-3
54.000000000000007E+0	11.757514924841310E-3
55.000000000000007E+0	173.225207363409270E-3
56.000000000000007E+0	77.138617777763055E-3
57.000000000000007E+0	23.451482557318010E-3
58.000000000000007E+0	180.345318435729510E-3
59.000000000000007E+0	96.267046768756373E-3
60.000000000000007E+0	93.329295869374301E-3
61.000000000000007E+0	278.551479038689600E-3
62.000000000000007E+0	481.308937594921440E-3
63.000000000000007E+0	91.002344951079395E-3
64.000000000000014E+0	572.617471235184690E-3
65.000000000000014E+0	176.393050389973910E-3
66.000000000000014E+0	64.532492956129645E-3
67.000000000000014E+0	488.176077199858950E-3
68.000000000000014E+0	11.373109136541250E-3
69.000000000000014E+0	327.350673748347700E-3
70.000000000000014E+0	277.194913963490720E-3
71.000000000000014E+0	544.973091882437480E-3
72.000000000000014E+0	337.072765533411260E-3
73.000000000000014E+0	350.041278181870200E-3
74.000000000000014E+0	114.350004426021390E-3
75.000000000000014E+0	524.858587407549090E-3
76.000000000000014E+0	149.981242185367430E-3
77.000000000000014E+0	170.501473850457440E-3
78.000000000000014E+0	143.075682990378010E-3
79.000000000000014E+0	114.792723432838740E-3
80.000000000000014E+0	746.820619085033720E-3
81.000000000000014E+0	281.544041677674050E-3
82.000000000000014E+0	22.486928847610575E-3
83.000000000000014E+0	315.091385162715510E-3
84.000000000000014E+0	229.031970795354590E-3
85.000000000000014E+0	488.531879188808470E-3
86.000000000000014E+0	195.087256114468620E-3
87.000000000000014E+0	92.000152231816679E-3
88.000000000000014E+0	228.545589915431780E-3
89.000000000000014E+0	385.574586953456090E-3
90.000000000000014E+0	696.408786790841730E-3
91.000000000000014E+0	52.874100991899542E-3
92.000000000000014E+0	9.480832149790199E-3
93.000000000000014E+0	242.234547500733670E-3
94.000000000000014E+0	184.569286661276250E-3
95.000000000000014E+0	289.950756355092100E-3
96.000000000000014E+0	63.808710880763800E-3
97.000000000000014E+0	114.732781966568540E-3
98.000000000000014E+0	268.368475841655020E-3
99.000000000000014E+0	508.202898807085690E-3
100.000000000000010E+0	215.011280475678580E-3
101.000000000000010E+0	29.934164481224320E-3
102.000000000000010E+0	74.017909863206263E-3
103.000000000000010E+0	163.176589909286070E-3
104.000000000000010E+0	262.973921181659460E-3
105.000000000000010E+0	57.955831176718091E-3
106.000000000000010E+0	162.807157126882930E-3
107.000000000000010E+0	7.317135359348225E-3
108.000000000000010E+0	303.665017466163810E-3
109.000000000000010E+0	349.753842769170320E-3
110.000000000000010E+0	122.254280061124960E-3
111.000000000000010E+0	87.025052158560975E-3
112.000000000000010E+0	86.872671689104022E-3
113.000000000000010E+0	510.421398814404290E-3
114.000000000000010E+0	712.317537350895420E-3
115.000000000000010E+0	47.376887051098639E-3
116.000000000000010E+0	44.509016307103869E-3
117.000000000000010E+0	170.451640879862340E-3
118.000000000000010E+0	206.163237781536110E-3
119.000000000000010E+0	376.349200706610210E-3
120.000000000000010E+0	805.011438310844870E-3
121.000000000000010E+0	550.483867334830230E-3
122.000000000000010E+0	83.752150830076172E-3
123.000000000000010E+0	643.838201063264950E-3
124.000000000000010E+0	675.339090417047650E-3
125.000000000000010E+0	236.260156270692970E-3
126.000000000000010E+0	226.686504121625000E-3
127.000000000000010E+0	303.796549323716750E-3
128.000000000000030E+0	888.244341986045400E-3
129.000000000000030E+0	456.843181579193960E-3
130.000000000000030E+0	586.956452099382300E-3
131.000000000000030E+0	795.502337811714420E-3
132.000000000000030E+0	654.847093538496240E-3
133.000000000000030E+0	717.075450095410630E-3
134.000000000000030E+0	643.522906806259230E-3
135.000000000000030E+0	406.314008189165350E-3
136.000000000000030E+0	706.465790845902330E-3
137.000000000000030E+0	507.612886813885830E-3
138.000000000000030E+0	764.666396517822090E-3
139.000000000000030E+0	402.224558491504240E-3
140.000000000000030E+0	641.020582397286210E-3
141.000000000000030E+0	890.621460535370830E-3
142.000000000000030E+0	941.553623146213820E-3
143.000000000000030E+0	847.280667754287340E-3
144.000000000000030E+0	904.569958852651900E-3
145.000000000000030E+0	807.414159465009830E-3
146.000000000000030E+0	784.725708679441910E-3
147.000000000000030E+0	857.591721974995220E-3
148.000000000000030E+0	826.388289021453450E-3
149.000000000000030E+0	891.855075123465070E-3
150.000000000000030E+0	951.112415494352660E-3
151.000000000000030E+0	958.955756757534640E-3
152.000000000000030E+0	971.488101576171270E-3
153.000000000000030E+0	976.464152626762230E-3
154.000000000000030E+0	990.418846444406920E-3
155.000000000000030E+0	980.835997647647060E-3
156.000000000000030E+0	988.232457595491280E-3
157.000000000000030E+0	998.320649341086550E-3
158.000000000000030E+0	994.924529777257870E-3
159.000000000000030E+0	988.521447701995130E-3
160.000000000000030E+0	992.343668685882310E-3
161.000000000000030E+0	985.491408858187760E-3
162.000000000000030E+0	991.032012978766860E-3
163.000000000000030E+0	989.895879791051310E-3
164.000000000000030E+0	997.021423153499840E-3
165.000000000000030E+0	981.612687766361570E-3
166.000000000000030E+0	983.463691251957650E-3
167.000000000000030E+0	962.036827574205060E-3
168.000000000000030E+0	983.076180326218910E-3
169.000000000000030E+0	984.372346692159670E-3
170.000000000000030E+0	975.443300775925000E-3
171.000000000000030E+0	968.640200322581800E-3
172.000000000000030E+0	962.604439498877860E-3
173.000000000000030E+0	925.089264480905450E-3
174.000000000000030E+0	920.291461008333590E-3
175.000000000000030E+0	943.162725976899320E-3
176.000000000000030E+0	586.188402478785790E-3
177.000000000000030E+0	576.792124178554850E-3
178.000000000000030E+0	452.060108034349370E-3
179.000000000000030E+0	838.420509814353790E-3
180.000000000000030E+0	948.267330845753430E-3
181.000000000000030E+0	954.404646361796670E-3
182.000000000000030E+0	977.836517688623340E-3
183.000000000000030E+0	982.715472218245400E-3
184.000000000000030E+0	987.477754907029600E-3
185.000000000000030E+0	978.219659018014890E-3
186.000000000000030E+0	987.124252929067020E-3
187.000000000000030E+0	994.196285361729210E-3
188.000000000000030E+0	987.652732322899960E-3
189.000000000000030E+0	991.235556575486010E-3
190.000000000000030E+0	997.392565433171120E-3
191.000000000000030E+0	997.875844636217150E-3
192.000000000000030E+0	999.054395206387830E-3
193.000000000000030E+0	999.247608649454940E-3
194.000000000000030E+0	996.682522433438470E-3
195.000000000000030E+0	997.336860309773750E-3
196.000000000000030E+0	995.852107921694870E-3
197.000000000000030E+0	996.554575776004920E-3
198.000000000000030E+0	998.383956886421010E-3
199.000000000000030E+0	996.917613660569300E-3
200.000000000000030E+0	998.686083907632250E-3
201.000000000000030E+0	998.902485088026260E-3
202.000000000000030E+0	996.800741895122350E-3
203.000000000000030E+0	993.066071417619710E-3
204.000000000000030E+0	991.528724751433610E-3
205.000000000000030E+0	986.634541739574880E-3
206.000000000000030E+0	979.830387535993830E-3
207.000000000000030E+0	996.276212494893620E-3
208.000000000000030E+0	998.100274910912690E-3
209.000000000000030E+0	998.090360311070900E-3
210.000000000000030E+0	996.745546902036090E-3
211.000000000000030E+0	998.110700233999730E-3
212.000000000000030E+0	998.435604551663580E-3
213.000000000000030E+0	996.341940183518960E-3
214.000000000000030E+0	997.115548653856990E-3
215.000000000000030E+0	993.548853268351290E-3
216.000000000000030E+0	995.223691539516400E-3
217.000000000000030E+0	997.658536504445250E-3
218.000000000000030E+0	998.760764127519020E-3
219.000000000000030E+0	995.278041399030870E-3
220.000000000000030E+0	996.364723721822160E-3
221.000000000000030E+0	994.435859750749110E-3
222.000000000000030E+0	996.235971248578540E-3
223.000000000000030E+0	996.474008365932580E-3
224.000000000000030E+0	991.042099633697940E-3
225.000000000000030E+0	996.281512662268390E-3
226.000000000000030E+0	998.440902571633650E-3
227.000000000000030E+0	985.576681651991640E-3
228.000000000000030E+0	979.268556761985880E-3
229.000000000000030E+0	986.602406480869940E-3
230.000000000000030E+0	980.603772521394970E-3
231.000000000000030E+0	962.558843773197780E-3
232.000000000000030E+0	973.873534359559810E-3
233.000000000000030E+0	959.780275209151880E-3
234.000000000000030E+0	968.956572184263010E-3
235.000000000000030E+0	980.633715377213440E-3
236.000000000000030E+0	978.876653822263850E-3
237.000000000000030E+0	960.400707298814880E-3
238.000000000000030E+0	980.879754634344180E-3
239.000000000000030E+0	985.810723967337040E-3
240.000000000000030E+0	975.630652163095630E-3
241.000000000000030E+0	988.467842676130530E-3
242.000000000000030E+0	984.530878450359690E-3
243.000000000000030E+0	963.962802790185650E-3
244.000000000000030E+0	989.530463961320490E-3
245.000000000000030E+0	989.957750412483680E-3
246.000000000000030E+0	930.106603366080090E-3
247.000000000000030E+0	959.874151644674040E-3
248.000000000000030E+0	991.094066843801750E-3
249.000000000000030E+0	980.947300626448750E-3
250.000000000000030E+0	993.441725104043830E-3
251.000000000000030E+0	996.686709471013120E-3
252.000000000000030E+0	998.328664984012510E-3
253.000000000000030E+0	997.964331596600810E-3
254.000000000000030E+0	998.599209563115540E-3
