Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	95.373777167844632E-12	3.371976463759778E-9
50.000000000000007E+0	387.354415685243590E-12	4.993972827685509E-9
51.000000000000007E+0	563.146094670449220E-12	6.842931137124278E-9
52.000000000000007E+0	228.540703085169140E-12	2.123998426634867E-9
53.000000000000007E+0	232.059236669319000E-12	2.049008266097216E-9
54.000000000000007E+0	255.610038919280080E-12	3.415759544352821E-9
55.000000000000007E+0	2.905712639809379E-12	4.191359213838060E-9
56.000000000000007E+0	73.182845479774636E-12	6.664359750419437E-9
57.000000000000007E+0	20.154714973523578E-12	7.728762718864310E-9
58.000000000000007E+0	32.106831100455947E-12	10.486933580735616E-9
59.000000000000007E+0	5.582224245260801E-12	14.916794849681676E-9
60.000000000000007E+0	7.472342704507021E-12	17.886763195904755E-9
61.000000000000007E+0	26.956003896771656E-12	21.325649446592125E-9
62.000000000000007E+0	97.247162494640800E-12	35.892432628539138E-9
63.000000000000007E+0	123.585561297324800E-12	35.392486389857409E-9
64.000000000000014E+0	51.922043411074123E-12	48.465025652033405E-9
65.000000000000014E+0	37.968116065475970E-12	64.439876768311439E-9
66.000000000000014E+0	171.268046569635700E-12	70.374203427843859E-9
67.000000000000014E+0	51.036026551965356E-12	94.930471542508275E-9
68.000000000000014E+0	17.240060032656427E-12	105.661591006867710E-9
69.000000000000014E+0	70.997253225478356E-12	134.783614397888270E-9
70.000000000000014E+0	16.281485216198182E-12	159.571974616469180E-9
71.000000000000014E+0	46.484652369966010E-12	184.786827409163750E-9
72.000000000000014E+0	76.683336623575236E-12	197.464079528123900E-9
73.000000000000014E+0	46.408716134752924E-12	227.213840756444350E-9
74.000000000000014E+0	85.589215917004224E-12	267.419597082818290E-9
75.000000000000014E+0	328.955744466250940E-12	275.034084723484810E-9
76.000000000000014E+0	339.137369075642050E-12	317.888261618841150E-9
77.000000000000014E+0	15.566705347086580E-12	362.799033737156870E-9
78.000000000000014E+0	55.818022769919024E-12	367.380733931428200E-9
79.000000000000014E+0	51.500322337536356E-12	410.550379562329430E-9
80.000000000000014E+0	148.687022783276330E-12	475.197644725627390E-9
81.000000000000014E+0	275.903981134147180E-12	546.245759147324580E-9
82.000000000000014E+0	628.379636530074730E-12	603.873671746840960E-9
83.000000000000014E+0	654.457540446231510E-12	711.187722119552240E-9
84.000000000000014E+0	103.932313849610310E-12	835.045121500569090E-9
85.000000000000014E+0	33.369618973520407E-12	937.163998638915110E-9
86.000000000000014E+0	93.422680668015470E-12	1.038307213114591E-6
87.000000000000014E+0	83.429754177832538E-12	1.178610786415654E-6
88.000000000000014E+0	10.433838241141988E-12	1.245971521833628E-6
89.000000000000014E+0	50.434834147500571E-12	1.360119324237924E-6
90.000000000000014E+0	5.976653527700957E-12	1.319857444070317E-6
91.000000000000014E+0	8.886855063948144E-12	1.369332039050675E-6
92.000000000000014E+0	20.465079784069097E-12	1.517886495122545E-6
93.000000000000014E+0	122.459332252075780E-12	1.556785684780139E-6
94.000000000000014E+0	96.123733167047783E-12	1.695828830666037E-6
95.000000000000014E+0	3.962241343988055E-12	1.898389129598193E-6
96.000000000000014E+0	52.354761149793052E-12	2.162653268662750E-6
97.000000000000014E+0	120.194485533950380E-12	2.353221848401233E-6
98.000000000000014E+0	189.114979730377180E-12	2.599684694587500E-6
99.000000000000014E+0	1.144121513890286E-9	2.786708637732478E-6
100.000000000000010E+0	2.365788536232027E-9	2.821891361200482E-6
101.000000000000010E+0	480.103994343525720E-12	2.807397350886876E-6
102.000000000000010E+0	7.524439776969808E-12	2.915023826654938E-6
103.000000000000010E+0	32.901410259164653E-12	3.023729377697593E-6
104.000000000000010E+0	164.698567942425810E-12	3.285346299927269E-6
105.000000000000010E+0	96.793311786899464E-12	3.687280726491253E-6
106.000000000000010E+0	12.578953466806572E-12	4.218260045874478E-6
107.000000000000010E+0	63.938234006562052E-12	4.619211025818023E-6
108.000000000000010E+0	2.559562780628826E-12	4.891179875647547E-6
109.000000000000010E+0	41.459581840978562E-12	5.047819114863431E-6
110.000000000000010E+0	78.825204668091044E-12	5.113997720326961E-6
111.000000000000010E+0	18.370601645535567E-12	5.271434045638466E-6
112.000000000000010E+0	29.866892149776325E-12	5.740291149895312E-6
113.000000000000010E+0	924.213763491587940E-12	6.731220255186216E-6
114.000000000000010E+0	1.612108354353779E-9	7.741373992440833E-6
115.000000000000010E+0	110.168090196185570E-12	8.599292218564044E-6
116.000000000000010E+0	38.292289712458766E-12	9.208729688053457E-6
117.000000000000010E+0	77.440076934560971E-12	9.583169585938441E-6
118.000000000000010E+0	141.024906421200570E-12	10.155749993760076E-6
119.000000000000010E+0	6.174254997287356E-12	10.857323564638459E-6
120.000000000000010E+0	93.356951238545982E-12	12.390610191953121E-6
121.000000000000010E+0	142.333291446827590E-12	14.777946836485244E-6
122.000000000000010E+0	10.159311775529331E-12	16.721294073622117E-6
123.000000000000010E+0	9.077432825485616E-12	17.927809563308022E-6
124.000000000000010E+0	90.627835286814730E-12	19.066823603908530E-6
125.000000000000010E+0	89.260942673826598E-12	20.764812125720660E-6
126.000000000000010E+0	53.664130506712960E-12	23.146145605532156E-6
127.000000000000010E+0	195.365424601371380E-12	26.247205086581352E-6
128.000000000000030E+0	140.913937187445610E-12	30.163561643040160E-6
129.000000000000030E+0	45.074869776835924E-12	33.973381498808741E-6
130.000000000000030E+0	84.553756206838636E-12	36.670032706501352E-6
131.000000000000030E+0	7.022197745361198E-12	39.181526624239655E-6
132.000000000000030E+0	80.512948994627233E-12	43.227269466181991E-6
133.000000000000030E+0	88.416877861525698E-12	49.009690652154666E-6
134.000000000000030E+0	69.523026028773825E-12	55.436124413025512E-6
135.000000000000030E+0	15.033803080947210E-12	61.349663102668666E-6
136.000000000000030E+0	35.567629298337552E-12	66.362972385722709E-6
137.000000000000030E+0	113.608833923692050E-12	71.901315773254253E-6
138.000000000000030E+0	57.356434806406436E-12	79.564212634171636E-6
139.000000000000030E+0	9.534436104353721E-12	89.709057622802598E-6
140.000000000000030E+0	40.996736221157985E-12	99.745361584193171E-6
141.000000000000030E+0	265.807861469718660E-12	107.340806536683960E-6
142.000000000000030E+0	154.777928511257180E-12	113.590917108970270E-6
143.000000000000030E+0	37.897084025136632E-12	122.992772244618210E-6
144.000000000000030E+0	188.407564183007860E-12	137.298690806609780E-6
145.000000000000030E+0	38.225977521471632E-12	153.251634365983570E-6
146.000000000000030E+0	155.172871639685860E-12	166.622603256527690E-6
147.000000000000030E+0	54.409170023239576E-12	176.122112192238080E-6
148.000000000000030E+0	14.843102674560895E-12	186.071161730367140E-6
149.000000000000030E+0	43.628863197670018E-12	202.611559105503950E-6
150.000000000000030E+0	240.693667599197380E-12	225.885569452548180E-6
151.000000000000030E+0	138.576547414238230E-12	244.343713921813540E-6
152.000000000000030E+0	10.035662167081903E-12	258.355592671155740E-6
153.000000000000030E+0	76.042286318409830E-12	272.559390635193320E-6
154.000000000000030E+0	59.296144530862611E-12	293.052307254593700E-6
155.000000000000030E+0	44.742745730323585E-12	316.468840045075150E-6
156.000000000000030E+0	89.727286785047709E-12	337.585844105665250E-6
157.000000000000030E+0	211.039521475589000E-12	356.925854260410260E-6
158.000000000000030E+0	159.401161818744120E-12	379.819960007476010E-6
159.000000000000030E+0	8.162828401125463E-12	409.355335220049660E-6
160.000000000000030E+0	117.028526175455970E-12	437.784262399219630E-6
161.000000000000030E+0	5.433834431459588E-12	455.386178237940470E-6
162.000000000000030E+0	199.437751255812210E-12	471.439173702989580E-6
163.000000000000030E+0	112.522608824885170E-12	502.033714594382080E-6
164.000000000000030E+0	47.317122486448016E-12	541.508431057718280E-6
165.000000000000030E+0	69.340953316844002E-12	574.566912155947330E-6
166.000000000000030E+0	37.625807586882105E-12	596.509586544270570E-6
167.000000000000030E+0	31.612239151727363E-12	615.977581862914270E-6
168.000000000000030E+0	22.425155365982826E-12	645.062097791777350E-6
169.000000000000030E+0	51.296068056495491E-12	681.403860885128290E-6
170.000000000000030E+0	126.464572744911240E-12	711.943814482732490E-6
171.000000000000030E+0	69.159570264009640E-12	743.541579303167840E-6
172.000000000000030E+0	34.191568610958548E-12	780.696959562010250E-6
173.000000000000030E+0	106.760502485058940E-12	806.649982682669930E-6
174.000000000000030E+0	37.292845452166296E-12	824.370187210823280E-6
175.000000000000030E+0	15.446613485721214E-12	855.210175420083210E-6
176.000000000000030E+0	4.966246070637943E-12	902.411677277078050E-6
177.000000000000030E+0	16.722749105327242E-12	945.038755565171780E-6
178.000000000000030E+0	63.653731974017899E-12	965.441642662468970E-6
179.000000000000030E+0	102.266261732027990E-12	978.910405790536740E-6
180.000000000000030E+0	133.383243053952750E-12	1.012841806845806E-3
181.000000000000030E+0	227.314799361101480E-12	1.050850002515677E-3
182.000000000000030E+0	199.670921329921010E-12	1.080572920691622E-3
183.000000000000030E+0	33.947423033110361E-12	1.118955676595361E-3
184.000000000000030E+0	100.218074183378150E-12	1.150980415513897E-3
185.000000000000030E+0	68.053307386246574E-12	1.159446340218895E-3
186.000000000000030E+0	133.990034698442640E-12	1.171631472880554E-3
187.000000000000030E+0	44.931521920106515E-12	1.215650541432349E-3
188.000000000000030E+0	57.848003033682546E-12	1.269451809015488E-3
189.000000000000030E+0	23.885688025644344E-12	1.281682040633575E-3
190.000000000000030E+0	21.347005497663889E-12	1.272995100117191E-3
191.000000000000030E+0	29.317115042054293E-12	1.300187990890124E-3
192.000000000000030E+0	25.253548321196677E-12	1.336375898932246E-3
193.000000000000030E+0	37.935866478459857E-12	1.356260800698494E-3
194.000000000000030E+0	2.617709450038312E-12	1.381007787254787E-3
195.000000000000030E+0	70.152192768756817E-12	1.398020570745564E-3
196.000000000000030E+0	77.449822435693543E-12	1.390889461300418E-3
197.000000000000030E+0	202.096682727553470E-12	1.390264717812445E-3
198.000000000000030E+0	346.812854680034300E-12	1.435516356566950E-3
199.000000000000030E+0	40.368578010295534E-12	1.476093827315018E-3
200.000000000000030E+0	56.648434241674355E-12	1.455465062617415E-3
201.000000000000030E+0	76.044514476158879E-12	1.435650725707144E-3
202.000000000000030E+0	56.334503499813380E-12	1.451118016835725E-3
203.000000000000030E+0	57.851620795425779E-12	1.477988952762109E-3
204.000000000000030E+0	57.625381773473276E-12	1.497862847291896E-3
205.000000000000030E+0	164.946347488886440E-12	1.488017942655093E-3
206.000000000000030E+0	617.710203936717860E-12	1.461790223950580E-3
207.000000000000030E+0	148.881216070513820E-12	1.456512084190731E-3
208.000000000000030E+0	9.397747142233704E-12	1.485709953474100E-3
209.000000000000030E+0	177.733446676171790E-12	1.497730932094674E-3
210.000000000000030E+0	104.916009762138210E-12	1.472613030169327E-3
211.000000000000030E+0	29.983497090398380E-12	1.450017396728239E-3
212.000000000000030E+0	96.513516341132643E-12	1.429620814147621E-3
213.000000000000030E+0	1.011745679948517E-9	1.444481595926717E-3
214.000000000000030E+0	1.513428142676483E-9	1.470532866140124E-3
215.000000000000030E+0	201.609178640122160E-12	1.429655685797872E-3
216.000000000000030E+0	25.962941611998896E-12	1.370274904354507E-3
217.000000000000030E+0	78.188088213416461E-12	1.381513323277904E-3
218.000000000000030E+0	106.642009329161140E-12	1.409513407837229E-3
219.000000000000030E+0	39.227686290250728E-12	1.371692759689499E-3
220.000000000000030E+0	88.153270709915845E-12	1.331977614006817E-3
221.000000000000030E+0	190.735886937607440E-12	1.305544179969506E-3
222.000000000000030E+0	142.355872904365880E-12	1.291677969785748E-3
223.000000000000030E+0	239.222357016367430E-12	1.303434998293676E-3
224.000000000000030E+0	377.105070484712810E-12	1.282597930485463E-3
225.000000000000030E+0	49.136567222628708E-12	1.222749568107820E-3
226.000000000000030E+0	111.631316837349600E-12	1.190218173573704E-3
227.000000000000030E+0	478.440780950048590E-12	1.206785646560163E-3
228.000000000000030E+0	197.777723407327590E-12	1.201488992703799E-3
229.000000000000030E+0	59.929473420593779E-12	1.146162619709359E-3
230.000000000000030E+0	8.151449776115713E-12	1.085905098237672E-3
231.000000000000030E+0	3.668300804028377E-12	1.096875175852005E-3
232.000000000000030E+0	36.615932343739204E-12	1.101988602418564E-3
233.000000000000030E+0	19.343136059844190E-12	1.044202429894487E-3
234.000000000000030E+0	20.800272361703193E-12	1.001968285084059E-3
235.000000000000030E+0	63.101092451742400E-12	981.843103179007260E-6
236.000000000000030E+0	125.734192851362080E-12	969.570331079904600E-6
237.000000000000030E+0	179.619480025483220E-12	963.298081924817210E-6
238.000000000000030E+0	76.962370584009167E-12	910.538711302564610E-6
239.000000000000030E+0	17.454280345600271E-12	849.757236915363550E-6
240.000000000000030E+0	79.038696331526806E-12	864.750300318994570E-6
241.000000000000030E+0	120.825793978488520E-12	860.216652418069020E-6
242.000000000000030E+0	27.994071441234565E-12	798.312053377126850E-6
243.000000000000030E+0	84.168164786134132E-12	749.318357182517840E-6
244.000000000000030E+0	218.075788797120130E-12	755.551800378593840E-6
245.000000000000030E+0	93.742880611432934E-12	745.870194129023340E-6
246.000000000000030E+0	7.583868704858985E-12	695.963627248428070E-6
247.000000000000030E+0	109.480906937611740E-12	656.958207403116730E-6
248.000000000000030E+0	195.575260796012770E-12	640.151862325798270E-6
249.000000000000030E+0	298.976785183323830E-12	630.147518358614020E-6
250.000000000000030E+0	105.300485282828540E-12	615.767466462883650E-6
251.000000000000030E+0	8.863080101725442E-12	552.473162087945760E-6
252.000000000000030E+0	24.743729050734859E-12	531.275980583809570E-6
253.000000000000030E+0	63.038548615178175E-12	550.028524568280780E-6
254.000000000000030E+0	102.339483101133930E-12	510.120079298087930E-6
255.000000000000030E+0	126.272970317760670E-12	456.853831961911970E-6
256.000000000000060E+0	216.139626533585360E-12	454.854845870725760E-6
257.000000000000060E+0	90.374221232137596E-12	450.337445002329560E-6
258.000000000000060E+0	45.599447545252024E-12	416.954422151433040E-6
