Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-365.760265531703760E-12	537.641297482398690E-12
50.000000000000007E+0	1.179458667782371E-9	1.805477244682381E-9
51.000000000000007E+0	-69.899122106462328E-12	-357.046838416909390E-12
52.000000000000007E+0	-278.938377651124170E-12	-254.897980683124380E-12
53.000000000000007E+0	82.995195803055149E-12	734.363178465223380E-12
54.000000000000007E+0	518.395688943253010E-12	-157.773886976239510E-12
55.000000000000007E+0	72.555936900010375E-12	50.212481081772482E-12
56.000000000000007E+0	-374.924030348341880E-12	-566.780648101550890E-12
57.000000000000007E+0	286.256275924230360E-12	689.448830737571300E-12
58.000000000000007E+0	312.468666333524030E-12	-1.254553570045234E-9
59.000000000000007E+0	-1.711657243165985E-9	813.828702386267350E-12
60.000000000000007E+0	1.234881700505777E-9	687.679451936984100E-12
61.000000000000007E+0	-625.457297716426050E-12	535.444911873986280E-12
62.000000000000007E+0	2.100020671083854E-9	-619.872603144042110E-12
63.000000000000007E+0	-1.144303715507977E-9	-438.533476756246930E-12
64.000000000000014E+0	-823.545850984253870E-12	482.399758690617420E-12
65.000000000000014E+0	923.902136709916310E-12	522.203517977656910E-12
66.000000000000014E+0	-1.301410687208546E-9	-1.399609663777239E-9
67.000000000000014E+0	4.050832566499520E-9	1.644262321919186E-9
68.000000000000014E+0	-4.679495411102105E-9	-1.439775991462193E-9
69.000000000000014E+0	1.306341793861712E-9	-1.390164670212473E-9
70.000000000000014E+0	-2.806016993263287E-9	1.401100941002817E-9
71.000000000000014E+0	1.599245008319180E-9	4.677588607847403E-9
72.000000000000014E+0	39.075551545198321E-12	-4.406071988492123E-9
73.000000000000014E+0	678.014883804243180E-12	6.358153743556931E-9
74.000000000000014E+0	913.468820290614260E-12	-1.815679638127603E-9
75.000000000000014E+0	6.486054834544562E-9	-927.643514695946250E-12
76.000000000000014E+0	-7.376170609447288E-9	-767.285990333805600E-12
77.000000000000014E+0	10.786828873201569E-9	2.704339323622733E-9
78.000000000000014E+0	-4.008073928332405E-9	-8.111934768158143E-9
79.000000000000014E+0	-295.688285141330420E-12	-3.493848812183297E-9
80.000000000000014E+0	-4.819556212516923E-9	462.225821825902200E-12
81.000000000000014E+0	-7.113456846879127E-9	2.153704541844388E-9
82.000000000000014E+0	3.379988709985654E-9	2.992590500578931E-9
83.000000000000014E+0	-2.234919526435681E-9	-5.817183853589800E-9
84.000000000000014E+0	-12.838513103382429E-9	17.343163626926771E-9
85.000000000000014E+0	15.549568813910721E-9	-3.786554279055941E-9
86.000000000000014E+0	-3.250166312735031E-9	-1.762409389133366E-9
87.000000000000014E+0	-11.840398698832094E-9	4.783856162116794E-9
88.000000000000014E+0	11.356058955587738E-9	7.069868477295135E-9
89.000000000000014E+0	1.415571967854855E-9	-8.280567458266463E-9
90.000000000000014E+0	-7.904735398951693E-9	2.708226522513163E-9
91.000000000000014E+0	7.039775147261038E-9	2.394045228312714E-9
92.000000000000014E+0	-1.829172083639974E-9	-12.350243031666591E-9
93.000000000000014E+0	-13.432548805891098E-9	7.170174652072552E-9
94.000000000000014E+0	15.877699249947440E-9	-1.087024315209019E-9
95.000000000000014E+0	-16.427565919671786E-9	-3.482727041020347E-9
96.000000000000014E+0	3.067890642218590E-9	2.281789503477094E-9
97.000000000000014E+0	4.141054417765467E-9	12.051322438933691E-9
98.000000000000014E+0	12.146509278363182E-9	-16.375080436596739E-9
99.000000000000014E+0	-40.009955210349093E-9	-36.484170484933151E-9
100.000000000000010E+0	-18.789751748920166E-9	84.996659683079566E-9
101.000000000000010E+0	41.916790297756939E-9	-27.232729375440643E-9
102.000000000000010E+0	-12.304631405149074E-9	7.603357139397718E-9
103.000000000000010E+0	18.183078571533109E-9	-7.821256351420933E-9
104.000000000000010E+0	-11.859165993881842E-9	-11.936688606640647E-9
105.000000000000010E+0	-9.199429957729453E-9	-13.370339686160836E-9
106.000000000000010E+0	-28.227912077124270E-9	16.587942733877433E-9
