Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	759.017350984724000E-12
50.000000000000007E+0	3.754453344555267E-9
51.000000000000007E+0	845.273279345095720E-12
52.000000000000007E+0	38.750142509749542E-12
53.000000000000007E+0	134.602550823494140E-12
54.000000000000007E+0	451.599952696632740E-12
55.000000000000007E+0	88.238189825992463E-12
56.000000000000007E+0	14.847319973085423E-12
57.000000000000007E+0	38.548855473558746E-12
58.000000000000007E+0	90.100090606621786E-12
59.000000000000007E+0	41.841264532116732E-12
60.000000000000007E+0	39.123051763878322E-12
61.000000000000007E+0	437.306471400470030E-12
62.000000000000007E+0	673.699322160967610E-12
63.000000000000007E+0	41.762234326714851E-12
64.000000000000014E+0	14.503765854978003E-12
65.000000000000014E+0	579.201483666354710E-12
66.000000000000014E+0	271.202794744734590E-12
67.000000000000014E+0	30.333922605098964E-12
68.000000000000014E+0	1.009845748831182E-12
69.000000000000014E+0	13.786873384257799E-12
70.000000000000014E+0	93.781407233978663E-12
71.000000000000014E+0	22.070762663770192E-12
72.000000000000014E+0	9.405615592028920E-12
73.000000000000014E+0	100.538759413891470E-12
74.000000000000014E+0	40.698528475047392E-12
75.000000000000014E+0	543.417556058355090E-12
76.000000000000014E+0	226.194886385550910E-12
77.000000000000014E+0	337.814310300597810E-12
78.000000000000014E+0	418.598619048472980E-12
79.000000000000014E+0	32.826319744853154E-12
80.000000000000014E+0	213.560604110340620E-12
81.000000000000014E+0	299.524976990428890E-12
82.000000000000014E+0	304.088369735924050E-12
83.000000000000014E+0	125.963032987423990E-12
84.000000000000014E+0	161.113053811086440E-12
85.000000000000014E+0	840.709211312831770E-12
86.000000000000014E+0	525.856923101492420E-12
87.000000000000014E+0	41.177459556803821E-12
88.000000000000014E+0	146.611169349176250E-12
89.000000000000014E+0	87.992826168986240E-12
90.000000000000014E+0	18.100350005864287E-12
91.000000000000014E+0	68.768964577697507E-12
92.000000000000014E+0	105.088867692587540E-12
93.000000000000014E+0	95.967498414954491E-12
94.000000000000014E+0	60.734508925266899E-12
95.000000000000014E+0	2.401508040942367E-12
96.000000000000014E+0	30.330737455708138E-12
97.000000000000014E+0	19.881110264573898E-12
98.000000000000014E+0	56.233644512339644E-12
99.000000000000014E+0	3.915343451293463E-9
100.000000000000010E+0	10.728472932788810E-9
101.000000000000010E+0	2.180362143306858E-9
102.000000000000010E+0	337.433108794217570E-12
103.000000000000010E+0	491.238286153237180E-12
104.000000000000010E+0	168.153228380440720E-12
105.000000000000010E+0	38.660907127017401E-12
106.000000000000010E+0	116.206603483367030E-12
107.000000000000010E+0	87.777014988632065E-12
108.000000000000010E+0	78.776038737551249E-12
109.000000000000010E+0	158.625279947716540E-12
110.000000000000010E+0	162.476346201612800E-15
111.000000000000010E+0	182.600210833883390E-12
112.000000000000010E+0	315.212666311120430E-12
113.000000000000010E+0	4.321249911508770E-9
114.000000000000010E+0	10.016258545804572E-9
115.000000000000010E+0	2.560482831978400E-9
116.000000000000010E+0	218.102754541440580E-12
117.000000000000010E+0	280.266300695156860E-12
118.000000000000010E+0	456.422238376994200E-12
119.000000000000010E+0	23.853108730890696E-12
120.000000000000010E+0	263.572980522918340E-12
121.000000000000010E+0	116.351323024408210E-12
122.000000000000010E+0	80.642141582095457E-12
123.000000000000010E+0	119.309475919554700E-12
124.000000000000010E+0	221.708896835178660E-12
