Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.720743077530045E-9
50.000000000000007E+0	4.892809004067165E-9
51.000000000000007E+0	1.071528135752450E-9
52.000000000000007E+0	92.529686358492971E-12
53.000000000000007E+0	103.410610352818210E-12
54.000000000000007E+0	140.632161624518810E-12
55.000000000000007E+0	348.712124893657750E-12
56.000000000000007E+0	311.402092239056620E-12
57.000000000000007E+0	191.068063388364680E-12
58.000000000000007E+0	301.558356698518400E-12
59.000000000000007E+0	543.840481306400180E-12
60.000000000000007E+0	266.973372277973180E-12
61.000000000000007E+0	99.522447110652305E-12
62.000000000000007E+0	519.044843634872270E-12
63.000000000000007E+0	261.494160975825920E-12
64.000000000000014E+0	640.382769056202270E-12
65.000000000000014E+0	713.765776674666340E-12
66.000000000000014E+0	480.911289364391730E-12
67.000000000000014E+0	696.296604555635610E-12
68.000000000000014E+0	1.301608588438417E-9
69.000000000000014E+0	1.300963763491885E-9
70.000000000000014E+0	721.336849375377250E-12
71.000000000000014E+0	436.172062348454190E-12
72.000000000000014E+0	376.507853235823660E-12
73.000000000000014E+0	121.467582616883650E-12
74.000000000000014E+0	78.610139776889165E-12
75.000000000000014E+0	96.205701991835918E-12
76.000000000000014E+0	321.037672767347490E-12
77.000000000000014E+0	3.160455520288223E-9
78.000000000000014E+0	1.406480379780313E-9
79.000000000000014E+0	123.213639791044860E-12
80.000000000000014E+0	210.167204942399710E-12
81.000000000000014E+0	834.852295808227060E-12
82.000000000000014E+0	956.453255468162780E-12
83.000000000000014E+0	1.544393326340772E-9
84.000000000000014E+0	733.397399692252380E-12
85.000000000000014E+0	668.870050755280210E-12
86.000000000000014E+0	400.584459427082500E-12
87.000000000000014E+0	539.154401898615870E-12
88.000000000000014E+0	522.259923573634140E-12
89.000000000000014E+0	1.077707081993508E-9
90.000000000000014E+0	41.108879692103860E-12
91.000000000000014E+0	161.684242559322300E-12
92.000000000000014E+0	14.962333118240540E-12
93.000000000000014E+0	21.689380371298519E-12
94.000000000000014E+0	671.356122548719790E-12
95.000000000000014E+0	817.963126485353850E-12
96.000000000000014E+0	49.263402120842828E-12
97.000000000000014E+0	372.789085462392330E-12
98.000000000000014E+0	138.198142347667500E-12
99.000000000000014E+0	14.437445480669878E-9
100.000000000000010E+0	48.839539193476885E-9
101.000000000000010E+0	11.412369739280943E-9
102.000000000000010E+0	792.864116589404510E-12
103.000000000000010E+0	1.122803232402160E-9
104.000000000000010E+0	759.685742676701700E-12
105.000000000000010E+0	345.306797148927970E-12
106.000000000000010E+0	188.935087932164420E-12
107.000000000000010E+0	542.157460211927880E-12
108.000000000000010E+0	569.256025777742540E-12
109.000000000000010E+0	161.095291197798140E-12
110.000000000000010E+0	99.221484726505699E-12
111.000000000000010E+0	257.923222154136770E-12
