Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-300.946749639774970E-12	232.664478932935360E-12
50.000000000000007E+0	-496.079436381390460E-12	1.022589796144798E-9
51.000000000000007E+0	94.525620262027761E-12	-349.178834321318550E-15
52.000000000000007E+0	264.888261897724690E-12	169.312389616615540E-12
53.000000000000007E+0	-192.830335467837960E-12	-974.902538447744250E-12
54.000000000000007E+0	-297.584853403829830E-12	605.153789131859320E-12
55.000000000000007E+0	276.732716106645680E-12	131.830247682590600E-12
56.000000000000007E+0	-477.060360258387500E-12	-1.244724268506156E-9
57.000000000000007E+0	276.056983453830990E-12	1.656728546062625E-9
58.000000000000007E+0	-549.108040928157580E-12	-973.889098604380820E-12
59.000000000000007E+0	517.938767783596610E-12	728.003374661687170E-12
60.000000000000007E+0	-461.752841682431460E-12	975.099961612524600E-12
61.000000000000007E+0	67.899334935698020E-12	-320.851726998829700E-12
62.000000000000007E+0	2.820931141334107E-9	1.045558554403235E-9
63.000000000000007E+0	-2.249595985795207E-9	-2.395913088895095E-9
64.000000000000014E+0	903.838358638644230E-12	3.553418622123969E-9
65.000000000000014E+0	1.750630722892112E-9	-3.651298095951390E-9
66.000000000000014E+0	-3.222004714263116E-9	1.774000814683880E-9
67.000000000000014E+0	909.971844025403040E-12	-89.142322496104220E-12
68.000000000000014E+0	-105.506451216484310E-12	-712.497613205083820E-12
69.000000000000014E+0	-432.881043656271940E-12	3.334939629429158E-9
70.000000000000014E+0	-1.449403522091737E-9	-4.282399421970163E-9
71.000000000000014E+0	-4.032724595357557E-9	4.439104100967117E-9
72.000000000000014E+0	7.202408073430180E-9	4.368610870897482E-9
73.000000000000014E+0	-1.728018993628642E-9	-5.630594311225810E-9
74.000000000000014E+0	-1.070131508342881E-9	228.704998228300040E-12
75.000000000000014E+0	1.287051685911427E-9	-55.373882246848702E-12
76.000000000000014E+0	-2.479697531626183E-9	339.662030132602310E-12
77.000000000000014E+0	1.180248672150757E-9	-9.458834722833466E-9
78.000000000000014E+0	-14.113670449432675E-9	11.469648386080752E-9
79.000000000000014E+0	9.746094712763904E-9	-3.412174755408993E-9
80.000000000000014E+0	-10.810520173533815E-9	9.418657147637417E-9
81.000000000000014E+0	17.158020924152293E-9	-1.520391116267321E-9
82.000000000000014E+0	-6.997898044154632E-9	-7.699954324928843E-9
83.000000000000014E+0	-5.929491659817363E-9	-637.016941522952370E-12
84.000000000000014E+0	-240.745937584775900E-12	6.975257386668088E-9
85.000000000000014E+0	1.708968349790984E-9	6.502792464110096E-9
86.000000000000014E+0	10.976418850868681E-9	-5.158905810634614E-9
87.000000000000014E+0	835.789026605912800E-12	-10.488698586028615E-9
88.000000000000014E+0	-13.457965143131312E-9	5.620596291224775E-9
89.000000000000014E+0	13.963911485457675E-9	-3.655454843760960E-9
90.000000000000014E+0	-10.279741642775303E-9	-5.338858394687666E-9
