Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-231.849377397977010E-3	179.244715710650540E-3
50.000000000000007E+0	-21.966891685328664E-3	45.281294976244967E-3
51.000000000000007E+0	47.919525235290750E-3	-177.015331044716150E-6
52.000000000000007E+0	172.464137977226070E-3	110.236350659314210E-3
53.000000000000007E+0	-31.571831004191163E-3	-159.619377909358400E-3
54.000000000000007E+0	-46.443849042668031E-3	94.445906465200874E-3
55.000000000000007E+0	38.225187230745812E-3	18.209758395175177E-3
56.000000000000007E+0	-47.515622848797269E-3	-123.975609419843220E-3
57.000000000000007E+0	18.069293923728226E-3	108.441071390766280E-3
58.000000000000007E+0	-32.586049974283417E-3	-57.794088724124580E-3
59.000000000000007E+0	20.054536446267607E-3	28.188216674019356E-3
60.000000000000007E+0	-14.079089471298038E-3	29.731315898308529E-3
61.000000000000007E+0	1.357414109779577E-3	-6.414328826457733E-3
62.000000000000007E+0	52.212526197100408E-3	19.352210556463082E-3
63.000000000000007E+0	-37.245217938731021E-3	-39.667702877151066E-3
64.000000000000014E+0	8.749736106659228E-3	34.399375643785660E-3
65.000000000000014E+0	16.407161857720114E-3	-34.220488688836814E-3
66.000000000000014E+0	-25.721325066807198E-3	14.161882327878754E-3
67.000000000000014E+0	5.077525057714796E-3	-497.402616519008020E-6
68.000000000000014E+0	-499.274653766310040E-6	-3.371661116838994E-3
69.000000000000014E+0	-1.871468197651224E-3	14.417895052293545E-3
70.000000000000014E+0	-5.134893890976500E-3	-15.171528353167676E-3
71.000000000000014E+0	-12.299574804413977E-3	13.539008594159884E-3
72.000000000000014E+0	19.988062991695674E-3	12.123732560479427E-3
73.000000000000014E+0	-3.993675032542878E-3	-13.013030529196244E-3
74.000000000000014E+0	-2.067491700364414E-3	441.857549266145350E-6
75.000000000000014E+0	2.552806645844377E-3	-109.831497952513030E-6
76.000000000000014E+0	-4.381438143167569E-3	600.157138371932440E-6
77.000000000000014E+0	1.874218208193420E-3	-15.020495836289482E-3
78.000000000000014E+0	-20.160954557298601E-3	16.384048410968986E-3
79.000000000000014E+0	12.145444623384717E-3	-4.252203652695525E-3
80.000000000000014E+0	-12.120429717406705E-3	10.559914801303485E-3
81.000000000000014E+0	17.746705684322309E-3	-1.572555120705884E-3
82.000000000000014E+0	-6.179955091970949E-3	-6.799952162497703E-3
83.000000000000014E+0	-4.540895166764700E-3	-487.837291434507790E-6
84.000000000000014E+0	-160.007583045862500E-6	4.635983006652145E-3
85.000000000000014E+0	1.010488506533774E-3	3.845008040178951E-3
86.000000000000014E+0	6.141484068004049E-3	-2.886491329714388E-3
87.000000000000014E+0	403.791027174414440E-6	-5.067358198006472E-3
88.000000000000014E+0	-5.828273567130047E-3	2.434125252016555E-3
89.000000000000014E+0	5.938176476971480E-3	-1.554488224052312E-3
90.000000000000014E+0	-4.414088574578751E-3	-2.292488922408592E-3
91.000000000000014E+0	-1.481294457017753E-3	4.094868992806336E-3
92.000000000000014E+0	7.546873957277334E-3	3.152390200485789E-3
93.000000000000014E+0	2.616615609502520E-3	-11.775429302327460E-3
94.000000000000014E+0	-7.303104797309421E-3	1.746202783259995E-3
95.000000000000014E+0	-533.715035978170020E-6	-2.366189295036692E-3
