Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	229.661829029309220E-9	11.572638034039218E-9
21.000000000000004E+0	93.888975128303802E-9	13.106193227996315E-9
22.000000000000004E+0	52.354153009512278E-9	14.175190725604098E-9
23.000000000000004E+0	31.173154948059526E-9	14.805950875988012E-9
24.000000000000004E+0	14.623781980607244E-9	15.039977896520384E-9
25.000000000000004E+0	9.216015804053128E-9	17.180995812751223E-9
26.000000000000004E+0	2.990643801849852E-9	17.735605613031937E-9
27.000000000000004E+0	2.623480233386973E-9	19.365824567987971E-9
28.000000000000004E+0	1.214607885972795E-9	20.394659017050650E-9
29.000000000000004E+0	2.707388117265443E-9	22.107213131734729E-9
30.000000000000004E+0	1.182215041294728E-9	23.647182489189590E-9
31.000000000000004E+0	1.628391108432832E-9	25.247513945918051E-9
32.000000000000007E+0	1.498231150596618E-9	27.054523695483533E-9
33.000000000000007E+0	1.866725624487288E-9	29.479872714674962E-9
34.000000000000007E+0	1.829794028634530E-9	32.895540513883710E-9
35.000000000000007E+0	2.445819446928456E-9	34.073745625739025E-9
36.000000000000007E+0	2.051867562965810E-9	36.524747711533709E-9
37.000000000000007E+0	2.464313575226123E-9	40.072995560550621E-9
38.000000000000007E+0	2.106979331830033E-9	43.341743410477062E-9
39.000000000000007E+0	2.884519949924153E-9	47.448462363481356E-9
40.000000000000007E+0	1.797516562437940E-9	52.368964996556152E-9
41.000000000000007E+0	1.129253060406100E-9	56.661859787611666E-9
42.000000000000007E+0	231.117407896753260E-12	65.490467769310381E-9
43.000000000000007E+0	909.145503732454940E-12	70.438952447874319E-9
44.000000000000007E+0	774.646499967143900E-12	74.000943980863432E-9
45.000000000000007E+0	339.736089004928770E-12	81.352399015465939E-9
46.000000000000007E+0	271.856046959667530E-12	91.270469305602542E-9
47.000000000000007E+0	359.244462106814290E-12	100.584811827083840E-9
48.000000000000007E+0	665.775461353137600E-12	111.215998233529570E-9
49.000000000000007E+0	969.921697873636090E-12	123.612835649761800E-9
50.000000000000007E+0	492.045884487023990E-12	273.333201454157250E-9
51.000000000000007E+0	615.507400855741580E-12	148.544373326130700E-9
52.000000000000007E+0	1.522916773253599E-9	158.267908535128480E-9
53.000000000000007E+0	1.037391880307509E-9	170.238270274767180E-9
54.000000000000007E+0	742.204244453319710E-12	182.032317248816120E-9
55.000000000000007E+0	1.161097651836548E-9	197.476686301141460E-9
56.000000000000007E+0	1.493392564604718E-9	212.690227069353400E-9
57.000000000000007E+0	1.474315924060321E-9	228.715142241881860E-9
58.000000000000007E+0	491.363396846604590E-12	246.468896251462510E-9
59.000000000000007E+0	663.686052513215500E-12	257.217358010982330E-9
60.000000000000007E+0	745.075332677401410E-12	272.580898743792020E-9
61.000000000000007E+0	505.800770902943910E-12	286.593743633706750E-9
62.000000000000007E+0	616.755600428884760E-12	299.859614401731440E-9
63.000000000000007E+0	1.714617735269647E-9	318.063334922027550E-9
64.000000000000014E+0	1.869506654327932E-9	342.020693894701590E-9
65.000000000000014E+0	1.468893374058385E-9	368.724711266969620E-9
66.000000000000014E+0	2.642858802655572E-9	398.913511965396480E-9
67.000000000000014E+0	1.592463159678398E-9	432.707216642919320E-9
68.000000000000014E+0	641.910431659302140E-12	460.111248168782360E-9
69.000000000000014E+0	982.874693824611980E-12	499.692760852582760E-9
70.000000000000014E+0	878.733701783260020E-12	546.807934055006620E-9
71.000000000000014E+0	1.120870493240069E-9	595.405283212437820E-9
72.000000000000014E+0	406.164358667408060E-12	651.978751830038680E-9
73.000000000000014E+0	1.721577052087964E-9	720.442719858456010E-9
74.000000000000014E+0	1.542702853957584E-9	795.889114856512810E-9
75.000000000000014E+0	545.219582182293110E-12	871.455719827901680E-9
76.000000000000014E+0	651.855897823532400E-12	953.572520339413850E-9
77.000000000000014E+0	394.040612879810840E-12	1.037104471793286E-6
78.000000000000014E+0	368.670434213495890E-12	1.127674845668327E-6
79.000000000000014E+0	281.537491608074910E-12	1.217286401266545E-6
80.000000000000014E+0	381.619488864574120E-12	1.307124034088767E-6
81.000000000000014E+0	1.864946119700935E-9	1.394222470367170E-6
82.000000000000014E+0	2.665979474634040E-9	1.476365635329961E-6
83.000000000000014E+0	2.951982430605687E-9	1.552724201801137E-6
84.000000000000014E+0	3.292642071472493E-9	1.619953110968040E-6
85.000000000000014E+0	5.350288711068564E-9	1.671683207088593E-6
86.000000000000014E+0	856.798129365248920E-12	1.729319933552289E-6
87.000000000000014E+0	654.737136016336980E-12	1.772066754338740E-6
88.000000000000014E+0	755.297391307607440E-12	1.810219791057835E-6
89.000000000000014E+0	450.527346609401640E-12	1.838737202090618E-6
90.000000000000014E+0	1.741707112810544E-9	1.836443992505102E-6
91.000000000000014E+0	2.819896635589808E-9	1.793212865012790E-6
92.000000000000014E+0	1.706753847660369E-9	1.730384932053729E-6
93.000000000000014E+0	4.661414140823516E-9	1.641636594622176E-6
94.000000000000014E+0	6.482382023082123E-9	1.541091339250323E-6
95.000000000000014E+0	4.359130424019859E-9	1.451957694294819E-6
96.000000000000014E+0	4.864435720201131E-9	1.365528609661079E-6
97.000000000000014E+0	2.902212775089587E-9	1.276189595850753E-6
98.000000000000014E+0	1.062908150825975E-9	1.168352223990236E-6
99.000000000000014E+0	1.769913540457758E-9	1.017196709696098E-6
100.000000000000010E+0	1.153097091417991E-9	242.696305585073520E-9
101.000000000000010E+0	485.340678667725770E-12	684.599356411960060E-9
102.000000000000010E+0	295.975076401804140E-12	495.250993685172830E-9
103.000000000000010E+0	208.954641653920600E-12	341.092139600443790E-9
104.000000000000010E+0	266.440046864307580E-12	236.404762538422010E-9
105.000000000000010E+0	265.003718993076030E-12	158.305355849315490E-9
106.000000000000010E+0	226.740479933161840E-12	97.553451916751509E-9
107.000000000000010E+0	146.885516103010840E-12	43.791668000161458E-9
108.000000000000010E+0	272.135033249011270E-12	6.186457219925837E-9
109.000000000000010E+0	191.561403059688700E-12	6.767377254980291E-9
110.000000000000010E+0	83.048127141839940E-12	68.131537452006935E-9
111.000000000000010E+0	64.991271921258116E-12	194.657540329023700E-9
112.000000000000010E+0	99.445814987904859E-12	366.998726292468700E-9
113.000000000000010E+0	154.497720930351860E-12	548.162753696407400E-9
114.000000000000010E+0	100.116408805691640E-12	720.670576876253600E-9
115.000000000000010E+0	102.202298596878500E-12	891.851858856239510E-9
116.000000000000010E+0	87.237436991182268E-12	1.119159663704718E-6
117.000000000000010E+0	93.346153951495740E-12	1.478517412141968E-6
118.000000000000010E+0	83.057854032717162E-12	1.996979290188174E-6
119.000000000000010E+0	107.795608374112050E-12	2.650984460783000E-6
120.000000000000010E+0	395.628291559361020E-12	3.337932710551206E-6
121.000000000000010E+0	118.510978262747120E-12	3.913884430725295E-6
122.000000000000010E+0	147.529822414406030E-12	4.292924816640076E-6
123.000000000000010E+0	92.660745985313431E-12	4.509607282598505E-6
124.000000000000010E+0	48.624117708318688E-12	4.678095814355692E-6
125.000000000000010E+0	127.538757836955000E-12	5.014451182525800E-6
126.000000000000010E+0	130.451632464066020E-12	5.632633618182474E-6
127.000000000000010E+0	115.788518372196600E-12	6.509100422060195E-6
128.000000000000030E+0	175.449655314450780E-12	7.398934572401511E-6
129.000000000000030E+0	175.774442375183560E-12	8.026212567525198E-6
130.000000000000030E+0	147.889634261970710E-12	8.214158671428354E-6
131.000000000000030E+0	113.585045430424600E-12	7.944635237015608E-6
132.000000000000030E+0	106.521630626603180E-12	7.486274669698543E-6
133.000000000000030E+0	128.468104704698730E-12	7.264620097180996E-6
134.000000000000030E+0	138.347709183392750E-12	7.510952501987588E-6
135.000000000000030E+0	200.773369116490080E-12	8.259736819161936E-6
136.000000000000030E+0	192.924565494541670E-12	9.133147908362016E-6
137.000000000000030E+0	147.570775836416760E-12	9.682306580620172E-6
138.000000000000030E+0	192.400133831676150E-12	9.674713849003894E-6
139.000000000000030E+0	119.367976842547400E-12	9.124506677175218E-6
140.000000000000030E+0	83.723613098452427E-12	8.491846697035308E-6
141.000000000000030E+0	116.037720290885800E-12	8.384197516435006E-6
142.000000000000030E+0	63.718359873704691E-12	9.202106747956085E-6
143.000000000000030E+0	82.293174171273010E-12	10.839115571308382E-6
144.000000000000030E+0	81.975247324433316E-12	12.799218643804458E-6
145.000000000000030E+0	72.484451358016831E-12	14.328587664499310E-6
146.000000000000030E+0	79.189526288846530E-12	14.992488720428100E-6
147.000000000000030E+0	71.492464943815668E-12	15.047583430077433E-6
148.000000000000030E+0	62.669997932375917E-12	15.220124740258733E-6
149.000000000000030E+0	62.879716625723189E-12	16.427762458495009E-6
150.000000000000030E+0	21.225543202296105E-12	18.655986055318167E-6
151.000000000000030E+0	30.437457125051025E-12	22.937312863108275E-6
152.000000000000030E+0	70.564685642894565E-12	26.701716889105324E-6
153.000000000000030E+0	167.405317675999810E-12	29.379658901923146E-6
154.000000000000030E+0	260.525855582549830E-12	30.466933129270951E-6
155.000000000000030E+0	225.576878326893120E-12	30.356349385378666E-6
156.000000000000030E+0	144.698774876376460E-12	30.140005158481619E-6
157.000000000000030E+0	241.755080525596720E-12	31.205786806805496E-6
158.000000000000030E+0	266.076931580272670E-12	34.061370429794624E-6
159.000000000000030E+0	363.858968577627250E-12	37.982551719069786E-6
160.000000000000030E+0	379.732314579880310E-12	41.461087595242070E-6
161.000000000000030E+0	599.406237944402410E-12	43.127079014508182E-6
162.000000000000030E+0	836.697571186024020E-12	42.082738026851975E-6
163.000000000000030E+0	1.076988846586242E-9	39.069090297265665E-6
164.000000000000030E+0	1.228424941494878E-9	35.821830923404770E-6
165.000000000000030E+0	1.092646499949022E-9	34.013402772254067E-6
166.000000000000030E+0	942.082468550631660E-12	34.206533703134954E-6
167.000000000000030E+0	739.817852257587830E-12	35.620439250110081E-6
168.000000000000030E+0	482.821913899888710E-12	36.564151722301211E-6
169.000000000000030E+0	432.062545102403320E-12	35.326993183694392E-6
170.000000000000030E+0	296.373863292644600E-12	31.495673035734650E-6
171.000000000000030E+0	268.907098770593210E-12	26.304883157480013E-6
172.000000000000030E+0	228.112575114133290E-12	21.637328787980324E-6
173.000000000000030E+0	130.872293092603110E-12	19.247734856905819E-6
174.000000000000030E+0	198.877728786331870E-12	19.290812571579755E-6
175.000000000000030E+0	320.880370963336220E-12	20.528375296481748E-6
176.000000000000030E+0	372.149922386438360E-12	21.082739483496537E-6
177.000000000000030E+0	229.017551756016860E-12	19.902988072721224E-6
178.000000000000030E+0	155.507090486398490E-12	17.262181290868282E-6
179.000000000000030E+0	61.981715184389871E-12	15.008999628548717E-6
180.000000000000030E+0	31.592439433162223E-12	14.953994474249910E-6
181.000000000000030E+0	7.425482749287244E-12	17.934797647654973E-6
182.000000000000030E+0	7.045025407971785E-12	22.822526314144715E-6
183.000000000000030E+0	14.000989992649728E-12	27.449087812165706E-6
