Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	114.590892431837750E-3
21.000000000000004E+0	67.841991744532953E-3
22.000000000000004E+0	46.202115396206424E-3
23.000000000000004E+0	17.529935592676640E-3
24.000000000000004E+0	187.384723463322490E-3
25.000000000000004E+0	110.476231931173950E-3
26.000000000000004E+0	391.926263719883460E-6
27.000000000000004E+0	244.815311025788880E-3
28.000000000000004E+0	203.282626348539300E-3
29.000000000000004E+0	138.646337463280920E-3
30.000000000000004E+0	144.834907677891310E-3
31.000000000000004E+0	397.469065906813800E-3
32.000000000000007E+0	432.001384342198760E-3
33.000000000000007E+0	384.337629131806970E-3
34.000000000000007E+0	53.125778082236758E-3
35.000000000000007E+0	425.991395320140740E-3
36.000000000000007E+0	208.404399715456850E-3
37.000000000000007E+0	119.766555399919120E-3
38.000000000000007E+0	66.228581065932643E-3
39.000000000000007E+0	351.992593481145420E-3
40.000000000000007E+0	79.258170381228607E-3
41.000000000000007E+0	23.693598841689499E-3
42.000000000000007E+0	44.015199775099240E-3
43.000000000000007E+0	139.092381932247490E-3
44.000000000000007E+0	123.971600179396050E-3
45.000000000000007E+0	122.121043064678470E-3
46.000000000000007E+0	402.037915210437140E-3
47.000000000000007E+0	97.572915974609903E-3
48.000000000000007E+0	184.652239703283590E-3
49.000000000000007E+0	154.376413817890660E-3
50.000000000000007E+0	75.588826084901042E-3
51.000000000000007E+0	37.800429401079583E-3
52.000000000000007E+0	10.846754024005983E-3
53.000000000000007E+0	203.690959622525010E-3
54.000000000000007E+0	208.346785767262450E-3
55.000000000000007E+0	441.305351357519800E-3
56.000000000000007E+0	412.285174512438510E-3
57.000000000000007E+0	40.507127459639726E-3
58.000000000000007E+0	143.254083081234520E-3
59.000000000000007E+0	93.678223926328311E-3
60.000000000000007E+0	3.610228741016365E-3
61.000000000000007E+0	50.230447362663522E-3
62.000000000000007E+0	204.051243657543710E-3
63.000000000000007E+0	57.699257608424440E-3
64.000000000000014E+0	71.196559119360903E-3
65.000000000000014E+0	305.788082719157640E-3
66.000000000000014E+0	49.714989213514721E-3
67.000000000000014E+0	121.264109164135490E-3
68.000000000000014E+0	51.015672957342467E-3
69.000000000000014E+0	141.283607819526170E-3
70.000000000000014E+0	171.639740219570070E-3
71.000000000000014E+0	96.591472640889742E-3
72.000000000000014E+0	42.040432171969691E-3
73.000000000000014E+0	66.837602785957004E-3
74.000000000000014E+0	31.361145502400795E-3
75.000000000000014E+0	195.749726260950410E-3
76.000000000000014E+0	190.435284343567820E-3
77.000000000000014E+0	12.818920830649292E-3
78.000000000000014E+0	160.015012129819220E-3
79.000000000000014E+0	48.497814123239918E-3
80.000000000000014E+0	306.816357555689480E-3
81.000000000000014E+0	330.619142785780250E-3
82.000000000000014E+0	298.839010673099590E-3
83.000000000000014E+0	237.550773255026910E-3
84.000000000000014E+0	50.365728659838113E-3
85.000000000000014E+0	34.764327164377107E-3
86.000000000000014E+0	480.005827022224440E-3
87.000000000000014E+0	185.271445735912480E-3
88.000000000000014E+0	6.274798189884392E-3
89.000000000000014E+0	124.431261897614410E-3
90.000000000000014E+0	246.702137886834400E-3
91.000000000000014E+0	82.894113361075078E-3
92.000000000000014E+0	400.641883561520140E-3
93.000000000000014E+0	119.070554734087560E-3
94.000000000000014E+0	127.620613863278160E-3
95.000000000000014E+0	153.772241813428110E-3
96.000000000000014E+0	199.651185225287850E-3
97.000000000000014E+0	98.877019056133553E-3
98.000000000000014E+0	205.353104516603490E-3
99.000000000000014E+0	60.944976908846003E-3
100.000000000000010E+0	135.924212779818810E-3
101.000000000000010E+0	733.445443798472320E-3
102.000000000000010E+0	636.348597805138300E-3
103.000000000000010E+0	278.182244275596290E-3
104.000000000000010E+0	24.690090840576030E-3
105.000000000000010E+0	25.271018892448784E-3
106.000000000000010E+0	152.688430054030070E-3
107.000000000000010E+0	205.829311413521790E-3
108.000000000000010E+0	102.456894472962720E-3
109.000000000000010E+0	160.455408624689540E-3
110.000000000000010E+0	349.308799052418790E-3
