Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	482.775491777400130E-12	2.618135045857288E-9
50.000000000000007E+0	1.396086520684703E-9	1.638597236426833E-9
51.000000000000007E+0	122.234920756564150E-12	2.119907284805862E-9
52.000000000000007E+0	174.251575143972030E-12	1.692220643881031E-9
53.000000000000007E+0	99.423519482214179E-12	5.221944838951062E-9
54.000000000000007E+0	10.887950988152722E-12	6.802342993526623E-9
55.000000000000007E+0	7.057450898129371E-12	6.993179444279366E-9
56.000000000000007E+0	8.422263618063404E-12	9.624050260936434E-9
57.000000000000007E+0	4.160402496730274E-12	14.724855116782493E-9
58.000000000000007E+0	3.527295811990801E-12	16.248009624488339E-9
59.000000000000007E+0	5.702232408385967E-12	24.205255816766239E-9
60.000000000000007E+0	13.682293695522840E-12	35.850244859483741E-9
61.000000000000007E+0	125.338303280762150E-12	45.492172333181558E-9
62.000000000000007E+0	496.821987500200240E-12	51.290651610624149E-9
63.000000000000007E+0	322.043487304566670E-12	59.484009227048238E-9
64.000000000000014E+0	62.091095935605425E-12	101.023693744806210E-9
65.000000000000014E+0	36.767777856907198E-12	102.742697303217740E-9
66.000000000000014E+0	205.873128843985390E-12	122.046545971683000E-9
67.000000000000014E+0	154.473650079756920E-12	174.368488887496890E-9
68.000000000000014E+0	52.534759972405939E-12	201.214883042658160E-9
69.000000000000014E+0	7.007678444173014E-12	228.569944192922550E-9
70.000000000000014E+0	46.044873741744434E-12	273.309670768317720E-9
71.000000000000014E+0	25.026943737198806E-12	315.459640115002580E-9
72.000000000000014E+0	19.836557804067049E-12	354.713245939502210E-9
73.000000000000014E+0	10.987039012306912E-12	420.559669833275510E-9
74.000000000000014E+0	11.263813867556309E-12	503.935325959156480E-9
75.000000000000014E+0	3.966181383143552E-12	494.569378950608960E-9
76.000000000000014E+0	8.464322424756957E-12	548.756717059175260E-9
77.000000000000014E+0	25.846372743199391E-12	614.680046035416300E-9
78.000000000000014E+0	135.485549977265710E-12	688.669185549594460E-9
79.000000000000014E+0	172.287878447299010E-12	780.133709581689760E-9
80.000000000000014E+0	15.385527557531036E-12	875.800014519882350E-9
81.000000000000014E+0	45.846101043060535E-12	943.390728078740470E-9
82.000000000000014E+0	160.029208581528540E-12	1.112128249992660E-6
83.000000000000014E+0	110.298491872160460E-12	1.279408273126588E-6
84.000000000000014E+0	56.622058685788097E-12	1.472554664576668E-6
85.000000000000014E+0	115.907388485744810E-12	1.652537718548188E-6
86.000000000000014E+0	125.698351528159220E-12	1.750326777589196E-6
87.000000000000014E+0	67.510188032358879E-12	2.027823406008397E-6
88.000000000000014E+0	32.782580926365686E-12	2.258354971003584E-6
89.000000000000014E+0	57.523993675109205E-12	2.307906941253456E-6
90.000000000000014E+0	96.514474356676605E-12	2.283869481371976E-6
91.000000000000014E+0	94.325186141967547E-12	2.437717173412197E-6
92.000000000000014E+0	51.864368991007575E-12	2.540663270089693E-6
93.000000000000014E+0	26.480179628397856E-12	2.578763796226587E-6
94.000000000000014E+0	79.128078957385980E-12	2.793593482924759E-6
95.000000000000014E+0	97.751673332233630E-12	2.989139486996966E-6
96.000000000000014E+0	35.619127908163057E-12	3.343200860821991E-6
97.000000000000014E+0	4.864017259243027E-12	3.644407807650584E-6
98.000000000000014E+0	16.191455924771960E-12	3.992152193271141E-6
99.000000000000014E+0	403.133912868453740E-12	4.234197924910005E-6
100.000000000000010E+0	2.464548210687729E-9	4.208622494938179E-6
101.000000000000010E+0	1.331730265659964E-9	4.188381662004815E-6
102.000000000000010E+0	68.536487106384963E-12	4.083571437641617E-6
103.000000000000010E+0	17.054044545624007E-12	4.066843322726161E-6
104.000000000000010E+0	4.837453567678681E-12	4.393008174760903E-6
105.000000000000010E+0	10.272119561235944E-12	4.773840452561937E-6
106.000000000000010E+0	28.407548992934969E-12	5.335731637842848E-6
107.000000000000010E+0	85.667188263554443E-12	5.896105112074902E-6
108.000000000000010E+0	106.053624489154800E-12	6.297163811196743E-6
109.000000000000010E+0	73.174722316942358E-12	6.237566436357368E-6
110.000000000000010E+0	28.695015533912366E-12	6.071507692105417E-6
111.000000000000010E+0	21.368310400337028E-12	6.185879485567640E-6
112.000000000000010E+0	122.158477972499970E-12	6.737078197004044E-6
113.000000000000010E+0	57.631909943954497E-12	7.935889332996422E-6
114.000000000000010E+0	112.367314980459010E-12	9.232230636392399E-6
115.000000000000010E+0	1.566170807422328E-9	10.337071135211428E-6
116.000000000000010E+0	1.694171156710893E-9	11.223811400765881E-6
117.000000000000010E+0	109.320373529082160E-12	11.714871772942092E-6
118.000000000000010E+0	30.821640475274832E-12	12.189060837921397E-6
119.000000000000010E+0	45.041533474440148E-12	13.334613331060617E-6
120.000000000000010E+0	42.894596215711071E-12	16.026191433350873E-6
121.000000000000010E+0	55.267717676621605E-12	19.528802990111582E-6
122.000000000000010E+0	243.867873635197850E-12	22.796669457600249E-6
123.000000000000010E+0	307.608669027949880E-12	24.806244051518021E-6
124.000000000000010E+0	157.998388232436220E-12	26.401091205313321E-6
125.000000000000010E+0	32.520435241943395E-12	29.358275927730076E-6
126.000000000000010E+0	43.777463423688190E-12	33.934507172052399E-6
127.000000000000010E+0	32.201722064569209E-12	39.798093342998919E-6
128.000000000000030E+0	18.889218536997876E-12	46.794036900111323E-6
129.000000000000030E+0	8.499770060578240E-12	53.798208619051954E-6
130.000000000000030E+0	77.383028371624821E-12	58.942560659286994E-6
131.000000000000030E+0	69.975431329107823E-12	64.448196067914173E-6
132.000000000000030E+0	34.928722496514557E-12	72.902823798934600E-6
133.000000000000030E+0	33.062785030626703E-12	83.910086687329083E-6
134.000000000000030E+0	11.883932336218044E-12	95.575708126341289E-6
135.000000000000030E+0	343.430872168077280E-15	107.442755540706910E-6
136.000000000000030E+0	16.071763161070401E-12	119.294857674325710E-6
137.000000000000030E+0	54.926970262026597E-12	132.211849595936000E-6
138.000000000000030E+0	150.948557785416410E-12	147.627603116081330E-6
139.000000000000030E+0	58.673780888826778E-12	167.918964066239060E-6
140.000000000000030E+0	161.694452581340620E-12	188.405237488870550E-6
141.000000000000030E+0	61.400693400305471E-12	202.982109933988740E-6
142.000000000000030E+0	45.439479094331984E-12	217.181148598828390E-6
143.000000000000030E+0	16.975090043166580E-12	240.711746405375830E-6
144.000000000000030E+0	7.549523013015971E-12	272.985899192597280E-6
145.000000000000030E+0	9.083998702946583E-12	305.384748584445210E-6
146.000000000000030E+0	40.750999844651239E-12	333.338489648787900E-6
147.000000000000030E+0	2.964811413129249E-12	356.263568692524710E-6
148.000000000000030E+0	75.011594366483221E-12	379.550788147065990E-6
149.000000000000030E+0	82.862085816722988E-12	414.960278893090070E-6
150.000000000000030E+0	672.165238798453840E-12	462.542273261120410E-6
151.000000000000030E+0	199.070573208606860E-12	509.453394744555720E-6
152.000000000000030E+0	42.318020209544362E-12	541.114806476912470E-6
153.000000000000030E+0	39.093883293928074E-12	577.782147451726600E-6
154.000000000000030E+0	17.974742281137291E-12	625.331338390316110E-6
155.000000000000030E+0	1.010986005100945E-12	674.139150772663480E-6
156.000000000000030E+0	54.587538277026170E-12	722.198513649146940E-6
157.000000000000030E+0	101.847055470541190E-12	771.551810821454560E-6
158.000000000000030E+0	79.579594547237021E-12	827.376646657077710E-6
159.000000000000030E+0	24.157397498323590E-12	895.658489377896950E-6
160.000000000000030E+0	12.274885301412979E-12	958.765966791568880E-6
161.000000000000030E+0	10.261707498137673E-12	998.267036638086390E-6
162.000000000000030E+0	133.785927820119740E-12	1.040745768101938E-3
163.000000000000030E+0	42.944880389497102E-12	1.115990105546659E-3
164.000000000000030E+0	45.087096866056557E-12	1.204729969985391E-3
165.000000000000030E+0	56.869829442220221E-12	1.280454941585174E-3
166.000000000000030E+0	5.440447673090539E-12	1.336945562821036E-3
167.000000000000030E+0	173.592143328211230E-12	1.383366935367772E-3
168.000000000000030E+0	271.587769536812080E-12	1.450572440449691E-3
169.000000000000030E+0	16.396892081779701E-12	1.540165319084233E-3
170.000000000000030E+0	62.331698492199920E-12	1.617271854240036E-3
171.000000000000030E+0	97.096363014716286E-12	1.697422605717087E-3
172.000000000000030E+0	9.629836260653271E-12	1.786641603209624E-3
173.000000000000030E+0	142.001337998225500E-12	1.840028556906038E-3
174.000000000000030E+0	140.620930408165720E-12	1.883333007264937E-3
175.000000000000030E+0	14.099738394271824E-12	1.967116723735900E-3
176.000000000000030E+0	73.073056157343691E-12	2.080177055728308E-3
