Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	176.722240212108390E-3	934.833312941678930E-3
50.000000000000007E+0	-1.433156408697501E+0	1.135015077565953E+0
51.000000000000007E+0	-89.966090164525531E-3	306.682717186549710E-3
52.000000000000007E+0	-94.520937348398587E-3	4.157654357919533E-3
53.000000000000007E+0	84.323886739301648E-3	75.102132939121935E-3
54.000000000000007E+0	59.754940854557799E-3	-81.520090429219802E-3
55.000000000000007E+0	-153.858121229646870E-3	37.109064855441576E-3
56.000000000000007E+0	58.798025353233113E-3	49.891333582693688E-3
57.000000000000007E+0	34.737403905952952E-3	-30.246685852570340E-3
58.000000000000007E+0	-36.992380589629476E-3	8.105221713679060E-3
59.000000000000007E+0	19.405672568968444E-3	28.143780951934112E-3
60.000000000000007E+0	-6.300116654543173E-3	42.473017893372121E-3
61.000000000000007E+0	99.585937743715672E-3	-66.424901087166963E-3
62.000000000000007E+0	-45.658134416841127E-3	-35.083058866237200E-3
63.000000000000007E+0	-15.329903103638753E-3	12.575701282035232E-3
64.000000000000014E+0	-5.102123676255532E-3	-6.150097862030942E-3
65.000000000000014E+0	4.298300615437687E-3	6.039413422977915E-3
66.000000000000014E+0	-1.454068988031663E-3	-1.717086191226785E-3
67.000000000000014E+0	-12.359056979340985E-3	-1.055156903596848E-3
68.000000000000014E+0	9.891290897968844E-3	3.405388887192033E-3
69.000000000000014E+0	-6.280713639562890E-3	14.381342697126567E-3
70.000000000000014E+0	9.902572914526953E-3	-2.561483880744387E-3
71.000000000000014E+0	-1.006319004805408E-3	-600.330613945365300E-6
72.000000000000014E+0	9.407186904275817E-3	7.819701070428417E-3
73.000000000000014E+0	-1.090907859351714E-3	-7.632565076804375E-3
74.000000000000014E+0	4.004464356533622E-3	-7.819429791571965E-3
75.000000000000014E+0	-12.728189508951592E-3	1.126115227367259E-3
76.000000000000014E+0	-3.586558931622800E-3	11.475685226720106E-3
77.000000000000014E+0	5.927816762729243E-3	-3.031601207312887E-3
78.000000000000014E+0	-1.295163225474544E-3	3.951196896641663E-3
79.000000000000014E+0	7.510480260153152E-3	5.305288183264170E-3
80.000000000000014E+0	4.516582844116262E-3	-11.056943633448639E-3
81.000000000000014E+0	-6.561785353983790E-3	-1.559160466241075E-3
