Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	3.714895836677237E-9
50.000000000000007E+0	7.577659362118120E-9
51.000000000000007E+0	2.545144364410272E-9
52.000000000000007E+0	320.144495850489230E-12
53.000000000000007E+0	112.853199464553360E-12
54.000000000000007E+0	108.587281638510690E-12
55.000000000000007E+0	12.372773186430806E-12
56.000000000000007E+0	12.794406107844048E-12
57.000000000000007E+0	223.978073266815280E-12
58.000000000000007E+0	621.216038425286330E-12
59.000000000000007E+0	603.336712828690130E-12
60.000000000000007E+0	320.942183936993650E-12
61.000000000000007E+0	42.918387050625494E-12
62.000000000000007E+0	263.843277118192100E-12
63.000000000000007E+0	255.763199042660230E-12
64.000000000000014E+0	120.747896777982230E-12
65.000000000000014E+0	81.933846868265929E-12
66.000000000000014E+0	81.619502811651209E-12
67.000000000000014E+0	206.802485986401950E-12
68.000000000000014E+0	813.869280728070520E-12
69.000000000000014E+0	221.289131243597310E-12
70.000000000000014E+0	82.815218723400035E-12
71.000000000000014E+0	73.422110897073193E-12
72.000000000000014E+0	70.319379414549324E-12
73.000000000000014E+0	396.186311506241980E-12
74.000000000000014E+0	81.901909694275933E-12
75.000000000000014E+0	962.393697865023430E-12
76.000000000000014E+0	263.028012312939680E-12
77.000000000000014E+0	1.626371655465012E-9
78.000000000000014E+0	2.365477047943805E-9
79.000000000000014E+0	601.113180353040690E-12
80.000000000000014E+0	503.467090538412050E-12
81.000000000000014E+0	326.993652182548460E-12
82.000000000000014E+0	44.082955241501478E-12
83.000000000000014E+0	408.479857628144500E-12
84.000000000000014E+0	799.694991764539880E-12
85.000000000000014E+0	1.031959657440888E-9
86.000000000000014E+0	5.795243735221301E-9
87.000000000000014E+0	2.209370650599392E-9
88.000000000000014E+0	635.313228708771540E-12
89.000000000000014E+0	131.583373208336730E-12
90.000000000000014E+0	25.927182854341989E-12
91.000000000000014E+0	57.179710871077566E-12
92.000000000000014E+0	53.113148700157988E-12
93.000000000000014E+0	147.913077482799030E-12
94.000000000000014E+0	110.946814234567780E-12
95.000000000000014E+0	40.265192233137505E-12
96.000000000000014E+0	227.277837122411800E-12
97.000000000000014E+0	46.743795183769403E-12
98.000000000000014E+0	138.707148094762260E-12
99.000000000000014E+0	10.669682803768435E-9
100.000000000000010E+0	42.660667818936391E-9
101.000000000000010E+0	12.783240849662553E-9
102.000000000000010E+0	449.375658522879130E-12
103.000000000000010E+0	131.024071057465950E-12
104.000000000000010E+0	1.094321447811840E-9
105.000000000000010E+0	783.422736167680670E-12
106.000000000000010E+0	316.651814879795410E-12
107.000000000000010E+0	15.231127156976094E-12
108.000000000000010E+0	347.399588134731490E-12
109.000000000000010E+0	288.945221773673830E-12
110.000000000000010E+0	95.559441918205697E-12
111.000000000000010E+0	505.924234968742490E-12
112.000000000000010E+0	383.249537080154970E-12
113.000000000000010E+0	7.141364223665506E-9
114.000000000000010E+0	26.874048580563464E-9
115.000000000000010E+0	10.812778739283249E-9
116.000000000000010E+0	264.680993140755180E-12
117.000000000000010E+0	375.519986649331140E-12
118.000000000000010E+0	165.129568216228690E-12
119.000000000000010E+0	208.403510880904930E-12
120.000000000000010E+0	266.828574927238410E-12
121.000000000000010E+0	174.169273185296130E-12
122.000000000000010E+0	628.473005382121920E-12
123.000000000000010E+0	149.319356167320200E-12
124.000000000000010E+0	134.775189808150040E-12
125.000000000000010E+0	87.190607513187937E-12
126.000000000000010E+0	261.882399400760190E-12
127.000000000000010E+0	864.486665366532530E-12
128.000000000000030E+0	758.719917152750230E-12
129.000000000000030E+0	226.368756258631790E-12
130.000000000000030E+0	154.895562910111660E-12
131.000000000000030E+0	96.166897188974944E-12
132.000000000000030E+0	227.968343247030090E-12
133.000000000000030E+0	316.609797577666090E-12
134.000000000000030E+0	426.214302670183780E-12
135.000000000000030E+0	160.601143271660060E-12
136.000000000000030E+0	526.587348189800760E-12
137.000000000000030E+0	1.106273623644835E-9
138.000000000000030E+0	1.593695747761509E-9
139.000000000000030E+0	82.863990490352268E-12
140.000000000000030E+0	453.774004977386100E-12
141.000000000000030E+0	1.174983359772155E-9
142.000000000000030E+0	1.345414430911953E-9
143.000000000000030E+0	760.466882879801510E-12
144.000000000000030E+0	220.794774612351230E-12
145.000000000000030E+0	95.567555952622542E-12
146.000000000000030E+0	105.818395581828270E-12
147.000000000000030E+0	450.757446943370110E-12
148.000000000000030E+0	344.236594375120440E-12
149.000000000000030E+0	1.630783612863478E-9
150.000000000000030E+0	8.133560327351629E-9
151.000000000000030E+0	3.557738754094031E-9
152.000000000000030E+0	245.587291809638950E-12
153.000000000000030E+0	62.204378911712703E-12
154.000000000000030E+0	313.842406242650100E-12
155.000000000000030E+0	438.866009439734400E-12
156.000000000000030E+0	88.440229067861216E-12
157.000000000000030E+0	23.664774890982635E-12
158.000000000000030E+0	224.418398029821620E-12
159.000000000000030E+0	814.060782287644950E-12
160.000000000000030E+0	167.775288791360370E-12
161.000000000000030E+0	528.994390279123480E-12
162.000000000000030E+0	1.323544838423128E-9
163.000000000000030E+0	294.766467224851850E-12
164.000000000000030E+0	22.775894013878998E-12
165.000000000000030E+0	215.417178920325990E-12
166.000000000000030E+0	467.464052183299290E-12
167.000000000000030E+0	206.441472950501540E-12
168.000000000000030E+0	458.115298860769860E-12
169.000000000000030E+0	267.550006626197220E-12
170.000000000000030E+0	57.769659296489088E-12
171.000000000000030E+0	29.998215733190228E-12
172.000000000000030E+0	833.801535053806320E-15
173.000000000000030E+0	34.345225487304590E-12
174.000000000000030E+0	175.930522501762290E-12
175.000000000000030E+0	198.841309098354210E-12
176.000000000000030E+0	526.151088011930630E-12
177.000000000000030E+0	503.835767484309730E-12
178.000000000000030E+0	487.266214270677860E-12
179.000000000000030E+0	41.325506002763951E-12
180.000000000000030E+0	812.482058018611000E-12
181.000000000000030E+0	295.794635131573350E-12
182.000000000000030E+0	396.824538146734600E-12
183.000000000000030E+0	52.733862133814612E-12
184.000000000000030E+0	199.321698966469940E-12
185.000000000000030E+0	542.785023308344420E-12
186.000000000000030E+0	2.661978539066209E-9
187.000000000000030E+0	254.868709587648310E-12
188.000000000000030E+0	175.164731913573700E-12
189.000000000000030E+0	171.987082070815970E-12
190.000000000000030E+0	85.807049060034528E-12
191.000000000000030E+0	352.842355620256560E-12
192.000000000000030E+0	594.337294581469130E-12
193.000000000000030E+0	436.079949539050650E-12
194.000000000000030E+0	531.849375591180380E-12
195.000000000000030E+0	901.239870185134930E-12
196.000000000000030E+0	464.453179184560060E-12
197.000000000000030E+0	546.509318985979530E-12
198.000000000000030E+0	421.393728767763360E-12
199.000000000000030E+0	1.258224847347699E-9
200.000000000000030E+0	4.704877685969754E-9
201.000000000000030E+0	2.539193123207660E-9
202.000000000000030E+0	207.342821498325960E-12
203.000000000000030E+0	98.251946841903970E-12
204.000000000000030E+0	99.556232147260172E-12
205.000000000000030E+0	442.516723890472070E-12
206.000000000000030E+0	1.721742892583967E-9
207.000000000000030E+0	961.158733477255270E-12
208.000000000000030E+0	303.775380836824720E-12
209.000000000000030E+0	280.653116206505150E-12
210.000000000000030E+0	60.780821439828486E-12
211.000000000000030E+0	20.588486220298681E-12
212.000000000000030E+0	31.384848756441315E-12
213.000000000000030E+0	3.659812136243335E-9
214.000000000000030E+0	9.805516167515934E-9
215.000000000000030E+0	3.177872499740580E-9
216.000000000000030E+0	137.776414797056170E-15
217.000000000000030E+0	457.845631458838060E-12
218.000000000000030E+0	208.242963676446700E-12
219.000000000000030E+0	56.397004450830807E-12
220.000000000000030E+0	8.347782313939496E-12
221.000000000000030E+0	245.881817379427120E-12
222.000000000000030E+0	143.183628588252530E-12
223.000000000000030E+0	235.244425906971610E-12
224.000000000000030E+0	4.859983717325078E-12
225.000000000000030E+0	69.712420789427661E-12
226.000000000000030E+0	26.408461028849293E-12
227.000000000000030E+0	64.659839302402592E-12
228.000000000000030E+0	118.515541656759800E-12
229.000000000000030E+0	278.865013340120510E-12
230.000000000000030E+0	193.119070250390460E-12
231.000000000000030E+0	13.709742427424144E-12
232.000000000000030E+0	237.084252393117250E-12
233.000000000000030E+0	114.055687020896720E-12
234.000000000000030E+0	96.904684743053202E-12
235.000000000000030E+0	37.597573791283267E-12
236.000000000000030E+0	179.159633850277170E-12
237.000000000000030E+0	612.312027827760920E-12
238.000000000000030E+0	1.070788590664781E-9
239.000000000000030E+0	390.668892721632950E-12
240.000000000000030E+0	50.670371967045776E-12
241.000000000000030E+0	787.227833839800450E-12
242.000000000000030E+0	314.098038694437090E-12
243.000000000000030E+0	98.253378682449178E-12
244.000000000000030E+0	149.754640876115030E-12
245.000000000000030E+0	106.974458956390480E-12
246.000000000000030E+0	129.211426025400460E-12
247.000000000000030E+0	227.651858032887470E-12
248.000000000000030E+0	882.664156162814040E-12
249.000000000000030E+0	2.127253767039783E-9
250.000000000000030E+0	4.275333163865707E-9
251.000000000000030E+0	2.174545584615376E-9
252.000000000000030E+0	563.636870578778630E-12
253.000000000000030E+0	14.142552405394191E-12
254.000000000000030E+0	544.964070283189500E-12
255.000000000000030E+0	1.139252667077450E-9
256.000000000000060E+0	237.502245557065540E-12
257.000000000000060E+0	44.378888011039866E-12
258.000000000000060E+0	223.089650596033380E-12
259.000000000000060E+0	246.174933604035420E-12
260.000000000000060E+0	130.592722289704000E-12
261.000000000000060E+0	157.515963565905190E-12
262.000000000000060E+0	13.482976750048375E-12
263.000000000000060E+0	27.794878301552402E-12
264.000000000000060E+0	44.094171757784550E-12
265.000000000000060E+0	263.078584285943150E-12
266.000000000000060E+0	338.611181769970480E-12
267.000000000000060E+0	157.315033777550010E-12
268.000000000000060E+0	128.523420277189200E-12
269.000000000000060E+0	127.374166924033570E-12
270.000000000000060E+0	25.910022238629613E-12
271.000000000000060E+0	153.990916335337790E-12
272.000000000000060E+0	280.882270579250950E-12
273.000000000000060E+0	223.777244695942550E-12
274.000000000000060E+0	294.648053783289830E-12
275.000000000000060E+0	517.321869749926840E-12
276.000000000000060E+0	170.814745058190940E-12
277.000000000000060E+0	282.860609625579610E-12
278.000000000000060E+0	220.796823898217780E-12
279.000000000000060E+0	253.912390900926250E-12
280.000000000000060E+0	793.910760947048470E-12
281.000000000000060E+0	543.812934524870510E-12
282.000000000000060E+0	5.487946778670206E-12
283.000000000000060E+0	119.206108227768990E-12
284.000000000000060E+0	299.810420693728750E-12
285.000000000000060E+0	350.824009839352490E-12
286.000000000000060E+0	25.935890027095240E-12
287.000000000000060E+0	84.746006796294205E-12
288.000000000000060E+0	23.639318682855111E-12
289.000000000000060E+0	104.500918536453730E-12
290.000000000000060E+0	8.175058107477750E-12
291.000000000000060E+0	45.623098634527590E-12
292.000000000000060E+0	238.304415345010740E-12
293.000000000000060E+0	220.128679250464250E-12
294.000000000000060E+0	278.846359699513040E-12
295.000000000000060E+0	661.421137360263480E-12
296.000000000000060E+0	795.193988964125760E-12
297.000000000000060E+0	500.614408371175480E-12
298.000000000000060E+0	531.144515488369540E-12
299.000000000000060E+0	2.540547249838087E-9
300.000000000000060E+0	5.138465847189781E-9
301.000000000000060E+0	977.634782569984250E-12
302.000000000000060E+0	195.740045093736350E-12
303.000000000000060E+0	25.328002514229085E-12
304.000000000000060E+0	752.311400786356340E-12
305.000000000000060E+0	498.648230761778860E-12
306.000000000000060E+0	530.828414724106400E-12
307.000000000000060E+0	514.335090687417640E-12
308.000000000000060E+0	154.662409699026660E-12
309.000000000000060E+0	270.620907613588240E-12
310.000000000000060E+0	50.484011912838575E-12
311.000000000000060E+0	438.146132156509240E-12
312.000000000000060E+0	200.011239857131310E-12
313.000000000000060E+0	317.678824237664680E-12
314.000000000000060E+0	1.264371443865709E-9
315.000000000000060E+0	499.093467656800630E-12
316.000000000000060E+0	100.847572883270720E-12
317.000000000000060E+0	496.668939355416130E-12
318.000000000000060E+0	263.681907271708470E-12
319.000000000000060E+0	51.690022703722140E-12
320.000000000000060E+0	88.170023342890272E-12
321.000000000000060E+0	111.408759986341320E-12
322.000000000000060E+0	338.435662689897230E-12
323.000000000000060E+0	172.366048997142460E-12
324.000000000000060E+0	76.605013744332378E-12
325.000000000000060E+0	211.969190322146010E-12
326.000000000000060E+0	256.171203374675190E-12
327.000000000000060E+0	128.918488028331150E-12
328.000000000000060E+0	30.405267610741971E-12
329.000000000000060E+0	73.480508460201013E-12
330.000000000000060E+0	378.475155958034220E-12
331.000000000000060E+0	533.789998013151020E-12
332.000000000000060E+0	103.117231341560970E-12
333.000000000000060E+0	48.878867482595020E-12
334.000000000000060E+0	185.888140906502510E-12
335.000000000000060E+0	301.540647754382560E-12
336.000000000000060E+0	263.949170054583300E-12
337.000000000000060E+0	85.151686534369327E-12
338.000000000000060E+0	52.990323425095783E-12
339.000000000000060E+0	111.960303869120930E-12
340.000000000000060E+0	241.770228418506280E-12
341.000000000000060E+0	168.051994074056140E-12
