Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	82.775377550512567E-12	68.397385423770211E-12
50.000000000000007E+0	-2.367898027611021E-9	994.657830207853120E-12
51.000000000000007E+0	-147.896415658583680E-12	1.277920250152086E-9
52.000000000000007E+0	-176.677160262259050E-12	-564.485177809455250E-12
53.000000000000007E+0	379.351568266944380E-12	487.508210413645310E-12
54.000000000000007E+0	-667.831038050323130E-12	-201.743722566940040E-12
55.000000000000007E+0	210.578065975581310E-12	440.668015321305110E-12
56.000000000000007E+0	764.709894813943490E-12	-214.888968190416300E-12
57.000000000000007E+0	-69.099268017994012E-12	-1.017808075984958E-9
58.000000000000007E+0	-1.551592666465431E-9	6.307721820814338E-12
59.000000000000007E+0	529.125572875584030E-12	1.843075416057365E-9
60.000000000000007E+0	-66.236100728353137E-12	-2.219874227472660E-9
61.000000000000007E+0	-1.032595360959029E-9	2.476278847435241E-9
62.000000000000007E+0	146.506155230611780E-12	1.030974780334442E-9
63.000000000000007E+0	2.005755499943182E-9	-1.152087503365387E-9
64.000000000000014E+0	-256.253318065269910E-12	785.006686080535260E-12
65.000000000000014E+0	652.508752395806500E-12	-1.151495388059698E-9
66.000000000000014E+0	-273.081454747448750E-12	1.810815508803580E-9
67.000000000000014E+0	1.576183416490798E-9	-1.817861519080891E-9
68.000000000000014E+0	731.104411895512480E-12	-997.361348093932440E-12
69.000000000000014E+0	-252.412606827714120E-12	610.497928551296550E-12
70.000000000000014E+0	-2.430884635638461E-9	-4.503987863390937E-9
71.000000000000014E+0	242.612468407050830E-12	8.749419054560764E-9
72.000000000000014E+0	5.721742633828232E-9	-5.824789646564274E-9
73.000000000000014E+0	-2.478471672406279E-9	-5.760509706835784E-9
74.000000000000014E+0	-9.440352694622814E-9	4.901453922065415E-9
75.000000000000014E+0	6.582459694055533E-9	2.322291503886917E-9
76.000000000000014E+0	-782.422840851082420E-12	-1.847935556273404E-9
77.000000000000014E+0	560.698889225470940E-12	-9.619471150485901E-9
78.000000000000014E+0	-20.337582253262556E-9	11.214793333393425E-9
79.000000000000014E+0	11.666817397353402E-9	10.897261275735579E-9
80.000000000000014E+0	5.086762436098609E-9	-1.724311310577159E-9
81.000000000000014E+0	-2.394740716162932E-9	2.898622935041979E-9
82.000000000000014E+0	11.745188481849919E-9	-288.576989194047980E-12
83.000000000000014E+0	-6.846764702463414E-9	-14.711154786020724E-9
84.000000000000014E+0	-14.385900792231524E-9	11.305131582085280E-9
85.000000000000014E+0	7.943923641255397E-9	9.542347314829062E-9
86.000000000000014E+0	5.408163597233798E-9	-5.491918121913309E-9
87.000000000000014E+0	-7.225712093105845E-9	-2.174586898069262E-9
88.000000000000014E+0	-1.452983938183710E-9	4.759903125762940E-9
89.000000000000014E+0	3.721187902852703E-9	4.763001908342863E-9
90.000000000000014E+0	-7.843627043581902E-9	-3.213448207243742E-9
91.000000000000014E+0	12.897320603804077E-9	5.355720791635877E-9
92.000000000000014E+0	-11.836375557443529E-9	-2.062316710930033E-9
93.000000000000014E+0	9.801008916231443E-9	3.426474373340079E-9
94.000000000000014E+0	215.601930876874130E-12	3.927905006383648E-9
95.000000000000014E+0	9.159757462020248E-9	-24.564619883833388E-9
96.000000000000014E+0	-27.691819291619821E-9	11.068959103075884E-9
97.000000000000014E+0	5.986228315219968E-9	-3.628998460768665E-9
98.000000000000014E+0	-2.954932007834051E-9	13.893658259616929E-9
99.000000000000014E+0	-34.574910120877631E-9	29.534643501663811E-9
100.000000000000010E+0	94.044391512835681E-9	27.803632934021104E-9
101.000000000000010E+0	3.120275095533508E-9	-43.238534853863247E-9
102.000000000000010E+0	-2.788100725712440E-9	-14.092172750324914E-9
103.000000000000010E+0	3.300149499173275E-9	-9.616399977846535E-9
104.000000000000010E+0	-10.000884010525424E-9	350.105097382265850E-12
105.000000000000010E+0	217.224502636767540E-12	-9.462065340933552E-9
106.000000000000010E+0	3.888527502171077E-9	22.063053657958832E-9
107.000000000000010E+0	17.650340973475943E-9	-22.286354549921939E-9
108.000000000000010E+0	-278.067177168078730E-12	-9.538108159699531E-9
109.000000000000010E+0	-16.124120161118608E-9	-230.570720895801460E-12
110.000000000000010E+0	9.360059184224506E-9	8.712267036222712E-9
111.000000000000010E+0	10.918957545049680E-9	-13.270475361286472E-9
112.000000000000010E+0	-24.137338518549337E-9	-13.514196982931496E-9
113.000000000000010E+0	-3.519346416396734E-9	8.112613350565217E-9
114.000000000000010E+0	-14.392771326056540E-9	27.606637873288094E-9
115.000000000000010E+0	99.478452522826518E-9	62.271513832063318E-9
116.000000000000010E+0	71.093458905240079E-9	-159.512846844937130E-9
117.000000000000010E+0	-95.873136168536638E-9	13.437571757754574E-9
118.000000000000010E+0	42.160653177440109E-9	23.764222021017317E-9
119.000000000000010E+0	1.084284374329863E-9	-27.976995387464546E-9
120.000000000000010E+0	10.587639690799825E-9	18.869989243334953E-9
121.000000000000010E+0	-4.586241237393674E-9	-61.822979379147750E-9
122.000000000000010E+0	-16.387126113098417E-9	30.255649984972455E-9
123.000000000000010E+0	17.414501890577813E-9	-29.558848060236131E-9
124.000000000000010E+0	-30.222933048256917E-9	-38.485937014745653E-9
125.000000000000010E+0	-48.224211289485553E-9	68.712261021316068E-9
126.000000000000010E+0	67.071243006706714E-9	3.486326373346938E-9
127.000000000000010E+0	-1.606250819210494E-9	-23.610553740271189E-9
128.000000000000030E+0	-32.205745993559177E-9	-45.567444538158402E-9
129.000000000000030E+0	-59.944833851803187E-9	47.999997506509280E-9
130.000000000000030E+0	520.065784868365250E-12	58.899728988902360E-9
131.000000000000030E+0	37.128113552339094E-9	51.198019665446774E-9
132.000000000000030E+0	49.344050869955880E-9	-6.144137180700996E-9
133.000000000000030E+0	14.957135159662666E-9	-29.210660402012858E-9
134.000000000000030E+0	-69.874736318897254E-9	-42.704542194618509E-9
135.000000000000030E+0	-80.530573781676435E-9	109.940968547958980E-9
136.000000000000030E+0	93.366567203810615E-9	87.836029599069735E-9
137.000000000000030E+0	67.068165906118979E-9	-57.506180224208208E-9
138.000000000000030E+0	33.422176341743836E-9	-150.281040431451640E-9
139.000000000000030E+0	-174.790150754686910E-9	-125.922968723867160E-9
140.000000000000030E+0	-64.577539759386444E-9	-10.481623987134384E-9
141.000000000000030E+0	-176.910241225845490E-9	-57.973767681943620E-9
142.000000000000030E+0	-107.675534701372580E-9	213.828811155335100E-9
143.000000000000030E+0	129.435005811284120E-9	101.607297749747290E-9
144.000000000000030E+0	1.410420459957924E-9	22.720232345084203E-9
145.000000000000030E+0	63.908521677752979E-9	63.127229054457168E-9
146.000000000000030E+0	-18.099248249507953E-9	-26.996520165103936E-9
147.000000000000030E+0	63.580639776566615E-9	-27.649398036586406E-9
148.000000000000030E+0	-202.034506184748290E-9	-132.969864807315240E-9
149.000000000000030E+0	-45.253770109929923E-9	485.677710723605840E-9
