Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	102.210915302554910E-3
21.000000000000004E+0	348.877810015383090E-3
22.000000000000004E+0	221.941070034212790E-3
23.000000000000004E+0	101.949850471655970E-3
24.000000000000004E+0	77.116550108603382E-3
25.000000000000004E+0	102.349434335382740E-3
26.000000000000004E+0	16.433593969923947E-3
27.000000000000004E+0	11.040555798505424E-3
28.000000000000004E+0	266.424897118403170E-3
29.000000000000004E+0	59.080848367534133E-3
30.000000000000004E+0	21.002343095995576E-3
31.000000000000004E+0	109.138723271410220E-3
32.000000000000007E+0	488.499330886024490E-3
33.000000000000007E+0	245.537010472739070E-3
34.000000000000007E+0	201.237514723324270E-3
35.000000000000007E+0	261.747036373644990E-3
36.000000000000007E+0	31.565755596562120E-3
37.000000000000007E+0	130.682662486048350E-3
38.000000000000007E+0	182.397743563931490E-3
39.000000000000007E+0	590.423755944154640E-3
40.000000000000007E+0	17.045652963676768E-3
41.000000000000007E+0	173.868443959652980E-3
42.000000000000007E+0	10.369272266369255E-3
43.000000000000007E+0	193.279719130352050E-3
44.000000000000007E+0	207.053481370153450E-3
45.000000000000007E+0	257.738176004554060E-3
46.000000000000007E+0	65.344543762216975E-3
47.000000000000007E+0	271.530579972253330E-3
48.000000000000007E+0	102.943168812443670E-3
49.000000000000007E+0	132.092294204299660E-3
50.000000000000007E+0	434.061521064121380E-3
51.000000000000007E+0	33.686552148304044E-3
52.000000000000007E+0	64.385255369335453E-3
53.000000000000007E+0	237.004078680324970E-3
54.000000000000007E+0	56.011314429004304E-3
55.000000000000007E+0	337.682315344467630E-3
56.000000000000007E+0	34.804683053515979E-3
57.000000000000007E+0	513.702908143380150E-3
58.000000000000007E+0	509.824685871563490E-3
59.000000000000007E+0	28.412850457508517E-3
60.000000000000007E+0	145.432798078253790E-3
61.000000000000007E+0	436.861486060602490E-3
62.000000000000007E+0	309.438066985127600E-3
63.000000000000007E+0	285.727035626980540E-3
64.000000000000014E+0	192.595338742895860E-3
65.000000000000014E+0	77.535764375831567E-3
66.000000000000014E+0	154.315443109802300E-3
67.000000000000014E+0	21.902820610806419E-3
68.000000000000014E+0	34.956152519335815E-3
69.000000000000014E+0	269.419208018346570E-3
70.000000000000014E+0	14.238226496083375E-3
71.000000000000014E+0	539.238981642840680E-3
72.000000000000014E+0	223.384661982577750E-3
73.000000000000014E+0	462.801163813840570E-3
74.000000000000014E+0	100.827202953994290E-3
75.000000000000014E+0	45.681488558434027E-3
76.000000000000014E+0	83.573446643952304E-3
77.000000000000014E+0	694.739060065912460E-3
78.000000000000014E+0	66.338584282637433E-3
79.000000000000014E+0	66.531178315775916E-3
80.000000000000014E+0	31.962426328245586E-3
81.000000000000014E+0	294.879455912190340E-3
82.000000000000014E+0	25.312409583123145E-3
83.000000000000014E+0	158.133749960857050E-3
84.000000000000014E+0	212.912254461186920E-3
85.000000000000014E+0	137.178347656309040E-3
86.000000000000014E+0	641.221927653404130E-3
87.000000000000014E+0	56.830343031674169E-3
88.000000000000014E+0	140.721361488019700E-3
89.000000000000014E+0	595.073170316261390E-3
90.000000000000014E+0	13.423888974785948E-3
