Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	238.828018961687570E-3
21.000000000000004E+0	697.327278210076450E-3
22.000000000000004E+0	387.100273130699060E-3
23.000000000000004E+0	237.699854205999460E-3
24.000000000000004E+0	114.670170302168320E-3
25.000000000000004E+0	67.567785169606528E-3
26.000000000000004E+0	158.349708362147540E-3
27.000000000000004E+0	55.955031809207405E-3
28.000000000000004E+0	37.801747507754439E-3
29.000000000000004E+0	195.986871598469860E-3
30.000000000000004E+0	113.721151483949220E-3
31.000000000000004E+0	124.511512109118340E-3
32.000000000000007E+0	9.313768530137087E-3
33.000000000000007E+0	79.207237228590979E-3
34.000000000000007E+0	54.416013114713134E-3
35.000000000000007E+0	105.909779065754160E-3
36.000000000000007E+0	88.865981165001301E-3
37.000000000000007E+0	300.741225309676170E-3
38.000000000000007E+0	95.538073234433807E-3
39.000000000000007E+0	140.480132639963260E-3
40.000000000000007E+0	170.595128845869280E-3
41.000000000000007E+0	119.675027273758130E-3
42.000000000000007E+0	204.666880772258170E-3
43.000000000000007E+0	383.921651818037500E-3
44.000000000000007E+0	197.988434446761700E-3
45.000000000000007E+0	315.448172676342400E-3
46.000000000000007E+0	76.437287606636317E-3
47.000000000000007E+0	550.882337403363230E-3
48.000000000000007E+0	276.924498410881790E-3
49.000000000000007E+0	602.334777818371860E-3
50.000000000000007E+0	252.926219484232270E-3
51.000000000000007E+0	376.449817612861730E-3
52.000000000000007E+0	46.355779347981539E-3
53.000000000000007E+0	136.653463388677590E-3
54.000000000000007E+0	51.075122229048649E-3
55.000000000000007E+0	116.459716672940860E-3
56.000000000000007E+0	6.732029934828217E-3
57.000000000000007E+0	33.672735145551851E-3
58.000000000000007E+0	101.817894707778990E-3
59.000000000000007E+0	131.576747881397920E-3
60.000000000000007E+0	34.690570317718654E-3
61.000000000000007E+0	368.757819216638080E-3
62.000000000000007E+0	148.020113573336470E-3
63.000000000000007E+0	73.389519290881083E-3
64.000000000000014E+0	234.882877848779870E-3
65.000000000000014E+0	37.541407181286922E-3
66.000000000000014E+0	21.307304933240446E-3
67.000000000000014E+0	34.279482048022024E-3
68.000000000000014E+0	2.946682812207229E-3
69.000000000000014E+0	59.795267290628479E-3
70.000000000000014E+0	246.158316469731080E-3
71.000000000000014E+0	169.430230377878130E-3
72.000000000000014E+0	119.151333132573510E-3
73.000000000000014E+0	1.797158149111738E-3
74.000000000000014E+0	501.725240621524350E-3
75.000000000000014E+0	50.518605875365448E-3
76.000000000000014E+0	122.667012177046130E-3
77.000000000000014E+0	429.513763257013740E-3
78.000000000000014E+0	46.842453424545058E-3
79.000000000000014E+0	62.363518110480513E-3
80.000000000000014E+0	472.455528487040750E-3
81.000000000000014E+0	357.451585021727970E-3
82.000000000000014E+0	287.534254238938910E-3
83.000000000000014E+0	128.972272321873140E-3
84.000000000000014E+0	391.042154336299070E-3
85.000000000000014E+0	93.012690163523842E-3
86.000000000000014E+0	38.459991885045043E-3
87.000000000000014E+0	12.574079719374244E-3
88.000000000000014E+0	282.900862363141160E-3
89.000000000000014E+0	412.979155002679570E-3
90.000000000000014E+0	475.374699453193940E-3
91.000000000000014E+0	469.328502737823840E-3
92.000000000000014E+0	244.151958821189150E-3
93.000000000000014E+0	3.156771051244838E-3
94.000000000000014E+0	76.016022187198176E-3
95.000000000000014E+0	170.369279449825580E-3
96.000000000000014E+0	6.239141649200895E-3
97.000000000000014E+0	619.090994766418930E-3
98.000000000000014E+0	160.920245035032240E-3
99.000000000000014E+0	121.347980968844860E-3
100.000000000000010E+0	831.375853022580550E-3
101.000000000000010E+0	59.317363032545388E-3
102.000000000000010E+0	153.125931943480290E-3
103.000000000000010E+0	269.221025499208230E-3
104.000000000000010E+0	319.880265520792570E-3
105.000000000000010E+0	88.527372731338760E-3
106.000000000000010E+0	149.221199301291130E-3
107.000000000000010E+0	73.608257329448368E-3
108.000000000000010E+0	61.729267738540830E-3
109.000000000000010E+0	271.375040557442220E-3
110.000000000000010E+0	6.615903511277853E-3
111.000000000000010E+0	539.626652219757590E-3
112.000000000000010E+0	391.863637204389100E-3
113.000000000000010E+0	203.609905472223820E-3
114.000000000000010E+0	151.157628845263680E-3
115.000000000000010E+0	104.410176293795690E-3
116.000000000000010E+0	349.459596274852850E-3
117.000000000000010E+0	30.975038947195513E-3
118.000000000000010E+0	241.738113334374780E-3
119.000000000000010E+0	18.590881209540520E-3
120.000000000000010E+0	909.607839046045030E-3
