Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	104.728096653238320E-3	801.480042244514190E-3
50.000000000000007E+0	-288.252431852999040E-3	82.975703492409042E-3
51.000000000000007E+0	-101.417949894173370E-3	116.701057005544300E-3
52.000000000000007E+0	37.827181099153090E-3	23.691613335973322E-3
53.000000000000007E+0	-13.134903299673848E-3	47.035218651615293E-3
54.000000000000007E+0	-1.713286347550982E-3	-3.801423419452834E-3
55.000000000000007E+0	97.084026354955277E-3	15.096904277965350E-3
56.000000000000007E+0	-90.452774679609424E-3	-37.335912437109910E-3
57.000000000000007E+0	105.577831121266380E-3	42.047828677614564E-3
58.000000000000007E+0	-52.257686425351814E-3	-89.814966736957130E-3
59.000000000000007E+0	8.923230928309621E-3	42.309209398670861E-3
60.000000000000007E+0	-44.779360077375187E-3	-19.482759634710155E-3
61.000000000000007E+0	52.803459541862809E-3	26.143456182885792E-3
62.000000000000007E+0	-32.524411373159354E-3	-30.272875947178091E-3
63.000000000000007E+0	7.537582146550171E-3	-4.781374643028289E-3
64.000000000000014E+0	-10.986510166446037E-3	28.424177290196504E-3
65.000000000000014E+0	23.392348386190018E-3	-18.629831834025435E-3
66.000000000000014E+0	-2.496957862579040E-3	13.500473836414574E-3
67.000000000000014E+0	-14.016209716217223E-3	-22.338048581626448E-3
68.000000000000014E+0	18.892000123864987E-3	16.423109001424605E-3
69.000000000000014E+0	-15.510186924684458E-3	-10.224833537786035E-3
70.000000000000014E+0	8.507853187687306E-3	3.658450769614661E-3
71.000000000000014E+0	-10.221390573436146E-3	-9.869612753232350E-3
72.000000000000014E+0	-11.401221411593672E-3	10.793877659152937E-3
73.000000000000014E+0	14.930489162918349E-3	10.060759720862690E-3
74.000000000000014E+0	-4.507362226065583E-3	-3.896908524632881E-3
75.000000000000014E+0	5.949514525558270E-3	545.875831044295910E-6
76.000000000000014E+0	395.733916698465670E-6	1.824112771976722E-3
77.000000000000014E+0	-4.255124397532931E-3	-7.926458177315604E-3
78.000000000000014E+0	4.192430030658563E-3	6.225183905853441E-3
79.000000000000014E+0	-7.350875472656547E-3	-5.452946269713788E-3
80.000000000000014E+0	-1.221917063941884E-3	4.681692650724201E-3
81.000000000000014E+0	1.527928099203830E-3	3.083240606747026E-3
82.000000000000014E+0	-2.774542697054053E-3	-465.829037285463140E-6
83.000000000000014E+0	5.175582382001598E-3	-2.759160742880540E-3
84.000000000000014E+0	-7.710520103284590E-3	5.970286526059659E-3
85.000000000000014E+0	5.601457023872628E-3	-2.963206033965354E-3
86.000000000000014E+0	-1.304582218498348E-3	-1.022251788565700E-3
87.000000000000014E+0	-4.077151076229070E-3	838.376562154773200E-6
88.000000000000014E+0	2.569347384176540E-3	2.542622259902659E-3
89.000000000000014E+0	3.594247908739541E-3	34.521820283267686E-6
90.000000000000014E+0	-1.814628553376110E-3	-8.745630684205804E-3
91.000000000000014E+0	-4.668576368428159E-3	1.983836534373268E-3
92.000000000000014E+0	-3.199144210623399E-3	2.018373029448870E-3
93.000000000000014E+0	2.482102349414959E-3	2.717242196882075E-3
94.000000000000014E+0	-1.348702372365814E-3	-4.465877079971849E-3
95.000000000000014E+0	-7.278282111510292E-3	2.802439695102335E-3
96.000000000000014E+0	32.265812973900924E-6	5.754020632926181E-3
97.000000000000014E+0	1.401953263771478E-3	4.113903498822515E-3
98.000000000000014E+0	3.534203719282844E-3	-1.591731025153304E-3
99.000000000000014E+0	-10.205972887513660E-3	-9.141401289852465E-3
100.000000000000010E+0	-7.538233215321058E-3	22.402911824006434E-3
101.000000000000010E+0	8.724112925598219E-3	-681.314849117536400E-6
102.000000000000010E+0	1.057421809794862E-3	3.622290890438698E-3
103.000000000000010E+0	3.966379356888500E-3	2.342513749708640E-3
104.000000000000010E+0	5.461849565882672E-3	-3.116238305276304E-3
105.000000000000010E+0	72.013508107909456E-6	-4.128571278714406E-3
106.000000000000010E+0	-1.888132018715074E-3	-1.859818955826883E-3
107.000000000000010E+0	-874.507848456110990E-6	-570.107384157236550E-6
108.000000000000010E+0	-1.059891607741537E-3	837.276542388585190E-6
109.000000000000010E+0	1.362691985142350E-3	-464.965012331370530E-6
110.000000000000010E+0	-1.059370966898166E-3	-1.902597556406062E-3
111.000000000000010E+0	177.434784794896710E-6	961.073970102725260E-6
112.000000000000010E+0	383.662716510826690E-6	-1.094570715313090E-3
113.000000000000010E+0	1.332141410894932E-3	-970.497377366142310E-6
114.000000000000010E+0	-1.098558584318928E-3	-169.727084477556760E-6
115.000000000000010E+0	3.848566908161690E-3	-7.849696301916889E-3
116.000000000000010E+0	-13.768483041217970E-3	-2.716389561059153E-3
117.000000000000010E+0	-125.770132646714100E-6	6.202610768132746E-3
118.000000000000010E+0	-209.190068315937460E-6	-422.338012587311590E-6
119.000000000000010E+0	1.133523706418820E-3	-485.697877909368460E-6
120.000000000000010E+0	-1.540250405117747E-3	-1.332001615637619E-3
121.000000000000010E+0	-796.066446801243690E-6	-155.582030560531480E-6
122.000000000000010E+0	-1.416659803499506E-3	-80.504092823085210E-6
123.000000000000010E+0	-427.115528997912690E-6	865.199469753131010E-6
124.000000000000010E+0	-220.943884107844910E-6	-380.716163699086910E-6
125.000000000000010E+0	1.188786603162970E-3	-64.726389581097203E-6
126.000000000000010E+0	-1.365764939704074E-3	-2.268588400486568E-3
127.000000000000010E+0	-167.403011709431330E-6	2.164335526874398E-3
128.000000000000030E+0	1.359473704955342E-3	-1.653564421502881E-3
129.000000000000030E+0	-990.348136109686290E-6	365.131373830340150E-6
130.000000000000030E+0	848.656708139052970E-6	-898.068587037703840E-6
131.000000000000030E+0	-1.467815030740050E-3	375.647512906566670E-6
132.000000000000030E+0	799.631947409476910E-6	692.972503990432540E-6
133.000000000000030E+0	245.211865668873990E-6	-120.487074774810690E-6
134.000000000000030E+0	-29.802751056734160E-6	-369.761261361591520E-6
135.000000000000030E+0	-238.720233500882930E-6	-199.750858195246210E-6
136.000000000000030E+0	-1.020877946910322E-3	-244.478174411797730E-6
137.000000000000030E+0	-38.536335346815094E-6	726.279615095488680E-6
138.000000000000030E+0	-275.247546914010120E-6	-110.172851381037760E-6
139.000000000000030E+0	227.096274344777920E-6	215.034339621192160E-6
140.000000000000030E+0	-378.926077438407440E-6	-32.583965282079559E-6
141.000000000000030E+0	33.029971236010729E-6	494.875621575507840E-6
142.000000000000030E+0	362.260123525487950E-6	220.907080334771580E-6
143.000000000000030E+0	189.053652818323660E-6	-405.692062347601940E-6
144.000000000000030E+0	-163.644721065301790E-6	-296.437763195803470E-6
145.000000000000030E+0	-250.191853192090200E-6	-235.968417824514170E-6
146.000000000000030E+0	-240.896309007282430E-6	-209.560332965389570E-6
147.000000000000030E+0	-404.657919667586170E-6	366.349651300871770E-6
148.000000000000030E+0	462.309376853408390E-6	128.843575979405700E-6
149.000000000000030E+0	-853.582034407104630E-6	-764.815674075496010E-6
150.000000000000030E+0	-1.308377343787379E-3	1.174056931206076E-3
151.000000000000030E+0	229.658571396775640E-6	796.830317273523320E-6
152.000000000000030E+0	25.204463337127171E-6	-81.295927289986089E-6
153.000000000000030E+0	-450.233126339681850E-6	3.061827975363022E-6
154.000000000000030E+0	32.285511057271568E-6	73.487624548218097E-6
155.000000000000030E+0	-220.478431585875620E-6	-298.199128467427420E-6
156.000000000000030E+0	-349.698861673005580E-6	-88.967122596570039E-6
157.000000000000030E+0	-325.856608355302460E-6	127.288835126142780E-6
158.000000000000030E+0	-44.618923157672856E-6	30.234852184589421E-6
159.000000000000030E+0	-216.047757197829340E-6	25.472813607459046E-6
160.000000000000030E+0	-31.638776894539333E-6	318.346939785849130E-6
161.000000000000030E+0	529.077672080330060E-6	175.305442577050800E-6
162.000000000000030E+0	38.218124723611924E-6	-273.787478655597420E-6
163.000000000000030E+0	9.298068191036425E-6	289.646800491821770E-6
164.000000000000030E+0	89.794558077023709E-6	-3.099453538375416E-6
165.000000000000030E+0	-110.217022391285120E-6	119.581889572424170E-6
166.000000000000030E+0	179.577697318897660E-6	99.671837089957316E-6
167.000000000000030E+0	131.689280102268440E-6	-306.690859659863190E-6
168.000000000000030E+0	-91.236534804788676E-6	-115.322477540015920E-6
169.000000000000030E+0	185.736531277558440E-6	-71.487969895607650E-6
170.000000000000030E+0	-16.429828334358819E-6	-183.366318076477960E-6
171.000000000000030E+0	30.383599690937639E-6	58.537707416748253E-6
172.000000000000030E+0	25.295733940582352E-6	69.171580622597723E-6
173.000000000000030E+0	170.705691588325320E-6	165.348803371709980E-6
174.000000000000030E+0	293.610311984838710E-6	50.848768585929518E-6
175.000000000000030E+0	173.257159810541600E-6	-123.256311949373320E-6
176.000000000000030E+0	-1.058697278804930E-6	40.549642232302124E-6
177.000000000000030E+0	-78.538678528342358E-6	73.650077770757717E-6
178.000000000000030E+0	-117.429913590966680E-6	222.668552628985790E-6
179.000000000000030E+0	72.057181321967482E-6	178.392518792519130E-6
180.000000000000030E+0	40.111687166020723E-6	-80.001513256449706E-6
181.000000000000030E+0	-112.019975375224060E-6	-49.796681704145447E-6
182.000000000000030E+0	-144.861122863124580E-6	-69.155325666840755E-6
183.000000000000030E+0	-94.042173280658626E-6	78.416676539722576E-6
184.000000000000030E+0	73.704914892812792E-6	-96.014841752040364E-6
185.000000000000030E+0	-107.758401413260480E-6	-61.521537554416761E-6
186.000000000000030E+0	-144.334839083160160E-6	-12.426398988120291E-6
187.000000000000030E+0	-303.065433989834240E-6	170.133010927698520E-6
188.000000000000030E+0	-115.165256106376450E-6	374.782630875326900E-6
189.000000000000030E+0	36.068904774307939E-6	279.746548635401850E-6
190.000000000000030E+0	38.288136356146057E-6	119.700477100242990E-6
191.000000000000030E+0	-21.932730067642658E-6	-78.369014172655855E-6
192.000000000000030E+0	-69.496126893202556E-6	-165.822621257188450E-6
193.000000000000030E+0	-78.552204585410817E-6	-105.002932348372790E-6
194.000000000000030E+0	47.013603044170364E-6	34.254145904375246E-6
195.000000000000030E+0	110.974394398251590E-6	52.304526410118850E-6
196.000000000000030E+0	94.590735596011445E-6	-2.881156956102163E-6
197.000000000000030E+0	-16.583445949800833E-6	-64.192013350165155E-6
198.000000000000030E+0	540.719239002255100E-9	-36.843760450405187E-6
199.000000000000030E+0	-14.661038851962028E-6	-185.503090284297510E-6
200.000000000000030E+0	-223.098802689140770E-6	-134.649285018842650E-6
201.000000000000030E+0	-114.272670901233570E-6	-8.199635871893574E-6
202.000000000000030E+0	-36.977046373991563E-6	-22.751069942184016E-6
203.000000000000030E+0	31.754252546624903E-6	74.222325163663649E-6
204.000000000000030E+0	84.283988248792539E-6	113.754222867994630E-6
205.000000000000030E+0	159.904566888475340E-6	-34.094287747067773E-6
206.000000000000030E+0	-60.160541269970725E-6	-324.967560685786980E-6
207.000000000000030E+0	-235.599008622980520E-6	-79.892488147044732E-6
208.000000000000030E+0	-39.102982260738451E-6	187.541947373606620E-6
209.000000000000030E+0	22.081182971242589E-6	218.194243461737020E-6
210.000000000000030E+0	-5.055034895574540E-6	148.284216025217860E-6
211.000000000000030E+0	-12.667383903331453E-6	78.693426238116322E-6
212.000000000000030E+0	67.221340038415745E-6	64.553448326718432E-6
213.000000000000030E+0	17.154051940691089E-6	-45.300371510328662E-6
214.000000000000030E+0	-135.335252981515390E-6	64.701525251105620E-6
215.000000000000030E+0	213.530455476666420E-6	371.857775822888590E-6
216.000000000000030E+0	709.464979051314670E-6	170.051054083358940E-6
217.000000000000030E+0	336.503482375952650E-6	-266.540147052751760E-6
218.000000000000030E+0	-91.426990576218655E-6	-134.562555437650720E-6
219.000000000000030E+0	-21.029085385554904E-6	-131.918463836685040E-6
220.000000000000030E+0	-108.384475771030140E-6	-11.604141302666004E-6
221.000000000000030E+0	146.224008834978730E-6	142.487009770219630E-6
222.000000000000030E+0	158.312696084973000E-6	-62.674480035936514E-6
223.000000000000030E+0	11.340774499994439E-6	11.283325583293316E-6
224.000000000000030E+0	87.749246997089560E-6	18.699657119883038E-6
225.000000000000030E+0	84.641164824805976E-6	-141.607593084951080E-6
226.000000000000030E+0	24.109936311540571E-6	-116.366759304783280E-6
227.000000000000030E+0	99.209065563980072E-6	-67.908884607769537E-6
228.000000000000030E+0	29.575278120998732E-6	-24.183410346635528E-6
229.000000000000030E+0	153.522468384102650E-6	79.551936525807477E-6
230.000000000000030E+0	219.411398361382650E-6	-23.854272227505938E-6
231.000000000000030E+0	157.668032563012260E-6	61.649676442573659E-6
232.000000000000030E+0	187.609596510944470E-6	5.305311918989577E-6
233.000000000000030E+0	71.188638611788217E-6	-239.040378725873680E-6
234.000000000000030E+0	-146.038867508362290E-6	-314.879964126627820E-6
235.000000000000030E+0	-144.369111531710670E-6	-147.125373871638950E-6
236.000000000000030E+0	-60.541071922023352E-6	-190.053925258397930E-6
237.000000000000030E+0	-210.584411158247680E-6	-132.952665039173750E-6
238.000000000000030E+0	-298.662966430293480E-6	105.984530733289570E-6
239.000000000000030E+0	-175.980652192009820E-6	176.182946959525020E-6
240.000000000000030E+0	-1.106885042662435E-6	30.370468970008967E-6
241.000000000000030E+0	-58.554797571491966E-6	62.913252314082197E-6
242.000000000000030E+0	3.522163012713402E-6	176.544936227533350E-6
243.000000000000030E+0	145.371772283413210E-6	95.362337573090344E-6
244.000000000000030E+0	80.206777324027842E-6	-64.546071271760156E-6
245.000000000000030E+0	-38.722286574676485E-6	-112.204660365705060E-6
246.000000000000030E+0	79.313072748638525E-6	-18.561557854413136E-6
247.000000000000030E+0	178.197335306013800E-6	103.512409247898390E-6
248.000000000000030E+0	270.292387172703290E-6	172.371563755740650E-6
249.000000000000030E+0	159.259484812042050E-6	119.657574808814300E-6
250.000000000000030E+0	-52.458266635433071E-6	178.511539881483170E-6
251.000000000000030E+0	157.083397730793640E-6	-54.488051900573212E-6
252.000000000000030E+0	169.263100419626480E-6	-269.520118562340810E-6
253.000000000000030E+0	-27.572278495556189E-6	6.230983320997982E-6
254.000000000000030E+0	-42.639608741566001E-6	214.809379816407350E-6
255.000000000000030E+0	-19.003094345241554E-6	289.403312974894730E-6
256.000000000000060E+0	-2.154872174597456E-6	75.755384701509495E-6
257.000000000000060E+0	-16.655397731965502E-6	48.894530843548348E-6
258.000000000000060E+0	-47.156589891465136E-6	248.011401370216870E-6
259.000000000000060E+0	-70.446462726573241E-6	-33.068757298138603E-6
260.000000000000060E+0	-7.528160280964264E-6	-389.590891511394320E-6
261.000000000000060E+0	-115.342925979267310E-6	-313.038362010940070E-6
262.000000000000060E+0	-327.136251142743540E-6	-3.690385081463022E-6
263.000000000000060E+0	-401.031859177736380E-6	179.673751206095090E-6
264.000000000000060E+0	-242.424478997057520E-6	2.996409758336843E-6
265.000000000000060E+0	-29.592691058517357E-6	-331.702342327541440E-6
266.000000000000060E+0	-32.266109828446914E-6	-514.176888512410330E-6
267.000000000000060E+0	-75.037873380524959E-6	-383.168117335173670E-6
268.000000000000060E+0	-85.626437940465261E-6	-292.141061803177100E-6
269.000000000000060E+0	-59.095448775841219E-6	-185.496038532866870E-6
270.000000000000060E+0	38.850744115931595E-6	108.021435651592870E-6
271.000000000000060E+0	216.416634853500240E-6	171.987192672058010E-6
272.000000000000060E+0	194.078578468276760E-6	7.644597167696157E-6
273.000000000000060E+0	-58.827333261486384E-6	43.749817460355582E-6
274.000000000000060E+0	-276.699943095421300E-6	4.576658392821483E-6
275.000000000000060E+0	-322.208849359172560E-6	-395.801071509885730E-6
276.000000000000060E+0	286.470392641411020E-6	-439.400833346439820E-6
277.000000000000060E+0	1.037599203859545E-3	-236.886499836038290E-6
278.000000000000060E+0	736.412068464031410E-6	137.879740212021460E-6
279.000000000000060E+0	-116.303580421330410E-6	325.134147689958770E-6
280.000000000000060E+0	173.363976949290670E-6	366.593446518818740E-6
281.000000000000060E+0	596.052225494337960E-6	507.441677414240120E-6
282.000000000000060E+0	668.563085052563570E-6	417.030466140890300E-6
283.000000000000060E+0	535.930198816343490E-6	471.302040180577010E-6
284.000000000000060E+0	10.961623472437397E-6	234.701329143614600E-6
285.000000000000060E+0	-532.458168833676830E-6	-142.959183387714340E-6
286.000000000000060E+0	-897.077729684752970E-6	213.850019345257110E-6
287.000000000000060E+0	-915.650889274482560E-6	165.977503294207780E-6
288.000000000000060E+0	-690.175625990395820E-6	-210.094725235778110E-6
289.000000000000060E+0	-190.423350748113880E-6	-517.930077021500830E-6
290.000000000000060E+0	275.307976941181620E-6	-304.464166643331840E-6
291.000000000000060E+0	-145.842344464861340E-6	-13.898018601129033E-6
292.000000000000060E+0	-677.527809144438990E-6	-91.047049859932464E-6
293.000000000000060E+0	-604.968539960960380E-6	-491.399137979026640E-6
294.000000000000060E+0	665.491182573109780E-6	-689.942771106086020E-6
295.000000000000060E+0	606.185296647623540E-6	-282.220737074883510E-6
296.000000000000060E+0	-1.243775056453749E-3	-247.526449361038640E-6
297.000000000000060E+0	-2.218678253045857E-3	-437.739610635792990E-6
298.000000000000060E+0	-1.057327763565023E-3	344.131460294452040E-6
299.000000000000060E+0	-95.404781609818138E-6	-3.713398304770775E-6
300.000000000000060E+0	745.272339418244650E-6	-1.219125892931935E-3
301.000000000000060E+0	502.773374005757770E-6	-896.435009167762040E-6
302.000000000000060E+0	-206.754366316191240E-6	-537.174568565503890E-6
303.000000000000060E+0	-760.001910824567520E-6	-407.563117059516050E-6
304.000000000000060E+0	-1.084984302837347E-3	-300.792387131304310E-6
305.000000000000060E+0	-677.471102639844130E-6	140.019844897578240E-6
306.000000000000060E+0	-325.871309259969290E-6	566.291983977493900E-6
307.000000000000060E+0	-294.972646669392030E-6	707.039289050148960E-6
308.000000000000060E+0	-372.135073841288070E-6	825.833930721114430E-6
309.000000000000060E+0	-685.435912774817830E-6	494.375220669887770E-6
310.000000000000060E+0	-255.744038307621370E-6	204.374836190081190E-6
311.000000000000060E+0	-782.921130285654230E-6	813.679677714112460E-6
312.000000000000060E+0	-806.364551130812710E-6	-29.885478498135699E-6
313.000000000000060E+0	64.521381952817195E-6	452.658000660406230E-6
314.000000000000060E+0	-798.391647750567990E-6	838.728566979100020E-6
315.000000000000060E+0	-657.345115385836780E-6	-1.028952361241213E-3
316.000000000000060E+0	879.456304646800220E-6	-1.246167090871304E-3
317.000000000000060E+0	355.740213719890260E-6	459.226533734912900E-6
318.000000000000060E+0	-579.817438159953680E-6	-192.652406404291460E-6
319.000000000000060E+0	565.263937544331650E-6	-573.174871272896680E-6
320.000000000000060E+0	533.068616137670220E-6	50.959396066061747E-6
321.000000000000060E+0	46.879172162292407E-6	-331.803322669196410E-6
322.000000000000060E+0	589.477704345151680E-6	-420.276138107577920E-6
323.000000000000060E+0	687.014948927974510E-6	128.123769625305030E-6
324.000000000000060E+0	308.465687449418960E-6	509.852438016718800E-6
325.000000000000060E+0	-309.359556124504780E-6	676.502432757831360E-6
326.000000000000060E+0	-734.148124066319940E-6	526.929164506178190E-6
327.000000000000060E+0	-438.701432577904590E-6	245.262382901167100E-6
328.000000000000060E+0	-584.969771061917940E-6	-38.818555678304897E-6
329.000000000000060E+0	-461.476138095194570E-6	-862.442554212088920E-6
330.000000000000060E+0	231.957737903681710E-6	-251.870724588552040E-6
331.000000000000060E+0	127.710191403928500E-6	816.942076374080530E-6
332.000000000000060E+0	-528.147931136031530E-6	964.659703199875910E-6
333.000000000000060E+0	-517.668848512486070E-6	193.874230798094820E-6
334.000000000000060E+0	-62.142096758779959E-6	-206.377651741197270E-6
335.000000000000060E+0	244.916795585926810E-6	-83.988828288292266E-6
336.000000000000060E+0	-3.458120955133078E-6	226.639256516208690E-6
337.000000000000060E+0	-45.226322450463707E-6	311.201191124867930E-6
338.000000000000060E+0	-435.965688981096310E-6	241.034738964485280E-6
339.000000000000060E+0	-433.366836752213060E-6	-185.479962349504320E-6
340.000000000000060E+0	-127.107888281693700E-6	-345.968870672661780E-6
341.000000000000060E+0	347.812378923278140E-6	-172.134732425573590E-6
342.000000000000060E+0	163.698228055466970E-6	115.807099754345410E-6
