Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	3.839862004845802E+0	15.648980546696031E+0
21.000000000000004E+0	7.962532960795739E+0	14.102392981970139E+0
22.000000000000004E+0	2.970222334117320E+0	14.411641601591862E+0
23.000000000000004E+0	1.151927635914745E+0	14.199943638700542E+0
24.000000000000004E+0	1.295007836701922E+0	16.938549528541166E+0
25.000000000000004E+0	592.397098922553660E-3	16.101543964862767E+0
26.000000000000004E+0	423.272114653389760E-3	16.494833906970413E+0
27.000000000000004E+0	326.261023710096520E-3	17.533028131133285E+0
28.000000000000004E+0	523.165206989151920E-3	17.586203031502738E+0
29.000000000000004E+0	358.842294185830020E-3	17.919124923619517E+0
30.000000000000004E+0	206.257997468589280E-3	19.422085010901956E+0
31.000000000000004E+0	253.734664106102510E-3	19.689123586129291E+0
32.000000000000007E+0	249.692947187770080E-3	20.683498403898550E+0
33.000000000000007E+0	344.724878057985740E-3	19.761389847958341E+0
34.000000000000007E+0	415.941981643255690E-3	17.009518326124024E+0
35.000000000000007E+0	283.204042234770530E-3	17.443609249203298E+0
36.000000000000007E+0	295.806638446333870E-3	16.594320930866406E+0
37.000000000000007E+0	842.664680715307090E-3	16.788699197189263E+0
38.000000000000007E+0	371.972354039451390E-3	18.202837364054979E+0
39.000000000000007E+0	253.575531815838530E-3	16.044508198884692E+0
40.000000000000007E+0	89.280354487300359E-3	18.928301531368596E+0
41.000000000000007E+0	294.691112984238560E-3	19.497766552391667E+0
42.000000000000007E+0	97.621514617750815E-3	19.610143128636210E+0
43.000000000000007E+0	134.496498492092360E-3	20.941314145128718E+0
44.000000000000007E+0	94.738171706935798E-3	20.702104518230012E+0
45.000000000000007E+0	154.290144919595310E-3	23.075140832470996E+0
46.000000000000007E+0	86.173546973979345E-3	20.367255440175573E+0
47.000000000000007E+0	190.828498875039800E-3	22.325787208811715E+0
48.000000000000007E+0	76.295157495881644E-3	22.766925258790462E+0
49.000000000000007E+0	84.545316249959923E-3	25.724551283137490E+0
50.000000000000007E+0	189.703947239828360E-3	25.458606905703419E+0
51.000000000000007E+0	79.759862116721258E-3	24.327680097097335E+0
52.000000000000007E+0	116.967996152792410E-3	27.142750372749781E+0
53.000000000000007E+0	152.266462252440730E-3	27.870700901420548E+0
54.000000000000007E+0	116.147524331671180E-3	24.925292912310468E+0
55.000000000000007E+0	70.534897061243898E-3	24.782507734098420E+0
56.000000000000007E+0	45.315821673284684E-3	23.170114888892961E+0
57.000000000000007E+0	112.238861614949770E-3	23.315944762561351E+0
58.000000000000007E+0	64.605030893672241E-3	22.538710605654785E+0
59.000000000000007E+0	169.902812941253870E-3	24.427769584578947E+0
60.000000000000007E+0	54.000789168080467E-3	21.405569918564648E+0
61.000000000000007E+0	55.641800946001616E-3	19.229923468486600E+0
62.000000000000007E+0	61.189709831218901E-3	18.212003827968957E+0
63.000000000000007E+0	40.827289918346853E-3	18.753843448051224E+0
64.000000000000014E+0	35.905684505005239E-3	20.628132491271241E+0
65.000000000000014E+0	85.381389671467883E-3	21.451417891975680E+0
66.000000000000014E+0	119.153756968675310E-3	20.901795860907647E+0
67.000000000000014E+0	265.112083029455210E-3	18.702721270716033E+0
68.000000000000014E+0	82.397189581701974E-3	21.443300796547724E+0
69.000000000000014E+0	55.357371623855414E-3	22.332905047625200E+0
70.000000000000014E+0	72.080191997588153E-3	20.084127177476834E+0
71.000000000000014E+0	67.035264682867371E-3	21.010117642801571E+0
72.000000000000014E+0	78.018227636378376E-3	21.242550340513826E+0
73.000000000000014E+0	46.476649164656665E-3	21.648280968281874E+0
74.000000000000014E+0	46.248072614701173E-3	22.619424863713615E+0
75.000000000000014E+0	66.162752590575635E-3	21.374581898888568E+0
76.000000000000014E+0	34.552073360370354E-3	19.832757942162953E+0
77.000000000000014E+0	47.784414712564234E-3	22.406117369880491E+0
78.000000000000014E+0	18.228245772466588E-3	21.326959392969094E+0
79.000000000000014E+0	21.044212326392499E-3	21.392176766649786E+0
80.000000000000014E+0	22.871995776916901E-3	22.213247643795810E+0
81.000000000000014E+0	56.251735895813296E-3	19.416014729121819E+0
82.000000000000014E+0	29.592660813800103E-3	21.814695396916001E+0
83.000000000000014E+0	40.357583299064040E-3	24.431497567031204E+0
84.000000000000014E+0	30.371485595508389E-3	26.559097848306074E+0
85.000000000000014E+0	36.480478494106780E-3	24.195355631797923E+0
86.000000000000014E+0	71.229113634564564E-3	26.881327385712883E+0
87.000000000000014E+0	28.865233034447060E-3	28.372098858919479E+0
88.000000000000014E+0	19.123503286563343E-3	25.309800651669370E+0
89.000000000000014E+0	82.825700867935600E-3	23.372128956927273E+0
90.000000000000014E+0	30.160620041988589E-3	25.583857846897775E+0
91.000000000000014E+0	52.854905170606682E-3	23.328552477192034E+0
92.000000000000014E+0	140.754350146064910E-3	26.384619823579470E+0
93.000000000000014E+0	313.860853187429510E-3	25.102184925209766E+0
94.000000000000014E+0	45.810178362767871E-3	24.434192121993938E+0
95.000000000000014E+0	79.100363016303674E-3	24.848478559763915E+0
96.000000000000014E+0	70.354235869277124E-3	24.164321457970846E+0
97.000000000000014E+0	147.699204989693240E-3	22.388308274984006E+0
98.000000000000014E+0	139.735503634438760E-3	21.912392724639147E+0
99.000000000000014E+0	51.607746279991769E-3	24.546953972296009E+0
100.000000000000010E+0	113.126658821940230E-3	24.481301141970686E+0
101.000000000000010E+0	83.815565958486729E-3	25.976606553300115E+0
102.000000000000010E+0	41.696679704521032E-3	28.867541381334028E+0
103.000000000000010E+0	92.390770000512143E-3	27.225924273785456E+0
104.000000000000010E+0	66.185532023506188E-3	27.616241373125355E+0
105.000000000000010E+0	102.803610942507080E-3	28.616147930782020E+0
106.000000000000010E+0	107.910915822302030E-3	26.991381509120934E+0
107.000000000000010E+0	60.215565621396148E-3	26.535153668972864E+0
108.000000000000010E+0	162.133341885997040E-3	24.206007142070884E+0
109.000000000000010E+0	297.359807056003570E-3	21.898872107561520E+0
110.000000000000010E+0	46.022084315789247E-3	23.948609467210158E+0
111.000000000000010E+0	35.411667983444063E-3	25.556580529229905E+0
112.000000000000010E+0	21.582561643682621E-3	25.992073152270589E+0
113.000000000000010E+0	10.126942124795259E-3	25.667058886026453E+0
114.000000000000010E+0	9.143921474822136E-3	24.275021068094446E+0
115.000000000000010E+0	10.402921642408755E-3	25.690594837477583E+0
116.000000000000010E+0	12.219724067974292E-3	26.324716323090762E+0
117.000000000000010E+0	8.851341178457322E-3	26.156692902793029E+0
118.000000000000010E+0	8.417486306259004E-3	25.852584450452635E+0
119.000000000000010E+0	8.563512417296412E-3	25.433996903734943E+0
120.000000000000010E+0	28.531329448884660E-3	27.247871076020285E+0
121.000000000000010E+0	11.215420820709138E-3	27.616291563123710E+0
122.000000000000010E+0	6.123926468301224E-3	25.373292698255593E+0
123.000000000000010E+0	5.226857335675700E-3	24.528092077602494E+0
124.000000000000010E+0	3.475520002045712E-3	23.452674232638977E+0
125.000000000000010E+0	6.233349222225079E-3	25.167848531808541E+0
126.000000000000010E+0	4.769650161990662E-3	24.659135897331218E+0
127.000000000000010E+0	5.070696671260128E-3	25.056358676900142E+0
128.000000000000030E+0	3.757151855260456E-3	25.233729564260198E+0
129.000000000000030E+0	4.383043535437371E-3	25.118788016131077E+0
130.000000000000030E+0	2.038283133854869E-3	25.355166270133555E+0
131.000000000000030E+0	3.143337910609649E-3	25.329481946759579E+0
132.000000000000030E+0	4.086969147725116E-3	24.989873256480198E+0
133.000000000000030E+0	1.449005938370345E-3	24.433068648816061E+0
134.000000000000030E+0	2.059271274627579E-3	24.100151467113491E+0
135.000000000000030E+0	3.216064355244975E-3	24.240102208221110E+0
136.000000000000030E+0	2.068334817219904E-3	24.269432656172565E+0
137.000000000000030E+0	2.298803935853205E-3	24.857752788318194E+0
138.000000000000030E+0	2.338070804130195E-3	24.397229418146367E+0
139.000000000000030E+0	1.841390445214885E-3	24.553206377997952E+0
140.000000000000030E+0	2.019594869906882E-3	24.950367643469921E+0
141.000000000000030E+0	2.375615785319934E-3	25.650789330252536E+0
142.000000000000030E+0	2.115703211881233E-3	25.567373990511921E+0
143.000000000000030E+0	2.127823442044539E-3	25.969670838938409E+0
144.000000000000030E+0	2.003096170626983E-3	25.767800194064471E+0
145.000000000000030E+0	2.284915172370025E-3	25.260435202555492E+0
146.000000000000030E+0	4.486101969244921E-3	26.462669110350607E+0
147.000000000000030E+0	3.863718190758991E-3	26.237463365331628E+0
148.000000000000030E+0	3.535936220619254E-3	26.278801362318276E+0
149.000000000000030E+0	4.158094847763448E-3	26.041297670990172E+0
150.000000000000030E+0	5.064093698282067E-3	25.829698163202380E+0
151.000000000000030E+0	6.577419092505476E-3	25.569376954385426E+0
152.000000000000030E+0	6.879712322371040E-3	25.506562344436844E+0
153.000000000000030E+0	6.983769256973585E-3	25.360655659260107E+0
154.000000000000030E+0	7.002564964354130E-3	25.028665582494682E+0
155.000000000000030E+0	6.443644786485648E-3	24.837675796831999E+0
156.000000000000030E+0	6.184058367149921E-3	24.694503450614018E+0
157.000000000000030E+0	5.467723385197528E-3	24.670478032371381E+0
158.000000000000030E+0	4.989422848268730E-3	24.552395503470120E+0
159.000000000000030E+0	4.511755553511931E-3	24.592111249493829E+0
160.000000000000030E+0	4.212266077916683E-3	24.595423827298461E+0
161.000000000000030E+0	4.640115993726270E-3	24.660007935861678E+0
162.000000000000030E+0	5.174626752489339E-3	24.644911766626901E+0
163.000000000000030E+0	5.577519140218109E-3	24.472347787774147E+0
164.000000000000030E+0	5.541999482003027E-3	24.222817987429046E+0
165.000000000000030E+0	5.211601497553453E-3	24.067485559940454E+0
166.000000000000030E+0	4.611409027461024E-3	23.921010545710899E+0
167.000000000000030E+0	3.619562721277526E-3	23.923938297207069E+0
168.000000000000030E+0	2.810763154813774E-3	24.042506702251895E+0
169.000000000000030E+0	2.856090534598562E-3	24.158609535877432E+0
170.000000000000030E+0	3.613763382282744E-3	24.213250585317098E+0
171.000000000000030E+0	3.630239551970361E-3	24.126272814789004E+0
172.000000000000030E+0	4.334218797622704E-3	23.828571890412690E+0
173.000000000000030E+0	3.684444730304607E-3	23.672032589758491E+0
174.000000000000030E+0	3.536617283656459E-3	23.447115639329223E+0
175.000000000000030E+0	3.313460455636239E-3	23.391969315117592E+0
176.000000000000030E+0	2.464059828861621E-3	22.958460458517422E+0
177.000000000000030E+0	1.522817518709910E-3	22.903506005519240E+0
178.000000000000030E+0	1.664034344863680E-3	23.373103258597151E+0
179.000000000000030E+0	1.339002943880722E-3	24.746161613844766E+0
180.000000000000030E+0	1.441778751179286E-3	25.838542379314330E+0
181.000000000000030E+0	1.554998114266585E-3	25.196383933835296E+0
182.000000000000030E+0	1.720046760177192E-3	25.006487084441378E+0
183.000000000000030E+0	1.871583365210225E-3	24.721112635037180E+0
184.000000000000030E+0	1.909355124869412E-3	24.554221039499513E+0
185.000000000000030E+0	1.910144446740335E-3	24.631142928763719E+0
186.000000000000030E+0	2.626595944416052E-3	24.868200255870647E+0
187.000000000000030E+0	2.929378964911512E-3	24.767593975882054E+0
188.000000000000030E+0	3.202461675552523E-3	24.654256593016441E+0
189.000000000000030E+0	3.199886987530015E-3	24.566471327389202E+0
190.000000000000030E+0	2.608766199586167E-3	24.471872010297432E+0
191.000000000000030E+0	2.451874580235775E-3	24.503652926084555E+0
192.000000000000030E+0	2.525013541544326E-3	24.618039206114709E+0
193.000000000000030E+0	2.439008705470195E-3	24.587520845189587E+0
194.000000000000030E+0	2.684798164871012E-3	24.585551751260486E+0
195.000000000000030E+0	3.124277640360085E-3	24.508524649917437E+0
196.000000000000030E+0	3.352141117255951E-3	24.564389154951044E+0
197.000000000000030E+0	3.570367816991227E-3	24.611731570789278E+0
198.000000000000030E+0	3.749790102536239E-3	24.532058326365163E+0
199.000000000000030E+0	3.565701518827193E-3	24.472572199113461E+0
200.000000000000030E+0	3.302139683104067E-3	24.450421375035212E+0
201.000000000000030E+0	3.518211985596391E-3	24.506653781501981E+0
202.000000000000030E+0	3.420834902031203E-3	24.345998966986794E+0
203.000000000000030E+0	3.158712385520621E-3	24.385627040436439E+0
204.000000000000030E+0	3.244587237491661E-3	24.480353742946910E+0
205.000000000000030E+0	3.652428173837176E-3	24.392407122962634E+0
206.000000000000030E+0	3.510841410516684E-3	24.642551482043469E+0
207.000000000000030E+0	5.046907663087900E-3	24.814642937727214E+0
208.000000000000030E+0	5.644267335203784E-3	24.651171368990116E+0
209.000000000000030E+0	7.031593106964684E-3	24.502951350218542E+0
210.000000000000030E+0	7.009189537790325E-3	24.250269909437002E+0
211.000000000000030E+0	7.025360587326302E-3	24.068624865553865E+0
212.000000000000030E+0	6.964512677909229E-3	23.841450991578487E+0
213.000000000000030E+0	5.857391129672858E-3	23.724944043527529E+0
214.000000000000030E+0	4.976125244531856E-3	23.737027972891457E+0
215.000000000000030E+0	5.070087856102666E-3	23.816824078513129E+0
216.000000000000030E+0	4.611852903132750E-3	23.881260097739801E+0
217.000000000000030E+0	5.009034835117696E-3	23.924306229983895E+0
218.000000000000030E+0	4.967011609423128E-3	23.931711019772369E+0
219.000000000000030E+0	5.290829496814478E-3	23.885991053557600E+0
220.000000000000030E+0	5.811372648431968E-3	23.826380290451105E+0
221.000000000000030E+0	5.588208873993306E-3	23.705417153041925E+0
222.000000000000030E+0	6.110574843331669E-3	23.611727151660389E+0
223.000000000000030E+0	6.083020171097216E-3	23.511417745559381E+0
224.000000000000030E+0	5.877164961737347E-3	23.387050859433806E+0
225.000000000000030E+0	5.966200855120458E-3	23.370041884580580E+0
226.000000000000030E+0	5.359489426307344E-3	23.340706961576160E+0
227.000000000000030E+0	4.836971549790473E-3	23.237683323227454E+0
228.000000000000030E+0	4.472811341417931E-3	23.188389115682856E+0
229.000000000000030E+0	4.023157973425749E-3	23.103404424768900E+0
230.000000000000030E+0	4.267539071332632E-3	23.084709396790757E+0
