Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	75.784752831483553E-9	11.826738088601456E-9
21.000000000000004E+0	262.329103111417940E-9	13.591482816729160E-9
22.000000000000004E+0	44.201795256239495E-9	13.773692957957939E-9
23.000000000000004E+0	13.621096135206624E-9	15.128869061666477E-9
24.000000000000004E+0	8.443504675913593E-9	15.328337331916731E-9
25.000000000000004E+0	5.242001935584658E-9	16.337720826011165E-9
26.000000000000004E+0	2.682107158451168E-9	17.327856872762468E-9
27.000000000000004E+0	1.628083555879833E-9	19.744951784930907E-9
28.000000000000004E+0	1.394110501882346E-9	20.990229533883670E-9
29.000000000000004E+0	2.059337612982206E-9	22.052433460303528E-9
30.000000000000004E+0	623.960153165561090E-12	23.552825941906857E-9
31.000000000000004E+0	1.355497323082977E-9	25.251236714128794E-9
32.000000000000007E+0	1.419330052881479E-9	27.071132037774619E-9
33.000000000000007E+0	2.000967291540661E-9	29.174798613696543E-9
34.000000000000007E+0	2.363959791733133E-9	33.632209181669969E-9
35.000000000000007E+0	2.606071864040346E-9	34.451924699812915E-9
36.000000000000007E+0	2.598442012471295E-9	36.780892274155186E-9
37.000000000000007E+0	1.194056359362109E-9	39.235397891084402E-9
38.000000000000007E+0	2.025588078255714E-9	43.888487178153087E-9
39.000000000000007E+0	1.737337100328447E-9	48.173420749234138E-9
40.000000000000007E+0	376.454112088684020E-12	52.229974831053965E-9
41.000000000000007E+0	1.190746430233263E-9	56.887188057056641E-9
42.000000000000007E+0	508.410457118133960E-12	63.742664079641653E-9
43.000000000000007E+0	1.093841382520056E-9	70.163083646630604E-9
44.000000000000007E+0	560.483783585860620E-12	74.685146728931061E-9
45.000000000000007E+0	451.490682092072570E-12	84.825995840009260E-9
46.000000000000007E+0	261.808409574687920E-12	92.589148942065839E-9
47.000000000000007E+0	617.082955575851230E-12	101.315071346233700E-9
48.000000000000007E+0	488.023270683007810E-12	113.584210504886630E-9
49.000000000000007E+0	857.503296467521470E-12	125.612038351618840E-9
50.000000000000007E+0	913.912404810408300E-12	49.148323780606689E-9
51.000000000000007E+0	862.543191327588010E-12	147.879837216855090E-9
52.000000000000007E+0	844.447166073567940E-12	157.733496038181840E-9
53.000000000000007E+0	3.883759996289365E-9	169.404343690505020E-9
54.000000000000007E+0	1.764720350138757E-9	184.156879043163090E-9
55.000000000000007E+0	780.638528114860940E-12	199.014694234434940E-9
56.000000000000007E+0	312.397671947694350E-12	215.449072700197540E-9
57.000000000000007E+0	1.413614158292404E-9	230.529253133624320E-9
58.000000000000007E+0	754.411505879050070E-12	245.031410594777750E-9
59.000000000000007E+0	805.855036800413460E-12	257.712813258721960E-9
60.000000000000007E+0	704.879903923930710E-12	270.268888884363530E-9
61.000000000000007E+0	604.967381184829980E-12	286.753516937095410E-9
62.000000000000007E+0	942.836507380648000E-12	298.226666104644910E-9
63.000000000000007E+0	399.540489641498950E-12	315.926021215371850E-9
64.000000000000014E+0	388.943660788955380E-12	338.966029510758500E-9
65.000000000000014E+0	2.306955838111990E-9	368.404508911946630E-9
66.000000000000014E+0	837.934959387756260E-12	397.320063468161330E-9
67.000000000000014E+0	910.493767089524960E-12	431.044835603699430E-9
68.000000000000014E+0	600.750544211275080E-12	462.617473449847700E-9
69.000000000000014E+0	1.307777208272529E-9	499.293965523345500E-9
70.000000000000014E+0	605.391501117338900E-12	543.562570261244480E-9
71.000000000000014E+0	1.458392675917547E-9	594.064774140059510E-9
72.000000000000014E+0	1.178442557001547E-9	652.039561101426060E-9
73.000000000000014E+0	591.498698307615320E-12	718.851685827611840E-9
74.000000000000014E+0	1.461381889738227E-9	789.341992164136430E-9
75.000000000000014E+0	1.382357403341088E-9	873.498499292297670E-9
76.000000000000014E+0	546.717122733724120E-12	949.993207283874770E-9
77.000000000000014E+0	554.795694129930420E-12	1.034654277816769E-6
78.000000000000014E+0	313.908520979012850E-12	1.123163661801030E-6
79.000000000000014E+0	425.731362973601700E-12	1.209054848357898E-6
80.000000000000014E+0	413.819360616447680E-12	1.299631505412506E-6
81.000000000000014E+0	1.802026420177872E-9	1.390630749516311E-6
82.000000000000014E+0	701.716021173059450E-12	1.471647249099927E-6
83.000000000000014E+0	1.288023619064622E-9	1.548536573726837E-6
84.000000000000014E+0	1.159659387559795E-9	1.612911100230572E-6
85.000000000000014E+0	1.853920400618027E-9	1.671820104303175E-6
86.000000000000014E+0	802.626552580783850E-12	1.725395152988447E-6
87.000000000000014E+0	802.138575412840920E-12	1.778054647388761E-6
88.000000000000014E+0	507.599166290604810E-12	1.816418713899222E-6
89.000000000000014E+0	541.697458171761950E-12	1.838721304576345E-6
90.000000000000014E+0	1.290273770126559E-9	1.843083519127865E-6
91.000000000000014E+0	2.501453631497387E-9	1.802206657579693E-6
92.000000000000014E+0	5.834032653308359E-9	1.734426433454746E-6
93.000000000000014E+0	7.560581331416999E-9	1.644666073873922E-6
94.000000000000014E+0	2.332147701178424E-9	1.540235072586503E-6
95.000000000000014E+0	1.951826259692908E-9	1.450060924093123E-6
96.000000000000014E+0	3.241117002619947E-9	1.362700660070337E-6
97.000000000000014E+0	2.099062937189238E-9	1.270326058834236E-6
98.000000000000014E+0	2.075752662115256E-9	1.164626607321432E-6
99.000000000000014E+0	1.733029740678452E-9	1.023205781549610E-6
100.000000000000010E+0	4.500700872344918E-9	371.753279235277390E-9
101.000000000000010E+0	956.542593858402830E-12	663.491948888788700E-9
102.000000000000010E+0	789.468922517141320E-12	487.489520742042030E-9
103.000000000000010E+0	1.570563660983094E-9	339.713624290619050E-9
104.000000000000010E+0	506.515432866720280E-12	238.716990401817440E-9
105.000000000000010E+0	473.774211092720940E-12	160.033428291016680E-9
106.000000000000010E+0	439.418263934174050E-12	98.887563074772648E-9
107.000000000000010E+0	119.000816814048460E-12	45.174573965219565E-9
108.000000000000010E+0	94.268391661094154E-12	6.446231278558560E-9
109.000000000000010E+0	173.512407140673310E-12	6.854256970305533E-9
110.000000000000010E+0	57.310499672055804E-12	68.602109687673352E-9
111.000000000000010E+0	98.507289178910426E-12	193.161361111627880E-9
112.000000000000010E+0	128.493104597579670E-12	364.059866614187810E-9
113.000000000000010E+0	49.529120054281910E-12	549.984440427636350E-9
114.000000000000010E+0	47.402929777365628E-12	723.350404852550110E-9
115.000000000000010E+0	74.987931795629998E-12	895.169875529092260E-9
116.000000000000010E+0	85.893970849442916E-12	1.120398132085327E-6
117.000000000000010E+0	99.308838303811463E-12	1.478215152259104E-6
118.000000000000010E+0	130.679962160249540E-12	2.001898564040377E-6
119.000000000000010E+0	170.651097328116160E-12	2.652350461245875E-6
120.000000000000010E+0	2.714386095627076E-9	3.342882907635671E-6
121.000000000000010E+0	39.329083507719248E-12	3.927941043628681E-6
122.000000000000010E+0	34.922133422675817E-12	4.297767736857498E-6
123.000000000000010E+0	104.266413584147090E-12	4.514777882421328E-6
124.000000000000010E+0	53.012296480147966E-12	4.681724443769558E-6
125.000000000000010E+0	160.834700324337260E-12	5.025551527665909E-6
126.000000000000010E+0	122.062376109783250E-12	5.637535788720294E-6
127.000000000000010E+0	153.929082931249680E-12	6.516488404496272E-6
128.000000000000030E+0	102.801670880635830E-12	7.421314072922218E-6
129.000000000000030E+0	143.693416549914770E-12	8.053792620731965E-6
130.000000000000030E+0	32.544772491557352E-12	8.209527414051670E-6
131.000000000000030E+0	75.847328409801041E-12	7.952400960522193E-6
132.000000000000030E+0	75.156125013105392E-12	7.495812963743797E-6
133.000000000000030E+0	11.642372487040501E-12	7.267506599422668E-6
134.000000000000030E+0	28.957181650457695E-12	7.524182409595047E-6
135.000000000000030E+0	81.459229257660515E-12	8.247644799424572E-6
136.000000000000030E+0	36.617537238365417E-12	9.133528735339208E-6
137.000000000000030E+0	50.653203251770994E-12	9.673491681066355E-6
138.000000000000030E+0	50.592147504273854E-12	9.687095329332423E-6
139.000000000000030E+0	29.961370037104351E-12	9.125605445727646E-6
140.000000000000030E+0	31.132670291636668E-12	8.496934638916504E-6
141.000000000000030E+0	41.809865983746569E-12	8.380922258306078E-6
142.000000000000030E+0	35.909696173578663E-12	9.198899308469328E-6
143.000000000000030E+0	44.289696052611500E-12	10.854895288812776E-6
144.000000000000030E+0	35.987770113938535E-12	12.794761795505006E-6
145.000000000000030E+0	27.783403890196071E-12	14.330782302285783E-6
146.000000000000030E+0	102.717637638449540E-12	15.010965718905475E-6
