Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-245.667201115957820E-12	461.251095781439020E-12
50.000000000000007E+0	1.676724780453641E-9	1.791402885434740E-9
51.000000000000007E+0	-24.196548295579911E-12	-602.530194094010920E-12
52.000000000000007E+0	-70.437972974975373E-12	531.260707409819200E-12
53.000000000000007E+0	288.022427424184310E-12	-746.504372981478510E-12
54.000000000000007E+0	-540.048539664688920E-12	313.538684858536260E-12
55.000000000000007E+0	732.757995517244740E-12	238.862418802264410E-12
56.000000000000007E+0	-1.208692192100351E-9	-624.317939066157960E-12
57.000000000000007E+0	1.119660593866416E-9	890.143958101468650E-12
58.000000000000007E+0	-868.954935687199570E-12	-606.860149300234000E-12
59.000000000000007E+0	1.066111518323920E-12	1.059518656996607E-9
60.000000000000007E+0	924.443643227354500E-12	-471.891278434044560E-12
61.000000000000007E+0	1.953718997220817E-9	934.070310359527640E-12
62.000000000000007E+0	-2.030763802928819E-9	-5.817339208689695E-9
63.000000000000007E+0	-799.101950540894400E-12	5.662561210630210E-9
64.000000000000014E+0	2.386668549321986E-9	-2.350780716505880E-9
65.000000000000014E+0	-463.167567084293750E-12	1.845953764672999E-9
66.000000000000014E+0	1.844831942275923E-9	-3.783229611520212E-9
67.000000000000014E+0	76.432936423308621E-12	1.075300025501572E-9
68.000000000000014E+0	-3.176375267519422E-9	-2.986431766641544E-9
69.000000000000014E+0	2.443048795193045E-9	3.032222616339516E-9
70.000000000000014E+0	-3.042672478401629E-9	-1.334840514311057E-9
71.000000000000014E+0	5.606244002534361E-9	76.715316651975750E-12
72.000000000000014E+0	-8.682178171796311E-9	-2.229888509417130E-9
73.000000000000014E+0	9.874001404714190E-9	6.780917541497608E-9
74.000000000000014E+0	-2.857216503603683E-9	-13.484240984295906E-9
75.000000000000014E+0	-8.375534166899511E-9	4.939732897221568E-9
76.000000000000014E+0	2.095203304747015E-9	4.779371578017939E-9
77.000000000000014E+0	4.765001704602920E-9	2.785954246403072E-9
78.000000000000014E+0	1.906845552504914E-9	-4.855081570590702E-9
79.000000000000014E+0	-3.238759499529274E-9	-5.478114021640421E-9
80.000000000000014E+0	-1.687002863826593E-9	8.373257666443806E-9
81.000000000000014E+0	3.146113996052474E-9	-287.575664860305140E-12
82.000000000000014E+0	-189.544035145519220E-12	-4.807351389833932E-9
83.000000000000014E+0	-3.562270268016436E-9	-4.489260760685708E-9
84.000000000000014E+0	-6.477298108757257E-9	19.140678944698045E-9
85.000000000000014E+0	21.701813916324896E-9	-6.048485195831695E-9
86.000000000000014E+0	-15.703411377039038E-9	-18.494894876510468E-9
87.000000000000014E+0	642.384892556297430E-12	24.042726963227287E-9
