Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	101.656923513649330E-12	2.430733403412971E-9
50.000000000000007E+0	405.638544711339130E-12	23.942547575497728E-9
51.000000000000007E+0	242.708303203326260E-12	611.616754562298950E-12
52.000000000000007E+0	508.438317159443080E-12	2.998135172454416E-9
53.000000000000007E+0	508.351583684678330E-12	6.868113261214214E-9
54.000000000000007E+0	353.736920368961060E-12	8.614568047780564E-9
55.000000000000007E+0	182.723004445788640E-12	11.654938442777684E-9
56.000000000000007E+0	66.039372964668575E-12	13.625124759852613E-9
57.000000000000007E+0	107.195066355428290E-12	18.082774586504268E-9
58.000000000000007E+0	34.707261063687140E-12	25.869608687706033E-9
59.000000000000007E+0	39.590725192149721E-12	35.064923594591965E-9
60.000000000000007E+0	12.111396026443459E-12	47.713409104919814E-9
61.000000000000007E+0	33.058014695712601E-12	64.922392735067007E-9
62.000000000000007E+0	141.506264816181670E-12	71.673089942056148E-9
63.000000000000007E+0	185.755288738292510E-12	84.116987190657842E-9
64.000000000000014E+0	100.604185933108120E-12	139.240276526086010E-9
65.000000000000014E+0	32.365893631891317E-12	146.027599865764540E-9
66.000000000000014E+0	247.867696022228680E-12	170.050713168408340E-9
67.000000000000014E+0	102.876213872879950E-12	238.077210014655780E-9
68.000000000000014E+0	1.095937056118575E-12	278.024522599561140E-9
69.000000000000014E+0	38.121239348960150E-12	313.859573243887640E-9
70.000000000000014E+0	134.302696041835280E-12	374.800905804857580E-9
71.000000000000014E+0	116.684654759055450E-12	429.558162921501060E-9
72.000000000000014E+0	21.783199022111355E-12	477.635368911712980E-9
73.000000000000014E+0	40.076425298395450E-12	564.534228539781830E-9
74.000000000000014E+0	39.683897752243050E-12	661.790603037762600E-9
75.000000000000014E+0	14.195515635152920E-12	654.879442642627100E-9
76.000000000000014E+0	5.469805307034497E-12	723.091767212626980E-9
77.000000000000014E+0	216.463933266027270E-12	796.356856137948840E-9
78.000000000000014E+0	385.944157140913990E-12	884.269280506573240E-9
79.000000000000014E+0	310.836079565613330E-12	1.008615810971374E-6
80.000000000000014E+0	170.430324720432780E-12	1.097610428754067E-6
81.000000000000014E+0	68.628312802919245E-12	1.197268598886907E-6
82.000000000000014E+0	809.862219788551740E-12	1.407968068770983E-6
83.000000000000014E+0	474.076223720233320E-12	1.620426825255281E-6
84.000000000000014E+0	67.043809604106820E-12	1.863911230749126E-6
85.000000000000014E+0	112.580519386245490E-12	2.087965819451723E-6
86.000000000000014E+0	38.608459150430774E-12	2.236032378638071E-6
87.000000000000014E+0	120.777999933178490E-12	2.562483886128980E-6
88.000000000000014E+0	105.939533700576850E-12	2.841680732340375E-6
89.000000000000014E+0	188.280006182539640E-12	2.886948249281325E-6
90.000000000000014E+0	108.766829769680990E-12	2.848211373415203E-6
91.000000000000014E+0	5.163779427934284E-12	2.990232505835592E-6
92.000000000000014E+0	18.403477940914063E-12	3.096522629296590E-6
93.000000000000014E+0	9.308486208031281E-12	3.131967913951531E-6
94.000000000000014E+0	51.919745192445852E-12	3.361711322241096E-6
95.000000000000014E+0	31.532561575754398E-12	3.619588217064445E-6
96.000000000000014E+0	182.779084640429470E-12	4.067071946509138E-6
97.000000000000014E+0	380.031831444723320E-12	4.425860516692869E-6
98.000000000000014E+0	208.232847080035500E-12	4.880063072723231E-6
99.000000000000014E+0	255.487490877523550E-12	5.213783973787998E-6
100.000000000000010E+0	1.890797193902131E-9	5.161435882279342E-6
101.000000000000010E+0	289.671983444157940E-12	4.912581588999095E-6
102.000000000000010E+0	21.468041026656924E-12	4.791907515141922E-6
103.000000000000010E+0	408.312191050952030E-15	4.806595792241190E-6
104.000000000000010E+0	1.345510288866035E-12	5.118356145112071E-6
105.000000000000010E+0	19.860126436469842E-12	5.612987697813182E-6
106.000000000000010E+0	39.311497538206651E-12	6.352506355536599E-6
107.000000000000010E+0	4.380523127424792E-12	7.050617436297329E-6
108.000000000000010E+0	7.092556434823609E-12	7.473401364222345E-6
109.000000000000010E+0	32.849131838164812E-12	7.317510353561458E-6
110.000000000000010E+0	15.091336027352722E-12	7.032969937975668E-6
111.000000000000010E+0	69.562858632232791E-12	7.108134362568618E-6
112.000000000000010E+0	275.078986512583210E-12	7.722748630079615E-6
113.000000000000010E+0	326.038690403200190E-12	9.136480660365236E-6
114.000000000000010E+0	209.528914283654660E-12	10.779748647150288E-6
115.000000000000010E+0	138.681814525234180E-12	12.175494044422107E-6
116.000000000000010E+0	219.691890018321600E-12	13.124127749520723E-6
117.000000000000010E+0	1.275261657950491E-9	13.450772138200007E-6
118.000000000000010E+0	775.514479160570850E-12	13.822533934975327E-6
119.000000000000010E+0	139.826986779937690E-12	15.147450255442553E-6
120.000000000000010E+0	46.075656767412416E-12	18.333814920364712E-6
121.000000000000010E+0	13.439268411239144E-12	22.473324815770675E-6
122.000000000000010E+0	94.660883815568068E-12	26.384840365443202E-6
123.000000000000010E+0	99.143672103298411E-12	28.636240910871969E-6
124.000000000000010E+0	53.727292735472583E-12	30.146089878340545E-6
125.000000000000010E+0	181.991101189262040E-12	33.037721243893963E-6
126.000000000000010E+0	151.477518735887200E-12	38.208172603206343E-6
127.000000000000010E+0	30.273119491751475E-12	45.321225896815246E-6
128.000000000000030E+0	5.737142614488081E-12	53.572356207241981E-6
129.000000000000030E+0	29.452742975382025E-12	61.309609869771158E-6
130.000000000000030E+0	12.682248949938767E-12	66.823866221634508E-6
131.000000000000030E+0	10.264254981027305E-12	72.655298329320681E-6
132.000000000000030E+0	5.767230231635938E-12	81.893341070846245E-6
133.000000000000030E+0	22.124147046401591E-12	94.464397593259798E-6
134.000000000000030E+0	81.884903504682627E-12	108.231568932325690E-6
135.000000000000030E+0	55.073898427028189E-12	121.577974998602040E-6
136.000000000000030E+0	161.460754144039170E-12	133.823983523497980E-6
137.000000000000030E+0	144.452895851866960E-12	147.451480355488050E-6
138.000000000000030E+0	24.526750747896349E-12	165.302147757715360E-6
139.000000000000030E+0	145.106435017774990E-12	188.691408309357490E-6
140.000000000000030E+0	194.349584124912080E-12	211.310474808393840E-6
141.000000000000030E+0	99.324567895595628E-12	226.970440457879890E-6
142.000000000000030E+0	28.391113417495498E-12	241.635133641391930E-6
143.000000000000030E+0	32.993192910843225E-12	266.589646024493900E-6
144.000000000000030E+0	266.660274685858800E-12	303.133956924158860E-6
145.000000000000030E+0	52.629634582769058E-12	341.247401867684460E-6
146.000000000000030E+0	78.508861798993739E-12	371.811791648614980E-6
147.000000000000030E+0	334.529986073786540E-12	393.815144438271620E-6
148.000000000000030E+0	292.890520610904310E-12	418.073660050822030E-6
149.000000000000030E+0	572.998369958854450E-12	456.880725148721730E-6
150.000000000000030E+0	1.663058054477467E-9	513.264041527409590E-6
151.000000000000030E+0	437.017648012597440E-12	564.812993729782640E-6
152.000000000000030E+0	54.508375113879079E-12	597.305330284358360E-6
153.000000000000030E+0	98.533511926400047E-12	634.243447103056880E-6
154.000000000000030E+0	17.655502015403998E-12	685.769581612848950E-6
155.000000000000030E+0	19.777841428813667E-12	741.775258462223700E-6
156.000000000000030E+0	690.315315273633580E-15	792.890244794588120E-6
157.000000000000030E+0	36.701293541060386E-12	842.691120739921650E-6
158.000000000000030E+0	16.807465766174965E-12	904.306050965850480E-6
159.000000000000030E+0	49.605085046531168E-12	980.802102069430400E-6
160.000000000000030E+0	171.523814184757110E-12	1.048389456524685E-3
161.000000000000030E+0	491.816568902349410E-12	1.089023013310682E-3
162.000000000000030E+0	75.662333936983562E-12	1.130929398544683E-3
163.000000000000030E+0	5.532047976311265E-12	1.210716187134198E-3
164.000000000000030E+0	43.371152694042229E-12	1.312425978905597E-3
165.000000000000030E+0	72.864822570120988E-12	1.395277761704245E-3
166.000000000000030E+0	1.921463815139634E-12	1.448141094978295E-3
167.000000000000030E+0	211.988991586973590E-12	1.496107369270269E-3
168.000000000000030E+0	234.803537693699950E-12	1.571051916932672E-3
169.000000000000030E+0	61.184635076649770E-12	1.665047624090275E-3
170.000000000000030E+0	8.554480659112300E-12	1.747036561395464E-3
171.000000000000030E+0	83.102353427147018E-12	1.832360128634594E-3
172.000000000000030E+0	183.944559061438130E-12	1.926451019743112E-3
173.000000000000030E+0	68.058550558692027E-12	1.984836026309527E-3
174.000000000000030E+0	80.856938253403170E-12	2.024461526077056E-3
175.000000000000030E+0	154.030171896526740E-12	2.107528773090906E-3
176.000000000000030E+0	138.951517039794120E-12	2.237106067175290E-3
177.000000000000030E+0	1.926056545331763E-12	2.352113468178641E-3
178.000000000000030E+0	29.119245775977825E-12	2.401388924412034E-3
179.000000000000030E+0	80.738109200368733E-12	2.428759163287111E-3
180.000000000000030E+0	27.168009626400021E-12	2.511746757329439E-3
181.000000000000030E+0	12.154120073644266E-12	2.612634261036937E-3
182.000000000000030E+0	114.475170175658240E-12	2.697839910231715E-3
183.000000000000030E+0	272.550851353779270E-12	2.802730421030427E-3
184.000000000000030E+0	96.175776089254393E-12	2.876407967517314E-3
185.000000000000030E+0	13.223319574512850E-12	2.882281933740420E-3
186.000000000000030E+0	101.505177571281470E-12	2.908922851253824E-3
187.000000000000030E+0	107.330059362257330E-12	3.032216487336767E-3
188.000000000000030E+0	54.128193327792770E-12	3.181611949491811E-3
189.000000000000030E+0	155.553286184402180E-12	3.213088959901095E-3
190.000000000000030E+0	86.576470749131964E-12	3.178711665913239E-3
191.000000000000030E+0	14.293453514006147E-12	3.237435303983075E-3
192.000000000000030E+0	6.737498416050300E-12	3.336752230600415E-3
193.000000000000030E+0	10.739750063446274E-12	3.407877344703130E-3
194.000000000000030E+0	101.519449528584310E-12	3.479554881036262E-3
195.000000000000030E+0	51.832753128130351E-12	3.509326441199363E-3
196.000000000000030E+0	81.519707681304389E-12	3.473568566934343E-3
197.000000000000030E+0	80.384242457427406E-12	3.471829455246862E-3
198.000000000000030E+0	58.982528975545173E-12	3.599332517144693E-3
199.000000000000030E+0	11.766610337442392E-12	3.710617181433410E-3
200.000000000000030E+0	149.183689934407230E-12	3.652428274637308E-3
201.000000000000030E+0	225.570849777357790E-12	3.583158665989354E-3
202.000000000000030E+0	284.606555404725740E-12	3.614591262581735E-3
203.000000000000030E+0	145.302267527138790E-12	3.696085247732917E-3
204.000000000000030E+0	58.834390556080160E-12	3.763778240127197E-3
205.000000000000030E+0	235.542620468732370E-12	3.733123588055390E-3
206.000000000000030E+0	1.831860417446339E-9	3.644398196596583E-3
207.000000000000030E+0	1.010790854110475E-9	3.622598672039897E-3
208.000000000000030E+0	158.222870053749640E-12	3.710551959745392E-3
209.000000000000030E+0	23.655614328451424E-12	3.754901840812769E-3
210.000000000000030E+0	64.774310422724907E-12	3.687038741229445E-3
211.000000000000030E+0	130.318488537752340E-12	3.612763254630391E-3
212.000000000000030E+0	1.086037163120588E-12	3.553444669983200E-3
213.000000000000030E+0	74.344762703502255E-12	3.605291950118800E-3
214.000000000000030E+0	18.109737228195769E-12	3.686936356215790E-3
215.000000000000030E+0	15.708830354673049E-12	3.573135004511108E-3
216.000000000000030E+0	17.484643020119655E-12	3.395161841682413E-3
217.000000000000030E+0	1.089333129043795E-9	3.413480526170824E-3
218.000000000000030E+0	749.921850250099920E-12	3.504743662602698E-3
219.000000000000030E+0	837.607554741746720E-15	3.424835133957669E-3
