Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	75.191102762113439E-12	810.665754500305530E-12
50.000000000000007E+0	375.829147256343160E-12	3.752898015566554E-9
51.000000000000007E+0	24.141257987490359E-12	6.465398967330520E-9
52.000000000000007E+0	107.263073955439620E-12	1.845704273584324E-9
53.000000000000007E+0	2.561700933430849E-12	6.355909757313317E-9
54.000000000000007E+0	15.314508047282873E-12	6.495585256968276E-9
55.000000000000007E+0	58.853651245428226E-12	9.236104791626071E-9
56.000000000000007E+0	193.652397937623420E-12	11.106379729360805E-9
57.000000000000007E+0	165.227050625455940E-12	15.382555410646731E-9
58.000000000000007E+0	112.094304352973990E-12	20.587221900494456E-9
59.000000000000007E+0	16.217668708444727E-12	28.719002809247613E-9
60.000000000000007E+0	6.223463814863583E-12	37.132336671513591E-9
61.000000000000007E+0	134.631722892113470E-12	53.088314273318341E-9
62.000000000000007E+0	153.281410257573840E-12	61.304056177480490E-9
63.000000000000007E+0	125.684727239369620E-12	66.843047659792499E-9
64.000000000000014E+0	112.944066709587410E-12	112.471935380789320E-9
65.000000000000014E+0	97.099118596528020E-12	119.409294038136380E-9
66.000000000000014E+0	68.421317098254451E-12	141.595976625988010E-9
67.000000000000014E+0	134.620044247395010E-12	195.802181043125910E-9
68.000000000000014E+0	82.786634798345085E-12	231.715014045601220E-9
69.000000000000014E+0	40.102813766962101E-12	258.479306642161290E-9
70.000000000000014E+0	84.204934929958820E-12	313.749185959435670E-9
71.000000000000014E+0	15.954974760622794E-12	356.040211089909930E-9
72.000000000000014E+0	56.456091013004704E-12	394.041281509817790E-9
73.000000000000014E+0	83.043358742932259E-12	479.349853153174270E-9
74.000000000000014E+0	29.150820713396690E-12	562.100488576814780E-9
75.000000000000014E+0	26.742205108949564E-12	553.808544670418600E-9
76.000000000000014E+0	145.854600988198150E-12	611.751497787112390E-9
77.000000000000014E+0	167.104425445527580E-12	682.534849501635910E-9
78.000000000000014E+0	60.731480294730250E-12	760.991375403833810E-9
79.000000000000014E+0	21.007199269695455E-12	863.562429204574820E-9
80.000000000000014E+0	17.480891682830805E-12	960.743038912395540E-9
81.000000000000014E+0	16.250171376713312E-12	1.036085101360251E-6
82.000000000000014E+0	12.414155148128656E-12	1.218262257993641E-6
83.000000000000014E+0	26.490593351869673E-12	1.412817855423870E-6
