Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	85.450669609790973E-12
50.000000000000007E+0	1.374619034357052E-9
51.000000000000007E+0	802.061297332696780E-12
52.000000000000007E+0	384.915567780103260E-12
53.000000000000007E+0	91.325562504343348E-12
54.000000000000007E+0	52.034237017632037E-12
55.000000000000007E+0	293.682433535980070E-12
56.000000000000007E+0	259.919212677828760E-12
57.000000000000007E+0	107.931153726799620E-12
58.000000000000007E+0	8.024372105184197E-12
59.000000000000007E+0	1.126272699992781E-12
60.000000000000007E+0	30.932193328266583E-12
61.000000000000007E+0	432.871929452625730E-12
62.000000000000007E+0	712.986054376816430E-12
63.000000000000007E+0	306.931189659304700E-12
64.000000000000014E+0	36.574136422790434E-12
65.000000000000014E+0	160.844722572561350E-12
66.000000000000014E+0	190.251093036203470E-12
67.000000000000014E+0	439.625540432212260E-12
68.000000000000014E+0	21.037574973623658E-12
69.000000000000014E+0	67.272416930054263E-12
70.000000000000014E+0	184.811179982785350E-12
71.000000000000014E+0	621.505921482401000E-12
72.000000000000014E+0	365.436903473307890E-12
73.000000000000014E+0	102.416054082183730E-12
74.000000000000014E+0	136.104357887367930E-12
75.000000000000014E+0	10.725446364942282E-12
76.000000000000014E+0	230.112045386918650E-12
77.000000000000014E+0	1.478297375965310E-9
78.000000000000014E+0	1.640676062505052E-9
79.000000000000014E+0	37.875792701824838E-12
80.000000000000014E+0	240.032869805409700E-12
81.000000000000014E+0	129.147462534141810E-12
82.000000000000014E+0	354.540920836511480E-12
83.000000000000014E+0	391.318246156778930E-12
84.000000000000014E+0	126.033273711701470E-12
85.000000000000014E+0	1.038379063834246E-9
86.000000000000014E+0	680.908724737464330E-12
87.000000000000014E+0	136.887193169792320E-12
88.000000000000014E+0	399.344574957130020E-12
89.000000000000014E+0	667.097946694823950E-15
90.000000000000014E+0	287.136029119153300E-12
91.000000000000014E+0	2.206110009357759E-12
92.000000000000014E+0	812.851221005478250E-12
93.000000000000014E+0	617.838253175766470E-12
94.000000000000014E+0	130.834010612791220E-12
95.000000000000014E+0	32.019009293230583E-12
96.000000000000014E+0	65.982024620385323E-12
97.000000000000014E+0	853.202328277425060E-12
98.000000000000014E+0	926.454732695602860E-12
99.000000000000014E+0	11.107872084881438E-9
100.000000000000010E+0	54.686023578952546E-9
101.000000000000010E+0	18.922923915735411E-9
102.000000000000010E+0	951.676251516758290E-12
103.000000000000010E+0	482.966624169324340E-12
104.000000000000010E+0	56.410512749653317E-12
105.000000000000010E+0	52.207803252320581E-12
106.000000000000010E+0	210.539890550741040E-12
107.000000000000010E+0	138.763943790709030E-12
108.000000000000010E+0	73.579830638404773E-12
109.000000000000010E+0	27.343177241643708E-12
110.000000000000010E+0	268.363703619224420E-12
111.000000000000010E+0	239.351392700876060E-12
112.000000000000010E+0	403.360268138423310E-12
