Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	939.443947540572660E-12	1.435983845510801E-9
50.000000000000007E+0	2.023588699396856E-9	23.625782943232341E-9
51.000000000000007E+0	346.955566247388780E-12	3.068562066696873E-9
52.000000000000007E+0	21.922889667782509E-12	1.347963740711143E-9
53.000000000000007E+0	22.333236221751838E-12	5.173129989621009E-9
54.000000000000007E+0	19.628570404312325E-12	5.176959861990039E-9
55.000000000000007E+0	6.153063813525619E-12	6.446690983007059E-9
56.000000000000007E+0	10.277346415930562E-12	7.656920159796034E-9
57.000000000000007E+0	6.214120481517981E-12	11.520030670991462E-9
58.000000000000007E+0	124.407350969970280E-12	14.741698846593627E-9
59.000000000000007E+0	143.247184277875450E-12	21.136752762194031E-9
60.000000000000007E+0	37.050429776204715E-12	29.522195353194790E-9
61.000000000000007E+0	20.463305010349843E-12	38.778562100343221E-9
62.000000000000007E+0	2.948836575767997E-12	42.263874783726671E-9
63.000000000000007E+0	746.495473993802450E-15	51.088462710004009E-9
64.000000000000014E+0	37.470522627007775E-12	87.195317416965804E-9
65.000000000000014E+0	47.157004705050398E-12	86.253334457727742E-9
66.000000000000014E+0	10.390380612636829E-12	104.205169696814860E-9
67.000000000000014E+0	126.326782596320610E-12	151.706420770166330E-9
68.000000000000014E+0	134.913692340544790E-12	173.166093963346870E-9
69.000000000000014E+0	19.985957880729554E-12	191.169295954439210E-9
70.000000000000014E+0	8.742918542600567E-12	239.310621692658940E-9
71.000000000000014E+0	128.269866618887590E-12	272.157515390607880E-9
72.000000000000014E+0	338.821008195668580E-12	302.116063744168120E-9
73.000000000000014E+0	209.579180578354300E-12	371.331311121760530E-9
74.000000000000014E+0	148.670925463268580E-12	438.490120609633400E-9
75.000000000000014E+0	39.722105056904681E-12	430.044177565615430E-9
76.000000000000014E+0	63.236068101113289E-12	483.227280421186450E-9
77.000000000000014E+0	371.871119224110220E-12	544.828165448244700E-9
78.000000000000014E+0	838.852458720939670E-12	604.673268361321410E-9
79.000000000000014E+0	117.522852146134160E-12	699.284974580567540E-9
80.000000000000014E+0	52.512011597572030E-12	775.343642061502460E-9
81.000000000000014E+0	22.830496553618173E-12	839.743545914592050E-9
82.000000000000014E+0	81.611586596278742E-12	999.515509521510520E-9
83.000000000000014E+0	33.226681906170023E-12	1.143324266645242E-6
84.000000000000014E+0	11.307150840277624E-12	1.311811699504429E-6
85.000000000000014E+0	73.188950633353114E-12	1.470670962628364E-6
86.000000000000014E+0	29.248492473378880E-12	1.562098677722090E-6
87.000000000000014E+0	26.585811405052003E-12	1.814495917545232E-6
88.000000000000014E+0	90.367655016778535E-12	2.021396304994048E-6
89.000000000000014E+0	171.007024852807000E-12	2.072813536882440E-6
90.000000000000014E+0	58.604683747031650E-12	2.061178604519756E-6
91.000000000000014E+0	1.192745818561443E-12	2.196404535827662E-6
92.000000000000014E+0	74.259263364714690E-12	2.318820422127094E-6
93.000000000000014E+0	84.563051251616128E-12	2.361259859525371E-6
94.000000000000014E+0	53.607535338763142E-12	2.553639968265078E-6
95.000000000000014E+0	165.732762588920270E-12	2.737501091856850E-6
96.000000000000014E+0	218.357949356946150E-12	3.044422758173457E-6
97.000000000000014E+0	45.502616772275726E-12	3.304206820176358E-6
98.000000000000014E+0	35.486441286506030E-12	3.630338562424414E-6
99.000000000000014E+0	649.773270002077060E-12	3.861645282547582E-6
100.000000000000010E+0	2.448632448774859E-9	3.946198938262063E-6
101.000000000000010E+0	967.821624993130240E-12	3.791068239709087E-6
102.000000000000010E+0	228.793770083113880E-12	3.741250648202962E-6
103.000000000000010E+0	303.331957660801590E-12	3.783368109274701E-6
104.000000000000010E+0	81.301042712985486E-12	4.100983093639751E-6
105.000000000000010E+0	54.369102523266656E-12	4.416216847241114E-6
106.000000000000010E+0	43.220894012488869E-12	4.913128188257097E-6
107.000000000000010E+0	33.965346952902212E-12	5.413477812923738E-6
108.000000000000010E+0	16.721361665822738E-12	5.807385986319133E-6
109.000000000000010E+0	32.189337952433127E-12	5.786818209061873E-6
110.000000000000010E+0	139.536900775886580E-12	5.658886852769720E-6
111.000000000000010E+0	28.027953907492489E-12	5.782374442126876E-6
112.000000000000010E+0	132.617368058286850E-12	6.301295870383467E-6
113.000000000000010E+0	161.722095392470100E-12	7.413040227176226E-6
114.000000000000010E+0	25.862963765576850E-12	8.596354305197754E-6
115.000000000000010E+0	190.755546234880440E-12	9.577448786876800E-6
116.000000000000010E+0	157.648319339019390E-12	10.433769397804492E-6
117.000000000000010E+0	186.180510479529260E-12	10.975779366063532E-6
118.000000000000010E+0	71.879029401692958E-12	11.474254934430820E-6
119.000000000000010E+0	39.601679262131362E-12	12.558850543079239E-6
120.000000000000010E+0	10.328275094728093E-12	15.011399462482700E-6
121.000000000000010E+0	45.907645717748654E-12	18.273858167564523E-6
122.000000000000010E+0	1.998598080295657E-9	21.324362643908163E-6
123.000000000000010E+0	1.994419189859953E-9	23.168406082993870E-6
124.000000000000010E+0	157.611571832948180E-12	24.800235584934983E-6
125.000000000000010E+0	59.941092903463466E-12	27.760735728899250E-6
126.000000000000010E+0	78.583167551950508E-12	32.057527513155765E-6
127.000000000000010E+0	24.800324767989478E-12	37.409706320964384E-6
128.000000000000030E+0	182.930856868384610E-12	43.899118320151265E-6
129.000000000000030E+0	137.353146447654270E-12	50.619507601972483E-6
130.000000000000030E+0	22.775028117163281E-12	55.579108375597841E-6
131.000000000000030E+0	7.263973919166141E-12	60.862022219186527E-6
132.000000000000030E+0	51.033440815609382E-12	68.957501065884880E-6
