Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	808.836347364127020E-3	2.598245870203426E+0
50.000000000000007E+0	292.663133288176280E-3	2.376622137229286E+0
51.000000000000007E+0	336.255559611347510E-3	1.621601411962445E+0
52.000000000000007E+0	127.529246597037270E-3	-609.335802884748420E-3
53.000000000000007E+0	65.705108086130337E-3	-2.750988439887866E+0
54.000000000000007E+0	61.575356667167562E-3	-4.770717243834695E+0
55.000000000000007E+0	30.894223425475074E-3	-5.659593558563754E+0
56.000000000000007E+0	36.636454524978851E-3	-7.097832078505675E+0
57.000000000000007E+0	23.225390083530174E-3	-4.514299580386208E+0
58.000000000000007E+0	91.864825387668755E-3	-7.416594222281221E+0
59.000000000000007E+0	82.323516498103211E-3	-9.793162495251954E+0
60.000000000000007E+0	35.426014836296184E-3	-11.654142194015309E+0
61.000000000000007E+0	22.971641925808237E-3	-13.720652621925685E+0
62.000000000000007E+0	8.352965676597331E-3	-15.868558991055790E+0
63.000000000000007E+0	3.822541174856370E-3	-17.660060081456397E+0
64.000000000000014E+0	20.729951870668076E-3	-15.933210793432579E+0
65.000000000000014E+0	23.382188605322787E-3	-18.104496701097428E+0
66.000000000000014E+0	9.985529423615521E-3	-18.020643799306129E+0
67.000000000000014E+0	28.856638347158934E-3	-20.250751578255329E+0
68.000000000000014E+0	27.912361666193510E-3	-22.908140296263333E+0
69.000000000000014E+0	10.224766844096893E-3	-19.854694910000202E+0
70.000000000000014E+0	6.044316934525196E-3	-18.114107598252410E+0
71.000000000000014E+0	21.709616705559071E-3	-16.461804910312075E+0
72.000000000000014E+0	33.488697487190758E-3	-19.142934207371688E+0
73.000000000000014E+0	23.757092217831260E-3	-21.342315366151688E+0
74.000000000000014E+0	18.413363045111333E-3	-23.612876865154547E+0
75.000000000000014E+0	9.610801153071131E-3	-21.251700536238207E+0
76.000000000000014E+0	11.439491162380477E-3	-24.194329911955133E+0
77.000000000000014E+0	26.125610636757220E-3	-24.507695992966614E+0
78.000000000000014E+0	37.246237320766193E-3	-26.613930488830857E+0
79.000000000000014E+0	12.963851960651768E-3	-28.863432088069281E+0
80.000000000000014E+0	8.229666054688167E-3	-27.437047329977457E+0
81.000000000000014E+0	5.214159852149757E-3	-29.372785348249931E+0
82.000000000000014E+0	9.036102356601331E-3	-29.922592353710105E+0
83.000000000000014E+0	5.390868972405367E-3	-26.810934301157324E+0
84.000000000000014E+0	2.935897187910256E-3	-24.870899770928656E+0
85.000000000000014E+0	7.054479915805519E-3	-22.507844137622214E+0
86.000000000000014E+0	4.327105768560787E-3	-25.277723243389524E+0
87.000000000000014E+0	3.827779939787418E-3	-22.420874440016181E+0
88.000000000000014E+0	6.686221698656657E-3	-25.390094660060296E+0
89.000000000000014E+0	9.082948620620465E-3	-28.002298221728662E+0
90.000000000000014E+0	5.332223572435848E-3	-30.114748454118946E+0
91.000000000000014E+0	736.915659502964160E-6	-32.703750738349242E+0
92.000000000000014E+0	5.659026922926051E-3	-30.637238010302902E+0
93.000000000000014E+0	5.984369906568065E-3	-32.990488088981785E+0
94.000000000000014E+0	4.581767915957284E-3	-35.720675844366717E+0
95.000000000000014E+0	7.780849843505007E-3	-38.044170577840468E+0
96.000000000000014E+0	8.468997870362416E-3	-40.463458874780422E+0
