Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	2.771905657367783E-9
50.000000000000007E+0	7.430299399288171E-9
51.000000000000007E+0	1.331992681841727E-9
52.000000000000007E+0	77.307785671693841E-12
53.000000000000007E+0	81.125378156591393E-12
54.000000000000007E+0	12.727172489328635E-12
55.000000000000007E+0	53.397231092898905E-12
56.000000000000007E+0	80.255330685798910E-12
57.000000000000007E+0	96.717164746240842E-12
58.000000000000007E+0	28.470425029595843E-12
59.000000000000007E+0	229.132685754414010E-12
60.000000000000007E+0	899.667648271513600E-12
61.000000000000007E+0	56.593150304822529E-12
62.000000000000007E+0	2.159345766022818E-9
63.000000000000007E+0	1.472913537639763E-9
64.000000000000014E+0	550.188693093365560E-12
65.000000000000014E+0	1.202620499528292E-9
66.000000000000014E+0	193.349708926836430E-12
67.000000000000014E+0	617.472761206251460E-12
68.000000000000014E+0	347.981473739455870E-12
69.000000000000014E+0	113.511930779372840E-12
70.000000000000014E+0	310.071918882172490E-12
71.000000000000014E+0	619.304100238453300E-12
72.000000000000014E+0	167.564312562682370E-12
73.000000000000014E+0	129.315204048892680E-12
74.000000000000014E+0	90.081349450597110E-12
75.000000000000014E+0	15.507890821113582E-12
76.000000000000014E+0	41.243767300891944E-12
77.000000000000014E+0	1.338173110888251E-9
78.000000000000014E+0	2.331418162607133E-9
79.000000000000014E+0	186.175105730711200E-12
80.000000000000014E+0	233.972690825773540E-12
81.000000000000014E+0	232.794811718668260E-12
82.000000000000014E+0	89.536697049374341E-12
83.000000000000014E+0	367.497798584937620E-12
84.000000000000014E+0	659.791975426413430E-12
85.000000000000014E+0	442.850276542273820E-12
86.000000000000014E+0	550.451457962312100E-12
87.000000000000014E+0	399.672350436139300E-12
88.000000000000014E+0	271.152720005862030E-12
89.000000000000014E+0	187.432987322342300E-12
90.000000000000014E+0	19.310006101991337E-12
91.000000000000014E+0	42.705966537339671E-12
92.000000000000014E+0	303.922086490818630E-12
93.000000000000014E+0	550.067147210692240E-12
94.000000000000014E+0	111.323920687918050E-12
95.000000000000014E+0	134.180418405034250E-12
96.000000000000014E+0	188.049343366100630E-12
97.000000000000014E+0	357.123075135802220E-12
98.000000000000014E+0	805.823999532103890E-12
99.000000000000014E+0	13.271164729546491E-9
100.000000000000010E+0	50.172708152344700E-9
101.000000000000010E+0	10.715962259071364E-9
102.000000000000010E+0	73.240348891260412E-12
103.000000000000010E+0	236.360351717133330E-12
104.000000000000010E+0	701.100012864415440E-12
105.000000000000010E+0	723.560057798462410E-12
106.000000000000010E+0	207.005147264954550E-12
107.000000000000010E+0	341.612746242199300E-12
108.000000000000010E+0	352.840001415814320E-12
109.000000000000010E+0	385.683054336262490E-12
110.000000000000010E+0	427.129384954391330E-12
111.000000000000010E+0	6.927039763777789E-12
112.000000000000010E+0	533.549504944865880E-12
113.000000000000010E+0	8.001703881519168E-9
114.000000000000010E+0	8.097851413036849E-9
115.000000000000010E+0	2.164422580269633E-9
116.000000000000010E+0	3.128069845262340E-9
117.000000000000010E+0	139.090884829008910E-12
118.000000000000010E+0	332.647708106820270E-12
119.000000000000010E+0	362.095544916364360E-12
120.000000000000010E+0	182.812730178519330E-12
121.000000000000010E+0	197.603486078796580E-12
122.000000000000010E+0	51.489899912309008E-12
123.000000000000010E+0	135.619067885729780E-12
124.000000000000010E+0	15.544410059737451E-12
125.000000000000010E+0	310.543283441770500E-12
126.000000000000010E+0	383.731695058783150E-12
127.000000000000010E+0	16.288818021812299E-12
128.000000000000030E+0	289.230778386251480E-12
129.000000000000030E+0	59.181529690402880E-12
130.000000000000030E+0	83.527484662768168E-12
131.000000000000030E+0	378.408859648541270E-12
132.000000000000030E+0	492.829468468677090E-12
133.000000000000030E+0	162.524111640935830E-12
134.000000000000030E+0	23.230054859197836E-12
135.000000000000030E+0	266.816718724697790E-12
136.000000000000030E+0	667.954336481400060E-12
137.000000000000030E+0	227.500685582873380E-12
138.000000000000030E+0	1.547828144145736E-9
