Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	56.275788970001627E-12	944.229289785908800E-12
50.000000000000007E+0	237.711754665417390E-12	3.277140137298863E-9
51.000000000000007E+0	140.969374548505240E-12	520.897637469748970E-12
52.000000000000007E+0	25.089749093496591E-12	1.680708040699811E-9
53.000000000000007E+0	567.350068720464480E-15	1.449569492922085E-9
54.000000000000007E+0	20.952011780181335E-12	2.583261508423241E-9
55.000000000000007E+0	52.627608416203123E-12	4.379582680382313E-9
56.000000000000007E+0	53.494025948922371E-12	4.923729598168163E-9
57.000000000000007E+0	68.590882444735980E-12	6.043491447668403E-9
58.000000000000007E+0	110.383901358760800E-12	9.062739835596008E-9
59.000000000000007E+0	49.659753270985124E-12	11.999960896763048E-9
60.000000000000007E+0	49.397130789571084E-12	14.176507711679210E-9
61.000000000000007E+0	74.792988649044334E-12	18.727018594804755E-9
62.000000000000007E+0	191.389702222584270E-12	29.569395762520528E-9
63.000000000000007E+0	52.081901984568573E-12	28.071888413449122E-9
64.000000000000014E+0	138.988026793374560E-12	41.422481747577974E-9
65.000000000000014E+0	124.537985321070370E-12	53.563349979078458E-9
66.000000000000014E+0	71.320620659526368E-12	59.632290729616665E-9
67.000000000000014E+0	48.584214998337986E-12	77.087213167307535E-9
68.000000000000014E+0	109.373708973387310E-12	86.463984575332446E-9
69.000000000000014E+0	115.807204979603660E-12	115.652110961052370E-9
70.000000000000014E+0	186.776265257953390E-12	135.114226694300860E-9
71.000000000000014E+0	216.329008856415900E-12	154.220346629356570E-9
72.000000000000014E+0	26.517754693042499E-12	167.861883241998100E-9
73.000000000000014E+0	37.751520741038990E-12	192.981266970679490E-9
74.000000000000014E+0	6.450195418922202E-12	228.620519023347350E-9
75.000000000000014E+0	19.076023061009403E-12	233.846142904642280E-9
76.000000000000014E+0	4.282010974915462E-12	275.909005151946150E-9
77.000000000000014E+0	71.091165808078483E-12	315.274752241876790E-9
78.000000000000014E+0	99.046925159078798E-12	316.291192907511650E-9
79.000000000000014E+0	73.297248071922045E-12	358.024422754677950E-9
80.000000000000014E+0	84.751317291196561E-12	419.260353735250560E-9
81.000000000000014E+0	31.444209374710514E-12	478.310012729526120E-9
82.000000000000014E+0	73.294459467344272E-12	527.830489467582100E-9
83.000000000000014E+0	60.582914590943983E-12	620.989368047275390E-9
84.000000000000014E+0	34.388795009785740E-12	734.154630662364050E-9
85.000000000000014E+0	12.073039825156438E-12	818.444257543403720E-9
86.000000000000014E+0	49.246899729309802E-12	909.757636224232720E-9
87.000000000000014E+0	36.186447124969998E-12	1.031728818239405E-6
88.000000000000014E+0	69.656159739158599E-12	1.092685545585949E-6
89.000000000000014E+0	30.556455405500581E-12	1.197089245398033E-6
90.000000000000014E+0	21.065002630752981E-12	1.165827923661317E-6
91.000000000000014E+0	143.893062047570180E-12	1.222448250960392E-6
92.000000000000014E+0	154.246894965444460E-12	1.367357327196968E-6
93.000000000000014E+0	181.722912337152920E-12	1.400951739190776E-6
94.000000000000014E+0	118.718619024522090E-12	1.517757314297989E-6
95.000000000000014E+0	37.902823129226841E-12	1.707212356211459E-6
96.000000000000014E+0	13.609161092265550E-12	1.936083255899233E-6
97.000000000000014E+0	37.091002509969166E-12	2.101276466554929E-6
98.000000000000014E+0	130.825380098700580E-12	2.330481543449694E-6
99.000000000000014E+0	1.297669107985415E-9	2.520363780175448E-6
100.000000000000010E+0	4.113893996334616E-9	2.484338201639150E-6
101.000000000000010E+0	708.020973388086690E-12	2.536425181307232E-6
102.000000000000010E+0	73.150868194348189E-12	2.657724667780496E-6
103.000000000000010E+0	167.993418003182790E-12	2.757981221284598E-6
104.000000000000010E+0	137.248973482572240E-12	3.001126282590504E-6
105.000000000000010E+0	23.521829663456995E-12	3.354522188901523E-6
106.000000000000010E+0	89.442501384059486E-12	3.832602687173054E-6
107.000000000000010E+0	161.388003976737030E-12	4.174539236334083E-6
108.000000000000010E+0	31.027655026337681E-12	4.434355691490238E-6
109.000000000000010E+0	226.088264139646020E-12	4.612220550646379E-6
110.000000000000010E+0	224.445887597533970E-12	4.688878803644930E-6
111.000000000000010E+0	49.743501461534915E-12	4.863639989965377E-6
112.000000000000010E+0	30.047335763410120E-12	5.282919164088576E-6
113.000000000000010E+0	74.657480704976965E-12	6.190786627820247E-6
114.000000000000010E+0	5.997958984917503E-12	7.104236632559888E-6
115.000000000000010E+0	626.525005122214060E-12	7.853372345368049E-6
116.000000000000010E+0	2.135616680233917E-9	8.427374170831704E-6
117.000000000000010E+0	350.207015455736930E-12	8.853393666892895E-6
118.000000000000010E+0	1.733759628851744E-12	9.429446426370564E-6
119.000000000000010E+0	62.822030113423941E-12	10.096800820590941E-6
120.000000000000010E+0	9.073943527329699E-12	11.502545643687674E-6
121.000000000000010E+0	85.160190442045319E-12	13.633434988076793E-6
