Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.999440389107278E-9
50.000000000000007E+0	3.497718984106719E-9
51.000000000000007E+0	427.211204093371130E-12
52.000000000000007E+0	103.315575335967350E-12
53.000000000000007E+0	19.526077698677875E-12
54.000000000000007E+0	20.946621885781904E-12
55.000000000000007E+0	409.020195290062710E-12
56.000000000000007E+0	349.543690942399030E-12
57.000000000000007E+0	83.980687873472411E-12
58.000000000000007E+0	53.974295034777019E-12
59.000000000000007E+0	142.590053590099190E-12
60.000000000000007E+0	249.476371231717180E-12
61.000000000000007E+0	19.213541808691726E-12
62.000000000000007E+0	324.710202774549240E-12
63.000000000000007E+0	572.154657095269680E-12
64.000000000000014E+0	226.156223959073000E-12
65.000000000000014E+0	374.183346584813380E-12
66.000000000000014E+0	211.967476376218400E-12
67.000000000000014E+0	53.491732404207673E-12
68.000000000000014E+0	159.084481807330090E-12
69.000000000000014E+0	17.179076797629555E-12
70.000000000000014E+0	305.812727792271810E-12
71.000000000000014E+0	899.638000760383180E-12
72.000000000000014E+0	277.577191207234620E-12
73.000000000000014E+0	417.248359194116050E-12
74.000000000000014E+0	554.890861164005290E-12
75.000000000000014E+0	310.204962726377050E-12
76.000000000000014E+0	790.410084549972210E-12
77.000000000000014E+0	3.227359131316780E-9
78.000000000000014E+0	2.339239212145124E-9
79.000000000000014E+0	151.491173352577090E-12
80.000000000000014E+0	11.582859052298801E-12
81.000000000000014E+0	50.804582945428469E-12
82.000000000000014E+0	328.887533026020650E-12
83.000000000000014E+0	106.175540283234120E-12
84.000000000000014E+0	107.100430341610680E-12
85.000000000000014E+0	410.629261543957550E-12
86.000000000000014E+0	269.028086117471890E-12
87.000000000000014E+0	176.912591682951190E-12
88.000000000000014E+0	159.337451510719690E-12
89.000000000000014E+0	39.733551926202671E-12
90.000000000000014E+0	15.878701419803910E-12
91.000000000000014E+0	251.689180988926320E-12
92.000000000000014E+0	367.273950080639540E-12
93.000000000000014E+0	101.133047358827330E-12
94.000000000000014E+0	31.128933066165690E-12
95.000000000000014E+0	6.380340870005430E-12
96.000000000000014E+0	11.303143407017018E-12
97.000000000000014E+0	24.411821916560021E-12
98.000000000000014E+0	8.212754915597144E-12
99.000000000000014E+0	11.869190114066987E-9
100.000000000000010E+0	46.610996030542213E-9
101.000000000000010E+0	12.044449566352959E-9
102.000000000000010E+0	191.322044096244050E-12
103.000000000000010E+0	159.132123943242620E-12
104.000000000000010E+0	441.030389698018900E-12
105.000000000000010E+0	404.504199442441850E-12
106.000000000000010E+0	292.563487694670650E-12
107.000000000000010E+0	86.851786442233748E-12
108.000000000000010E+0	161.582007178184350E-12
109.000000000000010E+0	370.959834055670980E-12
110.000000000000010E+0	210.724090079342150E-12
111.000000000000010E+0	367.304595487653480E-12
112.000000000000010E+0	631.027730424362950E-12
113.000000000000010E+0	8.163879960893085E-9
114.000000000000010E+0	14.094902318754966E-9
115.000000000000010E+0	6.940066655247086E-9
116.000000000000010E+0	3.121474879832018E-9
117.000000000000010E+0	246.354411547897370E-12
118.000000000000010E+0	149.467500904934070E-12
119.000000000000010E+0	60.265015054176207E-12
120.000000000000010E+0	293.962764468587740E-12
121.000000000000010E+0	266.367359185926070E-12
122.000000000000010E+0	151.745950070038490E-12
123.000000000000010E+0	423.858285198343990E-12
124.000000000000010E+0	270.896143896898410E-12
125.000000000000010E+0	546.235079672390950E-12
126.000000000000010E+0	955.140474396956810E-12
127.000000000000010E+0	292.516322111085310E-12
128.000000000000030E+0	16.972340356870823E-12
129.000000000000030E+0	110.617779224646700E-12
130.000000000000030E+0	54.830955698031212E-12
131.000000000000030E+0	24.572635774908583E-12
132.000000000000030E+0	500.312171186975280E-12
133.000000000000030E+0	903.084123018102980E-12
134.000000000000030E+0	173.693003585402910E-12
135.000000000000030E+0	39.277171518583980E-12
136.000000000000030E+0	119.452356887416270E-12
137.000000000000030E+0	945.390892128054900E-12
138.000000000000030E+0	2.472108580855279E-9
139.000000000000030E+0	612.893521259584110E-12
140.000000000000030E+0	502.665645597277260E-12
141.000000000000030E+0	446.965625413096590E-12
142.000000000000030E+0	105.979353977114790E-12
143.000000000000030E+0	4.995305215031642E-12
144.000000000000030E+0	122.540944745524130E-12
145.000000000000030E+0	320.124182041413700E-12
