Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	273.774297037607170E-12	5.041757557069575E-9
50.000000000000007E+0	1.559534641428008E-9	760.565801474271800E-12
51.000000000000007E+0	225.803849109390270E-12	6.306968643868598E-9
52.000000000000007E+0	192.878053176397030E-12	2.132471369462766E-9
53.000000000000007E+0	165.044147218114480E-12	5.921000177281300E-9
54.000000000000007E+0	8.295852279849420E-12	7.046944402310689E-9
55.000000000000007E+0	151.270084119811460E-12	7.846932949874965E-9
56.000000000000007E+0	193.247434649032750E-12	10.952017168110859E-9
57.000000000000007E+0	11.519599536574402E-12	16.164443306547392E-9
58.000000000000007E+0	4.720985448015441E-12	18.296864600122514E-9
59.000000000000007E+0	3.933421471377140E-12	28.240451077803604E-9
60.000000000000007E+0	34.316034916051678E-12	36.931976971464630E-9
61.000000000000007E+0	22.948772865310163E-12	51.908667749904561E-9
62.000000000000007E+0	168.400818997820890E-12	57.122200523558606E-9
63.000000000000007E+0	184.131413306333670E-12	65.751195015067363E-9
64.000000000000014E+0	59.659893798546864E-12	114.269318116547730E-9
65.000000000000014E+0	117.767396003525490E-12	114.440332251223950E-9
66.000000000000014E+0	109.085329251497500E-12	133.016605409581960E-9
67.000000000000014E+0	2.907820060677157E-12	190.843158801513290E-9
68.000000000000014E+0	77.610383143291695E-12	227.089329495700120E-9
69.000000000000014E+0	71.419357984294362E-12	253.128723957014370E-9
70.000000000000014E+0	43.564022364767177E-12	304.266953741866100E-9
71.000000000000014E+0	51.824735953565049E-12	340.302226201571680E-9
72.000000000000014E+0	37.881242999283529E-12	386.816406068224170E-9
73.000000000000014E+0	319.536156277021950E-12	468.693113401533600E-9
74.000000000000014E+0	71.361404592475489E-12	548.430505350270700E-9
75.000000000000014E+0	4.809287540674910E-12	535.312851938527550E-9
76.000000000000014E+0	48.669221415184750E-12	604.134181129676480E-9
77.000000000000014E+0	100.470103848648690E-12	669.200297126986120E-9
78.000000000000014E+0	177.169231100951340E-12	735.955889939739110E-9
79.000000000000014E+0	68.355584629625009E-12	845.225721560926810E-9
80.000000000000014E+0	14.419647599258162E-12	945.047686213936520E-9
81.000000000000014E+0	69.880562061870483E-12	1.013429348232338E-6
82.000000000000014E+0	138.943014645335330E-12	1.194186995435410E-6
83.000000000000014E+0	20.168639495239459E-12	1.385770543521774E-6
84.000000000000014E+0	5.498283261804021E-12	1.587740335843457E-6
85.000000000000014E+0	6.737053804208966E-12	1.771902388058138E-6
86.000000000000014E+0	90.834476880451648E-12	1.894842720362072E-6
