Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	189.059204611390000E-12	831.626138759759010E-12
50.000000000000007E+0	418.654968012065020E-12	4.587199692430752E-9
51.000000000000007E+0	84.598628936159351E-12	5.192339154930619E-9
52.000000000000007E+0	4.816030225837772E-12	2.485063722673301E-9
53.000000000000007E+0	989.191320728426300E-15	7.905256579211036E-9
54.000000000000007E+0	12.218853874027114E-12	8.496911297320032E-9
55.000000000000007E+0	46.226603152599367E-12	10.224190017691370E-9
56.000000000000007E+0	169.536421452480830E-12	13.825422984802425E-9
57.000000000000007E+0	180.113642043384670E-12	20.218862229620858E-9
58.000000000000007E+0	245.829651807101690E-12	22.284909508307395E-9
59.000000000000007E+0	100.981256928445730E-12	35.341893167269852E-9
60.000000000000007E+0	24.310039507435508E-12	47.513515299187845E-9
61.000000000000007E+0	150.363738020475880E-12	63.172502559327631E-9
62.000000000000007E+0	79.887846761311760E-12	72.159478008848997E-9
63.000000000000007E+0	14.981728816798619E-12	81.841033145409575E-9
64.000000000000014E+0	36.857746350524014E-12	137.821482820648240E-9
65.000000000000014E+0	542.653149526330360E-15	141.559765061406740E-9
66.000000000000014E+0	25.107606647126763E-12	164.434308099470450E-9
67.000000000000014E+0	274.372753096926010E-12	241.334216518249800E-9
68.000000000000014E+0	254.193724048941310E-12	273.383671631614050E-9
69.000000000000014E+0	61.217593897732523E-12	307.795687579615770E-9
70.000000000000014E+0	11.821237975925306E-12	369.408046642037500E-9
71.000000000000014E+0	54.799749786649523E-12	424.531379622200100E-9
72.000000000000014E+0	48.269252233408642E-12	467.174217389842060E-9
73.000000000000014E+0	2.103039651798815E-12	558.607362666798480E-9
74.000000000000014E+0	27.329436541603002E-12	655.860443569640260E-9
75.000000000000014E+0	29.992715243155474E-12	649.303496243804300E-9
76.000000000000014E+0	51.668305585040586E-12	710.655610973011780E-9
77.000000000000014E+0	56.170137710223949E-12	788.132276142595250E-9
78.000000000000014E+0	109.349731827826070E-12	866.895070857670120E-9
79.000000000000014E+0	64.478235051532798E-12	997.881690507643230E-9
80.000000000000014E+0	19.227502270712204E-12	1.079960927055214E-6
81.000000000000014E+0	6.347095884217896E-12	1.190124356321543E-6
82.000000000000014E+0	6.742916947736439E-12	1.395578409911093E-6
83.000000000000014E+0	39.359301663774964E-12	1.594976852035580E-6
84.000000000000014E+0	26.695951229395470E-12	1.834915224185220E-6
85.000000000000014E+0	17.564113572484805E-12	2.074746584146954E-6
86.000000000000014E+0	257.517114481415120E-12	2.209617123998701E-6
87.000000000000014E+0	160.654728302557410E-12	2.540312179648165E-6
88.000000000000014E+0	8.556175651459783E-12	2.818651548933023E-6
89.000000000000014E+0	42.324285539517227E-12	2.847899283448416E-6
90.000000000000014E+0	47.132874599012761E-12	2.810140650264048E-6
91.000000000000014E+0	67.935842196623394E-12	2.966344801100609E-6
92.000000000000014E+0	88.219134111817588E-12	3.068015896755882E-6
93.000000000000014E+0	97.486679166772516E-12	3.099282495913206E-6
94.000000000000014E+0	100.477370713623660E-12	3.335020795281937E-6
95.000000000000014E+0	28.957541643785706E-12	3.588233339370699E-6
96.000000000000014E+0	51.751029924942467E-12	4.014910199321223E-6
97.000000000000014E+0	33.047689887683060E-12	4.417039367486182E-6
98.000000000000014E+0	30.328373797372227E-12	4.839647143985694E-6
99.000000000000014E+0	122.570181664980260E-12	5.100213189099809E-6
100.000000000000010E+0	979.335721674546720E-12	5.035034278192765E-6
101.000000000000010E+0	577.351434097646820E-12	4.945647450652996E-6
102.000000000000010E+0	87.820019326881491E-12	4.789228988076233E-6
103.000000000000010E+0	33.773177556906510E-12	4.747717666405031E-6
104.000000000000010E+0	24.106314024660044E-12	5.089410870173689E-6
105.000000000000010E+0	124.783475777861680E-12	5.573956816122157E-6
106.000000000000010E+0	302.489179605677240E-12	6.303157132392612E-6
107.000000000000010E+0	113.268617149699740E-12	6.994340911961362E-6
108.000000000000010E+0	74.719857717319398E-12	7.405105542195840E-6
109.000000000000010E+0	95.968105419228308E-12	7.255659862222743E-6
110.000000000000010E+0	36.735386254460117E-12	6.982615478247608E-6
111.000000000000010E+0	14.755819646036462E-12	7.067363376335259E-6
112.000000000000010E+0	184.637513131250790E-12	7.682956771394212E-6
113.000000000000010E+0	453.323607865282370E-12	9.084039283552815E-6
114.000000000000010E+0	903.172689429242670E-12	10.697070248753611E-6
115.000000000000010E+0	93.922726803353501E-12	12.079608742902997E-6
116.000000000000010E+0	33.466033760089427E-12	13.012112719731407E-6
117.000000000000010E+0	34.782038938491007E-12	13.357289927258858E-6
118.000000000000010E+0	5.901651015048680E-12	13.734196846653187E-6
119.000000000000010E+0	82.097350859531479E-12	15.077348500144426E-6
120.000000000000010E+0	10.170635349395382E-12	18.209852296121026E-6
121.000000000000010E+0	13.483149836001264E-12	22.308965656005307E-6
122.000000000000010E+0	13.714668773982038E-12	26.191842620105018E-6
123.000000000000010E+0	9.650714517798782E-12	28.436621182776400E-6
124.000000000000010E+0	9.304564770029693E-12	29.967023542378187E-6
125.000000000000010E+0	2.385502620831006E-12	32.880065800065229E-6
126.000000000000010E+0	31.523177377797901E-12	37.991825303779570E-6
127.000000000000010E+0	26.184345137339393E-12	45.054593569313505E-6
128.000000000000030E+0	96.979092270702743E-12	53.227867698439213E-6
129.000000000000030E+0	189.056389700860690E-12	60.951463670091484E-6
130.000000000000030E+0	13.066149173757815E-12	66.427406975702033E-6
131.000000000000030E+0	38.267517908269427E-12	72.258605917426921E-6
132.000000000000030E+0	41.480902779914141E-12	81.443710302012940E-6
133.000000000000030E+0	4.709121018541161E-12	93.942028208393808E-6
134.000000000000030E+0	42.079386401596878E-12	107.614384309980840E-6
135.000000000000030E+0	9.210048531812951E-12	120.910834555755180E-6
136.000000000000030E+0	77.790351488867696E-12	133.092491859255250E-6
137.000000000000030E+0	30.123295776686113E-12	146.684546865162400E-6
138.000000000000030E+0	194.703352430860780E-12	164.376309337613810E-6
139.000000000000030E+0	236.108788500687950E-12	187.703821255418190E-6
140.000000000000030E+0	76.752406896981925E-12	210.223160585649590E-6
141.000000000000030E+0	4.402672240595749E-12	225.853418769665820E-6
142.000000000000030E+0	73.799820467312772E-12	240.516707108402210E-6
143.000000000000030E+0	83.205589877126510E-12	265.281185302942180E-6
144.000000000000030E+0	6.536071827707198E-12	301.682773474565430E-6
145.000000000000030E+0	43.436618086728252E-12	339.571964570729810E-6
146.000000000000030E+0	77.085417669025682E-12	369.886306048443250E-6
147.000000000000030E+0	3.462939651926120E-12	391.951383609826280E-6
148.000000000000030E+0	25.395276098770100E-12	416.326143665549850E-6
149.000000000000030E+0	230.090388764355000E-12	457.760971717188680E-6
150.000000000000030E+0	458.684399397122460E-12	512.673461431463080E-6
151.000000000000030E+0	195.741540104622320E-12	559.446840890608020E-6
152.000000000000030E+0	20.918821999431564E-12	594.507385585393240E-6
153.000000000000030E+0	120.997973318850790E-12	631.381050156865400E-6
154.000000000000030E+0	26.222130281912487E-12	682.959367008552150E-6
155.000000000000030E+0	12.388132187243750E-12	738.700159103975340E-6
156.000000000000030E+0	38.777685736649929E-12	789.616798703709540E-6
157.000000000000030E+0	89.927598894867189E-12	839.305404223488170E-6
158.000000000000030E+0	189.635412183673610E-12	900.693211516405460E-6
159.000000000000030E+0	87.092559196345552E-12	976.810777360993330E-6
160.000000000000030E+0	28.890589943425749E-12	1.044340089411817E-3
161.000000000000030E+0	149.440631255231500E-12	1.084752652539368E-3
162.000000000000030E+0	155.591557787651110E-12	1.126676879428394E-3
163.000000000000030E+0	44.478382912658026E-12	1.206376832442614E-3
164.000000000000030E+0	61.992306846890088E-12	1.307419745666824E-3
165.000000000000030E+0	7.715298345816799E-12	1.389955717852807E-3
166.000000000000030E+0	21.586263535807458E-12	1.443156099639653E-3
167.000000000000030E+0	49.750168670417139E-12	1.491085978946912E-3
168.000000000000030E+0	15.918354284454758E-12	1.565717472043176E-3
169.000000000000030E+0	19.526518174731887E-12	1.659344189403296E-3
170.000000000000030E+0	6.480089215015658E-12	1.741066696782336E-3
171.000000000000030E+0	112.479952379704670E-12	1.826384903662243E-3
172.000000000000030E+0	204.081677789570220E-12	1.920243769612527E-3
173.000000000000030E+0	124.206032892499510E-12	1.978457701568482E-3
174.000000000000030E+0	78.791709630061370E-12	2.018233057772168E-3
175.000000000000030E+0	71.800710191199150E-12	2.101406262770916E-3
176.000000000000030E+0	38.268937556128002E-12	2.230088967803638E-3
177.000000000000030E+0	14.376157815273383E-12	2.344602180358774E-3
178.000000000000030E+0	391.595628884200810E-15	2.394170567678261E-3
179.000000000000030E+0	21.900218534875415E-12	2.421821634266745E-3
180.000000000000030E+0	22.763049202390555E-12	2.504718594883293E-3
181.000000000000030E+0	70.141918388105956E-12	2.605335079545277E-3
182.000000000000030E+0	117.831047697887490E-12	2.690519168603803E-3
183.000000000000030E+0	68.332952747431699E-12	2.795083031177437E-3
184.000000000000030E+0	21.340991943160302E-12	2.868363217177664E-3
185.000000000000030E+0	2.736661771030675E-12	2.874968286897329E-3
186.000000000000030E+0	5.766487825251859E-12	2.902196883482819E-3
187.000000000000030E+0	55.135842033378573E-12	3.024609414738730E-3
188.000000000000030E+0	94.863683947054847E-12	3.173314761432568E-3
189.000000000000030E+0	97.104926394753936E-12	3.205286061221043E-3
190.000000000000030E+0	77.135818485871553E-12	3.171452928329348E-3
191.000000000000030E+0	12.869065807195887E-12	3.230107748755699E-3
192.000000000000030E+0	39.537617063800383E-12	3.328890202346032E-3
193.000000000000030E+0	32.995548349642897E-12	3.400291560028673E-3
194.000000000000030E+0	25.631905496895712E-12	3.471978627254591E-3
195.000000000000030E+0	40.632907533817005E-12	3.501289685016509E-3
196.000000000000030E+0	13.422929497929703E-12	3.466809725658784E-3
197.000000000000030E+0	12.314310203718821E-12	3.465536435410754E-3
198.000000000000030E+0	25.510665051087279E-12	3.591831653294340E-3
199.000000000000030E+0	36.255431246425646E-12	3.703787340080675E-3
200.000000000000030E+0	66.350775118233820E-12	3.645177008916431E-3
