Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	476.798463991438160E-3	-25.311855630769546E+0
50.000000000000007E+0	302.102487565484410E-3	-22.746648392116693E+0
51.000000000000007E+0	127.643920927939390E-3	-23.891096064900843E+0
52.000000000000007E+0	44.022615058363940E-3	-26.158090632555862E+0
53.000000000000007E+0	11.186189273229065E-3	-25.564852106012417E+0
54.000000000000007E+0	37.921428888243278E-3	-23.307084770761506E+0
55.000000000000007E+0	67.240592963979259E-3	-21.294489119203508E+0
56.000000000000007E+0	110.736882334722610E-3	-18.397322423126351E+0
57.000000000000007E+0	94.383254292276467E-3	-20.889315288469245E+0
58.000000000000007E+0	105.029596145255640E-3	-23.232428406472657E+0
59.000000000000007E+0	53.453418053433843E-3	-25.871125093659373E+0
60.000000000000007E+0	22.619565110942683E-3	-24.074894882673970E+0
61.000000000000007E+0	48.787382237806376E-3	-26.299885435236622E+0
62.000000000000007E+0	33.273130730902961E-3	-28.475118755629435E+0
63.000000000000007E+0	13.529925780358406E-3	-28.164895878369911E+0
64.000000000000014E+0	16.353319786723171E-3	-30.766940020747178E+0
65.000000000000014E+0	1.957903340621267E-3	-30.984613880039959E+0
66.000000000000014E+0	12.356812033221934E-3	-28.638933661028805E+0
67.000000000000014E+0	33.717940513164124E-3	-31.648388739754836E+0
68.000000000000014E+0	30.492717195706495E-3	-34.145021476596064E+0
69.000000000000014E+0	14.102849217948544E-3	-36.547738531456666E+0
70.000000000000014E+0	5.656897433627106E-3	-38.132805536178033E+0
71.000000000000014E+0	11.361466420786162E-3	-39.488316792692686E+0
72.000000000000014E+0	10.164730114863987E-3	-41.897516840659001E+0
73.000000000000014E+0	1.940306787000116E-3	-42.175660613022906E+0
74.000000000000014E+0	6.455198769988476E-3	-44.013693089597680E+0
75.000000000000014E+0	6.796479658811372E-3	-41.010968585125809E+0
76.000000000000014E+0	8.526730075720723E-3	-43.569453758966233E+0
77.000000000000014E+0	8.442152394569257E-3	-45.115660281377913E+0
78.000000000000014E+0	11.231185345612394E-3	-47.392023448361762E+0
79.000000000000014E+0	8.038352433930857E-3	-49.888672626328422E+0
80.000000000000014E+0	4.219465246200408E-3	-51.542116774756238E+0
81.000000000000014E+0	2.309358504356390E-3	-52.563012092872256E+0
82.000000000000014E+0	2.198096649067669E-3	-52.534092186800194E+0
83.000000000000014E+0	4.967598644490917E-3	-53.358826805436223E+0
84.000000000000014E+0	3.814298684352125E-3	-54.994877399316998E+0
85.000000000000014E+0	2.909581918933617E-3	-52.822726971773790E+0
86.000000000000014E+0	10.795544084441293E-3	-54.995397016980576E+0
87.000000000000014E+0	7.952491448351733E-3	-57.036672873805074E+0
88.000000000000014E+0	1.742284811817303E-3	-57.402261157322933E+0
89.000000000000014E+0	3.855072097919779E-3	-58.917397463341715E+0
90.000000000000014E+0	4.095415175984070E-3	-61.440321320803321E+0
91.000000000000014E+0	4.785625020938342E-3	-63.248018907571144E+0
92.000000000000014E+0	5.362318337815160E-3	-65.185703603209831E+0
93.000000000000014E+0	5.608439722304353E-3	-67.432575661498646E+0
94.000000000000014E+0	5.488894176300503E-3	-69.406559549337189E+0
95.000000000000014E+0	2.840798999013922E-3	-72.149660323799367E+0
96.000000000000014E+0	3.590224288712357E-3	-69.372877245408560E+0
97.000000000000014E+0	2.735299703105854E-3	-72.074516966672860E+0
98.000000000000014E+0	2.503327744827955E-3	-73.350713055425601E+0
99.000000000000014E+0	4.902281546199396E-3	-73.421042364426569E+0
