Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	302.903218207791020E-12	1.607005174142616E-9
50.000000000000007E+0	2.277754006437688E-9	376.847567115785370E-12
51.000000000000007E+0	668.144810231149780E-12	3.966376702112822E-9
52.000000000000007E+0	135.253206002982430E-12	1.943695181114052E-9
53.000000000000007E+0	145.090633993370440E-12	2.237871233954984E-9
54.000000000000007E+0	25.393041031646538E-12	3.393349938315457E-9
55.000000000000007E+0	55.525505832509657E-12	4.382326735579903E-9
56.000000000000007E+0	34.580418852299775E-12	6.767322139854456E-9
57.000000000000007E+0	19.274351455436375E-12	8.710450293886708E-9
58.000000000000007E+0	51.810672125474730E-12	10.868282852430803E-9
59.000000000000007E+0	321.900354181467270E-12	14.111440671425107E-9
60.000000000000007E+0	41.693436360104549E-12	18.574125459136477E-9
61.000000000000007E+0	108.590431787946620E-12	24.516029549888362E-9
62.000000000000007E+0	54.460952365765552E-12	37.879494484835541E-9
63.000000000000007E+0	72.245475317102571E-12	35.959307627139905E-9
64.000000000000014E+0	178.226401092208020E-12	50.782929462100293E-9
65.000000000000014E+0	509.459762926581010E-12	67.957498470023768E-9
66.000000000000014E+0	323.506716516281360E-12	74.463959443751873E-9
67.000000000000014E+0	32.759185307697882E-12	97.445097181559611E-9
68.000000000000014E+0	219.122664237226530E-12	108.891709487643140E-9
69.000000000000014E+0	48.161107008063794E-12	143.599779439980130E-9
70.000000000000014E+0	38.355296602370903E-12	166.101712249497080E-9
71.000000000000014E+0	150.478201150815620E-12	189.044514192934640E-9
72.000000000000014E+0	127.306212355245590E-12	208.844034903704510E-9
73.000000000000014E+0	91.031589988697644E-12	236.417008197401790E-9
74.000000000000014E+0	238.600044113394970E-12	278.726112697329550E-9
75.000000000000014E+0	292.996922647327240E-12	285.624147322971120E-9
76.000000000000014E+0	317.068977741325820E-12	329.305559028853180E-9
77.000000000000014E+0	192.927355240475810E-12	377.472185299213320E-9
78.000000000000014E+0	84.758320603503775E-12	375.035170452822920E-9
79.000000000000014E+0	364.708344512743930E-12	426.222937177269570E-9
80.000000000000014E+0	483.511723908923080E-12	495.309613702249480E-9
81.000000000000014E+0	306.838503802417320E-12	565.598608152823760E-9
82.000000000000014E+0	77.073310136715568E-12	622.019902130442250E-9
83.000000000000014E+0	119.130832880749420E-12	730.550702485849250E-9
84.000000000000014E+0	252.665742460293700E-12	862.565928347420380E-9
85.000000000000014E+0	32.888633113770681E-12	971.894499102502020E-9
86.000000000000014E+0	49.211260991242272E-12	1.068038930873840E-6
87.000000000000014E+0	47.264648843641269E-12	1.218834324280912E-6
88.000000000000014E+0	10.432973817498344E-12	1.284472731238727E-6
89.000000000000014E+0	17.580981498868866E-12	1.398572616481697E-6
90.000000000000014E+0	61.553567208090099E-12	1.358930546243806E-6
91.000000000000014E+0	34.433968645215328E-12	1.412085407796117E-6
92.000000000000014E+0	38.502707515722046E-12	1.559520517073898E-6
93.000000000000014E+0	138.254417505386540E-12	1.597858707656592E-6
94.000000000000014E+0	63.652009555980283E-12	1.738653021452063E-6
95.000000000000014E+0	104.515812053639670E-12	1.955936338297332E-6
