Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	47.644594525861415E-3	431.531289630452120E-3
50.000000000000007E+0	-2.010407315287865E+0	1.415095090063761E+0
51.000000000000007E+0	-348.394194890053470E-3	216.964667627586790E-3
52.000000000000007E+0	-60.364081073524985E-3	256.791322232317260E-3
53.000000000000007E+0	253.170229597837410E-3	27.185547395250181E-3
54.000000000000007E+0	-65.714445778621178E-3	-56.256461381179665E-3
55.000000000000007E+0	63.089466070129149E-3	-93.220409192734888E-3
56.000000000000007E+0	-67.003237089260814E-3	24.909395010343036E-3
57.000000000000007E+0	-2.063437866739736E-3	-46.994967393701806E-3
58.000000000000007E+0	-62.153999922587695E-3	-30.067000936103410E-3
59.000000000000007E+0	-48.850513601035685E-3	142.915816806944180E-3
60.000000000000007E+0	46.383898542076064E-3	-9.656043456473033E-3
61.000000000000007E+0	61.843333753651857E-3	24.592002838925604E-3
62.000000000000007E+0	8.413715257368176E-3	-36.972310149681692E-3
63.000000000000007E+0	-25.347028358011680E-3	-36.967795094056038E-3
64.000000000000014E+0	15.999327286743401E-3	57.040289140849409E-3
65.000000000000014E+0	-2.330925064644816E-3	-86.552341142676487E-3
66.000000000000014E+0	-26.256299282459514E-3	60.457261679823883E-3
67.000000000000014E+0	-17.885774195134974E-3	-4.034852051177040E-3
68.000000000000014E+0	41.705423967505081E-3	16.521394744040477E-3
69.000000000000014E+0	-15.749739554488273E-3	-9.345050702468029E-3
70.000000000000014E+0	8.495452890882464E-3	-12.599277632075360E-3
71.000000000000014E+0	-21.243756085054469E-3	18.565998751448227E-3
72.000000000000014E+0	24.689581710084757E-3	8.979466753574811E-6
73.000000000000014E+0	-19.598638244432511E-3	-969.579219944333180E-6
74.000000000000014E+0	24.121827855773978E-3	16.558232463295769E-3
75.000000000000014E+0	-8.116489109491072E-3	-30.982825270199896E-3
76.000000000000014E+0	-16.359550559635280E-3	26.366766212593026E-3
77.000000000000014E+0	22.574650124699631E-3	1.220111563735955E-3
78.000000000000014E+0	-13.075066283734803E-3	7.419139694016716E-3
79.000000000000014E+0	29.096845061563396E-3	3.008103104290719E-3
80.000000000000014E+0	-3.333107369155616E-3	-31.065594682401984E-3
81.000000000000014E+0	-19.227040665435294E-3	13.146221244026110E-3
82.000000000000014E+0	11.122642117207997E-3	-441.522162777963710E-6
83.000000000000014E+0	-6.979053762204768E-3	-10.694050333174743E-3
84.000000000000014E+0	-11.077405006710332E-3	13.046627763678676E-3
85.000000000000014E+0	5.761572148297001E-3	-802.497128586714190E-6
86.000000000000014E+0	-4.431069271829393E-3	5.142169314537017E-3
87.000000000000014E+0	4.126166499815911E-3	4.664045164103212E-3
88.000000000000014E+0	2.846203566640963E-3	-146.641916898311300E-6
89.000000000000014E+0	-2.364397876814488E-3	-2.642022548378073E-3
90.000000000000014E+0	834.197374217799820E-6	6.678301386685037E-3
91.000000000000014E+0	3.913361147641186E-3	-3.011775702984379E-3
92.000000000000014E+0	2.242388169529407E-3	-4.434016964065687E-3
93.000000000000014E+0	-9.299935199530825E-3	189.771028148106520E-6
94.000000000000014E+0	6.032154993521389E-3	472.293897108482000E-6
95.000000000000014E+0	-7.213446804912970E-3	-1.183793092762816E-3
96.000000000000014E+0	2.541467718925511E-3	4.733272792799943E-3
97.000000000000014E+0	626.792596823681660E-6	3.098319199441555E-3
98.000000000000014E+0	6.240024802416279E-3	-3.261431285221895E-3
99.000000000000014E+0	12.402179393334722E-3	4.270960067631624E-3
100.000000000000010E+0	-2.062079228773769E-3	-30.103021918849188E-3
101.000000000000010E+0	-10.500221119069956E-3	8.370899302020583E-3
102.000000000000010E+0	-285.268432986300660E-6	-2.240019322646671E-3
103.000000000000010E+0	1.722640458138113E-3	2.134947049360287E-3
104.000000000000010E+0	905.201789356929330E-6	-2.543603349592542E-3
105.000000000000010E+0	-799.281724601975310E-6	2.276008654136524E-3
106.000000000000010E+0	-602.581813924617950E-6	-1.034256114994176E-3
107.000000000000010E+0	1.720522754448757E-3	4.635415639922921E-3
108.000000000000010E+0	2.320464544535991E-3	-3.434336063964935E-3
109.000000000000010E+0	-1.275282141489942E-3	-1.492343042971840E-3
110.000000000000010E+0	-1.249613263958452E-3	-1.064620936006885E-3
111.000000000000010E+0	-2.345597187147334E-3	78.966586443257158E-6
112.000000000000010E+0	-117.577448293555260E-6	1.443079405439512E-3
113.000000000000010E+0	1.673162589806667E-3	-1.279224788858899E-3
114.000000000000010E+0	-477.821230056199640E-6	-2.343664055647374E-3
115.000000000000010E+0	-10.143735522398242E-3	-6.492409113959616E-3
116.000000000000010E+0	-5.333194902515255E-3	16.377191605465347E-3
117.000000000000010E+0	8.541289862721973E-3	883.430706664197800E-6
118.000000000000010E+0	599.130866505204200E-6	-3.457446994027862E-3
119.000000000000010E+0	-1.210157516689441E-3	1.205431308350950E-3
120.000000000000010E+0	668.533850999384800E-6	-523.834551658280190E-6
121.000000000000010E+0	1.339008891717653E-3	903.908480175519170E-6
122.000000000000010E+0	489.353993163855620E-6	493.155292775826370E-6
123.000000000000010E+0	2.701351979743735E-3	-165.077708145237240E-6
124.000000000000010E+0	673.833843982622600E-6	-190.296061249166090E-6
125.000000000000010E+0	2.175061220695669E-3	-1.295950715658868E-3
126.000000000000010E+0	-1.121810381591910E-3	-1.813452560218224E-3
127.000000000000010E+0	-585.754893772739160E-6	1.500051054914818E-3
128.000000000000030E+0	1.413819436460263E-3	-250.402968042037260E-6
129.000000000000030E+0	-41.466681878232690E-6	-413.392833734340300E-6
130.000000000000030E+0	125.073087551379760E-6	-471.675481666623810E-6
131.000000000000030E+0	-102.046875712797640E-6	-279.851216187339580E-6
132.000000000000030E+0	-546.432403274480120E-6	71.159664592080208E-6
133.000000000000030E+0	374.973170005078990E-6	163.128676573286880E-6
134.000000000000030E+0	-347.643215799969440E-6	35.492750200771694E-6
135.000000000000030E+0	171.694063417847670E-6	536.501050367521780E-6
136.000000000000030E+0	1.453384891015545E-3	327.622326373932830E-6
137.000000000000030E+0	81.160810488679956E-6	-1.852718795588501E-3
138.000000000000030E+0	-1.271468506212433E-3	1.004456451392047E-3
139.000000000000030E+0	1.037773936495739E-3	881.689463066556620E-6
140.000000000000030E+0	14.862567814170871E-6	-492.843985866605010E-6
141.000000000000030E+0	-197.057139512681890E-6	1.091678713287693E-3
142.000000000000030E+0	1.437684968218084E-3	-856.659891177567460E-6
