Freq (Hz)	micro/hp_Real	micro/hp_Imag
20.000000000000004E+0	1.548876737440130E+0	-4.894974788781779E+0
21.000000000000004E+0	-5.011162924523316E+0	240.578824811772560E-3
22.000000000000004E+0	5.666068297955616E+0	1.328367993254175E+0
23.000000000000004E+0	937.781927010212010E-3	-847.668119898061460E-3
24.000000000000004E+0	-1.026905473634518E+0	481.076016017232490E-3
25.000000000000004E+0	-66.847570909813470E-3	1.289128462429740E+0
26.000000000000004E+0	380.568203261619280E-3	1.997141892400079E+0
27.000000000000004E+0	-253.934561297337710E-3	884.765114044645080E-3
28.000000000000004E+0	-359.865344291535490E-3	-242.465717517789840E-3
29.000000000000004E+0	-297.010134130032800E-3	108.153617223427300E-3
30.000000000000004E+0	-432.533520531613870E-3	-409.300295869748480E-3
31.000000000000004E+0	-311.840374628558740E-3	-11.173554076403851E-3
32.000000000000007E+0	217.887308744431460E-3	-130.269925664653310E-3
33.000000000000007E+0	-110.207709471919270E-3	-407.497439123995890E-3
34.000000000000007E+0	89.973366902167701E-3	-307.234995271239870E-3
35.000000000000007E+0	-575.260959027058430E-3	-58.327397443109205E-3
36.000000000000007E+0	106.918675151595310E-3	217.352556428342720E-3
37.000000000000007E+0	1.085962236562152E+0	-9.612970275102510E-3
38.000000000000007E+0	2.181876280344278E+0	636.092375445100550E-3
39.000000000000007E+0	-139.267376091446930E-3	134.308438049779740E-3
40.000000000000007E+0	4.731001212547379E-3	-134.327333843252850E-3
41.000000000000007E+0	-221.985063069572250E-3	-124.953156795170690E-3
42.000000000000007E+0	-96.984928882752050E-3	-29.247479227646225E-3
43.000000000000007E+0	120.163638330400640E-3	-34.209926369560890E-3
44.000000000000007E+0	-147.672304419476100E-3	49.297104128577032E-3
45.000000000000007E+0	45.453171921475924E-3	105.370065439025560E-3
46.000000000000007E+0	-333.019842022567290E-3	-242.555096692009590E-3
47.000000000000007E+0	144.083301333937430E-3	28.273269892232399E-3
48.000000000000007E+0	467.366544785393470E-3	104.477745822643280E-3
49.000000000000007E+0	79.093913186810263E-3	-36.931510549332892E-3
50.000000000000007E+0	-57.399948292421926E-3	26.089131276080356E-6
51.000000000000007E+0	-12.690462820313301E-3	78.843461192263764E-3
52.000000000000007E+0	19.566471525795548E-3	-238.712581139904710E-3
53.000000000000007E+0	-68.061132542005798E-3	-280.492913473974310E-3
54.000000000000007E+0	-95.301720998111170E-3	52.917790473325829E-3
55.000000000000007E+0	-71.015514729124860E-3	-63.260767347558575E-3
56.000000000000007E+0	1.121923099676319E+0	1.010199203632248E+0
57.000000000000007E+0	-128.054190102840280E-3	10.810852766184613E-3
58.000000000000007E+0	-86.965790131913565E-3	-37.310156065978525E-3
59.000000000000007E+0	3.192529643847789E-3	54.368959175219951E-3
60.000000000000007E+0	-23.197202549895678E-3	39.843001054546544E-3
61.000000000000007E+0	-147.052333159514460E-3	8.022906532728720E-3
62.000000000000007E+0	39.708411986595880E-3	16.604758229916462E-3
63.000000000000007E+0	-16.062427541601278E-3	-50.850936348665297E-3
64.000000000000014E+0	-96.978082620624184E-3	24.193343697692327E-3
65.000000000000014E+0	237.562200539899990E-3	257.445112987878200E-3
66.000000000000014E+0	46.009968860051695E-3	-67.304610494404421E-3
67.000000000000014E+0	76.096796226771443E-3	-38.377443023276649E-3
68.000000000000014E+0	11.333099233151990E-3	37.343666321322834E-3
69.000000000000014E+0	57.282623160817857E-3	19.150983597496452E-3
70.000000000000014E+0	72.809665855239139E-3	28.882962400433490E-3
71.000000000000014E+0	-15.828947030355287E-3	-76.310858308326193E-3
72.000000000000014E+0	-3.559699992071408E-3	46.812661435167789E-3
73.000000000000014E+0	-99.800464005428052E-3	-64.178277503550693E-3
74.000000000000014E+0	-57.009959661260233E-3	78.462416857782907E-3
75.000000000000014E+0	-2.039642579337976E-3	40.280853755480801E-3
76.000000000000014E+0	25.402904977913525E-3	14.290738288549010E-3
77.000000000000014E+0	-7.985186127856148E-3	-24.673464360839874E-3
78.000000000000014E+0	-38.564086652799881E-3	-66.255154167306915E-3
79.000000000000014E+0	29.016116580783766E-3	-6.091710066551786E-3
80.000000000000014E+0	-9.712364190565653E-3	-22.217353517484616E-3
81.000000000000014E+0	-55.179456744807294E-3	-1.129427636669451E-3
82.000000000000014E+0	2.576760305187503E-3	-35.891185281153537E-3
83.000000000000014E+0	44.833431904424403E-3	31.530892383588971E-3
84.000000000000014E+0	-76.495234087055192E-3	66.266110566384956E-3
