Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	114.765461294778660E-3
21.000000000000004E+0	133.056491373085670E-3
22.000000000000004E+0	14.077988077308539E-3
23.000000000000004E+0	210.172061113596430E-3
24.000000000000004E+0	253.028728168744170E-3
25.000000000000004E+0	84.613523966506149E-3
26.000000000000004E+0	41.289569682041713E-3
27.000000000000004E+0	43.121989640070253E-3
28.000000000000004E+0	258.939599614680160E-3
29.000000000000004E+0	192.284731813948400E-3
30.000000000000004E+0	26.808738197414275E-3
31.000000000000004E+0	264.221581641352010E-3
32.000000000000007E+0	242.314805666195930E-3
33.000000000000007E+0	128.826171072776770E-3
34.000000000000007E+0	197.047637170318590E-3
35.000000000000007E+0	60.057632879923800E-3
36.000000000000007E+0	312.193729118714070E-3
37.000000000000007E+0	14.025940870487787E-3
38.000000000000007E+0	7.018570481508935E-3
39.000000000000007E+0	487.285561545534480E-3
40.000000000000007E+0	402.196554329271260E-3
41.000000000000007E+0	234.373455966576800E-3
42.000000000000007E+0	227.747357853744250E-3
43.000000000000007E+0	300.925265115336180E-3
44.000000000000007E+0	49.884295079296426E-3
45.000000000000007E+0	192.096788072377760E-3
46.000000000000007E+0	14.168420685485197E-3
47.000000000000007E+0	100.755121086753640E-3
48.000000000000007E+0	7.189925030708685E-3
49.000000000000007E+0	350.045912965988250E-3
50.000000000000007E+0	198.905663355489370E-3
51.000000000000007E+0	128.587372060009450E-3
52.000000000000007E+0	43.398674844114485E-3
53.000000000000007E+0	39.101080024778453E-3
54.000000000000007E+0	472.074751910292080E-3
55.000000000000007E+0	442.159935697752800E-3
56.000000000000007E+0	1.111029821732899E-3
57.000000000000007E+0	94.117461549600032E-3
58.000000000000007E+0	82.169654216649943E-3
59.000000000000007E+0	515.632254748555780E-3
60.000000000000007E+0	491.729120174046300E-3
61.000000000000007E+0	33.780488814962005E-3
62.000000000000007E+0	409.190867791652040E-3
63.000000000000007E+0	130.040565729082240E-3
64.000000000000014E+0	161.244880139054160E-3
65.000000000000014E+0	13.105729048989573E-3
66.000000000000014E+0	223.018770854217290E-3
67.000000000000014E+0	198.975568519960230E-3
68.000000000000014E+0	173.304017703213240E-3
69.000000000000014E+0	404.948799580045430E-3
70.000000000000014E+0	122.912107830955810E-3
71.000000000000014E+0	83.936662119506483E-3
72.000000000000014E+0	260.985550590587030E-3
73.000000000000014E+0	37.867579720611791E-3
74.000000000000014E+0	16.436232983536941E-3
75.000000000000014E+0	103.537265325623730E-3
76.000000000000014E+0	264.650877523421150E-3
77.000000000000014E+0	166.345595615272650E-3
78.000000000000014E+0	20.652410388813908E-3
79.000000000000014E+0	345.282006092894280E-3
80.000000000000014E+0	180.123550897428150E-3
81.000000000000014E+0	44.262313435949455E-3
82.000000000000014E+0	352.626332643006020E-3
83.000000000000014E+0	160.547420404592740E-3
84.000000000000014E+0	68.916578755734814E-3
85.000000000000014E+0	63.578092627897279E-3
86.000000000000014E+0	262.644908997463230E-3
87.000000000000014E+0	202.844054239220610E-3
88.000000000000014E+0	234.219861904649500E-3
89.000000000000014E+0	48.858911765023696E-6
90.000000000000014E+0	185.924187413278070E-3
91.000000000000014E+0	263.982597042539070E-3
92.000000000000014E+0	272.342352750221010E-3
93.000000000000014E+0	229.921386574091450E-3
94.000000000000014E+0	149.895200442619530E-3
95.000000000000014E+0	376.600161907213460E-3
96.000000000000014E+0	107.982264964926370E-3
97.000000000000014E+0	308.681041450769020E-3
98.000000000000014E+0	252.933747849966140E-3
99.000000000000014E+0	105.703862204750140E-3
100.000000000000010E+0	532.444643436392420E-3
101.000000000000010E+0	357.511254255395320E-3
102.000000000000010E+0	563.055416672110680E-3
103.000000000000010E+0	38.751408723351581E-3
104.000000000000010E+0	53.347030515498974E-3
105.000000000000010E+0	234.110649278300720E-3
106.000000000000010E+0	113.346023586065690E-3
107.000000000000010E+0	226.864967222718840E-3
108.000000000000010E+0	255.401993726000860E-3
109.000000000000010E+0	307.356509717075400E-3
110.000000000000010E+0	87.362788490607579E-3
111.000000000000010E+0	181.111052816536140E-3
112.000000000000010E+0	657.681982987736390E-3
113.000000000000010E+0	562.894381509418620E-3
114.000000000000010E+0	152.296753549647250E-3
115.000000000000010E+0	145.347455875802080E-3
116.000000000000010E+0	113.357035757879920E-3
117.000000000000010E+0	29.683922278640088E-3
118.000000000000010E+0	219.194289310723600E-3
119.000000000000010E+0	254.071852812250140E-3
120.000000000000010E+0	916.233228856633940E-3
121.000000000000010E+0	216.297565678657290E-3
122.000000000000010E+0	454.633427190141210E-3
123.000000000000010E+0	342.208510189519030E-3
124.000000000000010E+0	710.383572187695320E-3
125.000000000000010E+0	332.012905784384530E-3
126.000000000000010E+0	534.187990060797310E-3
127.000000000000010E+0	556.602091173353350E-3
128.000000000000030E+0	555.562115961748760E-3
129.000000000000030E+0	553.475925804675530E-3
130.000000000000030E+0	624.202308919594490E-3
131.000000000000030E+0	623.835558339375980E-3
132.000000000000030E+0	809.782218324922700E-3
133.000000000000030E+0	705.956293380842200E-3
134.000000000000030E+0	728.808370184184210E-3
135.000000000000030E+0	821.743259952913420E-3
136.000000000000030E+0	882.844898665975600E-3
137.000000000000030E+0	951.648641530801420E-3
138.000000000000030E+0	947.618242406762290E-3
139.000000000000030E+0	824.078041041070190E-3
140.000000000000030E+0	853.692331491717190E-3
141.000000000000030E+0	801.208514483200070E-3
142.000000000000030E+0	737.314143927948810E-3
143.000000000000030E+0	819.111232386964480E-3
144.000000000000030E+0	836.856844874111600E-3
145.000000000000030E+0	879.313795991482290E-3
146.000000000000030E+0	943.485312508606570E-3
147.000000000000030E+0	818.860146715338580E-3
148.000000000000030E+0	930.947970571549990E-3
149.000000000000030E+0	650.554283242246400E-3
150.000000000000030E+0	727.311625234737910E-3
151.000000000000030E+0	918.961987274937390E-3
152.000000000000030E+0	869.842300666077590E-3
153.000000000000030E+0	866.058900877883290E-3
154.000000000000030E+0	945.776792802969890E-3
155.000000000000030E+0	911.917221931778270E-3
156.000000000000030E+0	939.963195994682250E-3
157.000000000000030E+0	953.492750964815340E-3
158.000000000000030E+0	964.669610028787590E-3
159.000000000000030E+0	948.783921326239010E-3
160.000000000000030E+0	818.436023489510720E-3
161.000000000000030E+0	885.391319459089000E-3
162.000000000000030E+0	886.268043112613200E-3
163.000000000000030E+0	965.477339318740800E-3
164.000000000000030E+0	941.096710284254340E-3
165.000000000000030E+0	935.589675276723760E-3
166.000000000000030E+0	945.188756284393580E-3
167.000000000000030E+0	976.831758054448880E-3
168.000000000000030E+0	956.001835121445100E-3
169.000000000000030E+0	976.517411339083100E-3
170.000000000000030E+0	932.976198459443460E-3
171.000000000000030E+0	959.871394879983410E-3
172.000000000000030E+0	940.719691188117490E-3
173.000000000000030E+0	941.820346787503040E-3
174.000000000000030E+0	952.852470727068020E-3
175.000000000000030E+0	954.924484277656640E-3
176.000000000000030E+0	985.036084608835180E-3
177.000000000000030E+0	978.395437623007740E-3
178.000000000000030E+0	971.571809663960950E-3
179.000000000000030E+0	961.236517632548800E-3
180.000000000000030E+0	932.476602469655910E-3
181.000000000000030E+0	958.421209095463580E-3
182.000000000000030E+0	948.409577487782430E-3
183.000000000000030E+0	932.617219324605950E-3
184.000000000000030E+0	891.846589146231720E-3
185.000000000000030E+0	750.486284926530580E-3
186.000000000000030E+0	189.195963475376540E-3
187.000000000000030E+0	704.481161992083220E-3
188.000000000000030E+0	909.150871028806540E-3
189.000000000000030E+0	941.230264524913760E-3
190.000000000000030E+0	987.508496633923260E-3
191.000000000000030E+0	992.096106431833210E-3
192.000000000000030E+0	993.682278825413160E-3
193.000000000000030E+0	990.677862760753540E-3
194.000000000000030E+0	991.626036530658060E-3
195.000000000000030E+0	993.666752900906220E-3
196.000000000000030E+0	997.976874394625230E-3
197.000000000000030E+0	996.447619445735680E-3
198.000000000000030E+0	979.803065984843570E-3
199.000000000000030E+0	972.922218085656710E-3
200.000000000000030E+0	982.293097878283010E-3
201.000000000000030E+0	956.336093375915520E-3
202.000000000000030E+0	990.795414060681720E-3
203.000000000000030E+0	988.266520283322740E-3
204.000000000000030E+0	986.391194151945430E-3
205.000000000000030E+0	991.828175063436680E-3
206.000000000000030E+0	941.005269042731630E-3
207.000000000000030E+0	980.674002172939210E-3
208.000000000000030E+0	992.723763198170130E-3
209.000000000000030E+0	996.247289425910120E-3
210.000000000000030E+0	997.385294904752360E-3
211.000000000000030E+0	992.098623169335500E-3
212.000000000000030E+0	984.191753454826570E-3
213.000000000000030E+0	987.025845584157730E-3
214.000000000000030E+0	782.042990089189430E-3
215.000000000000030E+0	899.898753097497230E-3
216.000000000000030E+0	963.748113072891320E-3
217.000000000000030E+0	981.596580836176290E-3
218.000000000000030E+0	981.606612138288590E-3
219.000000000000030E+0	989.903853299012870E-3
220.000000000000030E+0	989.222689813048060E-3
221.000000000000030E+0	997.532728308223590E-3
222.000000000000030E+0	988.891042037350120E-3
223.000000000000030E+0	970.470031991112700E-3
224.000000000000030E+0	919.787602230567880E-3
225.000000000000030E+0	962.730464760697120E-3
226.000000000000030E+0	978.454221181976670E-3
227.000000000000030E+0	894.108212732174890E-3
228.000000000000030E+0	872.503016478598290E-3
229.000000000000030E+0	764.277159982820200E-3
230.000000000000030E+0	671.157625432177380E-3
231.000000000000030E+0	845.752331250444360E-3
232.000000000000030E+0	912.633870183931610E-3
233.000000000000030E+0	948.832611751647680E-3
234.000000000000030E+0	984.718588562308870E-3
235.000000000000030E+0	940.473356688774630E-3
236.000000000000030E+0	960.345481160376100E-3
237.000000000000030E+0	980.114659702604360E-3
238.000000000000030E+0	911.759134680656060E-3
239.000000000000030E+0	940.328619806315880E-3
240.000000000000030E+0	900.391285718945220E-3
241.000000000000030E+0	969.405846586751880E-3
242.000000000000030E+0	921.222489157743960E-3
243.000000000000030E+0	959.413495361961190E-3
244.000000000000030E+0	863.135750509609220E-3
245.000000000000030E+0	940.760228830351150E-3
246.000000000000030E+0	965.798823024796580E-3
247.000000000000030E+0	944.396816577385940E-3
248.000000000000030E+0	947.226335772369140E-3
249.000000000000030E+0	978.050112413406780E-3
250.000000000000030E+0	994.492458697507800E-3
