Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	114.826267347191790E-9	11.792204218149887E-9
21.000000000000004E+0	133.309787753914550E-9	12.775921616916718E-9
22.000000000000004E+0	25.901528684421270E-9	13.965823248004286E-9
23.000000000000004E+0	13.090038289245124E-9	14.270194235199230E-9
24.000000000000004E+0	12.869691582987186E-9	15.524938105388536E-9
25.000000000000004E+0	8.205104205666339E-9	17.114954327113348E-9
26.000000000000004E+0	11.691246151626269E-9	18.569286977263039E-9
27.000000000000004E+0	2.609568696572066E-9	19.428846284118083E-9
28.000000000000004E+0	2.458029378515272E-9	19.975834637327279E-9
29.000000000000004E+0	1.182884189950802E-9	21.881584678538189E-9
30.000000000000004E+0	830.409993607178300E-12	23.024060203755758E-9
31.000000000000004E+0	1.607150586291390E-9	24.960471711790056E-9
32.000000000000007E+0	1.130030126709325E-9	27.920505621506842E-9
33.000000000000007E+0	2.110044656176193E-9	29.280213189263454E-9
34.000000000000007E+0	1.813779188733781E-9	32.173678239732278E-9
35.000000000000007E+0	2.415321940634743E-9	33.793563883938326E-9
36.000000000000007E+0	1.583759692601617E-9	37.218364603908670E-9
37.000000000000007E+0	2.518106643027642E-9	39.130624445314450E-9
38.000000000000007E+0	6.042408504764415E-9	42.256103093768937E-9
39.000000000000007E+0	1.542664593535999E-9	46.767981404119316E-9
40.000000000000007E+0	746.090912595591410E-12	50.471246462897525E-9
41.000000000000007E+0	2.267283154052404E-9	56.786918834769688E-9
42.000000000000007E+0	398.157225828594670E-12	64.202034547512408E-9
43.000000000000007E+0	766.180696078193870E-12	69.012054226492606E-9
44.000000000000007E+0	325.089679522072810E-12	74.093095844870658E-9
45.000000000000007E+0	588.432091503331700E-12	82.640268484859549E-9
46.000000000000007E+0	846.783303755583470E-12	90.539715838197507E-9
47.000000000000007E+0	730.072238885542340E-12	101.808483003257810E-9
48.000000000000007E+0	732.319228106047970E-12	112.627800296142790E-9
49.000000000000007E+0	715.966404155662600E-12	122.310032632686940E-9
50.000000000000007E+0	446.648472213531660E-12	244.909506981639550E-9
51.000000000000007E+0	375.004272596980000E-12	145.615886541921210E-9
52.000000000000007E+0	1.454522532653606E-9	159.010525962647560E-9
53.000000000000007E+0	2.039869822808397E-9	169.036115915409130E-9
54.000000000000007E+0	1.883405483610058E-9	181.893539693493560E-9
55.000000000000007E+0	1.527361341638481E-9	198.570417647202590E-9
56.000000000000007E+0	2.155324329140210E-9	213.258493344395450E-9
57.000000000000007E+0	1.203138998128977E-9	231.654904042471280E-9
58.000000000000007E+0	616.507851766721620E-12	245.294380513642100E-9
59.000000000000007E+0	683.286394743341770E-12	256.562673261949520E-9
60.000000000000007E+0	505.721928695012360E-12	269.171689639906720E-9
61.000000000000007E+0	772.117342550558230E-12	281.565481476184310E-9
62.000000000000007E+0	455.832012969132010E-12	298.542354357594690E-9
63.000000000000007E+0	364.346602091883660E-12	314.529910726450600E-9
64.000000000000014E+0	1.600860157874218E-9	335.032332653148840E-9
65.000000000000014E+0	2.274487046967169E-9	362.892908262687260E-9
66.000000000000014E+0	1.556732475602633E-9	392.703156456970700E-9
67.000000000000014E+0	1.702992256551729E-9	423.471934424263760E-9
68.000000000000014E+0	350.736743129466390E-12	457.337821943721360E-9
69.000000000000014E+0	1.482186743196569E-9	495.110285324317130E-9
70.000000000000014E+0	1.278355228734056E-9	534.367919055493050E-9
71.000000000000014E+0	1.018985812216981E-9	587.078850053199810E-9
72.000000000000014E+0	932.879065502120820E-12	644.671485918634920E-9
73.000000000000014E+0	1.412900459606257E-9	713.668627266905120E-9
74.000000000000014E+0	468.683252685499840E-12	782.978796182835990E-9
75.000000000000014E+0	477.854719179014140E-12	863.781271851113240E-9
76.000000000000014E+0	533.151717497397700E-12	948.153472724664610E-9
77.000000000000014E+0	338.864982372504860E-12	1.030124742055002E-6
