Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	53.811818412739632E-3
21.000000000000004E+0	116.753214734528780E-3
22.000000000000004E+0	344.706488908914310E-3
23.000000000000004E+0	114.658858772887710E-3
24.000000000000004E+0	35.350541514113390E-3
25.000000000000004E+0	172.576329343881230E-3
26.000000000000004E+0	119.308994125614330E-3
27.000000000000004E+0	398.659506677815080E-3
28.000000000000004E+0	118.102969847358170E-3
29.000000000000004E+0	160.412924168816110E-3
30.000000000000004E+0	950.158909974255880E-6
31.000000000000004E+0	232.911830059768040E-3
32.000000000000007E+0	88.683405676792518E-3
33.000000000000007E+0	159.535114838684270E-3
34.000000000000007E+0	178.009812220684900E-3
35.000000000000007E+0	374.746068621607860E-3
36.000000000000007E+0	314.737286017064410E-3
37.000000000000007E+0	219.283844503782240E-3
38.000000000000007E+0	31.385645018567866E-3
39.000000000000007E+0	476.266295138005450E-3
40.000000000000007E+0	23.706184171885438E-3
41.000000000000007E+0	340.253670764615880E-3
42.000000000000007E+0	43.830787566646497E-3
43.000000000000007E+0	318.275295660887250E-3
44.000000000000007E+0	268.045797977589040E-3
45.000000000000007E+0	42.966301164817852E-3
46.000000000000007E+0	273.441873186419330E-3
47.000000000000007E+0	33.255996868202353E-3
48.000000000000007E+0	247.093106015925820E-3
49.000000000000007E+0	151.230043108399130E-3
50.000000000000007E+0	322.582576604705680E-3
51.000000000000007E+0	328.913573630941260E-3
52.000000000000007E+0	466.705183770502070E-3
53.000000000000007E+0	98.513770202151255E-3
54.000000000000007E+0	103.251733255535420E-3
55.000000000000007E+0	16.956438236068197E-3
56.000000000000007E+0	195.757303522113100E-3
57.000000000000007E+0	35.909851104723015E-3
58.000000000000007E+0	195.995540101602280E-3
59.000000000000007E+0	219.068742899795360E-3
60.000000000000007E+0	318.490051504089100E-3
61.000000000000007E+0	218.196266078323380E-3
62.000000000000007E+0	204.801302424492680E-3
63.000000000000007E+0	1.308989906469283E-3
64.000000000000014E+0	403.570288780461310E-3
65.000000000000014E+0	139.561973496499130E-3
66.000000000000014E+0	379.763061712779740E-3
67.000000000000014E+0	145.210076883058290E-3
68.000000000000014E+0	190.084401171784960E-3
69.000000000000014E+0	120.700463009630300E-3
70.000000000000014E+0	164.559229625620890E-3
71.000000000000014E+0	4.173332037853127E-3
72.000000000000014E+0	35.973073383409895E-3
73.000000000000014E+0	222.671549035437760E-3
74.000000000000014E+0	19.308072707266182E-3
75.000000000000014E+0	191.776837394317060E-3
76.000000000000014E+0	33.523291180309341E-3
77.000000000000014E+0	28.494395949619999E-3
78.000000000000014E+0	302.117544774825110E-3
79.000000000000014E+0	258.779103994660530E-3
80.000000000000014E+0	634.308585734708500E-3
81.000000000000014E+0	134.871126597579940E-3
82.000000000000014E+0	310.929296327764120E-3
83.000000000000014E+0	204.390715244887860E-3
84.000000000000014E+0	503.771127817786210E-3
85.000000000000014E+0	198.901370652737080E-3
86.000000000000014E+0	145.076143455302150E-3
87.000000000000014E+0	546.492928832260080E-3
88.000000000000014E+0	235.833919509432720E-3
89.000000000000014E+0	286.269742308527360E-3
90.000000000000014E+0	212.239656547497600E-3
91.000000000000014E+0	26.113888747205456E-3
92.000000000000014E+0	372.433472198138160E-3
93.000000000000014E+0	139.957922076795940E-3
94.000000000000014E+0	76.729835172788099E-3
95.000000000000014E+0	115.084770595392220E-3
96.000000000000014E+0	250.928882886114870E-3
97.000000000000014E+0	556.877813842446170E-3
98.000000000000014E+0	109.308376159608280E-3
99.000000000000014E+0	369.072725032008500E-3
100.000000000000010E+0	121.072923513031600E-3
101.000000000000010E+0	15.142369575620786E-3
102.000000000000010E+0	340.612533015524970E-3
103.000000000000010E+0	463.184907008124650E-3
104.000000000000010E+0	69.651709271585732E-3
105.000000000000010E+0	29.059368217574637E-3
106.000000000000010E+0	301.267091888629550E-3
107.000000000000010E+0	54.830184380411422E-3
108.000000000000010E+0	184.971058551943150E-3
109.000000000000010E+0	102.271908970822610E-3
110.000000000000010E+0	98.958371822829405E-3
111.000000000000010E+0	106.823125049289550E-3
112.000000000000010E+0	290.316978785130020E-3
113.000000000000010E+0	424.010060287068110E-3
114.000000000000010E+0	8.483866777405882E-3
115.000000000000010E+0	47.470141382975201E-3
116.000000000000010E+0	473.666076938781320E-3
117.000000000000010E+0	3.901236663330332E-3
118.000000000000010E+0	357.728927989427010E-3
119.000000000000010E+0	593.210105918491880E-3
120.000000000000010E+0	932.172649824855700E-3
121.000000000000010E+0	617.862228549344470E-3
122.000000000000010E+0	582.454825821814180E-3
123.000000000000010E+0	79.045771089300804E-3
124.000000000000010E+0	304.058677249235460E-3
125.000000000000010E+0	519.796434366008310E-3
126.000000000000010E+0	735.877439472638390E-3
127.000000000000010E+0	825.035416304243600E-3
128.000000000000030E+0	415.625886278028270E-3
129.000000000000030E+0	930.877103299068700E-3
130.000000000000030E+0	394.982361864228690E-3
131.000000000000030E+0	815.526412928204490E-3
132.000000000000030E+0	886.106748691818710E-3
133.000000000000030E+0	949.454418405337510E-3
134.000000000000030E+0	890.801564660273940E-3
135.000000000000030E+0	910.942832313369250E-3
136.000000000000030E+0	960.912095195684660E-3
137.000000000000030E+0	931.159278947203740E-3
138.000000000000030E+0	889.786251654079760E-3
139.000000000000030E+0	850.081986060322590E-3
140.000000000000030E+0	833.967757261250160E-3
141.000000000000030E+0	882.010040714621860E-3
142.000000000000030E+0	824.611462600893910E-3
143.000000000000030E+0	842.087896674624470E-3
144.000000000000030E+0	928.669836597585840E-3
145.000000000000030E+0	804.551072478234210E-3
146.000000000000030E+0	792.416305865542680E-3
147.000000000000030E+0	731.514245366937320E-3
148.000000000000030E+0	867.794759145104510E-3
149.000000000000030E+0	752.200206534208270E-3
150.000000000000030E+0	381.595555240958060E-3
151.000000000000030E+0	164.064317124264970E-3
152.000000000000030E+0	60.269899865883617E-3
153.000000000000030E+0	599.706926879816300E-3
154.000000000000030E+0	884.475670489499150E-3
155.000000000000030E+0	944.546858360525430E-3
156.000000000000030E+0	959.361150108017260E-3
157.000000000000030E+0	968.068789840073830E-3
158.000000000000030E+0	942.555690209169410E-3
159.000000000000030E+0	898.218599053538070E-3
160.000000000000030E+0	903.325422578106110E-3
161.000000000000030E+0	967.586528182817320E-3
162.000000000000030E+0	982.725282791130580E-3
163.000000000000030E+0	981.445268843227580E-3
164.000000000000030E+0	991.065766444155670E-3
165.000000000000030E+0	993.150116141317430E-3
166.000000000000030E+0	991.264616250191470E-3
167.000000000000030E+0	989.731586274700700E-3
168.000000000000030E+0	973.515822061762460E-3
169.000000000000030E+0	982.711867197588520E-3
170.000000000000030E+0	967.260783328007800E-3
171.000000000000030E+0	973.206934995571980E-3
172.000000000000030E+0	917.747239014308210E-3
173.000000000000030E+0	957.352456562990840E-3
174.000000000000030E+0	933.342483201613060E-3
175.000000000000030E+0	974.865277822130950E-3
176.000000000000030E+0	981.179112163962590E-3
177.000000000000030E+0	957.039113857569460E-3
178.000000000000030E+0	980.650579281535870E-3
179.000000000000030E+0	941.348047722338600E-3
180.000000000000030E+0	723.753621134361260E-3
181.000000000000030E+0	909.746744002927880E-3
182.000000000000030E+0	853.878166985448490E-3
183.000000000000030E+0	637.211936393033530E-3
184.000000000000030E+0	233.043473200316240E-3
185.000000000000030E+0	395.283418374392130E-3
186.000000000000030E+0	813.228830019776080E-3
187.000000000000030E+0	920.440957061649740E-3
188.000000000000030E+0	964.786111406277790E-3
189.000000000000030E+0	982.693485213758210E-3
190.000000000000030E+0	991.729353008774850E-3
191.000000000000030E+0	993.754028578305860E-3
192.000000000000030E+0	998.689316900759130E-3
193.000000000000030E+0	997.121818634054020E-3
194.000000000000030E+0	995.965016371973320E-3
195.000000000000030E+0	997.237026868339590E-3
196.000000000000030E+0	993.744847979700640E-3
197.000000000000030E+0	994.762275558720100E-3
198.000000000000030E+0	991.500247749625750E-3
199.000000000000030E+0	990.878306301071210E-3
200.000000000000030E+0	901.684526676487130E-3
201.000000000000030E+0	955.373303846213880E-3
202.000000000000030E+0	946.122394018637850E-3
203.000000000000030E+0	987.248918980094370E-3
204.000000000000030E+0	928.687607153899860E-3
205.000000000000030E+0	926.087337237299520E-3
206.000000000000030E+0	928.799437778721090E-3
207.000000000000030E+0	953.823636832530460E-3
208.000000000000030E+0	977.658852931220120E-3
209.000000000000030E+0	993.882810055621070E-3
210.000000000000030E+0	989.866168395055920E-3
211.000000000000030E+0	993.120674735086250E-3
212.000000000000030E+0	980.945903039546100E-3
213.000000000000030E+0	975.168363433528420E-3
214.000000000000030E+0	834.781978321131550E-3
215.000000000000030E+0	960.955550921054220E-3
216.000000000000030E+0	950.983862025653330E-3
217.000000000000030E+0	958.167325331637620E-3
218.000000000000030E+0	981.554182190736420E-3
219.000000000000030E+0	970.512385966341040E-3
220.000000000000030E+0	982.510016542258780E-3
221.000000000000030E+0	970.963123582697980E-3
222.000000000000030E+0	927.225242237050720E-3
223.000000000000030E+0	799.971415868950930E-3
224.000000000000030E+0	801.110015079174900E-3
225.000000000000030E+0	836.210711652344620E-3
226.000000000000030E+0	621.080667405461530E-3
227.000000000000030E+0	560.477542209941170E-3
228.000000000000030E+0	891.248212756614590E-3
229.000000000000030E+0	884.344570265591430E-3
230.000000000000030E+0	932.613947141275770E-3
231.000000000000030E+0	979.159432107009950E-3
232.000000000000030E+0	977.736160855615650E-3
233.000000000000030E+0	985.571550300854190E-3
234.000000000000030E+0	985.185486527733190E-3
235.000000000000030E+0	995.356259171955250E-3
236.000000000000030E+0	991.451427550596010E-3
237.000000000000030E+0	995.650470291172820E-3
238.000000000000030E+0	996.292337961456110E-3
239.000000000000030E+0	984.546881801504960E-3
240.000000000000030E+0	931.292324167384830E-3
241.000000000000030E+0	987.332730319287810E-3
242.000000000000030E+0	970.484889588273280E-3
243.000000000000030E+0	969.044364557351320E-3
244.000000000000030E+0	950.253099366501260E-3
245.000000000000030E+0	912.554992942523620E-3
246.000000000000030E+0	612.026383161206170E-3
247.000000000000030E+0	601.513095761582740E-3
248.000000000000030E+0	933.019852674643710E-3
249.000000000000030E+0	925.935921256566430E-3
250.000000000000030E+0	860.451953441052740E-3
251.000000000000030E+0	931.970751675589510E-3
252.000000000000030E+0	979.586030264186780E-3
253.000000000000030E+0	989.697302041975810E-3
254.000000000000030E+0	986.137431345422090E-3
255.000000000000030E+0	980.826606976468840E-3
256.000000000000060E+0	970.220764299401290E-3
257.000000000000060E+0	990.254413107953810E-3
258.000000000000060E+0	993.441712774585930E-3
259.000000000000060E+0	978.601359052388760E-3
260.000000000000060E+0	993.461393784262900E-3
261.000000000000060E+0	982.764529090158320E-3
262.000000000000060E+0	991.423405544921920E-3
263.000000000000060E+0	995.310894815504170E-3
264.000000000000060E+0	992.730776235697280E-3
265.000000000000060E+0	974.037676617813600E-3
266.000000000000060E+0	989.229078527492090E-3
267.000000000000060E+0	995.684622869717480E-3
268.000000000000060E+0	991.220573452679110E-3
269.000000000000060E+0	993.199665966317040E-3
270.000000000000060E+0	996.068322345409980E-3
271.000000000000060E+0	997.228103227151390E-3
272.000000000000060E+0	996.447207745364990E-3
273.000000000000060E+0	989.476356520905600E-3
274.000000000000060E+0	974.131031912058960E-3
275.000000000000060E+0	947.852646461946670E-3
276.000000000000060E+0	981.193268147631300E-3
277.000000000000060E+0	995.961300928212890E-3
278.000000000000060E+0	991.893085303623630E-3
279.000000000000060E+0	988.360427378879640E-3
280.000000000000060E+0	985.027053555124210E-3
281.000000000000060E+0	978.855840751738150E-3
282.000000000000060E+0	984.261166225938180E-3
283.000000000000060E+0	995.188785798809870E-3
284.000000000000060E+0	986.710344960583960E-3
285.000000000000060E+0	995.081943587974970E-3
286.000000000000060E+0	991.493928896964640E-3
287.000000000000060E+0	996.792136168244690E-3
288.000000000000060E+0	982.987522755828350E-3
289.000000000000060E+0	981.494879086136860E-3
290.000000000000060E+0	981.429124597106410E-3
291.000000000000060E+0	759.582148637766740E-3
292.000000000000060E+0	844.610018861224000E-3
293.000000000000060E+0	978.277474828081470E-3
294.000000000000060E+0	992.488357823257500E-3
295.000000000000060E+0	983.539910555711550E-3
296.000000000000060E+0	992.026102359402140E-3
297.000000000000060E+0	995.562949716047860E-3
298.000000000000060E+0	997.917906955067430E-3
299.000000000000060E+0	998.626211497731790E-3
300.000000000000060E+0	998.596298003403220E-3
301.000000000000060E+0	998.770248824329520E-3
302.000000000000060E+0	999.271996595467390E-3
303.000000000000060E+0	996.994719217306760E-3
304.000000000000060E+0	997.892682605302170E-3
305.000000000000060E+0	998.038569313560830E-3
306.000000000000060E+0	999.336689383310110E-3
307.000000000000060E+0	996.994780984137740E-3
308.000000000000060E+0	997.008570842876750E-3
309.000000000000060E+0	996.249709248723910E-3
310.000000000000060E+0	998.342762430450170E-3
311.000000000000060E+0	997.146073645466480E-3
312.000000000000060E+0	995.388934579106040E-3
313.000000000000060E+0	990.326260875229240E-3
314.000000000000060E+0	995.416683443265730E-3
315.000000000000060E+0	990.450725138392720E-3
316.000000000000060E+0	994.562661464440170E-3
317.000000000000060E+0	994.851537903097440E-3
318.000000000000060E+0	993.559607600794200E-3
319.000000000000060E+0	977.191738659618840E-3
320.000000000000060E+0	995.816108377340800E-3
321.000000000000060E+0	995.734139958494020E-3
322.000000000000060E+0	996.721139581323020E-3
323.000000000000060E+0	995.959360696672240E-3
324.000000000000060E+0	996.454016244006200E-3
325.000000000000060E+0	999.199461518794350E-3
326.000000000000060E+0	993.665420293493690E-3
327.000000000000060E+0	990.902951400739250E-3
328.000000000000060E+0	993.916609965420860E-3
329.000000000000060E+0	935.265909425152640E-3
330.000000000000060E+0	835.758680769110530E-3
331.000000000000060E+0	959.015263961944590E-3
332.000000000000060E+0	947.662603211250730E-3
333.000000000000060E+0	968.121102222146200E-3
334.000000000000060E+0	984.072520681486320E-3
335.000000000000060E+0	979.268152945832910E-3
336.000000000000060E+0	973.952416597326450E-3
337.000000000000060E+0	986.990439185047140E-3
338.000000000000060E+0	993.009780523758430E-3
339.000000000000060E+0	994.537486435066120E-3
340.000000000000060E+0	997.647608424030660E-3
341.000000000000060E+0	995.537634739040110E-3
342.000000000000060E+0	996.342094687090900E-3
343.000000000000060E+0	998.697082309364050E-3
344.000000000000060E+0	998.978657217234780E-3
345.000000000000060E+0	998.295213529268200E-3
346.000000000000060E+0	998.769652704275420E-3
347.000000000000060E+0	997.408422379408300E-3
348.000000000000060E+0	996.438060390499980E-3
349.000000000000060E+0	996.803228201835640E-3
350.000000000000060E+0	991.142169817666450E-3
351.000000000000060E+0	996.681006137210560E-3
352.000000000000060E+0	997.487451413408000E-3
353.000000000000060E+0	996.897251288830550E-3
354.000000000000060E+0	998.072575359548190E-3
355.000000000000060E+0	999.583378039929580E-3
356.000000000000060E+0	999.110911043281200E-3
357.000000000000060E+0	999.541513788127170E-3
358.000000000000060E+0	999.663002132850970E-3
359.000000000000060E+0	999.217218262924420E-3
360.000000000000060E+0	973.241515504086770E-3
361.000000000000060E+0	999.592916307992520E-3
362.000000000000060E+0	999.086012617218520E-3
363.000000000000060E+0	999.633880069572770E-3
364.000000000000060E+0	999.572147898841300E-3
365.000000000000060E+0	999.510641635085850E-3
366.000000000000060E+0	999.796206322110410E-3
367.000000000000060E+0	999.518827799501850E-3
368.000000000000060E+0	999.524294270503820E-3
369.000000000000060E+0	999.683114170353710E-3
370.000000000000060E+0	999.009362200074080E-3
371.000000000000060E+0	999.052124564063110E-3
372.000000000000060E+0	997.999191224612110E-3
373.000000000000060E+0	998.699741307958240E-3
374.000000000000060E+0	997.106593987307610E-3
375.000000000000060E+0	997.100575546113750E-3
376.000000000000060E+0	994.905654036149830E-3
377.000000000000060E+0	991.136116888911010E-3
378.000000000000060E+0	996.074683654327050E-3
379.000000000000060E+0	995.434099827438020E-3
380.000000000000060E+0	996.003300767190680E-3
381.000000000000060E+0	998.385972865564300E-3
382.000000000000060E+0	999.408900148151420E-3
383.000000000000060E+0	998.951863776602170E-3
384.000000000000060E+0	998.481924438560430E-3
385.000000000000060E+0	998.805381229429300E-3
386.000000000000060E+0	998.498751903848850E-3
387.000000000000060E+0	998.053391692693910E-3
388.000000000000060E+0	999.166078190411140E-3
389.000000000000060E+0	999.348391505103350E-3
390.000000000000060E+0	998.669111252618920E-3
391.000000000000060E+0	998.592266110794770E-3
392.000000000000060E+0	998.406266625257440E-3
393.000000000000060E+0	999.013369154379770E-3
394.000000000000060E+0	999.520995935887720E-3
395.000000000000060E+0	999.124994343755570E-3
396.000000000000060E+0	998.322428369480490E-3
397.000000000000060E+0	997.559793310166090E-3
398.000000000000060E+0	998.078242753191900E-3
399.000000000000060E+0	999.524062217693410E-3
400.000000000000060E+0	998.832299210369980E-3
401.000000000000060E+0	999.038227305936610E-3
402.000000000000060E+0	998.771018004933840E-3
403.000000000000060E+0	999.270608654661110E-3
404.000000000000060E+0	998.370269756524210E-3
405.000000000000060E+0	999.114635801021000E-3
406.000000000000060E+0	997.166874179974400E-3
407.000000000000060E+0	998.666124242281410E-3
408.000000000000060E+0	998.301379020399840E-3
409.000000000000060E+0	998.011742465803710E-3
410.000000000000060E+0	997.467259369740230E-3
411.000000000000060E+0	990.375915892363730E-3
412.000000000000060E+0	977.986491453631810E-3
413.000000000000060E+0	979.314424173435620E-3
414.000000000000060E+0	992.051080333560600E-3
415.000000000000060E+0	994.295764998680780E-3
416.000000000000060E+0	998.686744906656320E-3
417.000000000000060E+0	997.455295422937540E-3
418.000000000000060E+0	996.932019148127900E-3
419.000000000000060E+0	999.322872286703360E-3
420.000000000000060E+0	998.256158281408010E-3
421.000000000000060E+0	996.386961242800790E-3
422.000000000000060E+0	994.811673339256460E-3
423.000000000000060E+0	990.762042443148800E-3
424.000000000000060E+0	981.063144159221690E-3
425.000000000000060E+0	992.860788861966600E-3
426.000000000000060E+0	992.170527554624980E-3
427.000000000000060E+0	995.743537471687310E-3
428.000000000000060E+0	996.322567452224140E-3
429.000000000000060E+0	997.481123440552730E-3
430.000000000000060E+0	998.796198508576700E-3
431.000000000000060E+0	998.476958239702280E-3
432.000000000000060E+0	998.375194725760860E-3
433.000000000000060E+0	999.033514135599040E-3
434.000000000000060E+0	998.396983208912570E-3
435.000000000000060E+0	998.472797498943580E-3
436.000000000000060E+0	999.193318765706940E-3
437.000000000000060E+0	996.033561709848580E-3
438.000000000000060E+0	997.766603475977450E-3
439.000000000000060E+0	994.303482145342480E-3
440.000000000000060E+0	996.289161695373290E-3
441.000000000000060E+0	991.901111286280560E-3
442.000000000000060E+0	999.104023270631640E-3
443.000000000000060E+0	997.891899023252150E-3
444.000000000000060E+0	998.496564384762090E-3
445.000000000000060E+0	998.388896700906140E-3
446.000000000000060E+0	998.027751899261520E-3
447.000000000000060E+0	999.434569860291550E-3
448.000000000000060E+0	999.664914062678880E-3
