Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-250.091136280558570E-3	83.492571360417281E-3
50.000000000000007E+0	-30.787055092134096E-3	275.956685929439890E-3
51.000000000000007E+0	-106.070197436406190E-3	273.481574123852210E-3
52.000000000000007E+0	15.483106797559062E-3	-90.493908835799844E-3
53.000000000000007E+0	-50.146386508123197E-3	-60.961599542378307E-3
54.000000000000007E+0	159.151432778550730E-3	-73.505641803644564E-3
55.000000000000007E+0	-160.895334132882460E-3	48.830601143981467E-3
56.000000000000007E+0	120.297519624212530E-3	107.040174641116520E-3
57.000000000000007E+0	-33.313206438560512E-3	-61.180820556899121E-3
58.000000000000007E+0	7.198252485040059E-3	-122.412431955701760E-3
59.000000000000007E+0	-35.745591783135529E-3	83.162488991286698E-3
60.000000000000007E+0	30.472136367347399E-3	33.784288384874198E-3
61.000000000000007E+0	67.838128269615036E-3	-87.780889206434703E-3
62.000000000000007E+0	-53.662624151181358E-3	-35.562681327519025E-3
63.000000000000007E+0	-58.905807817702598E-3	2.639293801320390E-3
64.000000000000014E+0	59.585634121424987E-3	66.377935567500504E-3
65.000000000000014E+0	-61.135506039910609E-3	-90.005990107255879E-3
66.000000000000014E+0	54.614712252251056E-3	61.412327333929470E-3
67.000000000000014E+0	-35.872561420732342E-3	-27.012554507775146E-3
68.000000000000014E+0	15.210527194795629E-3	25.462485805795809E-3
69.000000000000014E+0	-14.476134915618458E-3	-17.146591306509945E-3
70.000000000000014E+0	20.533750800181307E-3	21.825285993426771E-3
71.000000000000014E+0	3.503063345176599E-3	-12.709606563641345E-3
72.000000000000014E+0	4.410612423258791E-3	-16.496117644493075E-3
73.000000000000014E+0	-22.679152872228610E-3	-8.003483194850685E-3
74.000000000000014E+0	-2.095263493143525E-3	23.732836836000911E-3
75.000000000000014E+0	3.702519498685353E-3	-7.625634897150579E-3
76.000000000000014E+0	587.932792135919140E-6	2.118347664380857E-3
77.000000000000014E+0	2.825288529052408E-3	5.025190419163161E-3
78.000000000000014E+0	-2.335816145902646E-3	-3.145621057687403E-3
79.000000000000014E+0	5.677420343948281E-3	7.760109792253619E-3
80.000000000000014E+0	6.472080221996717E-3	-11.274782148660470E-3
81.000000000000014E+0	-9.739677268384482E-3	1.469144444833274E-3
82.000000000000014E+0	370.836946156694160E-6	-5.946656075747151E-3
83.000000000000014E+0	-12.807783938745603E-3	6.246927226809466E-3
84.000000000000014E+0	6.180224506620368E-3	25.927178094468543E-3
85.000000000000014E+0	19.007095017370853E-3	-12.890113057934985E-3
86.000000000000014E+0	-6.440571881547156E-3	-8.353037314834019E-3
87.000000000000014E+0	1.156567614274824E-3	4.842692751741572E-3
88.000000000000014E+0	-4.262696375529014E-3	-3.414687604793635E-3
89.000000000000014E+0	3.221213107205527E-3	3.868261570181888E-3
90.000000000000014E+0	-2.361682685973879E-3	-3.875559833816736E-3
91.000000000000014E+0	4.533595028234955E-3	5.325831114820969E-3
92.000000000000014E+0	-1.001248042631356E-3	-6.599279197058446E-3
93.000000000000014E+0	-2.660782866373122E-3	-51.577254982630636E-6
94.000000000000014E+0	-901.557989524156070E-6	2.875616578929107E-3
95.000000000000014E+0	1.387233024393869E-3	1.901948060973909E-3
96.000000000000014E+0	2.210132749919316E-3	-4.379160900404076E-3
97.000000000000014E+0	-3.336606610872354E-3	-604.354518694930300E-6
98.000000000000014E+0	-2.537824739310546E-3	2.766599884541259E-3
99.000000000000014E+0	-9.502832644494892E-3	847.768888197550490E-6
100.000000000000010E+0	12.978584496422750E-3	16.954660813541179E-3
101.000000000000010E+0	3.701944491025645E-3	-6.438478426011843E-3
102.000000000000010E+0	1.798781241730041E-3	-236.219661326729110E-6
103.000000000000010E+0	3.263562326322485E-3	-2.784462150931113E-3
