Freq (Hz)	mic1(Pa^2 )	mic2(Pa^2 )	mic3(Pa^2 )	mic4(Pa^2 )
1.149000000000000E+3	41.439616427280411E-3	245.771597224670640E-6	14.290157655763275E-3	206.371408402197590E-6
1.150000000000000E+3	40.270129359904303E-3	269.281220819841210E-6	13.771669671982928E-3	215.123167307631220E-6
1.151000000000000E+3	36.710185799796444E-3	277.563923326065870E-6	12.458257773342548E-3	212.064128714427090E-6
1.152000000000000E+3	31.576546534114361E-3	271.088204614262120E-6	10.642877214540764E-3	199.264434881790430E-6
1.153000000000000E+3	27.702793790817238E-3	271.510825629151940E-6	9.271182417727314E-3	192.948840979534650E-6
1.154000000000000E+3	26.247166855334420E-3	293.881416936222590E-6	8.714088748604432E-3	203.179273933282630E-6
1.155000000000000E+3	25.524274962656239E-3	326.287969352569650E-6	8.404660894355759E-3	221.097251413617670E-6
1.156000000000000E+3	23.519680455581907E-3	344.740883507562860E-6	7.685162689919455E-3	230.705483584189880E-6
1.157000000000000E+3	20.413952100449738E-3	344.507679248201330E-6	6.623726765333832E-3	229.345333267620550E-6
1.158000000000000E+3	18.018904626948069E-3	352.839431811621430E-6	5.805730012458372E-3	236.429612568085470E-6
1.159000000000000E+3	17.218441459931844E-3	390.611939720070170E-6	5.504448603601868E-3	266.416880740314400E-6
1.160000000000000E+3	16.981555997550909E-3	441.271620787901040E-6	5.383956252506756E-3	309.015344177840790E-6
1.161000000000000E+3	15.915963218826601E-3	461.069064194721900E-6	5.006728091846752E-3	334.678147964050170E-6
1.162000000000000E+3	14.068228838898206E-3	433.307923068816120E-6	4.394357761699741E-3	330.359954717099550E-6
1.163000000000000E+3	12.712825015635223E-3	388.030975503634070E-6	3.942068618170284E-3	316.156822466466300E-6
1.164000000000000E+3	12.506694140346487E-3	347.860042749206320E-6	3.846464137277386E-3	308.619353647202230E-6
1.165000000000000E+3	12.638916809119435E-3	285.467799349525450E-6	3.854347004880320E-3	278.640859092230540E-6
1.166000000000000E+3	12.033170399492392E-3	199.962934681263870E-6	3.641288859754700E-3	219.308262021362380E-6
1.167000000000000E+3	10.786330142251426E-3	121.848579677070770E-6	3.241222030042698E-3	152.116742964650050E-6
1.168000000000000E+3	9.926258984351994E-3	73.040654467117021E-6	2.960507837170187E-3	105.524518524240970E-6
1.169000000000000E+3	9.905097713179715E-3	47.069390973793027E-6	2.929714171500492E-3	78.416898313850162E-6
1.170000000000000E+3	10.000160752594810E-3	31.967934388000601E-6	2.933899788041431E-3	60.459607014027908E-6
1.171000000000000E+3	9.419761576476228E-3	22.455546070088379E-6	2.742611015310666E-3	43.888150493330739E-6
1.172000000000000E+3	8.463117015018345E-3	16.634832203322547E-6	2.446721959413117E-3	30.687719357754340E-6
1.173000000000000E+3	7.990496865328963E-3	14.500867597615397E-6	2.292940271211710E-3	23.063014364510764E-6
1.174000000000000E+3	8.154274836821978E-3	14.666589235048334E-6	2.320563972325498E-3	19.064913186773438E-6
1.175000000000000E+3	8.212367148474110E-3	15.677337768785928E-6	2.318816209251335E-3	15.972960006332877E-6
1.176000000000000E+3	7.668331308660117E-3	16.095555258010938E-6	2.150399106430906E-3	12.628678160041444E-6
1.177000000000000E+3	6.980715447326080E-3	16.551724994572821E-6	1.943811815448851E-3	9.927131452191475E-6
1.178000000000000E+3	6.836707082076315E-3	18.248948581555256E-6	1.889080633719039E-3	8.387170865101915E-6
1.179000000000000E+3	7.101347299412320E-3	20.822331275705271E-6	1.947288924978498E-3	7.769699687147042E-6
1.180000000000000E+3	7.051094082587320E-3	22.654859357534342E-6	1.920082074410393E-3	7.062345943489857E-6
1.181000000000000E+3	6.505587131696027E-3	22.727728864689843E-6	1.759908113843176E-3	6.148391110025531E-6
1.182000000000000E+3	6.079870528242468E-3	22.840712029512006E-6	1.633990078418761E-3	5.546345465173916E-6
1.183000000000000E+3	6.207852353495522E-3	24.865161865780335E-6	1.657149093070262E-3	5.525550895702276E-6
1.184000000000000E+3	6.455422106232164E-3	27.454006031132531E-6	1.711428189050832E-3	5.653843849938839E-6
1.185000000000000E+3	6.237977176764651E-3	27.661611039350613E-6	1.643187457993862E-3	5.547673594453925E-6
1.186000000000000E+3	5.744130652085112E-3	26.739032559178477E-6	1.504045820481715E-3	5.243474090034864E-6
1.187000000000000E+3	5.626090853567712E-3	27.432692933942787E-6	1.463938971864452E-3	5.234154768479623E-6
1.188000000000000E+3	5.931497689755321E-3	29.913604877246852E-6	1.532805017896598E-3	5.724455156826724E-6
1.189000000000000E+3	6.036196522388621E-3	31.188013067129708E-6	1.550385722820951E-3	6.116666365055926E-6
1.190000000000000E+3	5.671743149150831E-3	29.992297586861237E-6	1.448760645337396E-3	6.007507130030721E-6
1.191000000000000E+3	5.365170326299195E-3	28.834281996621518E-6	1.362603427570312E-3	5.897295182878130E-6
1.192000000000000E+3	5.561291660708882E-3	30.336270926931255E-6	1.402908130655339E-3	6.428381630588531E-6
1.193000000000000E+3	5.871588732152174E-3	32.534632296863058E-6	1.472335433371689E-3	7.059763833524549E-6
1.194000000000000E+3	5.730403808666030E-3	32.174506681578605E-6	1.429721001418251E-3	7.130327496870440E-6
1.195000000000000E+3	5.356121263561847E-3	30.354546433876786E-6	1.329577509962228E-3	6.822501538267680E-6
1.196000000000000E+3	5.375855133863679E-3	30.625507255371881E-6	1.327075733276584E-3	7.146039801826858E-6
1.197000000000000E+3	5.758972913626289E-3	33.123078232240952E-6	1.413950201176512E-3	7.847360334085164E-6
1.198000000000000E+3	5.858176049335714E-3	33.926676838237536E-6	1.432042616872610E-3	8.053859297631071E-6
1.199000000000000E+3	5.511322033302884E-3	32.229402496926514E-6	1.341778271692586E-3	7.639483649478342E-6
1.200000000000000E+3	5.373746998521148E-3	31.744098382273451E-6	1.301982426085321E-3	7.614169772370978E-6
1.201000000000000E+3	5.757788126077653E-3	34.378902327206472E-6	1.388575632361912E-3	8.370982101293803E-6
1.202000000000000E+3	6.035640272074901E-3	36.630768138011524E-6	1.450136203032544E-3	8.841770009318366E-6
1.203000000000000E+3	5.802450244814174E-3	35.512141193160043E-6	1.389673984628512E-3	8.594207253724383E-6
1.204000000000000E+3	5.549417556123102E-3	33.973203295343845E-6	1.324662298591056E-3	8.448354908666781E-6
1.205000000000000E+3	5.849152969333901E-3	35.873987822872363E-6	1.391895131602000E-3	9.127167614134138E-6
1.206000000000000E+3	6.290105169978787E-3	38.629080064064813E-6	1.492381718003208E-3	9.906561099573122E-6
1.207000000000000E+3	6.207515446969994E-3	38.227186264686291E-6	1.468811668289549E-3	9.814637175300049E-6
1.208000000000000E+3	5.899997151880247E-3	36.526333826038565E-6	1.393070109771408E-3	9.381947019357889E-6
1.209000000000000E+3	6.124675013866839E-3	38.290160748938819E-6	1.443658839857296E-3	9.502820591630919E-6
1.210000000000000E+3	6.675037706065074E-3	41.828107002593153E-6	1.569874936484577E-3	10.390011446197321E-6
1.211000000000000E+3	6.749068830425396E-3	42.963510578844790E-6	1.584387401975082E-3	10.352589119528190E-6
1.212000000000000E+3	6.436262503601652E-3	41.301466501223213E-6	1.509566197853472E-3	9.826901236060019E-6
1.213000000000000E+3	6.587226792289727E-3	42.684483567936683E-6	1.543729747980239E-3	10.158446705253989E-6
1.214000000000000E+3	7.244799282070567E-3	47.235490836813120E-6	1.696478016139861E-3	11.268763426708351E-6
1.215000000000000E+3	7.473846943984381E-3	49.165354417505985E-6	1.749122348718391E-3	11.729363822861648E-6
1.216000000000000E+3	7.160361752872904E-3	47.536595541312920E-6	1.676594029226776E-3	11.392188146713213E-6
1.217000000000000E+3	7.273331829132717E-3	48.629782713304799E-6	1.704584916121353E-3	11.727971874690176E-6
1.218000000000000E+3	8.027616745032410E-3	54.084141499754580E-6	1.881815808430055E-3	13.079172887106708E-6
1.219000000000000E+3	8.398266820612047E-3	57.108016261769718E-6	1.969455217221470E-3	13.943345400661226E-6
1.220000000000000E+3	8.071860104819585E-3	55.491877037611617E-6	1.895874656702726E-3	13.761833008283357E-6
1.221000000000000E+3	8.159796391670264E-3	56.451315042848192E-6	1.920194676375327E-3	14.296553561249414E-6
1.222000000000000E+3	9.051563269216033E-3	63.017918172113952E-6	2.133194131238041E-3	16.309316339272762E-6
1.223000000000000E+3	9.524660239155261E-3	66.920651183876464E-6	2.249317406513117E-3	17.825829133293334E-6
1.224000000000000E+3	9.155991460479169E-3	64.917559283600296E-6	2.168019119887901E-3	17.943434363689406E-6
1.225000000000000E+3	9.259205670723185E-3	66.319766144450819E-6	2.198931206464949E-3	19.134032084459760E-6
1.226000000000000E+3	10.263352872155672E-3	74.454252374833003E-6	2.443522555946975E-3	22.300764994445781E-6
1.227000000000000E+3	10.784423949128701E-3	79.188990717439267E-6	2.574340298939752E-3	24.803275696387194E-6
1.228000000000000E+3	10.357539481878867E-3	77.146298404794211E-6	2.481391246069730E-3	25.560557851336061E-6
1.229000000000000E+3	10.476915230431922E-3	79.180136872699207E-6	2.520508853980258E-3	27.899695762148600E-6
1.230000000000000E+3	11.599461566068248E-3	88.668768420836549E-6	2.800261415333325E-3	33.409955400858014E-6
1.231000000000000E+3	12.047896072156094E-3	93.699681779493970E-6	2.918597438574506E-3	37.744488025470794E-6
1.232000000000000E+3	11.434642218223446E-3	90.626773200092314E-6	2.781707670117257E-3	39.344494272004281E-6
1.233000000000000E+3	11.575901995428340E-3	92.942914655343590E-6	2.829787815471242E-3	44.076183306210362E-6
1.234000000000000E+3	12.734469889277646E-3	104.043881967311740E-6	3.126223243778433E-3	53.351444794740215E-6
1.235000000000000E+3	12.925561810084201E-3	107.664626519340470E-6	3.187137374091710E-3	59.444519633531234E-6
1.236000000000000E+3	12.097457896609437E-3	102.624892856289110E-6	2.999891228477238E-3	61.658031672397965E-6
1.237000000000000E+3	12.282709635417468E-3	106.096317338644410E-6	3.062680154741128E-3	69.576004415955719E-6
1.238000000000000E+3	13.296565611603880E-3	117.338282480645790E-6	3.333415958338035E-3	83.878708984201763E-6
1.239000000000000E+3	13.063051787438889E-3	117.962344237990350E-6	3.294759494658399E-3	91.703738738207948E-6
1.240000000000000E+3	12.024395711971178E-3	111.222950434167500E-6	3.053479083074965E-3	94.706725004469868E-6
1.241000000000000E+3	12.288484518152832E-3	116.129679976291000E-6	3.145442091972812E-3	108.623580091251880E-6
1.242000000000000E+3	12.996639351609718E-3	125.596481970383150E-6	3.350736876677109E-3	127.915203632056840E-6
1.243000000000000E+3	12.255592729338072E-3	121.857995443329090E-6	3.183967249724718E-3	134.941482741110700E-6
1.244000000000000E+3	11.255245131745636E-3	115.271948206147920E-6	2.951639809622246E-3	139.577891322327600E-6
1.245000000000000E+3	11.583589153054817E-3	122.112232526826200E-6	3.066061717065229E-3	161.712992933105420E-6
1.246000000000000E+3	11.853473968543807E-3	128.498110091956440E-6	3.166234036158350E-3	186.121773624641730E-6
1.247000000000000E+3	10.797973194182978E-3	120.830181570054650E-6	2.910537633158895E-3	190.409527161818460E-6
1.248000000000000E+3	10.027319121896260E-3	115.444100848724760E-6	2.731857513855940E-3	200.103350972182880E-6
1.249000000000000E+3	10.434283581269698E-3	123.199515803999170E-6	2.873332134363697E-3	235.370653987867490E-6
1.250000000000000E+3	10.270855716271702E-3	124.959080506205500E-6	2.854649198985805E-3	259.805027728964740E-6
1.251000000000000E+3	9.132718519899446E-3	114.360278832948980E-6	2.565660432457830E-3	260.689654519554910E-6
1.252000000000000E+3	8.770642566256997E-3	113.090431208473960E-6	2.492080314818282E-3	283.654619163537110E-6
1.253000000000000E+3	9.116738457380643E-3	120.300940311291880E-6	2.617838738104288E-3	332.594342995595270E-6
1.254000000000000E+3	8.579263401673774E-3	115.497421839887450E-6	2.489018064954838E-3	352.629638314551690E-6
1.255000000000000E+3	7.635406000748688E-3	105.017054904994860E-6	2.240352617501452E-3	354.968980421090060E-6
1.256000000000000E+3	7.646241330254502E-3	106.959487927129670E-6	2.272750818141705E-3	402.838558483587810E-6
1.257000000000000E+3	7.776696417172238E-3	110.382883134769900E-6	2.338396829444079E-3	461.798125654769060E-6
1.258000000000000E+3	7.003911068662877E-3	100.906441964151660E-6	2.130797268372221E-3	468.634179507995600E-6
1.259000000000000E+3	6.443007344373616E-3	93.586514510423654E-6	1.985123807978572E-3	488.823636008897450E-6
1.260000000000000E+3	6.672252818133194E-3	96.867085033263003E-6	2.083151976694447E-3	573.637301880982770E-6
1.261000000000000E+3	6.477270428338467E-3	94.032133764576642E-6	2.049250434034662E-3	628.462984046889970E-6
1.262000000000000E+3	5.715247054952648E-3	82.312530487991961E-6	1.833996613461900E-3	627.036593862747260E-6
1.263000000000000E+3	5.558665352518607E-3	79.074201316957891E-6	1.813616750415683E-3	695.759203196734180E-6
1.264000000000000E+3	5.733035658280273E-3	80.351600372007199E-6	1.900682091203877E-3	817.489718271504360E-6
1.265000000000000E+3	5.254900640039049E-3	72.092021137822152E-6	1.767389672557717E-3	852.747335080817960E-6
1.266000000000000E+3	4.743033499448398E-3	63.318837299055942E-6	1.621041846662838E-3	882.790790137807450E-6
1.267000000000000E+3	4.890279996150242E-3	63.785359852306211E-6	1.698712669695976E-3	1.046655598710168E-3
1.268000000000000E+3	4.847482992777382E-3	61.907759677463841E-6	1.706631476701948E-3	1.182550469375646E-3
1.269000000000000E+3	4.298121299139523E-3	53.464028870368060E-6	1.531981634992857E-3	1.191055796989279E-3
1.270000000000000E+3	4.168729773000734E-3	53.433930178082713E-6	1.506662555682081E-3	1.318881406863026E-3
1.271000000000000E+3	4.371527493968539E-3	62.760677378109877E-6	1.599113682697589E-3	1.559226778455196E-3
1.272000000000000E+3	4.082981872245484E-3	68.987386907654782E-6	1.507522766970581E-3	1.600486792210998E-3
1.273000000000000E+3	3.741571609268814E-3	80.465417255360115E-6	1.394185595928424E-3	1.580067619524543E-3
1.274000000000000E+3	3.935771087966744E-3	119.453647469865400E-6	1.482924570202702E-3	1.761880002101363E-3
1.275000000000000E+3	3.967099697747929E-3	164.242816532830000E-6	1.511242178135535E-3	1.804957717273387E-3
1.276000000000000E+3	3.571669000670909E-3	196.041094779283690E-6	1.380029412057067E-3	1.571043555633402E-3
1.277000000000000E+3	3.544678116682692E-3	259.367973215659140E-6	1.398742840355460E-3	1.458189740874540E-3
1.278000000000000E+3	3.738270360471703E-3	347.657388278132700E-6	1.510876061609588E-3	1.397671133720866E-3
1.279000000000000E+3	3.441118834130066E-3	376.330752785666290E-6	1.425071806675368E-3	1.129326648936732E-3
1.280000000000000E+3	3.149772142804839E-3	395.533460920322470E-6	1.344622856708041E-3	882.381768097085080E-6
1.281000000000000E+3	3.287505071897683E-3	474.118320961668740E-6	1.454022277693558E-3	791.136599164706470E-6
1.282000000000000E+3	3.183662988508757E-3	504.045654813842100E-6	1.452108386611049E-3	674.421861695950840E-6
1.283000000000000E+3	2.811714301445896E-3	478.310498340378370E-6	1.318587898976806E-3	536.204811515696850E-6
1.284000000000000E+3	2.826665463913106E-3	521.001725591095670E-6	1.366143106207109E-3	501.502819919790070E-6
1.285000000000000E+3	2.909596206956751E-3	576.366837197502760E-6	1.442103537306074E-3	499.628570663481000E-6
1.286000000000000E+3	2.628497008573223E-3	548.485763304608250E-6	1.324316300252761E-3	457.965184090454260E-6
1.287000000000000E+3	2.531393036539146E-3	558.549214236872150E-6	1.295323152512554E-3	460.234696025667240E-6
1.288000000000000E+3	2.717015022120540E-3	638.183951488912680E-6	1.411141641907242E-3	522.933042247047280E-6
1.289000000000000E+3	2.598108698074214E-3	640.722022269876840E-6	1.355275286370222E-3	536.090658105057890E-6
1.290000000000000E+3	2.434059019895128E-3	626.078077815835010E-6	1.263309833972331E-3	547.515049902286780E-6
1.291000000000000E+3	2.653722623988791E-3	717.326489224990500E-6	1.372617328990591E-3	650.372744425193340E-6
1.292000000000000E+3	2.735942823033438E-3	768.212167354080890E-6	1.395578613288856E-3	724.919655788108040E-6
1.293000000000000E+3	2.578745291560503E-3	742.311254957625710E-6	1.277436581956178E-3	735.153472479692310E-6
1.294000000000000E+3	2.799615746933684E-3	828.776910145038690E-6	1.343468984972678E-3	860.438840076166770E-6
1.295000000000000E+3	3.106051518267211E-3	940.991111373181580E-6	1.438763015597042E-3	1.012055429532528E-3
1.296000000000000E+3	3.027575393883405E-3	923.097188265462570E-6	1.328598477022791E-3	1.032378307288839E-3
1.297000000000000E+3	3.238613514872173E-3	993.207066603997570E-6	1.337479840017014E-3	1.152634682424628E-3
1.298000000000000E+3	3.805131689739506E-3	1.171739671718979E-3	1.478903347995542E-3	1.402203266506863E-3
1.299000000000000E+3	3.897759839877586E-3	1.187498991755776E-3	1.404501001691520E-3	1.464701380439294E-3
1.300000000000000E+3	4.074670028110202E-3	1.220965756146676E-3	1.343901626627426E-3	1.550163729890329E-3
1.301000000000000E+3	4.922851819061750E-3	1.457176665998540E-3	1.493552930019504E-3	1.892704424298835E-3
1.302000000000000E+3	5.294561523900248E-3	1.533462143741748E-3	1.466760889201183E-3	2.030140353904271E-3
1.303000000000000E+3	5.375597447096850E-3	1.510023703318668E-3	1.340285673464455E-3	2.039201772297823E-3
1.304000000000000E+3	6.416590791714390E-3	1.755417530028427E-3	1.444539890739789E-3	2.411503131066354E-3
1.305000000000000E+3	7.098109909767647E-3	1.883731207019911E-3	1.441659917684695E-3	2.623942420813952E-3
1.306000000000000E+3	6.923803493096006E-3	1.772084363728537E-3	1.254220100088583E-3	2.497375648391266E-3
1.307000000000000E+3	7.831655990537277E-3	1.940343665410959E-3	1.266576581962751E-3	2.762546808215324E-3
1.308000000000000E+3	8.670784104537560E-3	2.080059747836575E-3	1.260027631436262E-3	2.988411668350638E-3
1.309000000000000E+3	8.089597598079730E-3	1.868354470597193E-3	1.046060180835581E-3	2.707672290427429E-3
1.310000000000000E+3	8.430080022906333E-3	1.879330837527241E-3	966.952677036569910E-6	2.741945901764100E-3
1.311000000000000E+3	9.157617726146910E-3	1.977715639626221E-3	941.785260887246590E-6	2.903847377102577E-3
1.312000000000000E+3	8.252402869235060E-3	1.719451670630662E-3	758.463099774594530E-6	2.541000541037962E-3
1.313000000000000E+3	7.939551123140532E-3	1.593807839041147E-3	646.449665924170090E-6	2.369323461900666E-3
1.314000000000000E+3	8.432127955937693E-3	1.639990404876356E-3	613.813881088753990E-6	2.448709730772237E-3
1.315000000000000E+3	7.490395345375387E-3	1.408918451090703E-3	488.091605507883380E-6	2.111922598984496E-3
1.316000000000000E+3	6.817237606990283E-3	1.237258863362811E-3	393.432183367749900E-6	1.863146015119502E-3
1.317000000000000E+3	7.120728208688922E-3	1.256227549378360E-3	367.849644376908830E-6	1.895378012111226E-3
1.318000000000000E+3	6.344830679922919E-3	1.086111676918309E-3	294.791000355659600E-6	1.643387887248997E-3
1.319000000000000E+3	5.588641706814268E-3	926.624410797767900E-6	231.040619858176140E-6	1.403979582074719E-3
1.320000000000000E+3	5.793145512993035E-3	933.970093881001180E-6	213.581360573070820E-6	1.417157197916352E-3
1.321000000000000E+3	5.236714541253118E-3	822.325119005958680E-6	174.142916260790370E-6	1.249878426376760E-3
1.322000000000000E+3	4.540780153746292E-3	692.869888560245490E-6	135.000226076583180E-6	1.054412903672350E-3
1.323000000000000E+3	4.698421794196162E-3	699.876082572583750E-6	125.729212531101000E-6	1.066867878305459E-3
1.324000000000000E+3	4.312771575004303E-3	627.552695000773590E-6	105.273114946765060E-6	958.430904223580040E-6
1.325000000000000E+3	3.713340023827153E-3	525.738706928656550E-6	81.607658602700608E-6	804.486616251381070E-6
1.326000000000000E+3	3.844093184416423E-3	531.421563745449210E-6	75.530169532651755E-6	812.691538373027730E-6
1.327000000000000E+3	3.579808581698415E-3	485.257738482600710E-6	63.994409384239288E-6	742.151608222768730E-6
1.328000000000000E+3	3.082755634110871E-3	408.889142166709620E-6	50.419903032267500E-6	627.515518922027890E-6
1.329000000000000E+3	3.198707726259787E-3	414.821899099101870E-6	47.889084066584946E-6	638.983511136650130E-6
1.330000000000000E+3	3.010988558076530E-3	381.991970144781660E-6	41.140926392457702E-6	588.751381064583740E-6
1.331000000000000E+3	2.594958499020156E-3	322.139945754437800E-6	31.803892029234584E-6	496.093575356045540E-6
1.332000000000000E+3	2.703422397538560E-3	329.781859184166110E-6	30.182793389388201E-6	508.375158499563120E-6
1.333000000000000E+3	2.558497745424133E-3	306.386251278094050E-6	26.639136614442246E-6	474.660776510582950E-6
1.334000000000000E+3	2.213479136262534E-3	259.986982436380490E-6	21.454952772595298E-6	404.095707611725600E-6
1.335000000000000E+3	2.320861257258714E-3	267.583144673848640E-6	20.665896631678443E-6	416.149889079925340E-6
1.336000000000000E+3	2.199831879956222E-3	249.788315868934880E-6	18.160526154975958E-6	388.361944197908380E-6
1.337000000000000E+3	1.912716596080014E-3	213.514369514855200E-6	14.811217195421966E-6	332.365563759725470E-6
1.338000000000000E+3	2.020322731190450E-3	221.716718656006890E-6	14.561990375763544E-6	345.644957461003050E-6
1.339000000000000E+3	1.906809184773271E-3	206.243767009767330E-6	12.879287496902207E-6	321.671072686185840E-6
1.340000000000000E+3	1.673179478919927E-3	178.310235079249810E-6	10.602038050329299E-6	278.018893323247620E-6
1.341000000000000E+3	1.781977339943958E-3	187.036018787500810E-6	10.674615834368316E-6	291.964752430300490E-6
1.342000000000000E+3	1.665938537736672E-3	172.741089549347690E-6	9.585193108513711E-6	269.450563971761560E-6
1.343000000000000E+3	1.479038384390523E-3	151.240697291439510E-6	8.148903639795289E-6	235.212979218921120E-6
1.344000000000000E+3	1.588932892098644E-3	160.171838268601040E-6	8.303770256235533E-6	249.160437715945200E-6
1.345000000000000E+3	1.465859872978213E-3	146.197983605117070E-6	7.456060243469481E-6	226.482011831881550E-6
1.346000000000000E+3	1.323504694030891E-3	130.255681112478560E-6	6.481574400247266E-6	201.718604939848740E-6
1.347000000000000E+3	1.428642870732558E-3	139.046516537233810E-6	6.807331955577634E-6	214.837930812712930E-6
1.348000000000000E+3	1.294939007344476E-3	124.385980446284270E-6	6.061625432150028E-6	192.077527893532030E-6
1.349000000000000E+3	1.199900746646065E-3	113.944947880454360E-6	5.515055518991547E-6	175.503042797006180E-6
1.350000000000000E+3	1.296529430505803E-3	121.511947611949380E-6	5.857104489866590E-6	187.096793131687750E-6
1.351000000000000E+3	1.151284783888701E-3	106.853225386491050E-6	5.180180990032654E-6	164.255339530197070E-6
1.352000000000000E+3	1.101679927383340E-3	101.082260792684520E-6	4.950633312478097E-6	155.092300755237050E-6
1.353000000000000E+3	1.179175514756953E-3	107.062960959972190E-6	5.279552212800333E-6	163.892269098527950E-6
1.354000000000000E+3	1.029141208618792E-3	92.426291381732530E-6	4.657561846820114E-6	141.416259952104960E-6
1.355000000000000E+3	1.023863671570435E-3	90.890477646387685E-6	4.640691818161918E-6	138.752991572481990E-6
1.356000000000000E+3	1.074625289552203E-3	94.462548017274333E-6	4.835423506332088E-6	143.997924621242430E-6
1.357000000000000E+3	929.040715825698100E-6	80.870772114630021E-6	4.233954717501542E-6	123.099316717269190E-6
1.358000000000000E+3	963.244558272637790E-6	83.156304830540897E-6	4.432321424081446E-6	126.223725054771120E-6
1.359000000000000E+3	977.084072807107590E-6	83.442088291383555E-6	4.560881416300204E-6	126.881685323788140E-6
1.360000000000000E+3	846.071451185123980E-6	71.595541199730750E-6	4.042250899542781E-6	108.563200603192390E-6
1.361000000000000E+3	911.145460100991190E-6	76.290687240892005E-6	4.457256452417509E-6	115.457921116351070E-6
1.362000000000000E+3	883.953127376657660E-6	73.299609003850324E-6	4.405813592331443E-6	110.649087239322070E-6
1.363000000000000E+3	784.175501342167560E-6	64.239159542317420E-6	4.026472437803798E-6	96.863281221001846E-6
1.364000000000000E+3	863.878776926067320E-6	70.252691025625140E-6	4.464413424148034E-6	105.229354487136100E-6
1.365000000000000E+3	797.051059521725020E-6	64.313362958430881E-6	4.232190646372101E-6	96.020992301204278E-6
1.366000000000000E+3	740.691576864381590E-6	59.080252010519356E-6	4.046446243881785E-6	88.211468517334940E-6
1.367000000000000E+3	814.730814469909760E-6	64.450701791781326E-6	4.605891989599457E-6	95.801374918798006E-6
1.368000000000000E+3	719.603725355207080E-6	56.290153643200354E-6	4.238557101107376E-6	83.681618076647088E-6
1.369000000000000E+3	714.468046014274860E-6	55.330677941537720E-6	4.376838227098757E-6	82.022724931557202E-6
1.370000000000000E+3	762.589614589334980E-6	58.615674960763279E-6	4.796887941630770E-6	86.480787360200325E-6
1.371000000000000E+3	657.934030165122560E-6	50.100065807036854E-6	4.262474125852213E-6	73.760537987192472E-6
1.372000000000000E+3	699.004461096398290E-6	52.758002093506722E-6	4.660838781574829E-6	77.306709320835895E-6
1.373000000000000E+3	702.139739708267570E-6	52.424864900933924E-6	4.809819105764770E-6	76.859428747040913E-6
1.374000000000000E+3	615.302894006548340E-6	45.514992395676525E-6	4.412791786151021E-6	66.594933567446269E-6
1.375000000000000E+3	684.552461602467790E-6	50.063069648760051E-6	5.100145057370104E-6	73.134495483555872E-6
1.376000000000000E+3	639.040786871343160E-6	46.294298078771187E-6	4.954888577555273E-6	67.453496105333470E-6
1.377000000000000E+3	595.154998172365920E-6	42.563780611944935E-6	4.787684053319893E-6	62.155514193773027E-6
1.378000000000000E+3	663.329563033657500E-6	46.897429572774902E-6	5.518208127265375E-6	68.501336694705930E-6
1.379000000000000E+3	581.336114872908720E-6	40.739926738608065E-6	4.995931221915499E-6	59.413344962631616E-6
1.380000000000000E+3	592.341156645305910E-6	41.134850592906219E-6	5.286429261076834E-6	59.729290591736374E-6
1.381000000000000E+3	626.030075366429430E-6	43.020662418699596E-6	5.793627972608177E-6	62.526571176375800E-6
1.382000000000000E+3	539.949368164237670E-6	36.621949474225439E-6	5.191039517517875E-6	53.257785164384419E-6
1.383000000000000E+3	596.709471638962430E-6	40.108285458250214E-6	5.977808395838579E-6	58.100236240072680E-6
1.384000000000000E+3	576.441702753392170E-6	38.264116733260223E-6	5.988427659352344E-6	55.493885727626096E-6
1.385000000000000E+3	523.832132852475880E-6	34.420746636984321E-6	5.668185792954164E-6	49.783426912058230E-6
1.386000000000000E+3	592.058487843222870E-6	38.589093088865283E-6	6.619667676858297E-6	55.432153789317063E-6
1.387000000000000E+3	524.634880041442880E-6	33.750837541114256E-6	6.097041874235847E-6	48.613710290015149E-6
1.388000000000000E+3	530.388774665684810E-6	33.647065360600157E-6	6.433945239039360E-6	48.458518479775670E-6
1.389000000000000E+3	568.131956665225050E-6	35.672635816267562E-6	7.126669437132870E-6	51.245469645639254E-6
1.390000000000000E+3	488.498664853604320E-6	30.341682953726781E-6	6.400700941770360E-6	43.563769290575499E-6
1.391000000000000E+3	545.022338372006890E-6	33.362797932043055E-6	7.418344983935514E-6	47.958513044509468E-6
1.392000000000000E+3	523.956544422125120E-6	31.858895076577756E-6	7.397053458178137E-6	45.555648007152962E-6
1.393000000000000E+3	481.787559567408640E-6	28.858760473903759E-6	7.083639919652408E-6	41.257094489002155E-6
1.394000000000000E+3	548.811345271285050E-6	32.412270138158283E-6	8.346295459847350E-6	46.427023883524432E-6
1.395000000000000E+3	478.783709270109100E-6	27.832144829449002E-6	7.595510214916765E-6	40.055683116838488E-6
1.396000000000000E+3	501.348598242091700E-6	28.680230873153677E-6	8.303028682197495E-6	41.238308413000976E-6
1.397000000000000E+3	524.465536636186880E-6	29.734629258546366E-6	9.019684633577386E-6	42.653629473140062E-6
1.398000000000000E+3	455.701898467943040E-6	25.518278673848336E-6	8.205531478792957E-6	36.527426870340654E-6
1.399000000000000E+3	524.606729474468400E-6	28.835847135310553E-6	9.864190339762844E-6	41.382303477632684E-6
1.400000000000000E+3	485.153621627215190E-6	26.421937174092938E-6	9.457684948850728E-6	37.719262520303587E-6
1.401000000000000E+3	464.263566161711940E-6	24.870968448095868E-6	9.483570389595284E-6	35.520914910710471E-6
