Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
1.055000000000000E+3	598.632182530185390E-6	127.326343381542770E-6	-2.388864789304359E-3	47.653819034212250E-6	-576.594660379145720E-6	164.371501584203030E-6
1.056000000000000E+3	661.590501333925210E-6	133.296106505240990E-6	-2.630894058747493E-3	46.434227129694267E-6	-662.255736672502670E-6	178.414285605138880E-6
1.057000000000000E+3	710.735319399279910E-6	133.969461123082110E-6	-2.806764652530572E-3	43.285838908100339E-6	-737.291164107780910E-6	188.366006858092360E-6
1.058000000000000E+3	762.011252348647450E-6	132.721687073228670E-6	-2.977803049123057E-3	38.388565708088547E-6	-816.591542340414740E-6	198.868440296876620E-6
1.059000000000000E+3	839.350480176691150E-6	133.217167632457510E-6	-3.234516831752927E-3	32.442203361154765E-6	-926.502575076137590E-6	215.718451529648850E-6
1.060000000000000E+3	959.518429923564760E-6	136.459983581247310E-6	-3.633764936137265E-3	26.249209791119622E-6	-1.088174056673422E-3	242.957874828847840E-6
1.061000000000000E+3	1.116277441858438E-3	140.266718511437900E-6	-4.139431821925289E-3	18.859050358705521E-6	-1.297240551156770E-3	278.735921377105100E-6
1.062000000000000E+3	1.276705118091364E-3	139.058064970851190E-6	-4.616236744941694E-3	9.367543132406804E-6	-1.516040816342335E-3	314.032559768282950E-6
1.063000000000000E+3	1.396736681737868E-3	127.126305363211090E-6	-4.900220001649599E-3	-1.145498109833521E-6	-1.689841200834251E-3	339.231110529034500E-6
1.064000000000000E+3	1.449012139572914E-3	103.401470702547980E-6	-4.908026714117699E-3	-11.338131232052606E-6	-1.781379751974582E-3	350.849925597206600E-6
1.065000000000000E+3	1.444756949375458E-3	71.420814279416644E-6	-4.698353657375818E-3	-20.667567958564413E-6	-1.800484529169933E-3	352.565892044063070E-6
1.066000000000000E+3	1.430340374537514E-3	35.743277351528530E-6	-4.435677214192853E-3	-28.576586579732173E-6	-1.802275350819182E-3	355.262934142531570E-6
1.067000000000000E+3	1.458003549678165E-3	-3.214349384785825E-6	-4.280489212367176E-3	-36.574521010015742E-6	-1.852438295483838E-3	372.799071309953320E-6
1.068000000000000E+3	1.553310125839270E-3	-49.971171608311091E-6	-4.282063732901438E-3	-46.031693259062075E-6	-1.984249720850683E-3	413.568191816246760E-6
1.069000000000000E+3	1.695930234283350E-3	-110.953481103413150E-6	-4.352404324171229E-3	-55.296357862904261E-6	-2.172234513427633E-3	477.552066797608420E-6
1.070000000000000E+3	1.832656462176024E-3	-191.160732323876590E-6	-4.340151129808329E-3	-62.388350476276852E-6	-2.347951067336916E-3	557.740554117644060E-6
1.071000000000000E+3	1.914076005810298E-3	-290.395433067811420E-6	-4.140305551133585E-3	-65.389638712757333E-6	-2.446309634668078E-3	646.600491014401550E-6
