Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
1.055000000000000E+3	153.817027609556980E-3	32.716182401962904E-3	-613.812109484221600E-3	12.244515184506024E-3	-148.154660757082640E-3	42.234876124809591E-3
1.056000000000000E+3	155.312882593327320E-3	31.292170153674720E-3	-617.619402927539920E-3	10.900735261417809E-3	-155.469193168291410E-3	41.884008694431180E-3
1.057000000000000E+3	157.315860470491200E-3	29.653121883908774E-3	-621.254765331684560E-3	9.580972052213879E-3	-163.193855117601340E-3	41.693399200681186E-3
1.058000000000000E+3	159.895703778889260E-3	27.849493686460364E-3	-624.841854061664700E-3	8.055194442383874E-3	-171.348482382194520E-3	41.729314683960517E-3
1.059000000000000E+3	163.040224672921590E-3	25.876862471698261E-3	-628.287964641726540E-3	6.301728195746211E-3	-179.968835773717970E-3	41.902310496557238E-3
1.060000000000000E+3	166.745408528268360E-3	23.714058011192626E-3	-631.472695801175380E-3	4.561566188447176E-3	-189.102585804065500E-3	42.221152112418114E-3
1.061000000000000E+3	171.104687978076790E-3	21.500293927512633E-3	-634.492823050092800E-3	2.890718489131551E-3	-198.841920276351250E-3	42.724832959622532E-3
1.062000000000000E+3	176.305976227065040E-3	19.203156272753409E-3	-637.470501679281650E-3	1.293593190743685E-3	-209.355516951310800E-3	43.365883148482880E-3
1.063000000000000E+3	182.542644690885190E-3	16.614421525686537E-3	-640.413259226312980E-3	-149.705967836029960E-6	-220.847389370793480E-3	44.334523928465118E-3
1.064000000000000E+3	189.935735636763390E-3	13.553809431576139E-3	-643.333675617127620E-3	-1.486178064019984E-3	-233.500385092289240E-3	45.988842438418893E-3
1.065000000000000E+3	198.739896263061520E-3	9.824604219450556E-3	-646.295866685750450E-3	-2.842988144389050E-3	-247.671891253774510E-3	48.498423540681124E-3
1.066000000000000E+3	209.371410628131050E-3	5.232055623111258E-3	-649.282988084926460E-3	-4.182967025731154E-3	-263.813366307606320E-3	52.002659048662622E-3
1.067000000000000E+3	222.152933890283790E-3	-489.763654235425650E-6	-652.203746497988730E-3	-5.572736770409909E-3	-282.250805082309040E-3	56.802344384533646E-3
1.068000000000000E+3	237.546717730820370E-3	-7.642059109287083E-3	-654.848298222715400E-3	-7.039543985157336E-3	-303.448801881919190E-3	63.246460858419187E-3
1.069000000000000E+3	256.093903728946410E-3	-16.754527712100200E-3	-657.231316082445780E-3	-8.349982066457677E-3	-328.017458818856470E-3	72.112570920102342E-3
1.070000000000000E+3	278.489269359646570E-3	-29.048659022499382E-3	-659.523508932631790E-3	-9.480449549333924E-3	-356.792618574533980E-3	84.753773431297433E-3
1.071000000000000E+3	305.974455575413970E-3	-46.421137021095037E-3	-661.843692531125180E-3	-10.452784077029917E-3	-391.053565605268940E-3	103.361988175960280E-3
1.072000000000000E+3	339.798087677908140E-3	-72.351654366854506E-3	-664.269602211519430E-3	-11.275206065965144E-3	-432.097324931598190E-3	132.014484473667980E-3
