Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	416.795680346903620E-3	-4.959214512095010E+0
50.000000000000007E+0	253.203472430505450E-3	-3.811738442066277E+0
51.000000000000007E+0	97.306190083355115E-3	-4.523685663290624E+0
52.000000000000007E+0	381.961802741532410E-3	-5.586397754832983E+0
53.000000000000007E+0	216.039156106592080E-3	-8.260895623649224E+0
54.000000000000007E+0	241.015015655792890E-3	-10.647152856131207E+0
55.000000000000007E+0	166.032666057373320E-3	-12.676716485252307E+0
56.000000000000007E+0	93.340072772270952E-3	-14.781006218447853E+0
57.000000000000007E+0	53.161835850849534E-3	-17.172206650481677E+0
58.000000000000007E+0	29.432322911992694E-3	-19.976120185851119E+0
59.000000000000007E+0	29.244152929263561E-3	-17.584948071681769E+0
60.000000000000007E+0	32.878187548768763E-3	-19.200810029926462E+0
61.000000000000007E+0	64.968557361970242E-3	-20.442191875822989E+0
62.000000000000007E+0	73.110040447556035E-3	-22.545555844422488E+0
63.000000000000007E+0	20.633379540660527E-3	-25.444097817042998E+0
64.000000000000014E+0	17.217686716504761E-3	-24.856133335773439E+0
65.000000000000014E+0	26.997318962247153E-3	-21.806156588927564E+0
66.000000000000014E+0	19.700355231785885E-3	-19.123109026289022E+0
67.000000000000014E+0	10.922592589954590E-3	-21.999381397127077E+0
68.000000000000014E+0	11.443172450917038E-3	-21.666220169663589E+0
69.000000000000014E+0	21.753043515894910E-3	-23.929189845277911E+0
70.000000000000014E+0	8.376015601616195E-3	-21.478000139171822E+0
71.000000000000014E+0	14.180915866695983E-3	-18.350926252973959E+0
72.000000000000014E+0	2.302727089641292E-3	-15.715204105100383E+0
73.000000000000014E+0	11.394407588362264E-3	-12.823850579527566E+0
74.000000000000014E+0	5.553553816266664E-3	-14.628841233550109E+0
75.000000000000014E+0	8.018279142232937E-3	-15.677163069946108E+0
76.000000000000014E+0	11.904378294437006E-3	-18.788433715053674E+0
77.000000000000014E+0	12.660901636825716E-3	-21.244124827719919E+0
78.000000000000014E+0	10.136595877897300E-3	-22.743340242395938E+0
79.000000000000014E+0	10.815003734218728E-3	-24.786723602154037E+0
80.000000000000014E+0	5.611880722706559E-3	-25.475844308881172E+0
81.000000000000014E+0	20.643256706958320E-3	-27.132369298576855E+0
82.000000000000014E+0	17.811351019291731E-3	-29.561265448923653E+0
83.000000000000014E+0	12.644870806474593E-3	-32.412909681016238E+0
84.000000000000014E+0	11.271417355797165E-3	-34.945611074418238E+0
85.000000000000014E+0	5.270161992181654E-3	-36.946009604395357E+0
86.000000000000014E+0	3.193669712510181E-3	-37.853097014000667E+0
87.000000000000014E+0	3.349061134530298E-3	-40.192218494782409E+0
88.000000000000014E+0	3.403830494742063E-3	-43.023354977332836E+0
89.000000000000014E+0	3.719996784821701E-3	-40.186097884188193E+0
90.000000000000014E+0	10.279262809153948E-3	-42.607156232914782E+0
91.000000000000014E+0	10.528143882449390E-3	-44.720511558492518E+0
92.000000000000014E+0	3.654656675178578E-3	-47.292094130228037E+0
93.000000000000014E+0	4.705380597716288E-3	-45.122948237482511E+0
94.000000000000014E+0	9.261873222438067E-3	-47.599431478719531E+0
95.000000000000014E+0	7.535165568935949E-3	-49.779464157115676E+0
96.000000000000014E+0	2.384703355718316E-3	-51.020981439654982E+0
97.000000000000014E+0	3.048179626934633E-3	-52.458691000277589E+0
98.000000000000014E+0	2.596743446205592E-3	-55.043424520116005E+0
99.000000000000014E+0	13.126061008662149E-3	-52.748291564680564E+0
100.000000000000010E+0	28.016348652074689E-3	-54.893187268693616E+0
101.000000000000010E+0	14.901108482348548E-3	-56.762385188894498E+0
102.000000000000010E+0	4.336633917238392E-3	-57.732916683926824E+0
103.000000000000010E+0	3.092377629406561E-3	-60.560090843087053E+0
104.000000000000010E+0	2.220679750345799E-3	-62.629373598141377E+0
105.000000000000010E+0	3.800022301521744E-3	-63.797582530907213E+0
106.000000000000010E+0	3.548565607623000E-3	-66.004586978402770E+0
107.000000000000010E+0	1.821474813396132E-3	-63.618075646435848E+0
108.000000000000010E+0	3.024752995468626E-3	-66.304202181733302E+0
109.000000000000010E+0	917.103868532412610E-6	-66.014346083399744E+0
110.000000000000010E+0	2.880207590083173E-3	-67.183471960955813E+0
111.000000000000010E+0	2.058007969322760E-3	-67.994153162695014E+0
112.000000000000010E+0	189.292705498847770E-6	-65.997564983854119E+0
113.000000000000010E+0	603.258305203950830E-6	-68.775895725152722E+0
