Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-47.507264710171603E-3	173.254210866374960E-3
50.000000000000007E+0	11.876803517511187E-3	225.566215336234500E-3
51.000000000000007E+0	-397.977505104645970E-3	-426.023651401905570E-3
52.000000000000007E+0	12.256664559393768E-3	-69.356324036778563E-3
53.000000000000007E+0	7.902546275432807E-3	100.249486612233470E-3
54.000000000000007E+0	-38.297260742977415E-3	-148.567790277474020E-3
55.000000000000007E+0	-24.112229502203857E-3	158.533761966765880E-3
56.000000000000007E+0	81.448407327648395E-3	-28.772735647507337E-3
57.000000000000007E+0	-11.096052880979319E-3	5.007495540128285E-3
58.000000000000007E+0	-6.677131984334939E-3	6.527597415469117E-3
59.000000000000007E+0	43.891649603654971E-3	-19.149433811820517E-3
60.000000000000007E+0	-7.690373828688361E-3	-72.992935523256100E-3
61.000000000000007E+0	-73.372491966745015E-3	47.596207038301142E-3
62.000000000000007E+0	22.260770233514970E-3	-386.417331758746790E-6
63.000000000000007E+0	5.891130883990518E-3	16.030885845789943E-3
64.000000000000014E+0	-2.985233143739158E-3	-8.625515946771132E-3
65.000000000000014E+0	7.356014006751702E-3	5.369487887959705E-3
66.000000000000014E+0	-14.403863380112961E-3	-11.668789325881359E-3
67.000000000000014E+0	3.863533914798302E-3	10.947859406499323E-3
68.000000000000014E+0	-11.476879821635937E-3	2.113584703291060E-3
69.000000000000014E+0	18.965969138584508E-3	10.398101067667798E-3
70.000000000000014E+0	-1.028713302975063E-3	-17.076382985046930E-3
71.000000000000014E+0	-11.175581229851655E-3	12.638301586229578E-3
72.000000000000014E+0	10.942737167400541E-3	-12.421179407637973E-3
73.000000000000014E+0	-4.597047638946734E-3	11.937365972985323E-3
74.000000000000014E+0	1.836135766237476E-3	-7.969425735840667E-3
75.000000000000014E+0	3.454983770159758E-3	3.115372662418479E-3
76.000000000000014E+0	-1.273719818048205E-3	-2.135482359401587E-3
77.000000000000014E+0	-1.296481681701813E-3	-6.670954514841535E-3
78.000000000000014E+0	-572.215772651112090E-6	4.427456787287175E-3
79.000000000000014E+0	-2.984743728517988E-3	-598.690523551604550E-6
80.000000000000014E+0	6.216107686345843E-3	1.763991831015669E-3
81.000000000000014E+0	-4.906939101459529E-3	-8.252689007840227E-3
82.000000000000014E+0	-6.001888054669870E-3	10.292904556992805E-3
83.000000000000014E+0	7.483959611999155E-3	-2.145064513009595E-3
84.000000000000014E+0	-3.608225654855352E-3	5.209914620679523E-3
85.000000000000014E+0	6.831477419070220E-3	398.194063172132390E-6
86.000000000000014E+0	2.741163245776163E-3	-5.034837029626371E-3
87.000000000000014E+0	-7.959406410609781E-3	-1.482139664826622E-3
88.000000000000014E+0	5.140971831430526E-3	6.711319678556719E-3
89.000000000000014E+0	-2.083388652717474E-3	-5.189054567402907E-3
90.000000000000014E+0	577.724356481898630E-6	3.103122487320116E-3
91.000000000000014E+0	-738.420277038362240E-6	3.003247585640854E-3
92.000000000000014E+0	3.772957317820763E-3	-2.084199855129863E-3
93.000000000000014E+0	-3.428219198735493E-3	1.902270423850188E-3
94.000000000000014E+0	6.288203361683718E-3	2.297845477987417E-3
95.000000000000014E+0	-2.066614695292591E-3	-3.870953448594951E-3
96.000000000000014E+0	368.690762666925300E-6	675.922215956005710E-6
97.000000000000014E+0	260.788249589206640E-6	1.661256543662398E-3
98.000000000000014E+0	1.267017866463843E-3	-2.664582313960758E-3
99.000000000000014E+0	-7.728462129454916E-3	-9.788591053314356E-3
100.000000000000010E+0	-13.554182490159893E-3	19.277977687656239E-3
101.000000000000010E+0	9.961670076033536E-3	4.563184732388225E-3
102.000000000000010E+0	6.441341593329548E-3	181.517898563457760E-6
103.000000000000010E+0	-4.187956410728041E-3	-3.822884975574343E-3
104.000000000000010E+0	2.810288819335871E-3	2.158904511752919E-3
