Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	33.205996277770759E-3
21.000000000000004E+0	327.795516870967640E-3
22.000000000000004E+0	317.780410531032560E-3
23.000000000000004E+0	81.501706432085652E-3
24.000000000000004E+0	385.833665989237070E-3
25.000000000000004E+0	309.652056752303280E-3
26.000000000000004E+0	235.165749863725490E-3
27.000000000000004E+0	349.750675960896480E-3
28.000000000000004E+0	181.517069640624450E-3
29.000000000000004E+0	107.792423025265320E-3
30.000000000000004E+0	196.937690883944610E-3
31.000000000000004E+0	171.543000333570010E-3
32.000000000000007E+0	101.541145414179220E-3
33.000000000000007E+0	72.151902427868592E-3
34.000000000000007E+0	61.982265805952050E-3
35.000000000000007E+0	136.071648761264210E-3
36.000000000000007E+0	248.704420268862940E-3
37.000000000000007E+0	67.649827585249220E-3
38.000000000000007E+0	149.789240188922900E-3
39.000000000000007E+0	114.815046725963920E-3
40.000000000000007E+0	148.906734117141000E-3
41.000000000000007E+0	442.723805460747240E-3
42.000000000000007E+0	9.722771388881312E-3
43.000000000000007E+0	354.953429453719660E-3
44.000000000000007E+0	116.266734385995580E-3
45.000000000000007E+0	388.702433204907940E-3
46.000000000000007E+0	23.563315936632478E-3
47.000000000000007E+0	345.520595685708310E-3
48.000000000000007E+0	253.017989745371320E-3
49.000000000000007E+0	431.081698803649880E-3
50.000000000000007E+0	48.138053939435814E-3
51.000000000000007E+0	222.448059595395260E-3
52.000000000000007E+0	184.143738243283530E-3
53.000000000000007E+0	9.553588947859971E-3
54.000000000000007E+0	136.729175851422610E-3
55.000000000000007E+0	71.238173010022623E-3
56.000000000000007E+0	127.270305659851280E-3
57.000000000000007E+0	315.006477181485670E-3
58.000000000000007E+0	232.615693123444910E-3
59.000000000000007E+0	649.677281141265990E-3
60.000000000000007E+0	129.456792821019910E-3
61.000000000000007E+0	285.160623336611680E-3
62.000000000000007E+0	11.014723402644307E-3
63.000000000000007E+0	139.216466995236650E-3
64.000000000000014E+0	101.728429841564870E-3
65.000000000000014E+0	11.129502024844572E-3
66.000000000000014E+0	508.868125484065570E-3
67.000000000000014E+0	312.856160875340410E-3
68.000000000000014E+0	3.700119232364794E-3
69.000000000000014E+0	27.600402539773375E-3
70.000000000000014E+0	130.374187249837260E-3
71.000000000000014E+0	523.625345154350550E-3
72.000000000000014E+0	18.021874587895954E-3
73.000000000000014E+0	327.586203019893500E-3
74.000000000000014E+0	65.134080850898432E-3
75.000000000000014E+0	23.991702830912634E-3
76.000000000000014E+0	188.538105475988570E-3
77.000000000000014E+0	317.496741649275270E-3
78.000000000000014E+0	301.849493230536720E-3
79.000000000000014E+0	264.997666014519070E-3
80.000000000000014E+0	208.221301592617840E-3
81.000000000000014E+0	127.268427175931760E-3
82.000000000000014E+0	614.992333946877020E-3
83.000000000000014E+0	343.366182234047300E-3
84.000000000000014E+0	51.115232950653643E-3
85.000000000000014E+0	241.310911801480090E-3
86.000000000000014E+0	14.524804625789627E-3
87.000000000000014E+0	291.603815100999860E-3
88.000000000000014E+0	70.633678636561156E-3
89.000000000000014E+0	81.016941671490039E-3
90.000000000000014E+0	149.183447251232860E-3
91.000000000000014E+0	40.782403711151723E-3
92.000000000000014E+0	123.760245211561010E-3
93.000000000000014E+0	370.577396244465840E-3
94.000000000000014E+0	164.976052692989260E-3
95.000000000000014E+0	10.742634893228584E-3
96.000000000000014E+0	321.185814973127870E-3
97.000000000000014E+0	53.273591250534172E-3
98.000000000000014E+0	139.866787403662210E-3
99.000000000000014E+0	290.730079164076450E-3
100.000000000000010E+0	696.352663011360450E-3
101.000000000000010E+0	86.929163771790233E-3
102.000000000000010E+0	27.949592821964707E-3
103.000000000000010E+0	120.397861542088420E-3
104.000000000000010E+0	259.343017036654910E-3
105.000000000000010E+0	135.040901803969240E-3
106.000000000000010E+0	240.774243131620550E-3
107.000000000000010E+0	56.625802553123702E-3
108.000000000000010E+0	308.433531637145540E-3
109.000000000000010E+0	228.434633505388560E-3
110.000000000000010E+0	72.639069180405094E-3
111.000000000000010E+0	85.590815188059180E-3
112.000000000000010E+0	236.133340797018030E-3
113.000000000000010E+0	143.243008526425520E-3
114.000000000000010E+0	474.336891324465160E-3
115.000000000000010E+0	204.284113045575780E-3
116.000000000000010E+0	23.680501055447604E-3
117.000000000000010E+0	407.289561444096280E-3
118.000000000000010E+0	12.485445475088706E-3
119.000000000000010E+0	107.072518834240830E-3
120.000000000000010E+0	842.723599775163530E-3
121.000000000000010E+0	34.772016527137434E-3
122.000000000000010E+0	222.591841408883830E-3
123.000000000000010E+0	521.957205079448650E-3
124.000000000000010E+0	486.069805735048380E-3
125.000000000000010E+0	653.540839051570570E-3
