Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	8.439330747974164E+0	6.536475957927152E+0
21.000000000000004E+0	3.009089303462722E+0	6.312548948119745E+0
22.000000000000004E+0	2.050405476101024E+0	4.054911942381619E+0
23.000000000000004E+0	1.311416695301471E+0	5.697709146013009E+0
24.000000000000004E+0	752.590572458475940E-3	2.770887304932040E+0
25.000000000000004E+0	781.552975510018790E-3	3.383179508878888E+0
26.000000000000004E+0	557.237058625898900E-3	2.486303180753632E+0
27.000000000000004E+0	398.734713188823480E-3	3.527305366576198E+0
28.000000000000004E+0	579.677595445173610E-3	5.185350534963870E+0
29.000000000000004E+0	387.101183998652950E-3	5.546805503534744E+0
30.000000000000004E+0	291.862664000711920E-3	5.595349451342587E+0
31.000000000000004E+0	295.225664920933000E-3	7.990799597674928E+0
32.000000000000007E+0	443.020103062489620E-3	6.355929992933501E+0
33.000000000000007E+0	575.431729241373760E-3	4.041564037410547E+0
34.000000000000007E+0	626.680262113243010E-3	4.618162684411536E+0
35.000000000000007E+0	480.737035751258200E-3	3.460082630363835E+0
36.000000000000007E+0	205.599094248874710E-3	3.894701822646888E+0
37.000000000000007E+0	555.427077108479720E-3	5.252997384700095E+0
38.000000000000007E+0	518.716151245129820E-3	5.712337263140436E+0
39.000000000000007E+0	473.179252980410300E-3	6.569888047169702E+0
40.000000000000007E+0	194.976210240777580E-3	6.185296091151379E+0
41.000000000000007E+0	141.827303527244870E-3	6.324761499059143E+0
42.000000000000007E+0	437.292249449041330E-3	7.904932014649763E+0
43.000000000000007E+0	101.532188433023000E-3	8.486305424116374E+0
44.000000000000007E+0	132.066676643529060E-3	9.966364633502849E+0
45.000000000000007E+0	75.537887908222870E-3	7.952805717662939E+0
46.000000000000007E+0	345.554593824209780E-3	6.942590264356327E+0
47.000000000000007E+0	69.618397006627516E-3	8.832498737247835E+0
48.000000000000007E+0	65.825486707581107E-3	8.855864385849481E+0
49.000000000000007E+0	159.591838501671190E-3	7.618833451833923E+0
50.000000000000007E+0	199.813547230202980E-3	8.956688524019508E+0
51.000000000000007E+0	103.594995454263150E-3	8.350949026579205E+0
52.000000000000007E+0	94.314881676694218E-3	9.889462874207798E+0
53.000000000000007E+0	628.189306894919920E-3	7.492938323589904E+0
54.000000000000007E+0	126.884891403428070E-3	8.120815730589264E+0
55.000000000000007E+0	185.724879690517900E-3	6.472498651705791E+0
56.000000000000007E+0	120.203498268960110E-3	6.787717629645906E+0
57.000000000000007E+0	92.995319582653363E-3	3.709024800403846E+0
58.000000000000007E+0	81.160729664964057E-3	3.465807016313829E+0
59.000000000000007E+0	52.257449500991114E-3	4.456936998782973E+0
60.000000000000007E+0	60.920209034811962E-3	4.833164610019959E+0
61.000000000000007E+0	86.917848542248280E-3	7.206435409167689E+0
62.000000000000007E+0	76.006935688144886E-3	4.181439135231877E+0
63.000000000000007E+0	90.241637010569545E-3	2.400986358379360E+0
64.000000000000014E+0	80.055667671250399E-3	3.037817781131265E+0
65.000000000000014E+0	400.337325650953150E-3	2.957692485442005E+0
66.000000000000014E+0	56.431482860357977E-3	4.882076662591547E+0
67.000000000000014E+0	40.690381254456551E-3	3.293589649258130E+0
68.000000000000014E+0	447.019886330900400E-3	6.172101480722821E+0
69.000000000000014E+0	154.246555618902740E-3	5.435848672128578E+0
70.000000000000014E+0	68.240262028296902E-3	6.213797528425044E+0
71.000000000000014E+0	55.887380403769622E-3	4.663428152641195E+0
72.000000000000014E+0	187.796689065781290E-3	3.681435686094808E+0
73.000000000000014E+0	37.003425128970972E-3	5.681013561233609E+0
74.000000000000014E+0	91.951264308670191E-3	5.384557976494357E+0
75.000000000000014E+0	116.864800429186150E-3	2.829586886990217E+0
76.000000000000014E+0	24.394623715348982E-3	363.970493571703630E-3
77.000000000000014E+0	25.913324840441145E-3	1.208142994260540E+0
78.000000000000014E+0	28.202929873944443E-3	607.495319991629650E-3
79.000000000000014E+0	25.574679242514022E-3	2.443994154216036E+0
80.000000000000014E+0	29.760930995793210E-3	3.193253029117868E+0
81.000000000000014E+0	38.912281174477120E-3	2.975109786690338E+0
82.000000000000014E+0	27.495304765654944E-3	2.664786114088114E+0
83.000000000000014E+0	30.542736123187156E-3	-223.102518421180950E-3
84.000000000000014E+0	107.891709896781910E-3	-1.007983357601216E+0
85.000000000000014E+0	61.399195600116994E-3	1.347883061188698E+0
86.000000000000014E+0	199.439103471204300E-3	4.303579950852591E+0
87.000000000000014E+0	33.658181017874544E-3	2.803529926746899E+0
88.000000000000014E+0	47.866648928174105E-3	2.419558408165856E+0
89.000000000000014E+0	56.445030089113300E-3	1.662956548974740E+0
90.000000000000014E+0	38.131086265573412E-3	3.782483039953775E+0
91.000000000000014E+0	103.965472186256710E-3	3.691747452046206E+0
92.000000000000014E+0	77.098095449151027E-3	6.167875050916320E+0
93.000000000000014E+0	71.392137491235241E-3	5.256546403038550E+0
94.000000000000014E+0	91.868373190571173E-3	4.654423420802130E+0
95.000000000000014E+0	367.062279738603230E-3	4.303832684679497E+0
96.000000000000014E+0	53.806064325639426E-3	3.638699194700367E+0
97.000000000000014E+0	75.625041585094685E-3	4.511819316386791E+0
98.000000000000014E+0	65.104868592506901E-3	5.846753167915572E+0
99.000000000000014E+0	35.119153884303235E-3	3.554984560050465E+0
100.000000000000010E+0	51.185442781600900E-3	2.825351994940469E+0
101.000000000000010E+0	63.088318482332817E-3	3.583464668767534E+0
102.000000000000010E+0	59.057980315261355E-3	5.378712274705243E+0
103.000000000000010E+0	51.582819723764113E-3	6.861374089652706E+0
104.000000000000010E+0	39.413279347172016E-3	7.165226000654825E+0
105.000000000000010E+0	73.529954593512317E-3	6.490653917413618E+0
106.000000000000010E+0	70.694884948160411E-3	6.787235866111395E+0
107.000000000000010E+0	151.496619563748960E-3	5.468174352484889E+0
108.000000000000010E+0	163.946391340811650E-3	5.401852768525558E+0
109.000000000000010E+0	256.805619402121430E-3	3.244547704426171E+0
110.000000000000010E+0	111.602640642379610E-3	5.517067572014432E+0
111.000000000000010E+0	60.483230523593827E-3	4.919952269161445E+0
112.000000000000010E+0	15.907900750794578E-3	6.203678291124110E+0
113.000000000000010E+0	21.748775010907020E-3	5.395609265346743E+0
114.000000000000010E+0	11.519212936105288E-3	6.013780410890564E+0
115.000000000000010E+0	13.021513755122295E-3	6.405886294949368E+0
116.000000000000010E+0	25.632420294262138E-3	9.353885207030700E+0
117.000000000000010E+0	6.657629460459818E-3	12.174156075842902E+0
118.000000000000010E+0	27.239834110010262E-3	14.661771003641999E+0
119.000000000000010E+0	7.116224342595733E-3	13.512347545122919E+0
120.000000000000010E+0	8.498940110387538E-3	11.587905746734037E+0
121.000000000000010E+0	11.967982538858087E-3	11.691032484970592E+0
122.000000000000010E+0	4.885299175071199E-3	10.600206830507211E+0
123.000000000000010E+0	5.358624849109502E-3	11.230408016896069E+0
124.000000000000010E+0	5.285822889739350E-3	11.835375116198040E+0
125.000000000000010E+0	4.937797408214466E-3	12.182073529044795E+0
126.000000000000010E+0	3.414026793657522E-3	12.093256909581720E+0
127.000000000000010E+0	4.590193988146061E-3	12.435223116413860E+0
128.000000000000030E+0	2.635134334533832E-3	12.215954427454159E+0
129.000000000000030E+0	3.499907151535935E-3	11.439609992017900E+0
130.000000000000030E+0	2.821485909285112E-3	11.919021344155531E+0
131.000000000000030E+0	3.103449660720036E-3	11.127656048628239E+0
132.000000000000030E+0	4.354919192854930E-3	11.654215828904007E+0
133.000000000000030E+0	4.658268357141828E-3	11.536154413142526E+0
134.000000000000030E+0	4.668781118332990E-3	11.632015202990944E+0
135.000000000000030E+0	5.744519724618938E-3	11.489460329912815E+0
136.000000000000030E+0	4.566666460742303E-3	11.283461155217399E+0
137.000000000000030E+0	4.048246996766902E-3	11.363781046415323E+0
138.000000000000030E+0	3.940450055954769E-3	10.995547267397402E+0
139.000000000000030E+0	2.960336819815916E-3	11.176210099140905E+0
140.000000000000030E+0	2.676359569773366E-3	10.232335068097495E+0
141.000000000000030E+0	2.403452944540301E-3	10.558422267659363E+0
142.000000000000030E+0	3.260426575452031E-3	10.472617630464766E+0
143.000000000000030E+0	3.964294515006509E-3	10.580320940721000E+0
144.000000000000030E+0	3.877779268447166E-3	10.793331604799757E+0
145.000000000000030E+0	4.782379531979843E-3	10.483364691296769E+0
146.000000000000030E+0	3.434882665183201E-3	10.474733705297137E+0
147.000000000000030E+0	3.193796894768852E-3	10.332260017894955E+0
148.000000000000030E+0	2.227718439512070E-3	10.224703498954584E+0
149.000000000000030E+0	2.258898295770777E-3	10.093419489052899E+0
150.000000000000030E+0	2.486007906601197E-3	10.059310141049458E+0
151.000000000000030E+0	1.397945011165752E-3	9.647798041762815E+0
152.000000000000030E+0	1.977705422922838E-3	10.440213431416183E+0
153.000000000000030E+0	2.332246216059544E-3	10.473857700445061E+0
154.000000000000030E+0	2.299797644356325E-3	10.494528922058691E+0
155.000000000000030E+0	2.849181016035211E-3	10.418164790614137E+0
156.000000000000030E+0	2.059035630948080E-3	10.316631477478573E+0
157.000000000000030E+0	1.907832006832003E-3	10.334234574476252E+0
158.000000000000030E+0	1.240117044674451E-3	10.248092255654896E+0
159.000000000000030E+0	1.144328946116182E-3	10.367452654624671E+0
160.000000000000030E+0	885.831870840844220E-6	10.762154906995862E+0
161.000000000000030E+0	1.426861256711048E-3	10.988683273339214E+0
162.000000000000030E+0	1.854104354002282E-3	11.043591350179854E+0
163.000000000000030E+0	2.996990939026170E-3	10.833798297504135E+0
164.000000000000030E+0	4.222146387869971E-3	10.603463691671408E+0
165.000000000000030E+0	4.749792940579301E-3	10.468733803330444E+0
166.000000000000030E+0	4.050277522625338E-3	10.113031984892784E+0
167.000000000000030E+0	3.778485427092024E-3	10.078640145412304E+0
168.000000000000030E+0	3.281701582924246E-3	10.045022240756836E+0
169.000000000000030E+0	2.887886076422898E-3	9.967347476907062E+0
170.000000000000030E+0	2.463397005897144E-3	9.766970723293024E+0
171.000000000000030E+0	2.768903731846894E-3	9.585868384519070E+0
172.000000000000030E+0	3.386076007764931E-3	9.732438466707052E+0
173.000000000000030E+0	2.904773823649206E-3	9.558127798361671E+0
174.000000000000030E+0	3.636107714193066E-3	9.583583868854401E+0
175.000000000000030E+0	3.510221733438781E-3	9.742194072478274E+0
176.000000000000030E+0	3.919397585907001E-3	9.344121425694075E+0
177.000000000000030E+0	2.889990686124168E-3	8.998547444695967E+0
178.000000000000030E+0	2.488569985378547E-3	8.857730424450800E+0
179.000000000000030E+0	2.673113102266544E-3	8.666278807556431E+0
180.000000000000030E+0	2.299662619069006E-3	8.578071736128278E+0
181.000000000000030E+0	1.975711958001176E-3	8.533254903822737E+0
182.000000000000030E+0	1.737353953235847E-3	8.627592545363804E+0
183.000000000000030E+0	1.230981096690564E-3	8.437268452332500E+0
184.000000000000030E+0	441.668010803049310E-6	8.990573395421155E+0
185.000000000000030E+0	1.187783620689474E-3	10.676251997717127E+0
186.000000000000030E+0	971.027687487323210E-6	11.300934259021906E+0
187.000000000000030E+0	1.280240795136920E-3	11.338135504351095E+0
188.000000000000030E+0	2.038688074973382E-3	11.085491753495118E+0
189.000000000000030E+0	2.712267658702069E-3	10.745895382011406E+0
190.000000000000030E+0	4.265275535118283E-3	10.473288429060331E+0
191.000000000000030E+0	5.133450067844167E-3	10.101762388887323E+0
192.000000000000030E+0	5.286031752022087E-3	9.796156998607881E+0
193.000000000000030E+0	5.145120431470947E-3	9.591027234034710E+0
194.000000000000030E+0	5.075580058699490E-3	9.439098317238223E+0
195.000000000000030E+0	5.070692573821708E-3	9.329908532113739E+0
196.000000000000030E+0	4.915449632089959E-3	9.101407671394941E+0
197.000000000000030E+0	4.906092490633653E-3	8.820527462669890E+0
198.000000000000030E+0	4.295674252054099E-3	8.579859576173328E+0
199.000000000000030E+0	3.356578246826988E-3	8.397972139432088E+0
200.000000000000030E+0	2.775645337592566E-3	8.479788874153106E+0
201.000000000000030E+0	2.584858330810797E-3	8.636261860828984E+0
202.000000000000030E+0	2.697165513684925E-3	8.735817725523376E+0
203.000000000000030E+0	2.781022937653579E-3	8.767078251715938E+0
204.000000000000030E+0	2.526345210973899E-3	8.640213393795548E+0
205.000000000000030E+0	2.393062221781676E-3	8.762096451405910E+0
206.000000000000030E+0	2.052593866208382E-3	8.593682143803193E+0
207.000000000000030E+0	2.479874461423854E-3	8.649359253118899E+0
208.000000000000030E+0	3.090551198737885E-3	8.609864250472960E+0
209.000000000000030E+0	3.860203544369222E-3	8.353615390353076E+0
210.000000000000030E+0	3.891825087896939E-3	8.016226719987648E+0
211.000000000000030E+0	3.244484589162256E-3	7.576911839902440E+0
212.000000000000030E+0	2.449480831153781E-3	7.139992815623915E+0
213.000000000000030E+0	1.304934785325460E-3	6.551196065275164E+0
214.000000000000030E+0	602.174516292272520E-6	5.334165753539607E+0
215.000000000000030E+0	671.117975193992230E-6	3.794371319969270E+0
216.000000000000030E+0	995.450943006452380E-6	3.152725978922064E+0
217.000000000000030E+0	1.079447881338565E-3	2.806954976661358E+0
218.000000000000030E+0	1.620357613228801E-3	2.829123296390531E+0
219.000000000000030E+0	2.141028580747403E-3	2.669490004247090E+0
220.000000000000030E+0	2.347099484566623E-3	2.404980749761850E+0
221.000000000000030E+0	2.349914183597579E-3	2.186481241876451E+0
222.000000000000030E+0	2.129024837421374E-3	1.930931725740406E+0
223.000000000000030E+0	2.245657306961230E-3	1.639684536125774E+0
224.000000000000030E+0	1.779540108049162E-3	1.692422139368359E+0
225.000000000000030E+0	1.826228875217408E-3	1.247083222251643E+0
226.000000000000030E+0	1.620260483537483E-3	1.164147861808840E+0
227.000000000000030E+0	1.527889878784792E-3	834.943204999059270E-3
228.000000000000030E+0	1.134741727470673E-3	271.853751139418730E-3
229.000000000000030E+0	1.325216160689866E-3	-448.688698695883900E-3
230.000000000000030E+0	1.611147729277156E-3	-1.684381925135434E+0
231.000000000000030E+0	2.620009757850376E-3	-2.164131470990155E+0
232.000000000000030E+0	3.272491415729054E-3	-2.536038886115130E+0
233.000000000000030E+0	3.650989812046630E-3	-3.150090727019372E+0
234.000000000000030E+0	4.020549453335711E-3	-3.407263795452892E+0
235.000000000000030E+0	4.250056455324431E-3	-3.653440533617884E+0
236.000000000000030E+0	4.516139793640906E-3	-3.860072141291700E+0
237.000000000000030E+0	4.650821444446179E-3	-4.270599578498167E+0
238.000000000000030E+0	3.919674575350789E-3	-4.487302863511916E+0
239.000000000000030E+0	3.902983278690800E-3	-4.736874230739613E+0
240.000000000000030E+0	4.307319377654300E-3	-5.027482746745435E+0
241.000000000000030E+0	3.124559990834198E-3	-4.890601643921500E+0
242.000000000000030E+0	2.527339985157195E-3	-5.017109031438483E+0
243.000000000000030E+0	1.961285606890440E-3	-5.196823860951408E+0
244.000000000000030E+0	1.563022513195599E-3	-4.944828977775431E+0
245.000000000000030E+0	1.437783392778999E-3	-5.103126188363177E+0
246.000000000000030E+0	3.621039688822529E-3	-5.772569081551530E+0
247.000000000000030E+0	2.921963124898644E-3	-3.830591236288833E+0
248.000000000000030E+0	2.072307768748775E-3	-4.851906197312602E+0
249.000000000000030E+0	2.332603406693506E-3	-5.180319700895025E+0
250.000000000000030E+0	3.220003404836165E-3	-5.299288104475123E+0
251.000000000000030E+0	4.215154029076186E-3	-5.340951944744013E+0
252.000000000000030E+0	5.007205117702863E-3	-5.530005923576409E+0
253.000000000000030E+0	4.741147923752545E-3	-5.936117616723127E+0
254.000000000000030E+0	4.997237215733165E-3	-6.442711039955887E+0
255.000000000000030E+0	4.032990259898918E-3	-6.941434641768090E+0
256.000000000000060E+0	3.948743376761467E-3	-7.397186589150897E+0
257.000000000000060E+0	3.311567144326663E-3	-7.892044670581067E+0
258.000000000000060E+0	2.606405028873242E-3	-8.175987278155638E+0
259.000000000000060E+0	1.755851265266118E-3	-8.429133904461514E+0
260.000000000000060E+0	1.338148086994287E-3	-8.096036341342943E+0
261.000000000000060E+0	1.504231504948074E-3	-7.987400950867221E+0
262.000000000000060E+0	1.677979180819489E-3	-8.221354142229165E+0
263.000000000000060E+0	2.125569102970206E-3	-8.587193222442943E+0
264.000000000000060E+0	2.054670022036841E-3	-8.625963607090323E+0
265.000000000000060E+0	2.166829338752231E-3	-8.929292439176367E+0
266.000000000000060E+0	1.537433571582010E-3	-8.648610501909396E+0
267.000000000000060E+0	2.052662476460671E-3	-8.380088953971729E+0
268.000000000000060E+0	2.449217149092007E-3	-8.322579325745743E+0
269.000000000000060E+0	4.042973934591242E-3	-8.409132013302552E+0
270.000000000000060E+0	5.580109987573057E-3	-8.707167412044832E+0
271.000000000000060E+0	7.520593685145613E-3	-9.122273902487308E+0
272.000000000000060E+0	8.825573436869303E-3	-9.389811472521615E+0
273.000000000000060E+0	9.575314700850409E-3	-9.735054141696722E+0
274.000000000000060E+0	8.898998093870793E-3	-10.096113288996028E+0
275.000000000000060E+0	7.892606099798109E-3	-10.199501680036644E+0
276.000000000000060E+0	7.754043446743080E-3	-10.500766732271739E+0
277.000000000000060E+0	7.656901849254276E-3	-10.704858236525396E+0
278.000000000000060E+0	7.229240314397271E-3	-10.784515038093318E+0
279.000000000000060E+0	7.010916725370088E-3	-10.919577831551450E+0
280.000000000000060E+0	6.737037890880887E-3	-10.883491373170095E+0
281.000000000000060E+0	6.653627769138117E-3	-10.995965950381004E+0
282.000000000000060E+0	6.561113743072762E-3	-11.079852754105566E+0
283.000000000000060E+0	6.618782161355942E-3	-11.223169038910695E+0
