Freq (Hz)	micro/hp_Real	micro/hp_Imag
20.000000000000004E+0	8.170057505237967E+0	2.114820047854411E+0
21.000000000000004E+0	3.007792143051242E+0	88.345121047978897E-3
22.000000000000004E+0	-1.253047449122220E+0	-1.622970950656038E+0
23.000000000000004E+0	1.092999006041494E+0	-724.684014938743010E-3
24.000000000000004E+0	-701.468636736346630E-3	272.643212694957620E-3
25.000000000000004E+0	-758.856327256854370E-3	-186.981625061934690E-3
26.000000000000004E+0	-441.817415864312390E-3	339.574013353531990E-3
27.000000000000004E+0	-369.439885711927930E-3	-150.011807358390840E-3
28.000000000000004E+0	264.057476429830180E-3	-516.042405043043000E-3
29.000000000000004E+0	286.805113280830360E-3	-259.981064020303300E-3
30.000000000000004E+0	225.499446912137440E-3	-185.293858721525290E-3
31.000000000000004E+0	-40.266274304906612E-3	292.466785091245910E-3
32.000000000000007E+0	441.848435362371890E-3	32.198942301305628E-3
33.000000000000007E+0	-357.706997585144630E-3	-450.740922145237480E-3
34.000000000000007E+0	-58.962418825059218E-3	-623.900299798470390E-3
35.000000000000007E+0	-456.560452218490900E-3	-150.534550894316580E-3
36.000000000000007E+0	-149.998109937310110E-3	-140.611360036066420E-3
37.000000000000007E+0	285.854838756731290E-3	-476.220798731672610E-3
38.000000000000007E+0	436.470095582709550E-3	-280.286106014159710E-3
39.000000000000007E+0	453.864796842051500E-3	133.810880120498630E-3
40.000000000000007E+0	194.042795818031380E-3	-19.055601564308682E-3
41.000000000000007E+0	141.704741282550810E-3	5.894940530198975E-3
42.000000000000007E+0	-22.270568142200069E-3	436.724779721538390E-3
43.000000000000007E+0	-60.007640505010527E-3	81.901577329257277E-3
44.000000000000007E+0	-113.166857088635210E-3	-68.079876148145854E-3
45.000000000000007E+0	-7.452817769277442E-3	75.169328964233714E-3
46.000000000000007E+0	273.111465296013990E-3	211.702869222121640E-3
47.000000000000007E+0	-57.760326825602316E-3	38.864712102008536E-3
48.000000000000007E+0	-55.457100230648947E-3	35.461313206051656E-3
49.000000000000007E+0	37.182838393325195E-3	155.199843573888190E-3
50.000000000000007E+0	-178.319989262769040E-3	90.152288301753564E-3
51.000000000000007E+0	-49.390154606969071E-3	91.063360969538640E-3
52.000000000000007E+0	-84.313996953522624E-3	-42.266379350616341E-3
53.000000000000007E+0	221.908169321999830E-3	587.689177784718520E-3
54.000000000000007E+0	-33.456868531784652E-3	122.394499935685880E-3
55.000000000000007E+0	182.406660411540080E-3	34.950553265527144E-3
56.000000000000007E+0	105.226219865219740E-3	58.106141232853604E-3
57.000000000000007E+0	-78.421455205043039E-3	-49.982045054231816E-3
58.000000000000007E+0	-76.932360737666183E-3	-25.854901103639440E-3
59.000000000000007E+0	-13.204555988350216E-3	-50.561652756799406E-3
60.000000000000007E+0	7.339802210280085E-3	-60.476434851594492E-3
61.000000000000007E+0	52.431555913573243E-3	69.322754847849596E-3
62.000000000000007E+0	-38.486313011278847E-3	-65.542795054068764E-3
63.000000000000007E+0	-66.603707011253233E-3	60.889237659101397E-3
64.000000000000014E+0	-79.624985673740864E-3	8.292863362328345E-3
65.000000000000014E+0	-393.586824195093720E-3	73.207828333981581E-3
66.000000000000014E+0	9.529839872197618E-3	-55.620988932498755E-3
67.000000000000014E+0	-40.221248796573510E-3	-6.161028475600728E-3
68.000000000000014E+0	444.264694264896560E-3	-49.554618402416442E-3
69.000000000000014E+0	102.108402756132740E-3	-115.610873220846500E-3
70.000000000000014E+0	68.076050968221849E-3	-4.731241513882124E-3
71.000000000000014E+0	-2.735199313014628E-3	-55.820408213427972E-3
72.000000000000014E+0	-161.090004247041200E-3	-96.527752256840529E-3
73.000000000000014E+0	30.494796826855415E-3	-20.959981816885465E-3
