Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	573.562862814244380E-12
50.000000000000007E+0	4.120178873538183E-9
51.000000000000007E+0	1.348130887792364E-9
52.000000000000007E+0	12.486102568027346E-12
53.000000000000007E+0	11.116063915450495E-12
54.000000000000007E+0	99.411897148821772E-12
55.000000000000007E+0	133.601450554664570E-12
56.000000000000007E+0	187.699915839980890E-12
57.000000000000007E+0	168.103978850875870E-12
58.000000000000007E+0	132.094712050326330E-12
59.000000000000007E+0	100.778328608920150E-12
60.000000000000007E+0	501.801353547734720E-12
61.000000000000007E+0	491.690481092476200E-12
62.000000000000007E+0	1.150642115770739E-9
63.000000000000007E+0	619.207327305699420E-12
64.000000000000014E+0	71.678673420811084E-12
65.000000000000014E+0	55.880858605295445E-12
66.000000000000014E+0	31.649675872342414E-12
67.000000000000014E+0	64.240354045515523E-12
68.000000000000014E+0	64.424795712717173E-12
69.000000000000014E+0	298.606856843014050E-12
70.000000000000014E+0	371.256858379284080E-12
71.000000000000014E+0	67.768976540190692E-12
72.000000000000014E+0	49.855715328227960E-12
73.000000000000014E+0	78.395520589394822E-12
74.000000000000014E+0	31.971202261694364E-12
75.000000000000014E+0	1.132882475187861E-12
76.000000000000014E+0	656.492783275356720E-12
77.000000000000014E+0	2.522306915588005E-9
78.000000000000014E+0	1.634635997525681E-9
79.000000000000014E+0	220.130354522282230E-12
80.000000000000014E+0	179.333350974437840E-12
81.000000000000014E+0	372.961725430136400E-12
82.000000000000014E+0	824.587169698734560E-12
83.000000000000014E+0	145.824017610191450E-12
84.000000000000014E+0	179.339849400887120E-12
85.000000000000014E+0	271.281675651929920E-12
86.000000000000014E+0	500.927256625395550E-12
87.000000000000014E+0	44.327068501229586E-12
88.000000000000014E+0	220.885226688206770E-12
89.000000000000014E+0	260.111656180088090E-12
90.000000000000014E+0	366.422663796216820E-12
91.000000000000014E+0	49.564236894880095E-12
92.000000000000014E+0	7.252234436478456E-12
93.000000000000014E+0	33.094640957775050E-12
94.000000000000014E+0	70.304075417248834E-12
95.000000000000014E+0	8.207926474576376E-12
96.000000000000014E+0	196.233634138869300E-12
97.000000000000014E+0	338.496985768403880E-12
98.000000000000014E+0	392.431264515990320E-12
99.000000000000014E+0	2.939936434260995E-9
100.000000000000010E+0	12.477145672135662E-9
101.000000000000010E+0	3.423723460342786E-9
102.000000000000010E+0	99.465411782136893E-12
103.000000000000010E+0	91.943054949309629E-12
104.000000000000010E+0	85.487157288591451E-12
105.000000000000010E+0	93.382792040008788E-12
106.000000000000010E+0	14.500990145962788E-12
107.000000000000010E+0	362.274518960473800E-12
108.000000000000010E+0	246.279984784350950E-12
109.000000000000010E+0	42.144309528117225E-12
110.000000000000010E+0	88.872748756133858E-12
111.000000000000010E+0	50.259335479667852E-12
112.000000000000010E+0	428.816908005644650E-12
113.000000000000010E+0	4.306064580454851E-9
114.000000000000010E+0	4.521050030007427E-9
115.000000000000010E+0	33.601741652744696E-12
116.000000000000010E+0	862.155224850469910E-12
117.000000000000010E+0	194.533675200208500E-12
118.000000000000010E+0	4.209716246229200E-12
119.000000000000010E+0	105.664835836580220E-12
120.000000000000010E+0	69.238967553983409E-12
121.000000000000010E+0	90.317780900656212E-12
122.000000000000010E+0	781.856050003451420E-12
123.000000000000010E+0	743.717548447181120E-12
124.000000000000010E+0	55.969860507317287E-12
125.000000000000010E+0	49.595927121044399E-12
126.000000000000010E+0	317.682551258897620E-12
127.000000000000010E+0	187.063173225893760E-12
128.000000000000030E+0	33.379408448564491E-12
129.000000000000030E+0	186.090529598640420E-12
130.000000000000030E+0	111.276963502014790E-12
131.000000000000030E+0	230.026795623964300E-12
132.000000000000030E+0	173.413222912987840E-12
133.000000000000030E+0	292.679474320719280E-12
134.000000000000030E+0	204.033990931372370E-12
135.000000000000030E+0	35.497227473560192E-12
136.000000000000030E+0	192.778318808374070E-12
137.000000000000030E+0	15.490459355551233E-12
138.000000000000030E+0	399.756942028659410E-12
139.000000000000030E+0	338.005365290526650E-12
140.000000000000030E+0	17.937479834846477E-12
141.000000000000030E+0	84.638755969436526E-12
142.000000000000030E+0	17.126135102442559E-12
143.000000000000030E+0	57.449622215270847E-12
144.000000000000030E+0	35.535695627739015E-12
145.000000000000030E+0	19.702958472151119E-12
146.000000000000030E+0	103.880126760207820E-12
