Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	254.323083428758690E-12
50.000000000000007E+0	3.342833745208800E-9
51.000000000000007E+0	528.448991403096450E-12
52.000000000000007E+0	824.530722886725760E-12
53.000000000000007E+0	695.064134138714100E-12
54.000000000000007E+0	18.555190427732488E-12
55.000000000000007E+0	23.691235381625394E-12
56.000000000000007E+0	17.218322238624870E-12
57.000000000000007E+0	127.682963302219120E-12
58.000000000000007E+0	4.347029040717210E-12
59.000000000000007E+0	140.206308530666100E-12
60.000000000000007E+0	118.931033149193600E-12
61.000000000000007E+0	335.786795303851440E-12
62.000000000000007E+0	683.074818158145120E-12
63.000000000000007E+0	111.565426312474550E-12
64.000000000000014E+0	673.037518258963480E-12
65.000000000000014E+0	1.256726769872947E-9
66.000000000000014E+0	598.058992458014800E-12
67.000000000000014E+0	285.675512592635860E-12
68.000000000000014E+0	87.887508247311431E-12
69.000000000000014E+0	960.313959825420250E-12
70.000000000000014E+0	521.333237335830600E-12
71.000000000000014E+0	72.465712621081340E-12
72.000000000000014E+0	124.258099052463500E-12
73.000000000000014E+0	65.856913403215446E-12
74.000000000000014E+0	254.309413387241620E-12
75.000000000000014E+0	322.302707657110010E-12
76.000000000000014E+0	143.233820545867180E-12
77.000000000000014E+0	406.049506710275820E-12
78.000000000000014E+0	497.376490338111390E-12
79.000000000000014E+0	693.098861549040460E-12
80.000000000000014E+0	35.525774391621503E-12
81.000000000000014E+0	337.393076128044200E-12
82.000000000000014E+0	144.091392728018400E-15
83.000000000000014E+0	277.888371711590110E-12
84.000000000000014E+0	600.368019330523780E-12
85.000000000000014E+0	8.794540850283589E-12
86.000000000000014E+0	822.024327309083940E-12
87.000000000000014E+0	225.576893712794790E-12
88.000000000000014E+0	73.186851973046656E-12
89.000000000000014E+0	183.170336563052520E-12
90.000000000000014E+0	404.352907812820920E-12
91.000000000000014E+0	139.837984950823210E-12
92.000000000000014E+0	273.984893550595470E-12
93.000000000000014E+0	689.160107278239430E-12
94.000000000000014E+0	672.691594025456590E-12
95.000000000000014E+0	158.565678342177630E-12
96.000000000000014E+0	72.821031515219223E-12
97.000000000000014E+0	203.053402178595890E-12
98.000000000000014E+0	3.640007199772058E-12
99.000000000000014E+0	16.470704146579237E-9
100.000000000000010E+0	66.756877957397671E-9
101.000000000000010E+0	19.991130642203475E-9
102.000000000000010E+0	372.633593806637360E-12
103.000000000000010E+0	751.922797762954440E-12
104.000000000000010E+0	812.898520522813900E-12
105.000000000000010E+0	477.176924703929880E-12
106.000000000000010E+0	1.669088492174723E-9
107.000000000000010E+0	1.757093554410549E-9
108.000000000000010E+0	385.751727326027610E-12
109.000000000000010E+0	45.163866520412913E-12
110.000000000000010E+0	221.629565122007420E-12
111.000000000000010E+0	259.449556960111220E-12
112.000000000000010E+0	78.398717823441095E-12
113.000000000000010E+0	5.878286099765852E-9
114.000000000000010E+0	15.317541753694867E-9
115.000000000000010E+0	5.181730842640500E-9
116.000000000000010E+0	980.500836170858410E-12
117.000000000000010E+0	291.541638584832390E-12
118.000000000000010E+0	339.216593576786300E-12
119.000000000000010E+0	16.482311004479119E-12
120.000000000000010E+0	87.134857526250761E-12
121.000000000000010E+0	317.847713855272710E-12
122.000000000000010E+0	66.038816859747347E-12
123.000000000000010E+0	100.083745739517910E-12
124.000000000000010E+0	369.325751244985240E-12
125.000000000000010E+0	1.161033028271915E-9
126.000000000000010E+0	586.306384732635100E-12
127.000000000000010E+0	156.818686893387310E-12
128.000000000000030E+0	81.690932319851135E-12
129.000000000000030E+0	74.582637205837581E-12
130.000000000000030E+0	129.190822002300850E-12
131.000000000000030E+0	428.545370337127270E-12
132.000000000000030E+0	1.044030769917742E-9
133.000000000000030E+0	953.040030155809370E-12
134.000000000000030E+0	374.427595376946060E-12
135.000000000000030E+0	531.587334863277010E-12
136.000000000000030E+0	412.953443907142460E-12
137.000000000000030E+0	118.229998844077100E-12
138.000000000000030E+0	175.190454205023420E-12
139.000000000000030E+0	32.702869284702780E-12
140.000000000000030E+0	136.146325872884260E-12
141.000000000000030E+0	861.383651909683650E-12
142.000000000000030E+0	671.468420469601340E-12
143.000000000000030E+0	48.947221429851496E-12
144.000000000000030E+0	170.213605665725120E-12
145.000000000000030E+0	118.923853580449080E-12
146.000000000000030E+0	94.260847812157588E-12
147.000000000000030E+0	72.471216304328071E-12
148.000000000000030E+0	158.180505806985480E-12
149.000000000000030E+0	2.585006272350413E-9
150.000000000000030E+0	8.940235219416829E-9
151.000000000000030E+0	2.296961620331941E-9
152.000000000000030E+0	193.411751197411970E-12
153.000000000000030E+0	465.509364845893300E-12
154.000000000000030E+0	464.625106099657460E-12
155.000000000000030E+0	48.746810116111594E-12
156.000000000000030E+0	4.020806353326238E-12
157.000000000000030E+0	72.028707249619229E-12
158.000000000000030E+0	109.874932282863010E-12
159.000000000000030E+0	13.017313571696402E-12
160.000000000000030E+0	358.637452067453390E-12
161.000000000000030E+0	1.121133265953040E-9
162.000000000000030E+0	1.308568544371839E-9
163.000000000000030E+0	100.252799972329800E-12
164.000000000000030E+0	251.781854204361520E-12
165.000000000000030E+0	164.906160469493770E-12
166.000000000000030E+0	407.083182858532920E-12
