Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-42.800566084137820E-3	81.614766762854438E-3
50.000000000000007E+0	-133.625386454325950E-3	56.282421739300710E-3
51.000000000000007E+0	-114.835941380811090E-3	-61.461864793959549E-3
52.000000000000007E+0	-103.497151322362840E-3	315.326058043980280E-3
53.000000000000007E+0	150.290742853741000E-3	-74.330570305460378E-3
54.000000000000007E+0	-147.359801923681340E-3	-58.002367995592365E-3
55.000000000000007E+0	103.400141877477450E-3	168.386476456509340E-3
56.000000000000007E+0	29.070569167064984E-3	-100.041612468287560E-3
57.000000000000007E+0	-22.364634095822535E-3	-5.198325203537611E-3
58.000000000000007E+0	5.518099856747757E-3	38.096397176359681E-3
59.000000000000007E+0	11.551797317874660E-3	-19.426185890698403E-3
60.000000000000007E+0	7.871064529094505E-3	-5.707341684011489E-3
61.000000000000007E+0	1.610996568160908E-3	-29.174443266744055E-3
62.000000000000007E+0	-60.865095650263358E-3	13.519527828131535E-3
63.000000000000007E+0	20.474037366179039E-3	23.033868779223133E-3
64.000000000000014E+0	10.915034984129204E-3	6.561648432786843E-3
65.000000000000014E+0	4.237912231796923E-3	-16.607186846705774E-3
66.000000000000014E+0	-16.528830661471650E-3	20.331909146360697E-3
67.000000000000014E+0	7.108351596693735E-3	1.477491393585380E-3
68.000000000000014E+0	7.831945861313368E-3	1.778393227722786E-3
69.000000000000014E+0	9.289259633696900E-3	2.238445726805436E-3
70.000000000000014E+0	-1.388699303250058E-3	-13.823742915378105E-3
71.000000000000014E+0	-11.665080602819379E-3	-4.634679187659711E-3
72.000000000000014E+0	-11.177720767596410E-3	12.340993218751874E-3
73.000000000000014E+0	7.534954156305500E-3	13.216012999072022E-3
74.000000000000014E+0	18.308485253359208E-3	390.687701708653450E-6
75.000000000000014E+0	-7.688239060853669E-3	-12.713142471206066E-3
76.000000000000014E+0	13.554372039840423E-3	9.238309492691528E-3
77.000000000000014E+0	-5.719836826664631E-3	-24.707463516871992E-3
78.000000000000014E+0	-13.813920858306636E-3	12.843512193243822E-3
79.000000000000014E+0	16.391840278897018E-3	940.895857771591460E-6
80.000000000000014E+0	-5.042696596741932E-3	-9.563666218324402E-3
81.000000000000014E+0	578.707646762094750E-6	-7.899368435307988E-3
82.000000000000014E+0	-17.404186899040542E-3	266.775045443884790E-6
83.000000000000014E+0	5.951643434896643E-3	10.347783582870390E-3
84.000000000000014E+0	-509.941962721094010E-6	-2.866979372928210E-3
85.000000000000014E+0	1.623667172602989E-3	-895.638935188262480E-6
86.000000000000014E+0	-4.123665981790001E-3	4.137017173951873E-3
87.000000000000014E+0	7.949017712305023E-3	467.856798334207340E-6
88.000000000000014E+0	388.553694765842710E-6	-6.067280263872122E-3
89.000000000000014E+0	-4.419560665896915E-3	1.220603757480721E-3
90.000000000000014E+0	-72.870040775376563E-6	709.034563029282580E-6
91.000000000000014E+0	6.749647436640941E-3	1.653305100389369E-3
92.000000000000014E+0	-3.975022022145612E-3	-8.014440750124814E-3
93.000000000000014E+0	-4.433821100346780E-3	402.880196615991490E-6
94.000000000000014E+0	1.887680208114053E-3	3.898316663407063E-3
95.000000000000014E+0	2.057263337358828E-3	-6.219956250278841E-3
96.000000000000014E+0	-9.319485657496063E-3	-6.132640384491036E-3
97.000000000000014E+0	-5.017080215572534E-3	8.279944507349160E-3
98.000000000000014E+0	1.866131786738648E-3	2.315109608422818E-3
99.000000000000014E+0	-7.860694352905741E-3	8.616806235472754E-3
100.000000000000010E+0	22.098448678117118E-3	8.247583453411537E-3
101.000000000000010E+0	-2.779174676756238E-3	-10.439313613168036E-3
102.000000000000010E+0	3.579844473064458E-3	2.171164733448281E-3
103.000000000000010E+0	-3.540576707867954E-3	1.058681506931054E-3
104.000000000000010E+0	8.204338462813557E-3	3.871788924374044E-3
105.000000000000010E+0	1.078844537563731E-3	-5.996527638021430E-3
106.000000000000010E+0	-462.386777117933010E-6	-1.127779340108636E-3
107.000000000000010E+0	-3.439999343787750E-3	-2.589540783602529E-3
108.000000000000010E+0	-2.698068454307802E-3	3.225038896094556E-3
109.000000000000010E+0	-75.182379527537408E-6	1.744093610667891E-3
110.000000000000010E+0	-671.664342730181570E-6	3.700899943929664E-3
111.000000000000010E+0	5.365243632538247E-3	-466.701117137341250E-6
112.000000000000010E+0	-7.783280046970662E-3	4.930096645716196E-3
