Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.880213067724921E-9
50.000000000000007E+0	8.171500196108922E-9
51.000000000000007E+0	2.578763858114090E-9
52.000000000000007E+0	377.720543410448490E-12
53.000000000000007E+0	394.204802700705230E-12
54.000000000000007E+0	369.531585221646550E-12
55.000000000000007E+0	27.159367219122435E-12
56.000000000000007E+0	22.431100463426661E-12
57.000000000000007E+0	79.040724436154976E-12
58.000000000000007E+0	377.050956348578270E-12
59.000000000000007E+0	316.297120279856480E-12
60.000000000000007E+0	189.596886685271490E-12
61.000000000000007E+0	234.512982031308500E-12
62.000000000000007E+0	634.994901082809830E-12
63.000000000000007E+0	293.007057575101720E-12
64.000000000000014E+0	49.098022847540887E-12
65.000000000000014E+0	302.791712618900770E-12
66.000000000000014E+0	147.704280352497620E-12
67.000000000000014E+0	18.856407118367956E-12
68.000000000000014E+0	134.376747198233650E-12
69.000000000000014E+0	320.927938382404230E-12
70.000000000000014E+0	139.342989382673240E-12
71.000000000000014E+0	99.751229654828649E-12
72.000000000000014E+0	249.366275775916960E-12
73.000000000000014E+0	472.461450340675040E-12
74.000000000000014E+0	728.922488196268600E-12
75.000000000000014E+0	1.734835317594201E-9
76.000000000000014E+0	1.413011560488044E-9
77.000000000000014E+0	2.745603077923760E-9
78.000000000000014E+0	1.180765605776888E-9
79.000000000000014E+0	364.614415359100940E-12
80.000000000000014E+0	1.033843603945559E-9
81.000000000000014E+0	641.410557801619010E-12
82.000000000000014E+0	194.717731706204090E-12
83.000000000000014E+0	687.760761409385260E-12
84.000000000000014E+0	1.072660112809857E-9
85.000000000000014E+0	198.673023051300670E-12
86.000000000000014E+0	1.447591683519261E-9
87.000000000000014E+0	870.857511222446180E-12
88.000000000000014E+0	343.993919104371340E-12
89.000000000000014E+0	661.430989858616870E-12
90.000000000000014E+0	772.290339603036630E-12
91.000000000000014E+0	77.074783192899928E-12
92.000000000000014E+0	163.666231707564990E-12
93.000000000000014E+0	514.590166515678800E-12
94.000000000000014E+0	644.085705833559100E-12
95.000000000000014E+0	754.662234965618840E-12
96.000000000000014E+0	701.808506327963650E-12
97.000000000000014E+0	46.344006415158192E-12
98.000000000000014E+0	154.695669102767230E-12
99.000000000000014E+0	12.914147668242736E-9
100.000000000000010E+0	57.182781863326132E-9
101.000000000000010E+0	14.300903844202543E-9
102.000000000000010E+0	316.870153024819750E-12
103.000000000000010E+0	199.025654903012750E-12
104.000000000000010E+0	293.438812580367580E-12
105.000000000000010E+0	148.508033469788110E-12
106.000000000000010E+0	103.988168178068740E-12
107.000000000000010E+0	724.126732759753560E-12
108.000000000000010E+0	70.228222101102597E-12
109.000000000000010E+0	443.728733641309960E-12
110.000000000000010E+0	402.557678446711050E-12
111.000000000000010E+0	496.119531208172980E-12
112.000000000000010E+0	118.122849360427960E-12
113.000000000000010E+0	5.625212636512791E-9
114.000000000000010E+0	10.379027926724528E-9
115.000000000000010E+0	4.879691124610850E-9
116.000000000000010E+0	1.608297984037121E-9
117.000000000000010E+0	104.784398685052160E-12
118.000000000000010E+0	81.756796578782406E-12
119.000000000000010E+0	34.669604281729534E-12
120.000000000000010E+0	366.537898419681630E-12
121.000000000000010E+0	943.571391832596380E-12
122.000000000000010E+0	196.655790119210100E-12
123.000000000000010E+0	243.541475887371780E-12
124.000000000000010E+0	143.863714542001400E-12
125.000000000000010E+0	94.915976093050022E-12
126.000000000000010E+0	35.389718376948692E-12
127.000000000000010E+0	68.481752360861170E-12
128.000000000000030E+0	48.551343591613348E-12
129.000000000000030E+0	281.834024986519990E-12
130.000000000000030E+0	589.574036866936660E-12
131.000000000000030E+0	246.299328466787580E-12
132.000000000000030E+0	101.448404931551370E-12
133.000000000000030E+0	177.045261870968970E-12
134.000000000000030E+0	110.071686971066680E-12
135.000000000000030E+0	694.831408314739180E-12
136.000000000000030E+0	702.311746872293690E-12
137.000000000000030E+0	822.591385710178100E-12
138.000000000000030E+0	1.358128248629536E-9
139.000000000000030E+0	160.383400126789100E-12
140.000000000000030E+0	267.251104083105130E-12
141.000000000000030E+0	419.960334242092100E-12
142.000000000000030E+0	158.598941791103520E-12
143.000000000000030E+0	44.894598346144743E-12
144.000000000000030E+0	489.313025551466390E-12
145.000000000000030E+0	548.119903809334260E-12
146.000000000000030E+0	41.293836224740440E-12
147.000000000000030E+0	89.242484625732283E-12
148.000000000000030E+0	192.661896401775470E-12
149.000000000000030E+0	3.926795679423105E-9
150.000000000000030E+0	13.429657633666991E-9
151.000000000000030E+0	1.843342864275776E-9
152.000000000000030E+0	169.166324605357670E-12
153.000000000000030E+0	233.414734902869320E-12
154.000000000000030E+0	29.863148030373447E-12
155.000000000000030E+0	6.428022807391623E-12
156.000000000000030E+0	434.383115519108640E-12
157.000000000000030E+0	379.517770085500170E-12
158.000000000000030E+0	54.704099111902961E-12
159.000000000000030E+0	236.950404428356660E-12
160.000000000000030E+0	410.420514887363210E-12
161.000000000000030E+0	364.180069048136570E-12
162.000000000000030E+0	875.316563001959740E-12
163.000000000000030E+0	174.298941069560340E-12
164.000000000000030E+0	426.079093481405470E-12
165.000000000000030E+0	615.487346816121120E-12
166.000000000000030E+0	456.946137082805120E-12
167.000000000000030E+0	81.602986362009468E-12
168.000000000000030E+0	308.635632002275620E-12
169.000000000000030E+0	299.276358258695260E-12
170.000000000000030E+0	7.103686082298917E-12
171.000000000000030E+0	120.540553247131050E-12
172.000000000000030E+0	23.144010098651807E-12
173.000000000000030E+0	15.427759410809597E-12
174.000000000000030E+0	677.079145485299340E-12
175.000000000000030E+0	604.842533919399960E-12
176.000000000000030E+0	327.223922015020680E-12
177.000000000000030E+0	773.836409357798190E-12
178.000000000000030E+0	431.017904316293040E-12
179.000000000000030E+0	157.780799295508720E-12
180.000000000000030E+0	61.717869821918773E-12
181.000000000000030E+0	720.513116007985800E-12
182.000000000000030E+0	111.156759468264700E-12
183.000000000000030E+0	93.641812611539498E-12
184.000000000000030E+0	155.458847930933780E-12
185.000000000000030E+0	143.718164449139320E-12
186.000000000000030E+0	1.140031641324610E-9
187.000000000000030E+0	935.880536324739970E-12
188.000000000000030E+0	134.218703702550740E-12
189.000000000000030E+0	167.999544017347870E-12
190.000000000000030E+0	116.641848368547920E-12
191.000000000000030E+0	34.772697058490057E-12
192.000000000000030E+0	303.635932791135130E-12
193.000000000000030E+0	446.335141923804500E-12
194.000000000000030E+0	200.715428287179770E-12
195.000000000000030E+0	26.181257681697520E-12
196.000000000000030E+0	94.445489925695672E-12
197.000000000000030E+0	149.359860131875480E-12
198.000000000000030E+0	372.758249186908520E-12
199.000000000000030E+0	1.778835178228218E-9
200.000000000000030E+0	1.336221151708180E-9
201.000000000000030E+0	165.524968907514780E-12
202.000000000000030E+0	585.647731221495090E-12
203.000000000000030E+0	235.868382747835480E-12
204.000000000000030E+0	232.096669403866060E-12
205.000000000000030E+0	25.651751706346979E-12
