Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.499861218282277E-9
50.000000000000007E+0	2.903876079080300E-9
51.000000000000007E+0	839.587162788152620E-12
52.000000000000007E+0	472.841937767132590E-12
53.000000000000007E+0	200.759485742506800E-12
54.000000000000007E+0	39.926983829974449E-12
55.000000000000007E+0	143.008234635152320E-12
56.000000000000007E+0	283.226530466445870E-12
57.000000000000007E+0	107.020757589282160E-12
58.000000000000007E+0	25.683042424246118E-12
59.000000000000007E+0	62.542703841039378E-12
60.000000000000007E+0	738.844493223992940E-12
61.000000000000007E+0	643.781366984434310E-12
62.000000000000007E+0	471.916177962785670E-12
63.000000000000007E+0	746.728893776789400E-12
64.000000000000014E+0	690.825852871795520E-12
65.000000000000014E+0	163.181808112492560E-12
66.000000000000014E+0	175.403106352364260E-12
67.000000000000014E+0	387.484414605990780E-12
68.000000000000014E+0	608.697556841834620E-12
69.000000000000014E+0	351.038814380924750E-12
70.000000000000014E+0	245.977059958325450E-12
71.000000000000014E+0	266.721981317687250E-12
72.000000000000014E+0	449.264422138299830E-12
73.000000000000014E+0	443.326398484663530E-12
74.000000000000014E+0	270.244365188252190E-12
75.000000000000014E+0	112.035052174447070E-12
76.000000000000014E+0	48.626868927780702E-12
77.000000000000014E+0	588.052404592262940E-12
78.000000000000014E+0	334.076205098291340E-12
79.000000000000014E+0	212.424006685608990E-12
80.000000000000014E+0	294.114383060733290E-12
81.000000000000014E+0	846.499318006375390E-12
82.000000000000014E+0	1.208441414644613E-9
83.000000000000014E+0	977.461324561808780E-12
84.000000000000014E+0	918.126520207263980E-12
85.000000000000014E+0	652.100491026959170E-12
86.000000000000014E+0	1.002096638008423E-9
87.000000000000014E+0	691.040155633822790E-12
88.000000000000014E+0	17.900347873490944E-12
89.000000000000014E+0	2.671030256778632E-12
90.000000000000014E+0	132.266499018526240E-12
91.000000000000014E+0	168.187530353309490E-12
92.000000000000014E+0	74.811649334953102E-12
93.000000000000014E+0	1.062857704470004E-9
94.000000000000014E+0	1.250780270649712E-9
95.000000000000014E+0	636.045136189536520E-12
96.000000000000014E+0	641.116384827448960E-12
97.000000000000014E+0	646.520942777178570E-12
98.000000000000014E+0	209.304549884701410E-12
99.000000000000014E+0	3.571978959435629E-9
100.000000000000010E+0	10.963622780927543E-9
101.000000000000010E+0	1.564563425857575E-9
102.000000000000010E+0	495.706888502673990E-12
103.000000000000010E+0	298.890359043452770E-12
104.000000000000010E+0	381.271509159104080E-12
105.000000000000010E+0	153.546226713730010E-12
106.000000000000010E+0	5.115163711598375E-12
107.000000000000010E+0	50.259022093106978E-12
108.000000000000010E+0	99.016687445472333E-12
109.000000000000010E+0	34.297850472214341E-12
110.000000000000010E+0	56.314882937190333E-12
111.000000000000010E+0	18.409533965387561E-12
112.000000000000010E+0	228.430830220744420E-12
113.000000000000010E+0	4.587489365999617E-9
114.000000000000010E+0	6.004420996426198E-9
115.000000000000010E+0	228.316499547751320E-12
116.000000000000010E+0	165.080431665142040E-12
117.000000000000010E+0	489.927181670507200E-12
118.000000000000010E+0	297.851013917969160E-12
119.000000000000010E+0	104.550873337527540E-12
120.000000000000010E+0	10.927690004757155E-12
121.000000000000010E+0	1.681630269247196E-12
122.000000000000010E+0	31.957688553620121E-12
123.000000000000010E+0	312.379370195562600E-12
124.000000000000010E+0	828.247148061496270E-12
125.000000000000010E+0	433.211239081019800E-12
126.000000000000010E+0	261.614497409524650E-12
127.000000000000010E+0	196.512853120419470E-12
128.000000000000030E+0	126.935865357943240E-12
129.000000000000030E+0	29.046380487013985E-12
130.000000000000030E+0	2.209280455801450E-12
131.000000000000030E+0	77.604235004557717E-12
132.000000000000030E+0	15.721877194905811E-12
133.000000000000030E+0	28.571970142496928E-12
134.000000000000030E+0	28.409891905853296E-12
135.000000000000030E+0	110.980503955791870E-12
136.000000000000030E+0	225.567809546439490E-12
137.000000000000030E+0	88.595482463320171E-12
138.000000000000030E+0	194.267262812650820E-12
139.000000000000030E+0	359.124985741986250E-12
140.000000000000030E+0	230.953303858741310E-12
141.000000000000030E+0	155.340291684934880E-12
142.000000000000030E+0	125.298948211008770E-12
143.000000000000030E+0	15.313823740305093E-12
144.000000000000030E+0	170.461866328554440E-12
145.000000000000030E+0	256.942619635914470E-12
146.000000000000030E+0	192.960944031678920E-12
147.000000000000030E+0	641.429191575403670E-12
148.000000000000030E+0	255.717355500022380E-12
149.000000000000030E+0	1.179787668493682E-9
150.000000000000030E+0	3.187167019389552E-9
151.000000000000030E+0	846.272595473160020E-12
152.000000000000030E+0	527.654418447362520E-12
153.000000000000030E+0	94.086170971964588E-12
154.000000000000030E+0	224.294491817088150E-12
155.000000000000030E+0	490.506107481719800E-12
156.000000000000030E+0	360.069133438073060E-12
157.000000000000030E+0	96.205427430074439E-12
158.000000000000030E+0	10.787575486357732E-12
159.000000000000030E+0	297.754895771691030E-15
160.000000000000030E+0	197.660845511216600E-12
161.000000000000030E+0	547.275604102914730E-12
162.000000000000030E+0	670.945960337448270E-12
163.000000000000030E+0	366.850131986347460E-12
164.000000000000030E+0	216.481789433199300E-12
165.000000000000030E+0	328.727539974646620E-12
166.000000000000030E+0	167.396256536456690E-12
167.000000000000030E+0	36.609229387057458E-12
168.000000000000030E+0	86.408492770476771E-12
169.000000000000030E+0	241.526552335720260E-12
170.000000000000030E+0	226.016616489754820E-12
171.000000000000030E+0	122.778434518993900E-12
172.000000000000030E+0	235.713934926529310E-12
173.000000000000030E+0	243.268667391239900E-12
174.000000000000030E+0	313.211096706118650E-12
175.000000000000030E+0	119.436851492824770E-12
176.000000000000030E+0	55.899655299890942E-12
177.000000000000030E+0	22.082318747169674E-12
178.000000000000030E+0	7.906711554773671E-12
179.000000000000030E+0	322.078265635550380E-12
180.000000000000030E+0	529.770052262154760E-12
