Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	47.573504798795577E-12	31.376493564623932E-12
50.000000000000007E+0	312.752425833929190E-12	600.493106709519420E-12
51.000000000000007E+0	194.524937835026750E-12	68.778612953464073E-12
52.000000000000007E+0	-117.678094849991590E-12	76.921707832568674E-12
53.000000000000007E+0	57.011766909768390E-12	-2.816718899130090E-12
54.000000000000007E+0	2.420918245361509E-12	138.828055683506190E-12
55.000000000000007E+0	503.360397022287340E-12	72.777390767344873E-12
56.000000000000007E+0	67.761719213748211E-12	-735.259894007121410E-12
57.000000000000007E+0	-672.526912371096520E-12	-198.499477072425880E-12
58.000000000000007E+0	-27.798584345839516E-12	996.714009549347280E-12
59.000000000000007E+0	272.991947921999680E-12	-348.149939227048340E-12
60.000000000000007E+0	638.458698068205690E-12	-691.684474929112080E-12
61.000000000000007E+0	-1.218978888745304E-9	1.034383110222661E-9
62.000000000000007E+0	1.627174194415456E-9	-630.485569015812620E-12
63.000000000000007E+0	-1.675446044616268E-9	-164.121869677679540E-12
64.000000000000014E+0	737.682721487644310E-12	575.392829747270170E-12
65.000000000000014E+0	204.613524946396850E-12	662.820353138064960E-12
66.000000000000014E+0	-269.281931301748700E-12	-465.262478577325490E-12
67.000000000000014E+0	-725.872783631423780E-12	841.820757965297170E-12
68.000000000000014E+0	2.626052581450694E-9	1.230532514123530E-9
69.000000000000014E+0	-1.302590178532767E-9	-4.173454487372017E-9
70.000000000000014E+0	70.911507006371502E-12	5.203084406308667E-9
71.000000000000014E+0	-138.924475291017500E-12	-5.120810882683594E-9
72.000000000000014E+0	-728.928078360212670E-12	2.869870146220400E-9
73.000000000000014E+0	-4.021450201358766E-9	-475.744187454424150E-12
74.000000000000014E+0	4.461136028311839E-9	6.011898147987140E-9
75.000000000000014E+0	2.598182378393797E-9	-3.534198006909698E-9
76.000000000000014E+0	-2.602451305208529E-9	1.879577084371406E-9
77.000000000000014E+0	3.929604936142333E-9	-4.673574324332244E-9
78.000000000000014E+0	-2.794292672155933E-9	1.206883736507165E-9
79.000000000000014E+0	-281.976380065558300E-12	-2.192942927825143E-9
80.000000000000014E+0	-9.810848352644637E-9	-379.980838232386560E-12
81.000000000000014E+0	4.267221353840301E-9	11.747372909586991E-9
82.000000000000014E+0	4.480682271126624E-9	-1.872596322139907E-9
83.000000000000014E+0	-3.742362490922337E-9	-2.342156959155924E-9
84.000000000000014E+0	3.562256437702325E-9	7.561799033115260E-9
85.000000000000014E+0	-3.414444250249265E-9	-9.195888220377369E-9
86.000000000000014E+0	-912.326190256701000E-12	17.054020718302744E-9
87.000000000000014E+0	8.022673053493486E-9	-3.848428027165565E-9
88.000000000000014E+0	3.669477677112812E-9	-160.113879179647110E-12
89.000000000000014E+0	3.744040002512778E-9	-6.315164393296059E-9
90.000000000000014E+0	-13.331771556634945E-9	-512.720325158795170E-12
91.000000000000014E+0	8.271009953754119E-9	5.322772154746622E-9
92.000000000000014E+0	-2.792228608980102E-9	4.215895618393517E-9
93.000000000000014E+0	6.639031427846959E-9	-2.236319030994015E-9
94.000000000000014E+0	3.641298238172045E-9	-1.600132040027829E-9
95.000000000000014E+0	-6.793235718282533E-9	-689.473269596126980E-12
96.000000000000014E+0	11.622753809726441E-9	3.361919490613466E-9
97.000000000000014E+0	-6.900465595398426E-9	-2.011981674129909E-9
98.000000000000014E+0	12.504188945824528E-9	-2.267058625130742E-9
99.000000000000014E+0	-2.482221817744558E-9	39.380432713723300E-9
100.000000000000010E+0	74.232538593475797E-9	-38.566887306265657E-9
101.000000000000010E+0	-14.527931571775755E-9	-36.781505309060368E-9
102.000000000000010E+0	-32.843732094287625E-9	-21.468246117800217E-9
103.000000000000010E+0	-8.794284492299788E-9	29.985051970288721E-9
104.000000000000010E+0	16.129311648998647E-9	2.476519692049815E-9
105.000000000000010E+0	11.845552868768633E-9	3.322217090360368E-9
106.000000000000010E+0	-1.976754749939771E-9	-28.924137686463415E-9
107.000000000000010E+0	-7.824565903174270E-9	24.541274713426585E-9
108.000000000000010E+0	15.062683510397750E-9	-10.346199624538539E-9
109.000000000000010E+0	-17.244405172134782E-9	1.073569548202515E-9
110.000000000000010E+0	22.259501352989091E-9	21.635531940629878E-9
111.000000000000010E+0	-1.240419994665020E-9	-27.688287402154721E-9
112.000000000000010E+0	-22.706674827004229E-9	15.059377744906801E-9
113.000000000000010E+0	64.715823451294828E-9	-16.811185113813356E-9
114.000000000000010E+0	-87.929490273218812E-9	-84.082685638777901E-9
115.000000000000010E+0	-18.701213397073857E-9	61.175935823101507E-9
116.000000000000010E+0	12.455601768972691E-9	-16.333035776019067E-9
117.000000000000010E+0	-15.259065369310923E-9	-20.169505516689319E-9
118.000000000000010E+0	-39.094254477170526E-9	15.435027194412532E-9
119.000000000000010E+0	8.682460200866896E-9	19.342078324762689E-9
120.000000000000010E+0	-23.992799128352041E-9	3.302818388022488E-9
121.000000000000010E+0	-6.711659818354063E-9	43.545730521833869E-9
122.000000000000010E+0	28.551855971564916E-9	2.884251299890793E-9
123.000000000000010E+0	13.624062808130858E-9	-23.225606875979126E-9
124.000000000000010E+0	-46.467536761900618E-9	-25.927460914962484E-9
125.000000000000010E+0	20.923985632481207E-9	4.361137997972672E-9
126.000000000000010E+0	-53.108826630568661E-9	-65.559994312202213E-9
127.000000000000010E+0	-43.045463405705241E-9	43.814905876642378E-9
128.000000000000030E+0	34.557863745359119E-9	13.624653160988296E-9
129.000000000000030E+0	11.610061374519109E-9	-32.236520281438765E-9
130.000000000000030E+0	-2.577129298585252E-9	-17.070440508445127E-9
131.000000000000030E+0	-17.133924527451508E-9	-14.685713729933266E-9
132.000000000000030E+0	-30.390055335915496E-9	25.643176472006810E-9
133.000000000000030E+0	54.686532607543369E-9	9.183262444689949E-9
134.000000000000030E+0	-37.726114180499974E-9	-1.545205341025164E-9
135.000000000000030E+0	46.039735269689605E-9	9.496541155242306E-9
136.000000000000030E+0	-21.393171044368142E-9	17.733455019623007E-9
137.000000000000030E+0	30.570534012892609E-9	85.688031077955379E-9
138.000000000000030E+0	206.755298002844940E-9	-25.359546297691699E-9
139.000000000000030E+0	-5.405357318829786E-9	-204.005688524852540E-9
140.000000000000030E+0	-107.357969124412420E-9	-74.947131919075523E-9
141.000000000000030E+0	-78.841472026341165E-9	41.599361943898259E-9
142.000000000000030E+0	2.768821848972570E-9	38.463579833363908E-9
143.000000000000030E+0	38.871613966252243E-9	14.563996934170677E-9
144.000000000000030E+0	-37.148086343729057E-9	-47.990465012227279E-9
145.000000000000030E+0	-14.062090129747198E-9	81.003973056861808E-9
146.000000000000030E+0	-27.934256249721227E-9	-57.681772718899401E-9
147.000000000000030E+0	-143.609746731186190E-9	108.858270632771580E-9
148.000000000000030E+0	62.293889200225403E-9	201.649747833622340E-9
149.000000000000030E+0	247.839996435916360E-9	-146.154725087280850E-9
150.000000000000030E+0	-211.348644596764990E-9	-269.634381225641080E-9
151.000000000000030E+0	-91.614369854164386E-9	28.660690363071641E-9
152.000000000000030E+0	-58.763320878064758E-9	-138.181228561768550E-9
153.000000000000030E+0	-208.764464391937070E-9	-42.837462739256776E-9
154.000000000000030E+0	-84.577171594272825E-9	36.316854930831161E-9
155.000000000000030E+0	-176.053856419410700E-9	-34.016839180297274E-9
156.000000000000030E+0	-166.842162328850440E-9	63.043157529268713E-9
157.000000000000030E+0	-147.559640470029620E-9	146.427492468116860E-9
158.000000000000030E+0	-18.481451925992684E-9	186.589626883680830E-9
159.000000000000030E+0	55.667145495460561E-9	184.500627775779680E-9
160.000000000000030E+0	134.813110402087100E-9	147.775270477767460E-9
161.000000000000030E+0	123.549314507564840E-9	137.034885660667370E-9
162.000000000000030E+0	183.666720115565640E-9	89.869029866936046E-9
163.000000000000030E+0	-59.594440557435968E-9	-11.392381777583089E-9
164.000000000000030E+0	-108.314875976639200E-9	224.169108182434800E-9
165.000000000000030E+0	137.561455367232490E-9	146.383399486263310E-9
166.000000000000030E+0	110.342391110578160E-9	-214.022759631567310E-9
167.000000000000030E+0	-157.593452044762250E-9	-123.079285101584940E-9
168.000000000000030E+0	-83.316529717944970E-9	6.350766684842650E-9
169.000000000000030E+0	-641.984638833428090E-12	71.746773316371713E-9
170.000000000000030E+0	-69.018886570357008E-9	-130.174298870606570E-9
171.000000000000030E+0	-314.677727492424690E-9	126.819556892977120E-9
172.000000000000030E+0	-8.752859152826881E-9	102.992189300301920E-9
173.000000000000030E+0	-191.454510178078900E-9	-154.612678403156930E-9
174.000000000000030E+0	-244.262544521550120E-9	78.000660153205465E-9
175.000000000000030E+0	121.744030994687190E-9	40.010088007496156E-9
176.000000000000030E+0	-19.735170461741475E-9	-227.485713282832160E-9
177.000000000000030E+0	39.947820808040616E-9	18.357628651548363E-9
178.000000000000030E+0	199.238587704591450E-9	-252.384504504765590E-9
179.000000000000030E+0	-29.719680867305643E-9	-171.640937488538750E-9
180.000000000000030E+0	-13.845787605572473E-9	-35.115969500612878E-9
181.000000000000030E+0	-17.953133533853802E-9	-19.421835941217198E-9
182.000000000000030E+0	-174.188213580037390E-9	-21.576144621455229E-9
183.000000000000030E+0	-129.203958266003740E-9	158.649073713744860E-9
184.000000000000030E+0	-158.203262653197690E-9	204.779499700932970E-9
185.000000000000030E+0	241.433262558343880E-9	261.796428442881650E-9
186.000000000000030E+0	351.667187759578420E-9	-362.140754344783510E-9
187.000000000000030E+0	-66.447277889513765E-9	-430.707766802543990E-9
188.000000000000030E+0	-203.556072167618920E-9	-43.179903219596566E-9
189.000000000000030E+0	82.191131122202604E-9	-11.625023575257368E-9
