Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	97.958935538193630E-12	2.037793133619963E-9
50.000000000000007E+0	101.343191481133270E-12	16.979484544363857E-9
51.000000000000007E+0	18.834632118486633E-12	344.133311691593650E-12
52.000000000000007E+0	203.648523847768770E-12	1.747664531604321E-9
53.000000000000007E+0	325.751432589987750E-12	3.980210661836420E-9
54.000000000000007E+0	186.513797221676290E-12	5.461196583695441E-9
55.000000000000007E+0	145.973755899047940E-12	7.286388586833090E-9
56.000000000000007E+0	245.315527232332070E-12	7.354290301611865E-9
57.000000000000007E+0	233.863884954080770E-12	11.663465369088255E-9
58.000000000000007E+0	352.408252529784750E-12	15.594279672507821E-9
59.000000000000007E+0	443.314311560516560E-12	20.890269378582802E-9
60.000000000000007E+0	201.958465056038780E-12	28.844977734772038E-9
61.000000000000007E+0	222.869027977991400E-12	41.432211746052168E-9
62.000000000000007E+0	81.154646754163563E-12	43.646358447408223E-9
63.000000000000007E+0	25.378676075148698E-12	51.257013539432894E-9
64.000000000000014E+0	25.355635952193130E-12	86.856203100851450E-9
65.000000000000014E+0	40.459453160865920E-12	90.700963887712297E-9
66.000000000000014E+0	9.792536451597592E-12	104.397015585208320E-9
67.000000000000014E+0	58.434215574490062E-12	150.678584566186700E-9
68.000000000000014E+0	25.682690606816470E-12	177.089236860188520E-9
69.000000000000014E+0	54.252830906819467E-12	198.127476016672830E-9
70.000000000000014E+0	6.828427985169293E-12	240.231600787021620E-9
71.000000000000014E+0	4.230160440737702E-12	275.276804437777510E-9
72.000000000000014E+0	56.231763636574714E-12	304.318772251004460E-9
73.000000000000014E+0	228.232610973549850E-12	377.288099152086990E-9
74.000000000000014E+0	263.279710352316740E-12	445.155970406117610E-9
75.000000000000014E+0	204.125943798120010E-12	431.261075380921190E-9
76.000000000000014E+0	81.431194650600029E-12	493.798476034940660E-9
77.000000000000014E+0	16.123059143225318E-12	548.610340405940170E-9
78.000000000000014E+0	2.596804367796443E-12	609.622678623943690E-9
79.000000000000014E+0	64.099704124343858E-12	707.906041312043050E-9
80.000000000000014E+0	314.673863233227270E-12	789.850216188471490E-9
81.000000000000014E+0	128.513491653315450E-12	847.129598025220310E-9
82.000000000000014E+0	32.366476444813914E-12	1.006901528611302E-6
83.000000000000014E+0	48.427717259281871E-12	1.156587637561001E-6
84.000000000000014E+0	69.500863218881883E-12	1.337977538338153E-6
85.000000000000014E+0	60.427607036466671E-12	1.484165955834199E-6
86.000000000000014E+0	58.293772848586928E-12	1.581842503124081E-6
87.000000000000014E+0	99.517728356329028E-12	1.831500068879351E-6
88.000000000000014E+0	269.452125533563800E-12	2.042075330742969E-6
89.000000000000014E+0	98.847245879834360E-12	2.092498179144927E-6
90.000000000000014E+0	29.670211339900739E-12	2.079686626850605E-6
91.000000000000014E+0	33.802627320016120E-12	2.231682353706944E-6
92.000000000000014E+0	2.071717565130340E-12	2.330905771873237E-6
93.000000000000014E+0	39.768471266293594E-12	2.373147945958951E-6
94.000000000000014E+0	19.333442936908055E-12	2.578453713812787E-6
95.000000000000014E+0	22.347043433009135E-12	2.763944494643885E-6
96.000000000000014E+0	82.832622360923614E-12	3.075898805027706E-6
97.000000000000014E+0	187.096537320783140E-12	3.319331142906919E-6
98.000000000000014E+0	192.891633014864250E-12	3.670104497309714E-6
99.000000000000014E+0	381.997557805816480E-12	3.955699508397389E-6
100.000000000000010E+0	1.472259026270238E-9	3.944444565896087E-6
101.000000000000010E+0	466.919514746890060E-12	3.787142164530888E-6
102.000000000000010E+0	207.073734842546690E-12	3.768360689683227E-6
103.000000000000010E+0	76.496640637704043E-12	3.829986436436054E-6
104.000000000000010E+0	20.079114249272040E-12	4.112950265549276E-6
105.000000000000010E+0	48.104528836762243E-12	4.443136856586067E-6
106.000000000000010E+0	10.307178066072713E-12	4.965187551706385E-6
107.000000000000010E+0	62.133436268018554E-12	5.468558669233582E-6
108.000000000000010E+0	37.384242330781944E-12	5.856098020186762E-6
109.000000000000010E+0	36.154503040693248E-12	5.815744021855604E-6
110.000000000000010E+0	61.190106733760715E-12	5.685878918370243E-6
111.000000000000010E+0	76.957141564047205E-12	5.818926014431947E-6
112.000000000000010E+0	134.326048921004510E-12	6.340374571941968E-6
113.000000000000010E+0	112.723672929418110E-12	7.461156518351408E-6
114.000000000000010E+0	176.720387140736440E-12	8.643124153492261E-6
115.000000000000010E+0	251.391309218273990E-12	9.651260963334300E-6
116.000000000000010E+0	2.680184800595825E-9	10.501197849108570E-6
117.000000000000010E+0	1.006982639612435E-9	11.032844023374666E-6
118.000000000000010E+0	115.343445829462980E-12	11.555663750443452E-6
119.000000000000010E+0	22.895929729579926E-12	12.602476060097583E-6
120.000000000000010E+0	125.947792161439220E-12	15.065472014654117E-6
121.000000000000010E+0	24.073269003422893E-12	18.428176022501588E-6
122.000000000000010E+0	56.371188285532138E-12	21.471496695059006E-6
123.000000000000010E+0	38.204833498280669E-12	23.313158208864160E-6
124.000000000000010E+0	43.784894394891989E-12	24.938227476662944E-6
125.000000000000010E+0	45.258186165088584E-12	27.895307982933603E-6
126.000000000000010E+0	37.835354041414014E-12	32.231814501319171E-6
127.000000000000010E+0	9.962473547338464E-12	37.637852543238594E-6
128.000000000000030E+0	44.793581989123804E-12	44.165108855833596E-6
129.000000000000030E+0	55.236432541816080E-12	50.893059955564367E-6
130.000000000000030E+0	23.026313386114033E-12	55.859737970621727E-6
131.000000000000030E+0	70.175179154116077E-12	61.145482170310025E-6
132.000000000000030E+0	69.261670158332046E-12	69.330987262106108E-6
133.000000000000030E+0	4.515200666913373E-12	79.814183574800237E-6
134.000000000000030E+0	147.386337855684500E-12	90.621983660556924E-6
135.000000000000030E+0	222.005195845498000E-12	101.899100199038270E-6
136.000000000000030E+0	16.202763700756675E-12	113.589584842075040E-6
137.000000000000030E+0	121.636027341824780E-12	126.203539136953310E-6
138.000000000000030E+0	193.153345217487220E-12	140.651332427806190E-6
139.000000000000030E+0	241.044840280867290E-12	159.804875801600610E-6
140.000000000000030E+0	116.974928265331510E-12	179.402357561412390E-6
141.000000000000030E+0	44.385264277226649E-12	193.582145254384890E-6
142.000000000000030E+0	13.085245631155286E-12	207.390279705282890E-6
143.000000000000030E+0	216.029921385394070E-12	230.364918268150990E-6
144.000000000000030E+0	322.604847732650940E-12	261.059840924745100E-6
145.000000000000030E+0	134.977659746107850E-12	291.172225036844000E-6
146.000000000000030E+0	14.513660212592497E-12	318.131648020543840E-6
147.000000000000030E+0	67.979836829386516E-15	341.195341647065270E-6
