Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
20.000000000000004E+0	-1.523112882970802E-9	20.298876913513055E-9
21.000000000000004E+0	12.959211282511261E-9	-19.619433630867281E-9
22.000000000000004E+0	-1.092554207540788E-9	5.735051998591037E-9
23.000000000000004E+0	5.652452651461044E-9	5.457586698769603E-9
24.000000000000004E+0	3.013105742336331E-9	-1.514866565602390E-9
25.000000000000004E+0	489.062096895635010E-12	-1.114545178202490E-9
26.000000000000004E+0	-4.875858996545924E-9	439.191321579586680E-12
27.000000000000004E+0	-5.070280298585704E-9	5.734710691547711E-9
28.000000000000004E+0	-1.422883865706345E-9	2.068390534327322E-9
29.000000000000004E+0	-3.185621964840661E-9	-654.730334013783380E-12
30.000000000000004E+0	-1.137925317050470E-9	-881.149175386898580E-12
31.000000000000004E+0	3.813603213501528E-9	1.258279680383743E-9
32.000000000000007E+0	-1.988022720460545E-9	1.662001683041702E-9
33.000000000000007E+0	-1.794047449125946E-9	-1.933070209139850E-9
34.000000000000007E+0	-1.825579145010329E-9	406.000907085133870E-12
35.000000000000007E+0	6.108423477274431E-9	-274.143939970115950E-12
36.000000000000007E+0	-4.511398761054845E-9	5.701844132276451E-9
37.000000000000007E+0	4.448068585063119E-9	1.648794340631337E-9
38.000000000000007E+0	-4.273359491429099E-9	10.497080173537336E-9
39.000000000000007E+0	2.712416955910532E-9	213.514682254092920E-12
40.000000000000007E+0	-846.597587341645480E-12	1.184920113794401E-9
41.000000000000007E+0	-6.882847112944952E-9	2.341035871839669E-9
42.000000000000007E+0	-2.244033320690135E-9	-2.599077996907178E-9
43.000000000000007E+0	-2.362894532683607E-9	1.728901797018274E-9
44.000000000000007E+0	-2.439963117248520E-9	201.798844585220740E-12
45.000000000000007E+0	2.692704988488686E-9	3.329175834794590E-9
46.000000000000007E+0	2.401869431982152E-9	-3.282795159613929E-9
47.000000000000007E+0	1.176661355173337E-9	-4.765602329848845E-9
48.000000000000007E+0	-1.328265885379857E-9	1.480299261459681E-9
49.000000000000007E+0	4.782021817364710E-9	6.684593900374535E-9
50.000000000000007E+0	-3.101889122865841E-9	-2.832283115160395E-9
51.000000000000007E+0	227.999605845161440E-12	1.317380311559529E-9
52.000000000000007E+0	1.966313927945179E-9	3.136439180301186E-9
53.000000000000007E+0	2.112442031736549E-9	2.975457943747622E-9
54.000000000000007E+0	-1.657429242458452E-9	-2.249353621304481E-9
55.000000000000007E+0	616.759927564543960E-12	-4.394295312077155E-9
56.000000000000007E+0	-5.421252946188165E-9	-2.184636938731241E-9
57.000000000000007E+0	-650.605275367606850E-12	-1.539591230686300E-9
58.000000000000007E+0	-1.515394652970987E-9	-533.289420145318910E-12
59.000000000000007E+0	2.751092050561760E-9	-7.743517929710342E-9
60.000000000000007E+0	-462.514540417374650E-12	293.109216709619890E-12
61.000000000000007E+0	-1.871685791107046E-9	969.640016613214090E-12
62.000000000000007E+0	-3.503036952178065E-9	-236.119936090125640E-12
63.000000000000007E+0	-2.782213199702906E-9	3.889408063926540E-9
64.000000000000014E+0	-4.929361413650618E-9	275.639952294252660E-12
65.000000000000014E+0	5.528848410846808E-9	10.053755539087599E-9
66.000000000000014E+0	741.460661863331740E-12	-2.229237796913179E-9
67.000000000000014E+0	5.343267057579726E-9	-4.624640647855477E-9
68.000000000000014E+0	3.971704788486249E-9	-4.157001771909962E-9
69.000000000000014E+0	-490.444313880434930E-12	10.266166744009793E-9
70.000000000000014E+0	-2.508276363264462E-9	-3.060650055178835E-9
71.000000000000014E+0	8.434106930214357E-9	-5.637035445609868E-9
72.000000000000014E+0	-3.592112271066366E-9	-1.347548530305288E-9
73.000000000000014E+0	849.098028622544110E-12	1.865387845103878E-9
74.000000000000014E+0	1.897254577029824E-9	-7.814692251077935E-9
75.000000000000014E+0	4.535456242320660E-9	835.693631167098670E-12
76.000000000000014E+0	-16.586223854610963E-9	6.605484490942924E-9
77.000000000000014E+0	-8.981168058693318E-9	1.567796613507311E-9
78.000000000000014E+0	10.496429204492786E-9	-7.258679570232433E-9
79.000000000000014E+0	-4.471123205650910E-9	16.982005259795736E-9
80.000000000000014E+0	1.609818950638485E-9	6.671335298638378E-9
81.000000000000014E+0	-6.396273923186559E-9	4.072626302253484E-9
82.000000000000014E+0	-8.689763819176541E-9	1.992329720114535E-9
83.000000000000014E+0	-4.567354553645273E-9	1.345593465421046E-9
84.000000000000014E+0	3.982738931875298E-9	51.973435742611210E-9
85.000000000000014E+0	-26.719276865645018E-9	5.002812758102893E-9
86.000000000000014E+0	-2.614736963263766E-9	-1.363072587174895E-9
87.000000000000014E+0	2.456839186666736E-9	27.944001331166154E-9
88.000000000000014E+0	12.870843694879179E-9	11.662049633798525E-9
89.000000000000014E+0	11.286888886093529E-9	1.437984621302109E-9
90.000000000000014E+0	-5.627322697542671E-9	7.480345206239975E-9
91.000000000000014E+0	26.380154634448133E-9	3.015720319507159E-9
92.000000000000014E+0	-7.846842135669515E-9	28.735162805462437E-9
