Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	455.393189234015200E-12	1.182790527677512E-9
50.000000000000007E+0	1.444820759687901E-9	1.611466177403178E-9
51.000000000000007E+0	416.665211693386140E-12	1.338023435084938E-9
52.000000000000007E+0	76.319172642518746E-12	1.683889223122663E-9
53.000000000000007E+0	230.528066417635150E-12	2.271001758037654E-9
54.000000000000007E+0	126.770734844164330E-12	3.080849727153201E-9
55.000000000000007E+0	1.273129053457351E-12	4.824093640648060E-9
56.000000000000007E+0	42.414485585744825E-12	6.146087777431859E-9
57.000000000000007E+0	32.151515660948486E-12	7.725978843300611E-9
58.000000000000007E+0	39.043257835139151E-12	11.830570765053549E-9
59.000000000000007E+0	31.047406459777054E-12	13.524170895465671E-9
60.000000000000007E+0	156.297968866508560E-12	18.460318525860335E-9
61.000000000000007E+0	159.147984036157290E-12	22.608682219297745E-9
62.000000000000007E+0	14.713578762360744E-12	36.644922109334526E-9
63.000000000000007E+0	24.837864298039624E-12	35.753295344613251E-9
64.000000000000014E+0	24.189621485249616E-12	49.103559904532246E-9
65.000000000000014E+0	6.601891759525160E-12	65.561144369170807E-9
66.000000000000014E+0	19.017306862431119E-12	74.600061170807690E-9
67.000000000000014E+0	9.578953742983196E-12	92.408478091293743E-9
68.000000000000014E+0	395.963529627851790E-15	109.249712380283230E-9
69.000000000000014E+0	5.685983640653824E-12	137.648037999747340E-9
70.000000000000014E+0	17.800266515265303E-12	163.137766325063090E-9
71.000000000000014E+0	2.474312022700418E-12	187.675797447358570E-9
72.000000000000014E+0	17.044780168779790E-12	200.516467635738880E-9
73.000000000000014E+0	15.595587454873461E-12	231.908881755907300E-9
74.000000000000014E+0	32.164365007286183E-12	272.212952863805510E-9
75.000000000000014E+0	71.380537597148272E-12	277.458399788238820E-9
76.000000000000014E+0	71.911432056125044E-12	325.347062257129420E-9
77.000000000000014E+0	193.179895380492790E-12	371.454164488391120E-9
78.000000000000014E+0	129.607827551994030E-12	366.992477085458550E-9
79.000000000000014E+0	3.627915442210839E-12	423.671951374928140E-9
80.000000000000014E+0	9.201615672028416E-12	483.001472867946100E-9
81.000000000000014E+0	16.782059685289900E-12	551.489390710097140E-9
82.000000000000014E+0	146.167554309575310E-12	611.734250535337790E-9
83.000000000000014E+0	106.913258907545200E-12	719.443012375166470E-9
84.000000000000014E+0	191.155733590306330E-12	851.570828552679980E-9
85.000000000000014E+0	162.566888828594160E-12	950.123514465539660E-9
86.000000000000014E+0	60.386817930272561E-12	1.052006552819933E-6
87.000000000000014E+0	63.262094839998710E-12	1.195462055317345E-6
88.000000000000014E+0	199.777578168000430E-12	1.260548104228032E-6
89.000000000000014E+0	162.656597609646410E-12	1.380077560623774E-6
90.000000000000014E+0	89.273316721486802E-12	1.335034690060904E-6
91.000000000000014E+0	5.456375291269583E-12	1.391491691487448E-6
92.000000000000014E+0	27.712061427078928E-12	1.543934532963867E-6
93.000000000000014E+0	105.667131566563320E-12	1.573156132296622E-6
94.000000000000014E+0	26.160958873613747E-12	1.713753104825158E-6
95.000000000000014E+0	20.016212540044502E-12	1.921572437814769E-6
96.000000000000014E+0	9.004602470819733E-12	2.185395172419923E-6
97.000000000000014E+0	9.355300294556531E-12	2.393632233095471E-6
98.000000000000014E+0	20.190143310591455E-12	2.632129826832216E-6
99.000000000000014E+0	1.073356869319137E-9	2.827698079732168E-6
100.000000000000010E+0	3.333781797534546E-9	2.792130364569644E-6
101.000000000000010E+0	1.215426051941579E-9	2.846862757344488E-6
102.000000000000010E+0	68.516421567136232E-12	2.945703192390034E-6
103.000000000000010E+0	104.672444535704030E-12	3.055881230353077E-6
104.000000000000010E+0	257.882075696609570E-12	3.326663467716576E-6
105.000000000000010E+0	188.833192544853160E-12	3.724688160859090E-6
106.000000000000010E+0	84.916280912560257E-12	4.262922099419191E-6
107.000000000000010E+0	11.792111889132173E-12	4.676296803351959E-6
108.000000000000010E+0	63.433017379715965E-12	4.928738482559912E-6
109.000000000000010E+0	40.942815307801615E-12	5.108709451596772E-6
110.000000000000010E+0	28.162841070687877E-12	5.164888506261716E-6
111.000000000000010E+0	66.268320512759187E-12	5.317406772440598E-6
112.000000000000010E+0	21.708472075103972E-12	5.776240559532599E-6
113.000000000000010E+0	12.166203839277795E-12	6.784745369572857E-6
114.000000000000010E+0	105.393602288764260E-12	7.820843281556234E-6
115.000000000000010E+0	1.473432795961843E-9	8.695801607968618E-6
116.000000000000010E+0	2.397847551923060E-9	9.284794223248237E-6
117.000000000000010E+0	365.349015614832280E-12	9.679475279853519E-6
118.000000000000010E+0	172.904057476272370E-12	10.250180977381834E-6
119.000000000000010E+0	15.150684355661062E-12	10.921787701404496E-6
120.000000000000010E+0	19.262003644194706E-12	12.508829188844461E-6
121.000000000000010E+0	124.142761871021300E-12	14.936581548421055E-6
122.000000000000010E+0	271.829481056090740E-12	16.885680255768885E-6
123.000000000000010E+0	230.606620908314010E-12	18.088152662196741E-6
124.000000000000010E+0	117.647641612789700E-12	19.239045441265273E-6
125.000000000000010E+0	120.253936569060530E-12	20.918645010397864E-6
126.000000000000010E+0	34.548967165277192E-12	23.327222987911737E-6
127.000000000000010E+0	41.898574528239681E-12	26.478304637686797E-6
128.000000000000030E+0	119.270751037485980E-12	30.395294932525203E-6
129.000000000000030E+0	20.699014583957843E-12	34.261260481950757E-6
130.000000000000030E+0	40.397892797856015E-12	36.962016462412301E-6
131.000000000000030E+0	278.223868774742610E-12	39.499957122577960E-6
132.000000000000030E+0	96.979752552448685E-12	43.579173115234764E-6
133.000000000000030E+0	13.865847211968040E-12	49.347513794861386E-6
134.000000000000030E+0	19.553817305857333E-12	55.820481254862829E-6
135.000000000000030E+0	17.953465232879541E-12	61.813315605002459E-6
136.000000000000030E+0	55.795346932899212E-12	66.821384039842180E-6
137.000000000000030E+0	77.746753844212167E-12	72.388762519207741E-6
138.000000000000030E+0	162.664539583909090E-12	80.099071145910269E-6
139.000000000000030E+0	90.988858575962423E-12	90.331637624658557E-6
140.000000000000030E+0	94.147619443986061E-12	100.460655827239110E-6
141.000000000000030E+0	158.566437228959770E-12	108.067949836157690E-6
142.000000000000030E+0	67.913387756153132E-12	114.346472132726840E-6
143.000000000000030E+0	46.775445745351938E-12	123.749907803279150E-6
144.000000000000030E+0	83.227677756425809E-12	138.178488071725890E-6
145.000000000000030E+0	114.688652953493440E-12	154.310921862026630E-6
146.000000000000030E+0	13.454104269199515E-12	167.711782048737800E-6
147.000000000000030E+0	50.063161955187402E-12	177.260311638723310E-6
148.000000000000030E+0	29.394015817764433E-12	187.197983568983970E-6
149.000000000000030E+0	201.094335394707820E-12	203.514882636271220E-6
150.000000000000030E+0	756.523682067831630E-12	223.855409355418480E-6
151.000000000000030E+0	229.205020190506050E-12	245.583632220451780E-6
152.000000000000030E+0	18.694058019357049E-12	259.759818059315140E-6
153.000000000000030E+0	2.639616687824418E-12	274.058906585047580E-6
154.000000000000030E+0	104.836801804417100E-12	294.777888642528510E-6
155.000000000000030E+0	43.194035173623483E-12	318.428837589479270E-6
156.000000000000030E+0	59.856757715619974E-12	339.525719769901910E-6
157.000000000000030E+0	121.629807380557150E-12	358.849381075795820E-6
158.000000000000030E+0	100.156470594887900E-12	381.812422472472570E-6
159.000000000000030E+0	27.199707681621394E-12	411.571088371270380E-6
160.000000000000030E+0	34.066949524749229E-12	440.212136409015640E-6
161.000000000000030E+0	118.577813338853930E-12	457.842692252541940E-6
162.000000000000030E+0	109.591136588454180E-12	473.908632028215020E-6
163.000000000000030E+0	146.700788858348580E-12	504.507390066007660E-6
164.000000000000030E+0	101.879693014234900E-12	544.313964635738520E-6
165.000000000000030E+0	109.354242224138260E-12	577.596703021875510E-6
166.000000000000030E+0	35.584363827319928E-12	599.539899269606760E-6
167.000000000000030E+0	1.752941078523422E-12	618.922949221810900E-6
168.000000000000030E+0	31.284313794699197E-12	648.153056151007620E-6
169.000000000000030E+0	49.485351397322119E-12	684.717902817453120E-6
170.000000000000030E+0	23.472824318564520E-12	715.352066537724380E-6
171.000000000000030E+0	103.336774707295530E-12	746.986028711013540E-6
172.000000000000030E+0	17.974443489858455E-12	784.372682073174390E-6
173.000000000000030E+0	65.625399365285812E-12	810.466733221850890E-6
174.000000000000030E+0	48.390516894237451E-12	827.954744844652960E-6
175.000000000000030E+0	6.812520824468590E-12	858.806229136346330E-6
176.000000000000030E+0	68.151877665739394E-12	906.514203176592600E-6
177.000000000000030E+0	85.351347286942198E-12	949.280301480485370E-6
178.000000000000030E+0	54.479206696729231E-12	969.426073195339780E-6
179.000000000000030E+0	97.122871930591081E-12	982.745074397814440E-6
180.000000000000030E+0	91.171488909218408E-12	1.016982241039139E-3
181.000000000000030E+0	35.993742432355304E-12	1.055431516267655E-3
182.000000000000030E+0	22.976508122866967E-12	1.085119503280132E-3
183.000000000000030E+0	201.891311997120370E-12	1.123411885217577E-3
184.000000000000030E+0	574.594773076026850E-12	1.155513354855136E-3
185.000000000000030E+0	366.975258408430450E-12	1.163921677867741E-3
186.000000000000030E+0	11.396273538036731E-12	1.175973590859250E-3
187.000000000000030E+0	37.523383371031881E-12	1.220321189636892E-3
188.000000000000030E+0	45.835823803967093E-12	1.274215836737692E-3
189.000000000000030E+0	3.151191215119432E-12	1.286273156785677E-3
190.000000000000030E+0	4.569251518195728E-12	1.277546772069085E-3
191.000000000000030E+0	33.856026717186303E-12	1.304827900050973E-3
192.000000000000030E+0	344.176368707579880E-12	1.341232158659775E-3
193.000000000000030E+0	392.989449910290180E-12	1.361072193803272E-3
194.000000000000030E+0	67.906265438045316E-12	1.385562953813009E-3
195.000000000000030E+0	37.524324974652775E-12	1.402847099097681E-3
196.000000000000030E+0	1.789431991385438E-12	1.395360327045718E-3
197.000000000000030E+0	8.535748738848562E-12	1.394532115975604E-3
198.000000000000030E+0	9.743254232238984E-12	1.440173253044812E-3
199.000000000000030E+0	60.468845797664738E-12	1.481259461212165E-3
200.000000000000030E+0	46.291729046203387E-12	1.460783744214790E-3
201.000000000000030E+0	137.611030951072200E-12	1.440024888281584E-3
